,Date,Ticker,Open Long,Close Long,Open Short,Close Short
0,2019-09-10,A,0,0,0,0
1,2019-09-10,AAL,0,0,0,0
2,2019-09-10,AAP,0,0,0,0
3,2019-09-10,AAPL,0,0,0,0
4,2019-09-10,ABC,0,0,0,0
5,2019-09-10,ABMD,0,0,0,0
6,2019-09-10,ABT,0,0,0,0
7,2019-09-10,ACN,0,0,0,0
8,2019-09-10,ADBE,0,0,0,0
9,2019-09-10,ADI,0,1,1,0
10,2019-09-10,ADM,0,0,0,0
11,2019-09-10,ADP,0,0,0,0
12,2019-09-10,ADS,0,0,0,0
13,2019-09-10,ADSK,1,0,0,1
14,2019-09-10,AEE,0,0,0,0
15,2019-09-10,AEP,1,0,0,1
16,2019-09-10,AES,0,0,0,0
17,2019-09-10,AFL,0,0,0,0
18,2019-09-10,AGN,0,0,0,0
19,2019-09-10,AIG,0,0,0,0
20,2019-09-10,AIV,0,0,0,0
21,2019-09-10,AIZ,0,1,1,0
22,2019-09-10,ALB,0,0,0,0
23,2019-09-10,ALGN,0,0,0,0
24,2019-09-10,ALK,0,0,0,0
25,2019-09-10,ALL,0,0,0,0
26,2019-09-10,ALLE,0,0,0,0
27,2019-09-10,ALXN,0,0,0,0
28,2019-09-10,AMCR,0,0,0,0
29,2019-09-10,AMD,0,0,0,0
30,2019-09-10,AME,1,0,0,1
31,2019-09-10,AMG,0,1,1,0
32,2019-09-10,AMGN,0,0,0,0
33,2019-09-10,AMP,0,1,1,0
34,2019-09-10,AMZN,1,0,0,1
35,2019-09-10,ANET,0,0,0,0
36,2019-09-10,ANTM,0,0,0,0
37,2019-09-10,AOS,0,1,1,0
38,2019-09-10,APD,0,0,0,0
39,2019-09-10,APH,0,0,0,0
40,2019-09-10,APTV,1,0,0,1
41,2019-09-10,ATO,0,0,0,0
42,2019-09-10,ARNC,0,0,0,0
43,2019-09-10,AVB,0,0,0,0
44,2019-09-10,AVY,0,0,0,0
45,2019-09-10,AXP,0,0,0,0
46,2019-09-10,AVGO,1,0,0,1
47,2019-09-10,AZO,0,0,0,0
48,2019-09-10,BAC,0,0,0,0
49,2019-09-10,BBT,0,0,0,0
50,2019-09-10,BBY,0,0,0,0
51,2019-09-10,BDX,0,0,0,0
52,2019-09-10,BEN,0,0,0,0
53,2019-09-10,BIIB,0,0,0,0
54,2019-09-10,BK,1,0,0,1
55,2019-09-10,BKNG,1,0,0,1
56,2019-09-10,BLK,0,0,0,0
57,2019-09-10,BLL,0,0,0,0
58,2019-09-10,BR,0,0,0,0
59,2019-09-10,BSX,0,1,1,0
60,2019-09-10,BWA,1,0,0,1
61,2019-09-10,C,0,1,1,0
62,2019-09-10,CAH,0,0,0,0
63,2019-09-10,CAT,0,0,0,1
64,2019-09-10,CBOE,0,0,0,0
65,2019-09-10,CBRE,0,1,1,0
66,2019-09-10,CBS,0,0,0,0
67,2019-09-10,CCL,0,1,1,0
68,2019-09-10,CCI,1,0,0,1
69,2019-09-10,CDNS,0,0,0,0
70,2019-09-10,CE,0,0,0,0
71,2019-09-10,CERN,0,0,0,0
72,2019-09-10,CF,0,0,0,0
73,2019-09-10,CFG,0,1,1,0
74,2019-09-10,CHD,0,0,0,0
75,2019-09-10,CHRW,0,0,0,0
76,2019-09-10,CHTR,0,0,0,0
77,2019-09-10,CI,0,0,0,0
78,2019-09-10,CINF,1,0,0,1
79,2019-09-10,CL,0,0,0,0
80,2019-09-10,CMCSA,0,0,0,0
81,2019-09-10,CMG,0,0,0,0
82,2019-09-10,CMI,0,0,0,0
83,2019-09-10,CNC,0,0,0,0
84,2019-09-10,COF,0,0,0,0
85,2019-09-10,COG,0,1,1,0
86,2019-09-10,COO,0,1,1,0
87,2019-09-10,COP,0,0,0,0
88,2019-09-10,COST,0,0,0,0
89,2019-09-10,CPB,0,0,0,0
90,2019-09-10,CPRI,0,0,0,0
91,2019-09-10,CRM,1,0,0,1
92,2019-09-10,CSCO,0,0,0,0
93,2019-09-10,CSX,0,0,0,0
