,Date,Ticker,Open Long,Close Long,Open Short,Close Short
0,2019-09-12,A,0,0,0,0
1,2019-09-12,AAL,0,0,0,0
2,2019-09-12,AAP,0,0,0,0
3,2019-09-12,AAPL,0,0,0,0
4,2019-09-12,ABC,0,0,0,0
5,2019-09-12,ABMD,0,0,0,0
6,2019-09-12,ABT,0,0,0,0
7,2019-09-12,ACN,0,0,0,0
8,2019-09-12,ADBE,1,0,0,1
9,2019-09-12,ADI,0,0,0,0
10,2019-09-12,ADM,0,0,0,0
11,2019-09-12,ADP,0,1,1,0
12,2019-09-12,ADS,1,0,0,1
13,2019-09-12,ADSK,0,0,0,0
14,2019-09-12,AEE,0,0,0,0
15,2019-09-12,AEP,0,0,0,0
16,2019-09-12,AES,0,0,0,0
17,2019-09-12,AFL,0,0,0,0
18,2019-09-12,AGN,0,0,0,0
19,2019-09-12,AIG,0,0,0,0
20,2019-09-12,AIV,0,0,0,0
21,2019-09-12,AIZ,0,1,1,0
22,2019-09-12,ALB,0,0,0,0
23,2019-09-12,ALGN,0,0,0,0
24,2019-09-12,ALK,0,1,1,0
25,2019-09-12,ALL,0,0,0,0
26,2019-09-12,ALLE,1,0,0,1
27,2019-09-12,ALXN,0,0,0,0
28,2019-09-12,AMCR,0,0,0,0
29,2019-09-12,AMD,0,0,0,0
30,2019-09-12,AME,0,0,0,0
31,2019-09-12,AMG,0,0,0,0
32,2019-09-12,AMGN,0,0,0,0
33,2019-09-12,AMP,0,1,1,0
34,2019-09-12,AMZN,1,0,0,1
35,2019-09-12,ANET,0,0,0,0
36,2019-09-12,ANTM,0,0,0,0
37,2019-09-12,AOS,1,0,0,1
38,2019-09-12,APD,0,0,0,0
39,2019-09-12,APH,0,0,0,0
40,2019-09-12,APTV,0,0,0,0
41,2019-09-12,ATO,0,0,0,0
42,2019-09-12,ARNC,0,0,0,0
43,2019-09-12,AVB,0,0,0,0
44,2019-09-12,AVY,0,0,0,0
45,2019-09-12,AXP,0,0,0,0
46,2019-09-12,AVGO,1,0,0,1
47,2019-09-12,AZO,1,0,0,1
48,2019-09-12,BAC,0,0,0,0
49,2019-09-12,BBT,0,0,0,0
50,2019-09-12,BBY,0,1,1,0
51,2019-09-12,BDX,0,0,0,0
52,2019-09-12,BEN,0,0,0,0
53,2019-09-12,BIIB,0,0,0,0
54,2019-09-12,BK,0,0,0,0
55,2019-09-12,BKNG,1,0,0,1
56,2019-09-12,BLK,0,0,0,0
57,2019-09-12,BLL,0,0,0,0
58,2019-09-12,BR,0,0,0,0
59,2019-09-12,BSX,0,0,0,0
60,2019-09-12,BWA,0,1,0,0
61,2019-09-12,C,0,0,0,0
62,2019-09-12,CAH,0,0,0,0
63,2019-09-12,CAT,0,1,1,0
64,2019-09-12,CBOE,0,0,0,0
65,2019-09-12,CBRE,0,0,0,0
66,2019-09-12,CBS,0,0,0,0
67,2019-09-12,CCL,0,1,1,0
68,2019-09-12,CCI,0,0,0,0
69,2019-09-12,CDNS,0,0,0,0
70,2019-09-12,CE,0,0,0,0
71,2019-09-12,CERN,0,0,0,0
72,2019-09-12,CF,0,0,0,0
73,2019-09-12,CFG,0,0,0,0
74,2019-09-12,CHD,0,0,0,0
75,2019-09-12,CHRW,0,0,0,0
76,2019-09-12,CHTR,0,0,0,0
77,2019-09-12,CI,0,0,0,1
78,2019-09-12,CINF,0,0,0,0
79,2019-09-12,CL,0,0,0,0
80,2019-09-12,CMCSA,0,0,0,0
81,2019-09-12,CMG,0,0,0,0
82,2019-09-12,CMI,0,0,0,0
83,2019-09-12,CNC,0,0,0,0
84,2019-09-12,COF,0,0,0,0
85,2019-09-12,COG,0,0,0,0
86,2019-09-12,COO,0,1,1,0
87,2019-09-12,COP,0,0,0,0
88,2019-09-12,COST,0,0,0,0
89,2019-09-12,CPB,0,0,0,0
90,2019-09-12,CPRI,0,1,1,0
91,2019-09-12,CRM,0,0,0,0
92,2019-09-12,CSCO,1,0,0,1
93,2019-09-12,CSX,0,0,0,0
94,2019-09-12,CTAS,0,0,0,0
95,2019-09-12,CTL,0,1,1,0
96,2019-09-12,CTSH,0,0,0,0
