,Date,Ticker,Open Long,Close Long,Open Short,Close Short
0,2019-09-16,A,0,0,0,0
1,2019-09-16,AAL,0,0,0,0
2,2019-09-16,AAP,0,0,0,0
3,2019-09-16,AAPL,0,0,0,0
4,2019-09-16,ABC,0,0,0,0
5,2019-09-16,ABMD,0,0,0,0
6,2019-09-16,ABT,0,0,0,0
7,2019-09-16,ACN,0,0,0,0
8,2019-09-16,ADBE,0,0,0,0
9,2019-09-16,ADI,0,0,0,0
10,2019-09-16,ADM,0,0,0,0
11,2019-09-16,ADP,0,0,0,0
12,2019-09-16,ADS,0,0,0,0
13,2019-09-16,ADSK,0,0,0,0
14,2019-09-16,AEE,0,1,1,0
15,2019-09-16,AEP,0,0,0,0
16,2019-09-16,AES,0,0,0,0
17,2019-09-16,AFL,0,0,0,0
18,2019-09-16,AGN,0,0,0,0
19,2019-09-16,AIG,0,1,1,0
20,2019-09-16,AIV,0,0,0,0
21,2019-09-16,AIZ,0,1,1,0
22,2019-09-16,ALB,0,0,0,0
23,2019-09-16,ALGN,0,0,0,0
24,2019-09-16,ALK,0,0,0,0
25,2019-09-16,ALL,0,1,1,0
26,2019-09-16,ALLE,0,0,0,0
27,2019-09-16,ALXN,0,0,0,0
28,2019-09-16,AMCR,0,0,0,0
29,2019-09-16,AMD,0,0,0,1
30,2019-09-16,AME,0,0,0,0
31,2019-09-16,AMG,0,0,0,0
32,2019-09-16,AMGN,0,1,1,0
33,2019-09-16,AMP,0,1,1,0
34,2019-09-16,AMZN,0,0,0,0
35,2019-09-16,ANET,0,0,0,0
36,2019-09-16,ANTM,0,0,0,0
37,2019-09-16,AOS,0,0,0,0
38,2019-09-16,APD,0,0,0,0
39,2019-09-16,APH,0,0,0,0
40,2019-09-16,APTV,0,0,0,0
41,2019-09-16,ATO,0,0,0,0
42,2019-09-16,ARNC,0,0,0,0
43,2019-09-16,AVB,0,0,0,0
44,2019-09-16,AVY,0,0,0,0
45,2019-09-16,AXP,0,0,0,0
46,2019-09-16,AVGO,0,0,0,0
47,2019-09-16,AZO,0,1,0,0
48,2019-09-16,BAC,0,0,0,0
49,2019-09-16,BBT,0,0,0,0
50,2019-09-16,BBY,0,0,0,0
51,2019-09-16,BDX,0,0,0,0
52,2019-09-16,BEN,0,0,0,0
53,2019-09-16,BIIB,0,0,0,0
54,2019-09-16,BK,0,0,0,0
55,2019-09-16,BKNG,0,0,0,0
56,2019-09-16,BLK,0,0,0,0
57,2019-09-16,BLL,0,0,0,0
58,2019-09-16,BR,0,0,0,0
59,2019-09-16,BSX,1,0,0,1
60,2019-09-16,BWA,0,0,0,0
61,2019-09-16,C,0,0,0,0
62,2019-09-16,CAH,0,1,1,0
63,2019-09-16,CAT,0,0,0,0
64,2019-09-16,CBOE,0,0,0,0
65,2019-09-16,CBRE,0,0,0,0
66,2019-09-16,CBS,0,0,0,0
67,2019-09-16,CCL,0,0,0,0
68,2019-09-16,CCI,0,1,1,0
69,2019-09-16,CDNS,0,0,0,0
70,2019-09-16,CE,0,0,0,0
71,2019-09-16,CERN,1,0,0,1
72,2019-09-16,CF,0,0,0,0
73,2019-09-16,CFG,0,0,0,0
74,2019-09-16,CHD,1,0,0,1
75,2019-09-16,CHRW,0,0,0,0
76,2019-09-16,CHTR,0,1,1,0
77,2019-09-16,CI,0,0,0,0
78,2019-09-16,CINF,0,0,0,0
79,2019-09-16,CL,0,0,0,0
80,2019-09-16,CMCSA,0,1,1,0
81,2019-09-16,CMG,0,0,0,0
82,2019-09-16,CMI,0,0,0,0
83,2019-09-16,CNC,0,0,0,0
84,2019-09-16,COF,0,0,0,0
85,2019-09-16,COG,1,0,0,1
86,2019-09-16,COO,0,0,0,0
87,2019-09-16,COP,0,0,0,0
88,2019-09-16,COST,1,0,0,1
89,2019-09-16,CPB,0,0,0,0
90,2019-09-16,CPRI,0,0,0,0
91,2019-09-16,CRM,0,0,0,0
92,2019-09-16,CSCO,0,0,0,0
93,2019-09-16,CSX,0,1,1,0
94,2019-09-16,CTAS,0,0,0,0
95,2019-09-16,CTL,0,0,0,0
96,2019-09-16,CTSH,0,1,0,0
97,2019-09-16,CVS,0,0,0,0
98,2019-09-16,CVX,0,0,0,0
99,2019-09-16,CXO,0,0,0,0
100,2019-09-16,D,0,1,1,0
101,2019-09-16,DAL,0,0,0,0
102,2019-09-16,DD,0,0,0,0
103,2019-09-16,DGX,0,1,1,0
104,2019-09-16,DHI,0,0,0,0
105,2019-09-16,DE,0,0,0,0
106,2019-09-16,DIS,0,0,0,0
107,2019-09-16,DISCA,0,0,0,0
108,2019-09-16,DISCK,0,0,0,0
109,2019-09-16,DISH,0,1,1,0
110,2019-09-16,DLR,0,0,0,0
111,2019-09-16,DLTR,0,0,0,0
112,2019-09-16,DOV,0,0,0,0
113,2019-09-16,DRE,0,0,0,0
114,2019-09-16,DRI,0,1,0,0
115,2019-09-16,DVA,0,0,0,0
116,2019-09-16,DVN,0,1,1,0
117,2019-09-16,EA,1,0,0,1
118,2019-09-16,ECL,1,0,0,1
119,2019-09-16,EFX,0,0,0,0
120,2019-09-16,EBAY,0,0,0,0
121,2019-09-16,ED,0,0,0,0
122,2019-09-16,EIX,0,0,0,0
123,2019-09-16,EL,0,0,0,0
124,2019-09-16,EMN,0,0,0,0
125,2019-09-16,EOG,0,0,0,0
126,2019-09-16,ESS,0,0,0,0
127,2019-09-16,ETFC,0,0,0,0
128,2019-09-16,ETN,0,0,0,0
129,2019-09-16,EXC,0,0,0,0
130,2019-09-16,EXPE,0,0,0,0
131,2019-09-16,EXR,0,1,1,0
132,2019-09-16,F,0,0,0,0
133,2019-09-16,FANG,1,0,0,1
134,2019-09-16,FAST,0,0,0,0
135,2019-09-16,FB,0,0,0,0
136,2019-09-16,FBHS,1,0,0,1
137,2019-09-16,FCX,0,0,0,0
138,2019-09-16,FDX,0,0,0,1
139,2019-09-16,FE,0,0,0,0
140,2019-09-16,FFIV,0,0,0,0
141,2019-09-16,FITB,0,0,0,0
142,2019-09-16,FLIR,0,1,0,0
143,2019-09-16,FLS,1,0,0,1
144,2019-09-16,FLT,0,0,0,0
145,2019-09-16,FRC,0,0,0,0
146,2019-09-16,FRT,0,0,0,0
147,2019-09-16,FTI,1,0,0,1
148,2019-09-16,FTNT,1,0,0,1
149,2019-09-16,GD,0,1,1,0
150,2019-09-16,GILD,0,0,0,0
151,2019-09-16,GIS,1,0,0,1
152,2019-09-16,GL,0,0,0,0
153,2019-09-16,GM,0,0,0,0
154,2019-09-16,GOOG,0,0,0,0
155,2019-09-16,GOOGL,0,0,0,0
156,2019-09-16,GPC,0,0,0,0
157,2019-09-16,GS,0,0,0,0
158,2019-09-16,GWW,0,1,1,0
159,2019-09-16,HAS,0,0,0,0
160,2019-09-16,HBI,0,0,0,0
161,2019-09-16,HAL,0,0,0,0
162,2019-09-16,HCA,1,0,0,1
163,2019-09-16,HCP,0,0,0,0
164,2019-09-16,HES,0,0,0,0
165,2019-09-16,HFC,0,1,1,0
166,2019-09-16,HIG,0,0,0,0
167,2019-09-16,HOG,0,0,0,0
168,2019-09-16,HOLX,0,0,0,0
169,2019-09-16,HON,0,1,0,0
170,2019-09-16,HP,0,0,0,0
171,2019-09-16,HPE,1,0,0,1
172,2019-09-16,HPQ,0,0,0,0
173,2019-09-16,HRB,0,0,0,0
174,2019-09-16,HRL,0,0,0,0
175,2019-09-16,HSIC,0,0,0,0
176,2019-09-16,HST,0,0,0,0
177,2019-09-16,HSY,0,0,0,0
178,2019-09-16,HUM,0,0,0,0
179,2019-09-16,IBM,0,0,0,0
180,2019-09-16,IEX,0,0,0,0
181,2019-09-16,IFF,0,0,0,0
182,2019-09-16,ILMN,0,0,0,0
183,2019-09-16,INCY,0,0,0,0
184,2019-09-16,INTC,0,0,0,0
185,2019-09-16,IP,0,0,0,0
186,2019-09-16,IPG,0,0,0,0
187,2019-09-16,IPGP,0,1,0,0
188,2019-09-16,IR,0,0,0,0
189,2019-09-16,ISRG,0,0,0,0
190,2019-09-16,IT,0,0,0,0
191,2019-09-16,IVZ,1,0,0,1
192,2019-09-16,JBHT,0,0,0,0
193,2019-09-16,JCI,0,0,0,0
194,2019-09-16,IRM,0,0,0,0
195,2019-09-16,ITW,0,0,0,0
196,2019-09-16,JEC,0,0,0,1
197,2019-09-16,JEF,1,0,0,1
198,2019-09-16,JNJ,0,1,1,0
199,2019-09-16,JNPR,0,0,0,0
200,2019-09-16,JPM,0,0,0,0
201,2019-09-16,JWN,0,0,0,0
202,2019-09-16,K,0,0,0,0
203,2019-09-16,KIM,0,0,0,0
204,2019-09-16,KLAC,0,0,0,0
205,2019-09-16,KMI,0,0,0,0
206,2019-09-16,KMX,0,0,0,0
207,2019-09-16,KO,1,0,0,1
208,2019-09-16,KR,0,1,1,0
209,2019-09-16,KSS,0,0,0,0
210,2019-09-16,L,0,0,0,0
211,2019-09-16,LB,0,0,0,0
212,2019-09-16,LEG,0,0,0,0
213,2019-09-16,LEN,1,0,0,1
214,2019-09-16,LH,0,0,0,0
215,2019-09-16,LIN,0,0,0,0
216,2019-09-16,LKQ,0,0,0,0
217,2019-09-16,LLY,0,0,0,0
218,2019-09-16,LMT,0,0,0,0
219,2019-09-16,LNC,0,0,0,0
220,2019-09-16,LOW,0,0,0,0
221,2019-09-16,LRCX,0,0,0,0
222,2019-09-16,LUV,0,0,0,1
223,2019-09-16,LYB,0,0,0,0
224,2019-09-16,MAA,1,0,0,1
225,2019-09-16,MAR,0,1,0,0
226,2019-09-16,MAS,0,0,0,0
227,2019-09-16,MCHP,0,0,0,0
228,2019-09-16,MCK,0,0,0,0
229,2019-09-16,MCO,0,0,0,0
230,2019-09-16,MDT,0,1,1,0
231,2019-09-16,MET,0,0,0,0
232,2019-09-16,MGM,0,0,0,0
233,2019-09-16,MKC,1,0,0,1
234,2019-09-16,MKTX,0,0,0,0
235,2019-09-16,MLM,0,0,0,0
236,2019-09-16,MMM,0,0,0,0
237,2019-09-16,MNST,0,0,0,0
238,2019-09-16,MO,1,0,0,1
239,2019-09-16,MOS,0,0,0,0
240,2019-09-16,MPC,0,1,1,0
241,2019-09-16,MRK,0,0,0,0
242,2019-09-16,MRO,0,0,0,0
243,2019-09-16,MS,0,0,0,0
244,2019-09-16,MTB,0,0,0,0
245,2019-09-16,MTD,0,0,0,0
246,2019-09-16,MU,0,0,0,0
247,2019-09-16,MXIM,0,0,0,0
248,2019-09-16,NCLH,1,0,0,1
249,2019-09-16,MSFT,0,0,0,0
250,2019-09-16,NEM,0,0,0,0
251,2019-09-16,NI,1,0,0,1
252,2019-09-16,NKE,0,0,0,0
253,2019-09-16,NLSN,0,0,0,0
254,2019-09-16,NOV,0,1,1,0
255,2019-09-16,NSC,0,0,0,0
256,2019-09-16,NOC,0,0,0,0
257,2019-09-16,NTAP,0,0,0,0
258,2019-09-16,NTRS,0,0,0,0
259,2019-09-16,NUE,1,0,0,1
260,2019-09-16,NVDA,0,0,0,0
261,2019-09-16,NWS,0,0,0,0
262,2019-09-16,NWSA,0,1,1,0
263,2019-09-16,OMC,0,0,0,0
264,2019-09-16,ORCL,0,0,0,0
265,2019-09-16,ORLY,0,0,0,0
266,2019-09-16,PAYX,0,0,0,0
267,2019-09-16,PEG,0,0,0,1
268,2019-09-16,PFE,0,0,0,0
269,2019-09-16,PFG,0,0,0,0
270,2019-09-16,PG,0,0,0,0
271,2019-09-16,PH,0,0,0,0
272,2019-09-16,PHM,0,0,0,0
273,2019-09-16,PKG,0,1,1,0
274,2019-09-16,PM,0,0,0,0
275,2019-09-16,PNC,0,0,0,0
276,2019-09-16,PNR,0,0,0,0
277,2019-09-16,PNW,0,0,0,0
278,2019-09-16,PPG,0,0,0,0
279,2019-09-16,PPL,0,0,0,1
280,2019-09-16,PSA,0,0,0,0
281,2019-09-16,PSX,0,0,0,0
282,2019-09-16,PVH,0,0,0,0
283,2019-09-16,PWR,0,0,0,0
284,2019-09-16,PXD,0,0,0,0
285,2019-09-16,PYPL,0,0,0,0
286,2019-09-16,QCOM,0,0,0,0
287,2019-09-16,QRVO,0,0,0,0
288,2019-09-16,RCL,0,0,0,0
289,2019-09-16,RE,0,0,0,0
290,2019-09-16,REG,0,0,0,0
291,2019-09-16,REGN,0,0,0,0
292,2019-09-16,RHI,0,1,1,0
293,2019-09-16,RL,0,0,0,0
294,2019-09-16,ROK,0,0,0,1
295,2019-09-16,ROL,0,0,0,0
296,2019-09-16,RSG,0,0,0,0
297,2019-09-16,RTN,0,0,0,0
298,2019-09-16,SBUX,0,0,0,0
299,2019-09-16,SCHW,0,0,0,0
300,2019-09-16,SEE,0,0,0,0
301,2019-09-16,SHW,1,0,0,1
302,2019-09-16,SIVB,0,1,1,0
303,2019-09-16,SJM,0,0,0,0
304,2019-09-16,SLG,0,0,0,0
305,2019-09-16,SNA,0,0,0,0
306,2019-09-16,SO,0,0,0,0
307,2019-09-16,SPG,0,0,0,0
308,2019-09-16,SRE,1,0,0,1
