,Date,Ticker,Open Long,Close Long,Open Short,Close Short
0,2019-09-09,A,0,0,0,0
1,2019-09-09,AAL,0,0,0,0
2,2019-09-09,AAP,0,0,0,0
3,2019-09-09,AAPL,0,0,0,0
4,2019-09-09,ABC,1,0,0,1
5,2019-09-09,ABMD,0,0,0,0
6,2019-09-09,ABT,0,0,0,0
7,2019-09-09,ACN,0,0,0,0
8,2019-09-09,ADBE,0,0,0,0
9,2019-09-09,ADI,0,0,0,0
10,2019-09-09,ADM,0,0,0,0
11,2019-09-09,ADP,0,0,0,0
12,2019-09-09,ADS,0,0,0,1
13,2019-09-09,ADSK,0,0,0,0
14,2019-09-09,AEE,0,0,0,0
15,2019-09-09,AEP,0,0,0,0
16,2019-09-09,AES,0,0,0,0
17,2019-09-09,AFL,0,0,0,0
18,2019-09-09,AGN,0,0,0,0
19,2019-09-09,AIG,0,0,0,0
20,2019-09-09,AIV,0,0,0,0
21,2019-09-09,AIZ,0,1,1,0
22,2019-09-09,ALB,0,0,0,0
23,2019-09-09,ALGN,0,0,0,0
24,2019-09-09,ALK,0,1,1,0
25,2019-09-09,ALL,0,0,0,0
26,2019-09-09,ALLE,0,0,0,0
27,2019-09-09,ALXN,0,0,0,0
28,2019-09-09,AMCR,0,0,0,0
29,2019-09-09,AMD,0,1,0,0
30,2019-09-09,AME,0,0,0,0
31,2019-09-09,AMG,0,1,1,0
32,2019-09-09,AMGN,0,1,1,0
33,2019-09-09,AMP,1,0,0,1
34,2019-09-09,AMZN,0,0,0,0
35,2019-09-09,ANET,0,0,0,0
36,2019-09-09,ANTM,0,0,0,0
37,2019-09-09,AOS,0,0,0,0
38,2019-09-09,APD,0,0,0,0
39,2019-09-09,APH,0,0,0,0
40,2019-09-09,APTV,0,0,0,0
41,2019-09-09,ATO,0,0,0,0
42,2019-09-09,ARNC,0,0,0,0
43,2019-09-09,AVB,0,0,0,0
44,2019-09-09,AVY,0,0,0,0
45,2019-09-09,AXP,0,0,0,0
46,2019-09-09,AVGO,0,0,0,0
47,2019-09-09,AZO,0,0,0,0
48,2019-09-09,BAC,1,0,0,1
49,2019-09-09,BBT,0,0,0,0
50,2019-09-09,BBY,0,0,0,0
51,2019-09-09,BDX,0,0,0,0
52,2019-09-09,BEN,0,0,0,0
53,2019-09-09,BIIB,0,0,0,0
54,2019-09-09,BK,1,0,0,1
55,2019-09-09,BKNG,0,0,0,0
56,2019-09-09,BLK,0,0,0,0
57,2019-09-09,BLL,0,0,0,0
58,2019-09-09,BR,0,0,0,0
59,2019-09-09,BSX,0,0,0,0
60,2019-09-09,BWA,0,0,0,0
61,2019-09-09,C,0,0,0,0
62,2019-09-09,CAH,0,0,0,0
63,2019-09-09,CAT,0,0,0,0
64,2019-09-09,CBOE,0,0,0,0
65,2019-09-09,CBRE,0,0,0,0
66,2019-09-09,CBS,0,0,0,0
67,2019-09-09,CCL,0,1,1,0
68,2019-09-09,CCI,0,0,0,0
69,2019-09-09,CDNS,0,0,0,0
70,2019-09-09,CE,0,0,0,0
71,2019-09-09,CERN,0,0,0,0
72,2019-09-09,CF,0,0,0,0
73,2019-09-09,CFG,0,1,1,0
74,2019-09-09,CHD,0,0,0,0
75,2019-09-09,CHRW,0,0,0,0
76,2019-09-09,CHTR,0,0,0,0
77,2019-09-09,CI,0,1,1,0
78,2019-09-09,CINF,0,0,0,0
79,2019-09-09,CL,0,0,0,0
80,2019-09-09,CMCSA,0,0,0,0
81,2019-09-09,CMG,0,0,0,0
82,2019-09-09,CMI,0,0,0,0
83,2019-09-09,CNC,1,0,0,1
84,2019-09-09,COF,0,0,0,0
85,2019-09-09,COG,0,1,1,0
86,2019-09-09,COO,0,0,0,0
87,2019-09-09,COP,0,0,0,0
88,2019-09-09,COST,0,0,0,0
89,2019-09-09,CPB,0,0,0,0
90,2019-09-09,CPRI,0,1,1,0
91,2019-09-09,CRM,0,0,0,0
92,2019-09-09,CSCO,0,0,0,0
93,2019-09-09,CSX,0,0,0,1
94,2019-09-09,CTAS,0,0,0,0
95,2019-09-09,CTL,0,0,0,0
96,2019-09-09,CTSH,0,0,0,1
97,2019-09-09,CVS,0,0,0,0
98,2019-09-09,CVX,0,0,0,0
99,2019-09-09,CXO,0,0,0,0
