,Date du Relevé,Compte,Type,Ticker,Quantité,Average Cost,Exposition,Date,Close,Latent PnL
29,2020-01-10,DU1507430,Stock,HES,141.0,71.01,10012.41,2020-01-09,69.09,-270.72000000000025
30,2020-01-10,DU1507430,Stock,RTN,-45.0,226.31,-10183.95,2020-01-09,228.65,-105.30000000000015
31,2020-01-10,DU1507430,Stock,PXD,66.0,152.19,10044.54,2020-01-09,152.23,2.6399999999994748
32,2020-01-10,DU1507430,Stock,GS,-43.0,231.09,-9936.87,2020-01-09,242.6,-494.9299999999996
33,2020-01-10,DU1507430,Stock,CAG,-314.0,32.03,-10057.42,2020-01-09,32.21,-56.5199999999999
34,2020-01-10,DU1507430,Stock,HRB,-429.0,23.31,-9999.99,2020-01-09,23.45,-60.06000000000024
35,2020-01-13,DU1507430,Stock,HES,141.0,71.01,10012.41,2020-01-10,68.51,-352.5
36,2020-01-13,DU1507430,Stock,RTN,-45.0,226.31,-10183.95,2020-01-10,226.48,-7.649999999999437
37,2020-01-13,DU1507430,Stock,PXD,66.0,152.19,10044.54,2020-01-10,149.4,-184.13999999999947
38,2020-01-13,DU1507430,Stock,GS,-43.0,231.09,-9936.87,2020-01-10,242.11,-473.8600000000005
39,2020-01-13,DU1507430,Stock,CAG,-314.0,32.03,-10057.42,2020-01-10,31.83,62.800000000000885
40,2020-01-13,DU1507430,Stock,HRB,-429.0,23.31,-9999.99,2020-01-10,23.65,-145.8599999999999
41,2020-01-14,DU1507430,Stock,RTN,-45.0,226.31,-10183.95,2020-01-13,227.15,-37.80000000000015
42,2020-01-14,DU1507430,Stock,PXD,132.0,149.88,19784.16,2020-01-13,146.78,-409.19999999999925
43,2020-01-14,DU1507430,Stock,GS,-43.0,231.09,-9936.87,2020-01-13,245.21,-607.1600000000002
44,2020-01-14,DU1507430,Stock,CAG,-314.0,32.03,-10057.42,2020-01-13,32.03,-0.0
45,2020-01-14,DU1507430,Stock,HRB,-429.0,23.31,-9999.99,2020-01-13,23.77,-197.34000000000037
46,2020-01-14,DU1507430,Stock,CVX,-86.0,116.45,-10014.7,2020-01-13,116.66,-18.059999999999462
47,2020-01-13,DU1507430,Stock,HES,141.0,71.01,10012.41,2020-01-10,68.51,-352.5
48,2020-01-13,DU1507430,Stock,RTN,-45.0,226.31,-10183.95,2020-01-10,226.48,-7.649999999999437
49,2020-01-13,DU1507430,Stock,PXD,66.0,152.19,10044.54,2020-01-10,149.4,-184.13999999999947
50,2020-01-13,DU1507430,Stock,GS,-43.0,231.09,-9936.87,2020-01-10,242.11,-473.86000000000047
51,2020-01-13,DU1507430,Stock,CAG,-314.0,32.03,-10057.42,2020-01-10,31.83,62.80000000000089
52,2020-01-13,DU1507430,Stock,HRB,-429.0,23.31,-9999.99,2020-01-10,23.65,-145.85999999999993
