,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-01-16,CPRI,0,1,0,0,37.310001373291016,Traité,NA,NA,NA
1,2020-01-16,APA,0,1,1,0,33.09999847412109,Traité,NA,NA,NA
2,2020-01-16,FBHS,0,1,1,0,69.59999847412111,Traité,NA,NA,NA
3,2020-01-16,MMM,0,1,1,0,181.00999450683597,Traité,NA,NA,NA
4,2020-01-16,CVX,0,1,1,0,116.88999938964844,Traité,NA,NA,NA
5,2020-01-16,GS,0,1,1,0,249.72000122070312,Traité,NA,NA,NA
6,2020-01-16,TXT,0,1,1,0,46.0,Traité,Open Short,17-01-2020 11:51:16,45.91
7,2020-01-16,JEF,0,1,1,0,22.40999984741211,Traité,NA,NA,NA
8,2020-01-16,AOS,0,1,0,0,47.63000106811523,Traité,NA,NA,NA
9,2020-01-16,AGN,0,1,1,0,193.8300018310547,Traité,NA,NA,NA
10,2020-01-16,SJM,0,1,1,0,104.98999786376952,Traité,NA,NA,NA
11,2020-01-16,IFF,0,1,1,0,133.1300048828125,Traité,NA,NA,NA
12,2020-01-16,COTY,0,1,1,0,11.43000030517578,Traité,Open Short,17-01-2020 11:51:17,11.41
13,2020-01-16,HRB,0,1,1,0,24.96999931335449,Traité,NA,NA,NA
14,2020-01-16,LHX,0,1,1,0,214.3500061035156,Traité,NA,NA,NA
15,2020-01-16,MCK,0,1,1,0,156.25999450683594,Traité,NA,NA,NA
16,2020-01-16,BK,0,1,1,0,46.72000122070313,Traité,Open Short,17-01-2020 11:51:18,46.63
17,2020-01-16,HES,1,0,0,1,70.30999755859375,Traité,Open Long,17-01-2020 11:51:18,70.45
18,2020-01-16,GWW,0,1,1,0,341.1400146484375,Traité,NA,NA,NA
19,2020-01-16,SYF,0,1,1,0,35.47999954223633,Traité,NA,NA,NA
20,2020-01-16,REGN,0,1,1,0,385.5700073242188,Traité,NA,NA,NA
21,2020-01-16,JBHT,0,1,1,0,119.76000213623048,Traité,NA,NA,NA
22,2020-01-16,CAG,0,1,1,0,32.299999237060554,Traité,NA,NA,NA
23,2020-01-16,FCX,1,0,0,1,12.850000381469727,Traité,Close Short,17-01-2020 11:51:18,12.88
24,2020-01-16,CHD,0,0,0,1,71.68000030517578,Traité,NA,NA,NA
25,2020-01-16,C,0,1,1,0,81.0,Traité,NA,NA,NA
26,2020-01-16,UHS,1,0,0,1,143.94000244140625,Traité,Open Long,17-01-2020 11:51:19,144.23
27,2020-01-16,UPS,0,1,1,0,118.61000061035156,Traité,NA,NA,NA
28,2020-01-16,TSCO,0,1,1,0,91.08999633789062,Traité,NA,NA,NA
29,2020-01-16,MPC,0,1,1,0,57.52999877929688,Traité,NA,NA,NA
30,2020-01-16,XYL,0,1,1,0,83.16000366210938,Traité,NA,NA,NA
31,2020-01-16,PAYX,0,1,1,0,87.97000122070312,Traité,Open Short,17-01-2020 11:51:20,87.79
32,2020-01-16,GD,0,1,1,0,182.3999938964844,Traité,NA,NA,NA
33,2020-01-16,F,0,1,1,0,9.170000076293944,Traité,NA,NA,NA
34,2020-01-16,RL,0,1,1,0,120.30999755859376,Traité,NA,NA,NA
35,2020-01-16,AIG,0,1,1,0,52.36000061035156,Traité,NA,NA,NA
36,2020-01-16,HP,0,1,1,0,45.25,Traité,NA,NA,NA
37,2020-01-16,LH,1,0,0,1,177.74000549316406,Traité,Close Short,17-01-2020 11:51:20,178.1
