,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-01-10,MLM,1,0,0,1,276.8699951171875,Traité,Open Long,13-01-2020 14:28:30,277.42
1,2020-01-10,XYL,0,1,1,0,79.94000244140625,Traité,Open Short,13-01-2020 14:28:31,79.78
2,2020-01-10,JEF,0,1,1,0,21.63999938964844,Traité,NA,NA,NA
3,2020-01-10,DHI,0,1,1,0,53.77000045776367,Traité,Open Short,13-01-2020 14:28:31,53.66
4,2020-01-10,MCK,0,1,1,0,143.80999755859375,Traité,NA,NA,NA
5,2020-01-10,MPC,0,1,1,0,60.22000122070313,Traité,NA,NA,NA
6,2020-01-10,HOG,0,1,1,0,34.84000015258789,Traité,Open Short,13-01-2020 14:28:32,34.77
7,2020-01-10,F,0,1,1,0,9.25,Traité,NA,NA,NA
8,2020-01-10,UPS,0,1,1,0,115.87000274658205,Traité,NA,NA,NA
9,2020-01-10,STX,0,1,1,0,59.97999954223633,Traité,NA,NA,NA
10,2020-01-10,REGN,0,1,0,0,381.4100036621094,Traité,NA,NA,NA
11,2020-01-10,BXP,0,1,1,0,135.08000183105472,Traité,NA,NA,NA
12,2020-01-10,CPRI,1,0,0,1,35.84000015258789,Traité,Open Long,13-01-2020 14:28:32,35.91
13,2020-01-10,EMN,0,1,1,0,74.79000091552734,Traité,Open Short,13-01-2020 14:28:32,74.64
14,2020-01-10,HP,0,1,1,0,46.52000045776367,Traité,NA,NA,NA
15,2020-01-10,BK,0,1,1,0,50.540000915527344,Traité,NA,NA,NA
16,2020-01-10,NKTR,1,0,0,1,26.920000076293945,Traité,Open Long,13-01-2020 14:28:33,26.97
17,2020-01-10,GWW,0,1,1,0,341.30999755859375,Traité,NA,NA,NA
18,2020-01-10,BKNG,0,0,0,1,2086.89990234375,Traité,NA,NA,NA
19,2020-01-10,IFF,0,1,1,0,125.98999786376952,Traité,NA,NA,NA
20,2020-01-10,HES,0,1,1,0,68.51000213623047,Traité,Close Long,13-01-2020 14:28:34,68.37
21,2020-01-10,AGN,0,1,1,0,191.8300018310547,Traité,NA,NA,NA
22,2020-01-10,GS,0,1,1,0,242.1100006103516,Traité,NA,NA,NA
23,2020-01-10,LH,0,1,1,0,177.5800018310547,Traité,NA,NA,NA
24,2020-01-10,NDAQ,1,0,0,1,106.83999633789062,Traité,NA,NA,NA
25,2020-01-10,CAG,0,1,1,0,31.82999992370605,Traité,NA,NA,NA
26,2020-01-10,MAC,1,0,0,1,25.01000022888184,Traité,Open Long,13-01-2020 14:28:34,25.06
27,2020-01-10,SYF,0,1,1,0,35.470001220703125,Traité,NA,NA,NA
28,2020-01-10,TSCO,0,1,1,0,91.2699966430664,Traité,NA,NA,NA
29,2020-01-10,SJM,0,1,1,0,104.37999725341795,Traité,NA,NA,NA
30,2020-01-10,CVX,0,1,1,0,116.44000244140624,Traité,Open Short,13-01-2020 14:28:35,116.21
31,2020-01-10,APA,0,1,1,0,32.380001068115234,Traité,Close Long,13-01-2020 14:28:35,32.32
32,2020-01-10,FBHS,0,1,1,0,66.95999908447266,Traité,NA,NA,NA
33,2020-01-10,MAS,1,0,0,1,47.27999877929688,Traité,NA,NA,NA
34,2020-01-10,GD,0,1,1,0,179.50999450683594,Traité,NA,NA,NA
35,2020-01-10,LRCX,1,0,0,1,294.3399963378906,Traité,NA,NA,NA
36,2020-01-10,COTY,0,1,0,0,10.600000381469727,Traité,NA,NA,NA
37,2020-01-10,CXO,1,0,0,1,89.08000183105469,Traité,Open Long,13-01-2020 14:28:35,89.26
38,2020-01-10,AIG,0,1,0,0,52.02999877929688,Traité,NA,NA,NA
39,2020-01-10,EA,0,1,1,0,108.58999633789062,Traité,NA,NA,NA
40,2020-01-10,MMM,0,1,1,0,180.47000122070312,Traité,NA,NA,NA
41,2020-01-10,RL,1,0,0,1,117.95999908447266,Traité,Close Short,13-01-2020 14:28:36,118.2
42,2020-01-10,HRB,0,1,1,0,23.649999618530273,Traité,NA,NA,NA
43,2020-01-10,AOS,0,1,1,0,47.61999893188477,Traité,NA,NA,NA
