,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-01-13,SJM,0,1,1,0,105.23999786376952,Traité,NA,NA,NA
1,2020-01-13,FCX,0,1,1,0,13.479999542236328,Traité,NA,NA,NA
2,2020-01-13,CXO,1,0,0,1,88.80000305175781,Traité,NA,NA,NA
3,2020-01-13,GWW,0,1,1,0,344.44000244140625,Traité,NA,NA,NA
4,2020-01-13,GS,0,1,1,0,245.2100067138672,Traité,NA,NA,NA
5,2020-01-13,MAC,1,0,0,1,25.25,Traité,NA,NA,NA
6,2020-01-13,GD,0,1,1,0,181.1300048828125,Traité,NA,NA,NA
7,2020-01-13,NDAQ,1,0,0,1,107.08999633789062,Traité,NA,NA,NA
8,2020-01-13,STZ,1,0,0,1,188.44000244140625,Traité,Open Long,14-01-2020 15:34:28,188.82
9,2020-01-13,MMM,0,1,1,0,180.9199981689453,Traité,NA,NA,NA
10,2020-01-13,BKNG,1,0,0,1,2080.5,Traité,Open Long,14-01-2020 15:34:29,2084.66
11,2020-01-13,BXP,0,1,1,0,136.77000427246094,Traité,NA,NA,NA
12,2020-01-13,STX,0,1,1,0,60.9900016784668,Traité,NA,NA,NA
13,2020-01-13,NKTR,1,0,0,1,27.399999618530273,Traité,Open Long,14-01-2020 15:34:30,27.45
14,2020-01-13,JBHT,0,1,1,0,118.5,Traité,NA,NA,NA
15,2020-01-13,MPC,0,1,1,0,59.61999893188477,Traité,NA,NA,NA
16,2020-01-13,REGN,0,1,1,0,378.92999267578125,Traité,NA,NA,NA
17,2020-01-13,APA,0,1,1,0,32.009998321533196,Traité,Open Short,14-01-2020 15:34:31,31.95
18,2020-01-13,BK,0,1,1,0,50.88000106811523,Traité,NA,NA,NA
19,2020-01-13,XYL,0,1,1,0,81.27999877929688,Traité,NA,NA,NA
20,2020-01-13,HRB,0,1,1,0,23.770000457763672,Traité,NA,NA,NA
21,2020-01-13,LHX,0,1,0,0,212.6000061035156,Traité,NA,NA,NA
22,2020-01-13,RL,0,1,1,0,119.8499984741211,Traité,Open Short,14-01-2020 15:34:32,119.61
23,2020-01-13,TSCO,0,1,1,0,90.38999938964844,Traité,NA,NA,NA
24,2020-01-13,C,0,1,1,0,80.6500015258789,Traité,NA,NA,NA
25,2020-01-13,NOC,0,1,1,0,376.8299865722656,Traité,NA,NA,NA
26,2020-01-13,CE,0,1,1,0,118.12999725341795,Traité,NA,NA,NA
27,2020-01-13,MHK,0,1,1,0,129.91999816894528,Traité,Close Long,14-01-2020 15:34:32,129.66
28,2020-01-13,JEF,0,1,1,0,21.81999969482422,Traité,NA,NA,NA
29,2020-01-13,F,0,1,1,0,9.239999771118164,Traité,NA,NA,NA
30,2020-01-13,HOG,0,1,1,0,35.36999893188477,Traité,NA,NA,NA
31,2020-01-13,AOS,0,1,1,0,48.540000915527344,Traité,NA,NA,NA
32,2020-01-13,SYF,0,1,1,0,35.40999984741211,Traité,NA,NA,NA
33,2020-01-13,HP,0,1,1,0,46.25,Traité,NA,NA,NA
34,2020-01-13,MLM,1,0,0,1,272.14999389648443,Traité,NA,NA,NA
35,2020-01-13,CVX,0,1,1,0,116.66000366210938,Traité,NA,NA,NA
36,2020-01-13,CAG,0,1,1,0,32.029998779296875,Traité,NA,NA,NA
37,2020-01-13,FBHS,0,1,1,0,68.09999847412111,Traité,NA,NA,NA
