,Date,Vix,Varop_Spy,Varhl_spy,Varop_vix,Varhl_vix,RSI,75 - RSI,RSI - 25,BBD_Delta_Up,delta5_8,delta8_10,delta10_12,delta12_15,delta15_30,delta30_35,delta35_40,delta40_45,delta45_50,Spread,Peaks,Valley,delta_tsf,Forcast Oscillator,target_up,target_down,target_value
21,20180601  20:45:00,14.55,-0.2300000000000182,1.400000000000091,-0.5800000000000001,1.0700000000000003,62.040702897666755,12.959297102333245,37.040702897666755,2.6353157068724613,-0.8339999999998327,0.008999999999559805,0.15516666666644596,0.7638333333343326,,,,,,2719.33,0,0,2734.413956043957,-0.039311355097021855,0,0,2733.88
22,20180601  21:00:00,14.14,4.359999999999673,4.9900000000002365,0.379999999999999,0.3899999999999988,49.26538226863217,25.734617731367827,24.265382268632173,3.848876057342295,-0.9214999999994689,-0.31550000000015643,-0.0028333333343653067,0.3791666666679703,,,,,,2715.3900000000003,0,0,2732.6835164835143,-0.1789302936387185,0,0,2729.53
23,20180601  21:15:00,14.13,-0.9700000000002547,1.8100000000004002,0.02999999999999936,0.16000000000000014,51.67944480766715,23.320555192332847,26.679444807667153,3.8362919338746906,-0.4322499999993852,-0.685750000000553,-0.1255000000005566,0.14750000000094587,,,,,,2716.38,0,0,2731.5604395604396,-0.0796011178686051,0,0,2730.51
24,20180601  21:30:00,13.85,-1.5199999999999818,1.930000000000291,0.20000000000000107,0.2699999999999996,55.258777058935436,19.741222941064564,30.258777058935436,3.186300922870032,-0.32099999999945794,-0.5760000000004766,-0.3273333333336268,-0.06699999999955253,,,,,,2718.19,0,0,2731.213076923077,0.0175531997906463,0,0,2732.04
25,20180601  21:45:00,13.86,-2.119999999999891,3.1799999999998363,0.0,0.07000000000000028,59.749799005342254,15.250200994657746,34.749799005342254,3.1590434538816226,-0.24199999999927968,-0.37300000000050204,-0.5519999999996799,-0.07433333333301562,,,,,,2720.3199999999997,0,0,2731.415494505497,0.10851235386561016,0,0,2734.18
26,20180604  15:30:00,13.84,-6.940000000000055,7.799999999999727,0.05000000000000071,0.14000000000000057,76.71933458994636,-1.7193345899463566,51.71933458994636,10.69130949709006,0.5615000000007058,0.3374999999996362,-0.17499999999972715,-0.07533333333367409,,,,,,2734.77,0,0,2735.965054945056,0.6255709429312677,0,0,2748.61
27,20180604  15:45:00,13.76,0.8900000000003274,2.1600000000003092,0.08999999999999986,0.4800000000000004,74.5382017563611,0.46179824363889566,49.538201756361104,13.43223320534571,2.342750000000251,0.8162499999993997,0.2183333333337032,0.009999999999763531,,,,,,2733.9199999999996,0,0,2739.6561538461565,0.4263576928515568,0,0,2747.68
28,20180604  16:00:00,13.86,4.269999999999982,5.849999999999909,-0.08999999999999986,0.16000000000000014,65.40808532746817,9.591914672531829,40.40808532746817,14.010502233489206,3.7062500000006366,0.8417499999995925,0.6528333333335468,0.11783333333278279,,,,,,2729.58,0,0,2742.0819780219804,0.1379234156330581,0,0,2743.44
29,20180604  16:15:00,13.54,0.9800000000000182,3.380000000000109,0.2900000000000009,0.3100000000000005,63.511213971251856,11.488786028748144,38.511213971251856,14.15555311362914,4.719250000001011,0.957749999999578,0.9034999999998945,0.3908333333324663,2.9483333333350856,,,,,2728.94,0,0,2743.9883516483546,0.014513213515491166,0,0,2742.48
30,20180604  16:30:00,13.56,-1.1300000000001091,3.1100000000001273,0.0,0.08000000000000007,64.82712229737993,10.17287770262007,39.82712229737993,14.208854133953082,4.846750000000611,1.7232499999995525,0.8871666666673264,0.892833333332419,2.891333333334387,,,,,2730.07,0,0,2745.7147252747254,-0.013061223574407924,0,0,2743.63
31,20180604  16:45:00,13.62,-0.34999999999990905,2.069999999999709,-0.049999999999998934,0.120000000000001,65.22640597744434,9.773594022555656,40.226405977444344,12.694320689266533,2.2362500000008367,2.396749999999429,0.9728333333337105,1.1708333333326664,2.986333333334642,,,,,2730.35,0,0,2747.175824175825,-0.06358397776672575,0,0,2743.97
32,20180604  17:00:00,13.59,2.419999999999618,4.4399999999996,0.05000000000000071,0.16000000000000014,60.04478151261179,14.955218487388208,35.04478151261179,10.441741493963946,-0.1769999999992251,2.383999999999105,1.5176666666670826,1.3239999999996144,3.009000000000924,,,,,2727.98,0,0,2747.180549450549,-0.20447496054540415,0,0,2741.57
33,20180604  17:15:00,13.53,-2.0799999999999272,3.119999999999891,0.08000000000000007,0.129999999999999,62.815094839526054,12.184905160473946,37.815094839526054,7.7431432028761265,-1.3179999999993015,2.253999999998996,2.0176666666670826,1.3263333333329683,3.320000000001073,,,,,2730.1299999999997,0,0,2747.6991208791196,-0.12831580627880165,0,0,2743.66
34,20180604  17:30:00,13.41,-0.6999999999998181,2.050000000000182,0.09999999999999964,0.10999999999999943,63.76024728919303,11.239752710806968,38.76024728919303,4.342128964472522,-0.40849999999909414,0.4914999999991778,2.014333333333525,1.7979999999993197,3.489000000001397,1.26052380952342,,,,2730.98,0,0,2748.2065934065945,-0.12057764673095829,0,0,2744.39
35,20180604  17:45:00,13.51,-0.13000000000010914,2.400000000000091,-0.08999999999999986,0.14000000000000057,63.909110465320104,11.090889534679896,38.909110465320104,3.174581143181058,0.16300000000046566,-0.9380000000010114,1.880500000000211,2.241166666666686,3.7466666666678066,1.2135238095229397,,,,2730.99,0,0,2748.4304395604395,-0.13505532543612656,0,0,2744.5
36,20180604  18:00:00,13.45,-0.14000000000032742,2.150000000000091,0.05000000000000071,0.08000000000000007,64.06806296741941,10.931937032580592,39.06806296741941,1.8849108417680327,0.14475000000038563,-0.39175000000068394,0.43300000000044747,2.573333333332812,3.952333333334991,1.2331904761895203,,,,2731.1600000000003,0,0,2747.5707692307706,-0.139197902814584,0,0,2744.61
37,20180604  18:15:00,13.57,-1.8400000000001455,2.800000000000182,-0.10999999999999943,0.14999999999999858,66.72256664464794,8.27743335535206,41.72256664464794,2.602160544719027,0.6252500000009604,0.2277499999995598,-0.7123333333333903,2.4679999999993925,4.484333333334689,1.2758571428566938,,,,2732.89,0,0,2746.914835164834,-0.04044367042558527,0,0,2746.46
38,20180604  18:30:00,13.52,0.11000000000012733,1.4600000000000364,0.030000000000001137,0.05000000000000071,66.46531790711818,8.534682092881823,41.46531790711818,2.7881884901757985,0.8247500000011314,0.2772499999991851,-0.23266666666677338,1.2239999999997053,4.991333333334751,1.3187619047612316,,,,2732.85,0,0,2745.976373626373,-0.01983837446644988,0,0,2746.37
39,20180604  18:45:00,13.51,0.19000000000005457,0.9099999999998545,0.02999999999999936,0.10999999999999943,65.917925563469,9.082074436531002,40.917925563469,2.953327481074666,0.907250000001568,0.18374999999878128,0.2624999999998181,0.15649999999959618,5.450333333335038,1.239380952380543,1.273785714285168,,,2732.68,0,0,2744.890329670331,0.007779009231953866,0,0,2746.19
40,20180604  19:00:00,13.58,-0.33999999999969077,1.6799999999998363,-0.08000000000000007,0.09999999999999964,66.59282553898272,8.407174461017277,41.59282553898272,3.1462397702293856,0.6985000000017862,0.515499999999065,0.2961666666660676,-0.40816666666705714,5.837333333334755,1.2218095238094975,1.23185714285637,,,2733.02,0,0,2746.0626373626387,0.06224678983721054,0,0,2746.6
41,20180604  19:15:00,13.57,0.07999999999992724,0.8399999999996908,-0.009999999999999787,0.02999999999999936,66.35124533873609,8.648754661263908,41.35124533873609,2.194061571122802,0.7237500000019281,0.6182499999990796,0.21466666666538003,0.068000000000211,5.240000000001601,1.1887619047615772,1.246821428570911,,,2732.96,0,0,2747.11769230769,0.017016476694646523,0,0,2746.53
42,20180604  19:30:00,13.64,1.9100000000003092,2.3899999999998727,-0.0600000000000005,0.16000000000000014,59.89918044011379,15.100819559886212,34.89918044011379,1.9087168481300978,0.32550000000173895,0.34149999999908687,0.4368333333318333,0.3541666666674246,4.6916666666675155,1.073476190475958,1.2668571428566793,,,2730.96,0,0,2746.9137362637357,-0.09173257697624938,0,0,2744.6
43,20180604  19:45:00,13.54,-0.05999999999994543,1.2699999999999818,0.11000000000000121,0.14000000000000057,60.05091409167178,14.949085908328222,35.05091409167178,1.8377065688023322,-0.035749999998643034,0.26174999999921056,0.47949999999900683,0.33050000000048385,4.405333333334056,1.0186666666668316,1.2884999999992033,,,2731.13,0,0,2746.522747252745,-0.08174885373234769,0,0,2744.67
44,20180604  20:00:00,13.56,-1.3700000000003456,1.5900000000001455,-0.030000000000001137,0.10000000000000142,63.061317783451706,11.938682216548294,38.061317783451706,1.6720298902564537,-0.24224999999842112,0.27624999999898137,0.2724999999991269,0.4661666666675046,4.30733333333319,0.9442857142862522,1.209964285713795,1.2470833333327391,,2732.51,0,0,2746.661758241756,-0.016487098025351032,0,0,2746.07
45,20180604  20:15:00,13.51,0.6100000000001273,1.3699999999998909,0.009999999999999787,0.06999999999999851,60.94178112390535,14.05821887609465,35.94178112390535,1.4787415416262775,-0.3444999999992433,0.05549999999902866,0.21866666666619494,0.4943333333335431,4.1130000000007385,0.9155714285711838,1.1826785714283687,1.2003055555551327,,2731.9599999999996,0,0,2746.608681318681,-0.04340816842858822,0,0,2745.47
46,20180604  20:30:00,13.7,0.34999999999990905,1.0100000000002183,-0.17999999999999972,0.21000000000000085,59.61120133645249,15.388798663547512,34.61120133645249,1.4905032743981792,-0.47174999999924694,-0.15225000000054933,0.20849999999927604,0.4781666666667661,3.8279999999999745,0.9236190476194679,1.140464285714188,1.2028055555551873,,2731.4,0,0,2745.9784615384606,-0.054959065924056805,0,0,2745.1
47,20180604  20:45:00,13.66,-2.049999999999727,2.2399999999997817,0.05000000000000071,0.0600000000000005,64.24630863817582,10.753691361824181,39.24630863817582,1.7004690722251325,-0.08249999999952706,-0.10150000000066939,0.056499999999232386,0.3268333333339797,3.7606666666661113,0.9957142857147119,1.0425357142858047,1.2213055555553183,,2733.48,0,0,2746.1821978021967,0.042281735242444655,0,0,2747.14
48,20180604  21:00:00,13.6,-0.8800000000001091,1.6700000000000728,0.07000000000000028,0.10999999999999943,66.07549078081293,8.924509219187073,41.07549078081293,2.199110930494953,0.41075000000091677,-0.08875000000080036,-0.06250000000045475,0.3205000000007203,3.4999999999995453,1.1359999999999673,1.0000000000004547,1.2439999999996871,,2734.4300000000003,0,0,2746.653846153844,0.06724097618306579,0,0,2748.03
49,20180604  21:15:00,13.53,1.1300000000001091,1.4800000000000182,0.0600000000000005,0.07000000000000028,61.827025488917975,13.172974511082025,36.827025488917975,2.245122011037438,0.5320000000010623,-0.11300000000073851,-0.02783333333354676,0.19016666666720994,3.2009999999991123,1.2902380952382373,0.9319285714291254,1.1708333333331211,1.212066666665578,2733.39,0,0,2746.707692307692,0.009689173552784851,0,0,2746.92
50,20180604  21:30:00,13.46,-0.5700000000001637,1.0799999999999272,0.05999999999999872,0.120000000000001,63.115527169497575,11.884472830502425,38.115527169497575,2.407268827117605,0.5740000000009786,0.158999999999196,-0.03233333333355404,0.0840000000002874,2.938999999999851,1.4217619047622065,0.9083214285715258,1.1473611111109676,1.170288888887626,2734.02,0,0,2746.861098901097,0.028109674767714574,0,0,2747.48
51,20180604  21:45:00,13.88,0.680000000000291,2.269999999999982,0.02999999999999936,0.05000000000000071,60.56031410639567,14.439685893604327,35.56031410639567,2.1583487051630073,0.6500000000005457,0.3989999999994325,-0.05566666666709352,-0.010666666666566016,2.6553333333336013,1.4951428571425822,0.9151071428573232,1.1097500000000764,1.1719999999986612,2732.95,0,0,2747.059450549451,-0.0011321742189092958,0,0,2746.83
52,20180605  15:30:00,13.83,-0.30999999999994543,3.350000000000364,0.0600000000000005,0.08000000000000007,65.10151334402221,9.898486655977791,40.10151334402221,2.224865094894085,0.6385000000009313,0.31949999999915235,0.18049999999993815,0.016166666667231766,2.1679999999996653,1.7139047619043595,0.9761785714290454,1.0221388888890033,1.1871111111099708,2734.94,0,0,2747.784065934066,0.06222963181892353,0,0,2748.77
53,20180605  15:45:00,13.48,-0.7200000000002547,1.8400000000001455,0.33999999999999986,0.3899999999999988,66.79920395202863,8.200796047971366,41.799203952028634,2.7032490733508894,0.4340000000006512,0.34199999999918873,0.41716666666661695,0.056166666667195386,1.745999999999185,1.8320952380950075,1.0945714285717258,0.9828888888891925,1.205911111109799,2736.09,0,0,2748.626483516481,0.06495321326368379,0,0,2749.57
54,20180605  16:00:00,13.72,-0.7899999999999636,3.1700000000000728,-0.23000000000000043,0.2400000000000002,68.53029007047623,6.469709929523773,43.53029007047623,3.0171231497811277,0.46825000000080763,0.5717499999996107,0.3669999999992797,0.2590000000013788,1.4149999999981446,1.9438571428577234,1.2336428571429678,0.9277222222222008,1.1435777777764997,2736.69,0,0,2749.6695604395586,0.06484547698411235,0,0,2750.41
55,20180605  16:15:00,13.7,-0.8099999999999454,1.6100000000001273,0.030000000000001137,0.07000000000000028,70.12776230196087,4.872237698039129,45.12776230196087,3.0261102439912975,0.7055000000009386,0.5064999999995052,0.39599999999927604,0.49666666666780657,1.1546666666649799,2.0100952380958006,1.3538214285713366,0.9125277777779957,1.126822222221108,2737.51,0,0,2750.803296703296,0.05599134782300979,0,0,2751.21
56,20180605  16:30:00,13.67,3.5399999999999636,5.730000000000018,0.019999999999999574,0.03999999999999915,56.592612634708786,18.407387365291214,31.592612634708786,2.933345118728539,0.9215000000012878,0.20549999999957436,0.5203333333324736,0.5546666666677993,1.2633333333315022,1.5849523809529273,1.4134642857143263,0.916027777778254,1.0910222222209995,2734.04,0,0,2750.443406593406,-0.11257726264037658,0,0,2747.71
57,20180605  16:45:00,13.65,-1.1599999999998545,2.8099999999999454,0.02999999999999936,0.049999999999998934,59.43524431683171,15.564755683168293,34.43524431683171,2.9156283877141504,0.6992500000005748,0.2767499999999927,0.41033333333234623,0.5536666666675956,1.5089999999977408,1.072142857144172,1.5938571428569048,0.9647777777781812,1.0084222222208155,2735.24,0,0,2750.3304395604396,-0.05651032210842122,0,0,2748.89
58,20180605  17:00:00,13.6,3.5399999999999636,6.549999999999727,0.019999999999999574,0.0600000000000005,49.08042271465041,25.91957728534959,24.08042271465041,3.4426733800664806,0.122250000000804,0.27874999999994543,0.12166666666553283,0.5293333333347618,1.4909999999977117,0.7118571428577525,1.670892857142917,1.0511388888894544,0.9593111111098551,2731.76,0,0,2749.315934065933,-0.18104873533669336,0,0,2745.36
59,20180605  17:15:00,13.51,0.5599999999999454,3.0399999999999636,0.10999999999999943,0.14000000000000057,47.6864127139123,27.313587286087703,22.686412713912297,4.125282481123122,-0.745249999999487,0.23725000000013097,0.10483333333286282,0.41916666666747915,1.3293333333313058,0.4246666666672354,1.7377500000002328,1.1522500000000946,0.8931999999990694,2731.2999999999997,0,0,2748.0621978021977,-0.16416196625388135,0,0,2744.81
60,20180605  17:30:00,13.53,4.769999999999982,4.869999999999891,-0.02999999999999936,0.03999999999999915,37.67198766249098,37.32801233750902,12.671987662490977,6.588270909823677,-1.888749999999618,-0.11024999999972351,0.026499999999032298,0.11516666666784658,1.086666666664314,0.13752380952428211,1.7456428571435936,1.221055555555722,0.850444444443383,2726.5,0,0,2745.3994505494484,-0.29314269559813266,0,0,2740.03
61,20180605  17:45:00,13.52,-2.6700000000000728,3.5299999999997453,0.019999999999999574,0.07000000000000028,44.685878001137375,30.314121998862625,19.685878001137375,7.1154361851208705,-2.03125,-0.5557499999995343,-0.03466666666781748,-0.07633333333205883,0.9693333333307237,0.264095238095706,1.356321428571846,1.2546944444447945,0.8387555555545987,2729.19,0,0,2744.0282417582416,-0.09805814502620905,0,0,2742.71
62,20180605  18:00:00,13.52,-1.4500000000002728,4.460000000000036,0.009999999999999787,0.02999999999999936,48.06751641395076,26.932483586049237,23.067516413950763,6.972949497082936,-2.1967500000000655,-0.8762499999997999,-0.2191666666672063,-0.15449999999918873,0.6839999999983775,0.4509523809520033,0.8899642857149956,1.3941944444445653,0.8679555555545448,2730.63,0,0,2743.3709890109894,0.004437011160412908,0,0,2744.15
63,20180605  18:15:00,13.47,0.8799999999996544,3.1299999999996544,0.05999999999999872,0.2699999999999996,46.2286759836951,28.771324016304902,21.228675983695098,6.4542630184514564,-1.6214999999997417,-1.2384999999994761,-0.5523333333339906,-0.13366666666615856,0.37999999999829015,0.4428571428570649,0.5661428571434044,1.4510000000000218,0.9371999999989384,2729.8100000000004,0,0,2742.397912087913,-0.003316796352878053,0,0,2743.28
64,20180605  18:30:00,13.54,-1.9299999999998363,4.0600000000004,-0.05999999999999872,0.13000000000000078,50.75286261828629,24.247137381713713,25.752862618286287,4.96297501301251,-1.2282500000001164,-1.0307499999994434,-0.7755000000001928,-0.31616666666650417,0.2389999999986685,0.3922380952376443,0.31492857142893627,1.5065000000004147,1.0257999999994354,2731.68,0,0,2742.1975824175834,0.10280006382318256,0,0,2745.22
65,20180605  18:45:00,13.5,0.4099999999998545,2.2199999999998,0.02999999999999936,0.05000000000000071,49.776422298528935,25.223577701471065,24.776422298528935,4.488924091258923,0.23700000000008004,-0.9009999999993852,-1.0190000000006876,-0.5349999999993997,0.05033333333176415,0.368809523809432,0.08285714285739232,1.5244444444447254,1.0965555555549145,2731.3,0,0,2741.8374725274753,0.09481264873276084,0,0,2744.8
66,20180605  19:00:00,13.57,-2.1900000000000546,2.7400000000002365,-0.019999999999999574,0.03999999999999915,54.71361914287759,20.28638085712241,29.71361914287759,3.7387790971256436,0.8907500000000255,-0.6247499999990396,-0.8056666666675483,-0.8303333333328737,-0.017666666667992104,0.36195238095251625,0.20971428571419892,1.1926666666672645,1.1339333333326067,2733.44,0,0,2742.516813186816,0.18829663789083265,0,0,2747.01
67,20180605  19:15:00,13.62,-0.19000000000005457,1.150000000000091,-0.05999999999999872,0.11999999999999922,55.185902391973784,19.814097608026216,30.185902391973784,4.1674399286230255,1.2042500000002292,-0.15624999999954525,-0.6400000000007822,-1.059333333333143,-0.14600000000064028,0.2259047619049852,0.38267857142818684,0.788083333333816,1.2622666666657096,2733.61,0,0,2743.4576923076943,0.1715614205284656,0,0,2747.23
68,20180605  19:30:00,13.67,-0.09999999999990905,1.4800000000000182,-0.03999999999999915,0.15000000000000036,55.277226544304035,19.722773455695965,30.277226544304035,4.554372745928504,1.0972499999998035,0.5577500000008513,-0.4123333333341179,-0.942666666666355,-0.329333333334489,0.1527619047619737,0.3900714285714457,0.511388888889087,1.3187111111105878,2733.6,0,0,2744.6348351648357,0.13876712854236004,0,0,2747.27
69,20180605  19:45:00,13.68,0.30999999999994543,1.3800000000001091,0.0,0.1899999999999995,54.29420484831628,20.705795151683724,29.294204848316276,3.3661642461447627,0.9125000000003638,0.8735000000010587,-0.03683333333447081,-0.8738333333326409,-0.5856666666682031,0.10490476190489062,0.35142857142818684,0.29177777777840674,1.3688222222222066,2733.26,0,0,2745.9618681318707,0.08391755317423406,0,0,2746.94
70,20180605  20:00:00,13.61,-0.6599999999998545,2.099999999999909,0.08000000000000007,0.120000000000001,56.02944067037098,18.97055932962902,31.02944067037098,3.0182850191818034,1.0427500000000691,0.5482500000007349,0.5338333333320406,-0.44616666666615856,-0.8590000000008331,0.04976190476190823,0.3408214285714166,0.09286111111123319,1.3882888888888374,2734.0099999999998,0,0,2747.0085714285724,0.06034793268826123,0,0,2747.62
71,20180605  20:15:00,13.4,-1.7399999999997817,1.75,0.21999999999999886,0.21999999999999886,60.17224945016331,14.827750549836693,35.17224945016331,3.389383572753559,0.7519999999999527,0.6430000000004839,0.8194999999986976,-0.17716666666592573,-0.8436666666675592,0.008333333333212067,0.3417500000000473,0.2109166666668898,1.0953333333332012,2735.95,0,0,2748.7600000000016,0.08516298657600938,0,0,2749.35
72,20180605  20:30:00,13.42,-0.2899999999999636,0.8800000000001091,-0.009999999999999787,0.03999999999999915,60.860907275727186,14.139092724272814,35.860907275727186,3.0244893473295633,0.6822500000002947,0.6467500000007931,0.5678333333316914,0.5738333333338232,-0.9613333333336413,0.08552380952369276,0.23089285714286234,0.3691388888887559,0.7367111111111626,2736.23,0,0,2749.961318681319,0.03236775589615073,0,0,2749.65
73,20180605  20:45:00,13.4,-1.3800000000001091,1.7200000000002547,0.009999999999999787,0.0600000000000005,63.92829304573871,11.071706954261288,38.92829304573871,3.473224568715068,0.6547500000001492,0.6502500000005966,0.6493333333319242,0.8890000000010332,-0.79566666666733,0.16433333333316114,0.17974999999978536,0.3846944444444489,0.49495555555631654,2737.62,0,0,2751.31593406593,0.03848322871811221,0,0,2751.02
74,20180605  21:00:00,13.38,2.7800000000002,2.9899999999997817,0.02999999999999936,0.049999999999998934,54.523236341610385,20.476763658389615,29.523236341610385,2.707586051323233,0.7594999999992069,0.5015000000012151,0.610166666665009,1.0008333333339579,-0.6400000000003274,0.17799999999988358,0.14199999999982538,0.35288888888862857,0.29891111111192004,2734.8399999999997,0,0,2750.825384615384,-0.11265233736491706,0,0,2748.22
75,20180605  21:15:00,13.19,0.38999999999987267,2.1799999999998363,0.2900000000000009,0.33999999999999986,53.28700394255964,21.712996057440357,28.287003942559643,2.587922567494388,0.7249999999989996,0.27300000000104774,0.5336666666657948,0.8596666666671808,-0.1993333333339251,0.22142857142853245,0.0938214285711183,0.3427499999997963,0.11920000000100117,2734.62,0,0,2750.4189010989,-0.10973774079663211,0,0,2747.81
76,20180605  21:30:00,13.28,0.13000000000010914,1.7600000000002183,-0.06999999999999851,0.08999999999999986,52.75291363767052,22.247086362329483,27.752913637670517,2.5213478673422287,0.33674999999902866,0.2562500000012733,0.39499999999861757,0.7326666666672281,0.04466666666667152,0.2743809523803975,0.049785714285462745,0.33694444444427063,0.22015555555572064,2734.3599999999997,0,0,2750.048901098899,-0.10113774362361702,0,0,2747.64
77,20180605  21:45:00,13.49,-1.2000000000002728,2.430000000000291,-0.25,0.27999999999999936,55.99405862414717,19.005941375852828,30.994058624147172,2.399434090741579,-0.06575000000111686,0.33175000000119326,0.2186666666657402,0.7560000000003129,0.29933333333292467,0.20971428571419892,0.11128571428571377,0.2347777777772535,0.3584222222225435,2735.3100000000004,0,0,2749.742307692308,-0.04543441133945143,0,0,2748.8
78,20180606  15:30:00,13.54,-3.019999999999982,3.9299999999998363,-0.05999999999999872,0.129999999999999,70.180447155448,4.819552844552007,45.18044715544799,5.167451792658085,-0.09700000000111686,0.5130000000012842,0.34699999999929787,0.6616666666668607,0.8906666666662204,0.15295238095222885,0.19521428571397337,0.20205555555548926,0.3820444444450004,2742.73,0,0,2751.729120879123,0.23683065547613905,0,0,2756.27
