,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-01-07,CE,0,1,1,0,118.0,Traité,NA,NA,NA
1,2020-01-07,SJM,0,1,1,0,102.25,Traité,NA,NA,NA
2,2020-01-07,EFX,0,0,0,1,143.2100067138672,Traité,Close Short,08-01-2020 11:47:05,143.5
3,2020-01-07,MPC,0,1,1,0,59.13999938964844,Traité,NA,NA,NA
4,2020-01-07,HRB,0,1,1,0,23.520000457763672,Traité,NA,NA,NA
5,2020-01-07,AGN,0,1,1,0,190.47000122070312,Traité,NA,NA,NA
6,2020-01-07,EL,0,1,0,0,206.0500030517578,Traité,NA,NA,NA
7,2020-01-07,HOG,0,1,1,0,36.02000045776367,Traité,NA,NA,NA
8,2020-01-07,MCK,1,0,0,1,137.85000610351562,Traité,NA,NA,NA
9,2020-01-07,JEF,0,0,0,1,21.11000061035156,Traité,Close Short,08-01-2020 11:47:06,21.15
10,2020-01-07,GS,0,1,1,0,235.4900054931641,Traité,NA,NA,NA
11,2020-01-07,CVX,0,1,1,0,119.05999755859376,Traité,NA,NA,NA
12,2020-01-07,CAG,0,1,1,0,32.31999969482422,Traité,Close Long,08-01-2020 11:47:06,32.26
13,2020-01-07,PXD,0,0,0,1,156.9499969482422,Traité,NA,NA,NA
14,2020-01-07,STZ,1,0,0,1,183.6000061035156,Traité,Open Long,08-01-2020 11:47:07,183.97
15,2020-01-07,TSCO,1,0,0,1,90.01000213623047,Traité,Open Long,08-01-2020 11:47:07,90.19
16,2020-01-07,NOC,0,1,1,0,374.9700012207031,Traité,Close Long,08-01-2020 11:47:08,374.22
17,2020-01-07,HES,1,0,0,1,70.94000244140625,Traité,NA,NA,NA
