,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-01-30,HSIC,0,1,1,0,71.47000122070312,Traité,NA,NA,NA
1,2020-01-30,HBAN,0,1,1,0,13.75,Traité,NA,NA,NA
2,2020-01-30,PSX,0,1,1,0,96.41000366210938,Traité,Open Short,31-01-2020 11:37:15,96.22
3,2020-01-30,RF,0,1,1,0,15.609999656677244,Traité,NA,NA,NA
4,2020-01-30,JNPR,0,1,1,0,22.920000076293945,Traité,NA,NA,NA
5,2020-01-30,NTAP,1,0,0,1,54.849998474121094,Traité,NA,NA,NA
6,2020-01-30,ZION,0,1,1,0,46.7599983215332,Traité,NA,NA,NA
7,2020-01-30,WU,0,1,1,0,27.60000038146973,Traité,NA,NA,NA
8,2020-01-30,WAT,0,1,1,0,228.80999755859372,Traité,NA,NA,NA
9,2020-01-30,EMR,0,1,1,0,73.83000183105469,Traité,NA,NA,NA
10,2020-01-30,CBRE,0,1,1,0,61.88000106811523,Traité,NA,NA,NA
11,2020-01-30,FFIV,0,1,0,0,125.12000274658205,Traité,Close Long,31-01-2020 11:37:16,124.87
12,2020-01-30,WRK,0,1,1,0,40.02000045776367,Traité,Open Short,31-01-2020 11:37:17,39.94
13,2020-01-30,LEG,0,1,1,0,49.36999893188477,Traité,NA,NA,NA
14,2020-01-30,GILD,1,0,0,1,64.02999877929689,Traité,NA,NA,NA
15,2020-01-30,SNA,0,1,1,0,163.33999633789062,Traité,NA,NA,NA
16,2020-01-30,UPS,0,1,1,0,108.0,Traité,Open Short,31-01-2020 11:37:18,107.78
17,2020-01-30,MMM,0,1,0,0,162.50999450683594,Traité,NA,NA,NA
18,2020-01-30,OXY,0,1,1,0,40.59000015258789,Traité,Open Short,31-01-2020 11:37:18,40.51
19,2020-01-30,CVX,0,1,1,0,111.4000015258789,Traité,NA,NA,NA
