,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-01-21,WU,0,1,1,0,27.31999969482422,Traité,NA,NA,NA
1,2020-01-21,RF,1,0,0,1,16.25,Traité,NA,NA,NA
2,2020-01-21,SNA,0,1,1,0,168.80999755859375,Traité,NA,NA,NA
3,2020-01-21,NTAP,0,1,0,0,60.56000137329102,Traité,NA,NA,NA
4,2020-01-21,UPS,0,1,1,0,117.38999938964844,Traité,NA,NA,NA
5,2020-01-21,MMM,0,1,1,0,179.38999938964844,Traité,NA,NA,NA
6,2020-01-21,ZION,0,1,1,0,49.9000015258789,Traité,NA,NA,NA
7,2020-01-21,WAT,0,1,1,0,243.6699981689453,Traité,NA,NA,NA
8,2020-01-21,EMR,0,1,1,0,77.25,Traité,NA,NA,NA
9,2020-01-21,TPR,0,1,1,0,28.36000061035156,Traité,NA,NA,NA
10,2020-01-21,GILD,1,0,0,1,62.63000106811523,Traité,NA,NA,NA
11,2020-01-21,HSIC,0,1,1,0,69.61000061035156,Traité,NA,NA,NA
12,2020-01-21,FFIV,1,0,0,1,135.03999328613278,Traité,Open Long,22-01-2020 11:50:17,135.31
13,2020-01-21,BDX,0,1,1,0,277.52999877929693,Traité,NA,NA,NA
14,2020-01-21,NEM,0,1,1,0,43.709999084472656,Traité,NA,NA,NA
15,2020-01-21,HBAN,0,1,1,0,14.609999656677244,Traité,NA,NA,NA
16,2020-01-21,CBRE,0,1,1,0,61.099998474121094,Traité,NA,NA,NA
17,2020-01-21,LEG,0,1,1,0,51.13999938964844,Traité,NA,NA,NA
