,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Open.S Price
0,2019-12-05,PYPL,0,0,0,0,104.58999633789062,
1,2019-12-05,MAS,0,0,0,0,46.0099983215332,
2,2019-12-05,ARNC,0,0,0,0,30.479999542236328,
3,2019-12-05,KR,0,0,0,0,26.799999237060547,
4,2019-12-05,EL,0,0,0,0,196.3000030517578,
5,2019-12-05,PPG,0,0,0,0,131.1300048828125,
6,2019-12-05,CBRE,0,0,0,0,57.869998931884766,
7,2019-12-05,NVDA,0,0,0,0,208.74000549316406,
8,2019-12-05,TJX,0,0,0,0,59.56999969482422,
9,2019-12-05,ADS,0,1,1,0,103.58000183105469,
10,2019-12-05,BWA,0,0,0,0,42.65999984741211,
11,2019-12-05,WMB,0,0,0,0,22.190000534057617,
12,2019-12-05,CBOE,0,0,0,0,119.94000244140625,
13,2019-12-05,LOW,0,0,0,0,115.58000183105469,
14,2019-12-05,VRTX,0,0,0,0,223.07000732421875,
15,2019-12-05,JEF,0,0,0,0,20.979999542236328,
16,2019-12-05,K,0,0,0,0,65.75,
17,2019-12-05,GOOGL,0,0,0,0,1326.9599609375,
18,2019-12-05,LKQ,0,0,0,0,35.540000915527344,
19,2019-12-05,MLM,0,0,0,0,272.69000244140625,
20,2019-12-05,NDAQ,0,0,0,0,104.66999816894531,
21,2019-12-05,A,0,0,0,0,81.52999877929688,
22,2019-12-05,HST,0,0,0,0,17.719999313354492,
23,2019-12-05,SEE,0,0,0,0,38.040000915527344,
24,2019-12-05,AMZN,0,0,0,0,1740.47998046875,
25,2019-12-05,FCX,0,0,0,0,11.329999923706055,
26,2019-12-05,PKI,0,0,0,0,92.83000183105469,
27,2019-12-05,MNST,0,0,0,0,59.91999816894531,
28,2019-12-05,UTX,0,0,0,0,145.25999450683594,
29,2019-12-05,XEL,0,0,0,0,62.13999938964844,
30,2019-12-05,TIF,0,0,0,0,133.5500030517578,
31,2019-12-05,TGT,0,0,0,0,124.68000030517578,
32,2019-12-05,QCOM,0,0,0,0,82.58499908447266,
33,2019-12-05,FDX,0,0,0,0,153.2899932861328,
34,2019-12-05,FBHS,0,0,0,0,63.900001525878906,
35,2019-12-05,M,0,0,0,0,15.109999656677246,
36,2019-12-05,LEG,0,0,0,0,52.15999984741211,
37,2019-12-05,EQIX,0,0,0,0,560.0599975585938,
38,2019-12-05,ETFC,0,0,0,0,45.4900016784668,
39,2019-12-05,SLG,0,0,0,0,85.7699966430664,
40,2019-12-05,IRM,0,0,0,0,32.400001525878906,
41,2019-12-05,MAC,0,0,0,0,26.739999771118164,
42,2019-12-05,EA,0,0,0,0,102.12000274658203,
43,2019-12-05,AAL,0,0,0,0,27.239999771118164,
44,2019-12-05,OKE,0,0,0,0,70.9800033569336,
45,2019-12-05,CSX,0,0,0,0,70.6500015258789,
46,2019-12-05,HAS,0,0,0,0,100.30999755859375,
47,2019-12-05,ZBH,0,0,0,0,147.6199951171875,
48,2019-12-05,GL,0,0,0,0,102.08999633789062,
49,2019-12-05,ADP,0,0,0,0,168.36000061035156,
50,2019-12-05,IVZ,0,0,0,0,16.610000610351562,
51,2019-12-05,AOS,0,0,0,0,46.900001525878906,
52,2019-12-05,ICE,0,0,0,0,93.6500015258789,
53,2019-12-05,DRE,0,0,0,0,35.22999954223633,
54,2019-12-05,RTN,0,0,0,0,214.88999938964844,
55,2019-12-05,STI,0,0,0,0,69.26000213623047,
56,2019-12-05,EQR,0,0,0,0,84.54000091552734,
57,2019-12-05,WAB,0,0,0,0,76.5,
58,2019-12-05,HIG,0,0,0,0,60.52000045776367,
59,2019-12-05,VLO,0,0,0,0,92.98999786376953,
60,2019-12-05,IBM,0,0,0,0,131.91000366210938,
61,2019-12-05,MGM,0,0,0,0,31.93000030517578,
62,2019-12-05,PM,0,0,0,0,82.37999725341797,
63,2019-12-05,PNR,0,0,0,0,44.459999084472656,
64,2019-12-05,ROST,0,0,0,0,113.48999786376953,
65,2019-12-05,TWTR,0,0,0,0,30.040000915527344,
66,2019-12-05,HCA,0,0,0,0,140.67999267578125,
67,2019-12-05,FMC,0,0,0,0,97.98999786376953,
68,2019-12-05,IPGP,0,0,0,0,140.1699981689453,
69,2019-12-05,MCK,0,0,0,0,140.61000061035156,
70,2019-12-05,DTE,0,0,0,0,125.36000061035156,
71,2019-12-05,MMM,0,0,0,0,164.3699951171875,
72,2019-12-05,MPC,0,0,0,0,59.849998474121094,
73,2019-12-05,VMC,0,0,0,0,143.94000244140625,
74,2019-12-05,EFX,0,0,0,0,137.94000244140625,
75,2019-12-05,NLSN,0,0,0,0,19.719999313354492,
76,2019-12-05,FRC,0,0,0,0,110.97000122070312,
77,2019-12-05,LRCX,0,0,0,0,264.82000732421875,
78,2019-12-05,PXD,0,0,0,0,128.30999755859375,
79,2019-12-05,NI,0,0,0,0,26.649999618530273,
80,2019-12-05,LMT,0,0,0,0,385.94000244140625,
81,2019-12-05,PBCT,0,0,0,0,16.34000015258789,
82,2019-12-05,PG,0,0,0,0,124.62000274658203,
83,2019-12-05,AEP,0,0,0,0,92.45999908447266,
84,2019-12-05,GOOG,0,0,0,0,1328.1300048828125,
85,2019-12-05,MMC,0,0,0,0,107.37000274658203,
86,2019-12-05,T,0,0,0,0,38.189998626708984,
87,2019-12-05,NWSA,1,0,0,1,13.0,
88,2019-12-05,V,0,0,0,0,181.88999938964844,
89,2019-12-05,CE,0,0,0,0,123.33000183105469,
90,2019-12-05,IPG,0,0,0,0,22.280000686645508,
91,2019-12-05,STZ,0,0,0,0,182.4600067138672,
92,2019-12-05,TROW,0,0,0,0,123.0,
93,2019-12-05,CXO,0,0,0,0,73.4000015258789,
94,2019-12-05,PFG,0,0,0,0,52.790000915527344,
95,2019-12-05,MXIM,0,0,0,0,56.7400016784668,
96,2019-12-05,UPS,0,0,0,0,115.01000213623047,
