,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507426,Stock,272207,MXIM,-163.0,61.16247975
1,DU1507426,Stock,320106069,EVRG,-150.0,66.54183665
2,DU1507426,Stock,5980,CPB,-203.0,48.9938665
3,DU1507426,Stock,12120,SHW,-18.0,563.63265555
4,DU1507426,Stock,115441080,FANG,116.0,84.4486207
5,DU1507426,Stock,11094,PH,50.0,194.33
6,DU1507426,Stock,270188,HOLX,-184.0,54.23332335
7,DU1507426,Stock,5407,CAH,-200.0,50.183842
8,DU1507426,Stock,11032,PFG,183.0,53.26549455
9,DU1507426,Stock,4886,BDX,-36.0,277.66635555
10,DU1507426,Stock,1714996,ABC,118.0,83.2958229
11,DU1507426,Stock,181764593,EQIX,-17.0,582.559
12,DU1507426,Stock,4901,VZ,165.0,60.5260606
13,DU1507426,Stock,5941,COF,-99.0,101.6673717
14,DU1507426,Stock,2841574,MS,-194.0,52.1836459
15,DU1507426,Stock,9174,LNC,176.0,54.8856818
16,DU1507426,Stock,6477749,FLS,-201.0,50.2388408
17,DU1507426,Stock,105316759,AON,-48.0,207.5247521
18,DU1507426,Stock,4728759,CTSH,-100.0,60.618626
19,DU1507426,Stock,371886040,LHX,-47.0,210.84424045
20,DU1507426,Stock,9091,LEN,150.0,66.58333335
21,DU1507426,Stock,233674866,CHTR,-21.0,485.3222143
22,DU1507426,Stock,6585,DTE,-78.0,129.1643859
23,DU1507426,Stock,6735,EFX,-68.0,146.47214265
24,DU1507426,Stock,136370275,ICE,-103.0,96.2681796
25,DU1507426,Stock,6737,PKI,-102.0,97.78805295
26,DU1507426,Stock,308728373,BKNG,5.0,1996.7
27,DU1507426,Stock,262397910,SBAC,39.0,252.56564105
28,DU1507426,Stock,12814,TJX,-164.0,61.0503244
29,DU1507426,Stock,53855036,DISCA,-330.0,30.25425455
30,DU1507426,Stock,45182651,CXO,117.0,83.648547
31,DU1507426,Stock,2586156,KMX,-110.0,90.8389091
32,DU1507426,Stock,11295,PPG,76.0,130.4031579
33,DU1507426,Stock,661547,PPL,-283.0,35.3041502
34,DU1507426,Stock,4157,ADI,84.0,119.83190475
35,DU1507426,Stock,198560237,WEC,-102.0,97.7080539
36,DU1507426,Stock,13364,UTX,-65.0,152.8113323
37,DU1507426,Stock,8758,K,-145.0,69.1315531
38,DU1507426,Stock,2585323,MTB,-61.0,166.20004755
39,DU1507426,Stock,13535,VNO,-152.0,65.77167695
40,DU1507426,Stock,94078796,FBHS,-153.0,65.2716013
41,DU1507426,Stock,4817,BBY,-112.0,89.4991
42,DU1507426,Stock,5026984,LNT,-180.0,55.4631772
43,DU1507426,Stock,125005718,LB,-505.0,19.9323891
44,DU1507426,Stock,7935,HOG,-288.0,34.87415905
45,DU1507426,Stock,276222,XLNX,2.0,96.32
46,DU1507426,Stock,3629755,URI,62.0,157.91612905
47,DU1507426,Stock,236074120,FTV,131.0,74.7276336
48,DU1507426,Stock,9360,MAS,-209.0,48.11780815
49,DU1507426,Stock,80986742,GM,580.0,33.575
50,DU1507426,Stock,5794,CLX,-66.0,152.1615788
