,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507426,Stock,6248722,JNPR,-410.0,24.31437755
1,DU1507426,Stock,320106069,EVRG,-150.0,66.54183665
2,DU1507426,Stock,268627,DHI,-189.0,53.3211053
3,DU1507426,Stock,6517,DOV,-86.0,116.3758442
4,DU1507426,Stock,13681,WDC,-161.0,62.25616955
5,DU1507426,Stock,5407,CAH,-200.0,50.183842
6,DU1507426,Stock,4392,AME,-99.0,101.4676798
7,DU1507426,Stock,371886040,LHX,-47.0,210.84424045
8,DU1507426,Stock,233674866,CHTR,-21.0,485.3222143
9,DU1507426,Stock,8620,ITW,-56.0,177.9783393
10,DU1507426,Stock,129348126,NWSA,-708.0,14.1145887
11,DU1507426,Stock,6585,DTE,-78.0,129.1643859
12,DU1507426,Stock,11697,ROK,-49.0,203.2752653
13,DU1507426,Stock,136370275,ICE,-103.0,96.2681796
14,DU1507426,Stock,308728373,BKNG,5.0,1996.7
15,DU1507426,Stock,129131475,COTY,-952.0,10.51995725
16,DU1507426,Stock,262397910,SBAC,39.0,252.56564105
17,DU1507426,Stock,53855036,DISCA,-312.0,32.03421765
18,DU1507426,Stock,45182651,CXO,-117.0,85.81955725
19,DU1507426,Stock,11295,PPG,76.0,130.4031579
20,DU1507426,Stock,272428,JWN,-251.0,40.51404225
21,DU1507426,Stock,9252,L,-192.0,51.978388
22,DU1507426,Stock,661547,PPL,-283.0,35.3041502
23,DU1507426,Stock,4157,ADI,84.0,119.83190475
24,DU1507426,Stock,13364,UTX,-65.0,152.8113323
25,DU1507426,Stock,13535,VNO,-152.0,65.77167695
26,DU1507426,Stock,5336,BWA,-246.0,40.4140443
27,DU1507426,Stock,5026984,LNT,-180.0,55.4631772
28,DU1507426,Stock,125005718,LB,-505.0,19.9323891
29,DU1507426,Stock,120643512,NCLH,-176.0,56.68302555
30,DU1507426,Stock,9360,MAS,-209.0,48.11780815
31,DU1507426,Stock,272207,MXIM,-163.0,61.16247975
32,DU1507426,Stock,12120,SHW,-18.0,563.63265555
33,DU1507426,Stock,270188,HOLX,-184.0,54.23332335
34,DU1507426,Stock,266093,AMAT,-161.0,62.4923758
35,DU1507426,Stock,87335484,C,-127.0,78.70037795
36,DU1507426,Stock,11032,PFG,-182.0,54.88325
37,DU1507426,Stock,1714996,ABC,118.0,83.2958229
38,DU1507426,Stock,181764593,EQIX,-17.0,582.559
39,DU1507426,Stock,4901,VZ,165.0,60.5260606
40,DU1507426,Stock,5941,COF,-99.0,101.6673717
41,DU1507426,Stock,2841574,MS,-194.0,52.1836459
42,DU1507426,Stock,271308,LRCX,-32.0,309.412225
43,DU1507426,Stock,6477749,FLS,-201.0,50.2388408
44,DU1507426,Stock,105316759,AON,-48.0,207.5247521
45,DU1507426,Stock,4728759,CTSH,-100.0,60.618626
46,DU1507426,Stock,6231002,UPS,-86.0,116.5458407
47,DU1507426,Stock,9091,LEN,-168.0,59.66269345
48,DU1507426,Stock,16454492,WYNN,-71.0,141.17287325
49,DU1507426,Stock,6735,EFX,-68.0,146.47214265
50,DU1507426,Stock,12869,TMO,-30.0,337.81955335
51,DU1507426,Stock,6737,PKI,-102.0,97.78805295
52,DU1507426,Stock,8809,KEY,-508.0,19.5444764
53,DU1507426,Stock,12814,TJX,-164.0,61.0503244
54,DU1507426,Stock,2586156,KMX,-110.0,90.8389091
55,DU1507426,Stock,10794,OKE,-132.0,75.6031644
56,DU1507426,Stock,198560237,WEC,-102.0,97.7080539
57,DU1507426,Stock,8758,K,-145.0,69.1315531
58,DU1507426,Stock,2585323,MTB,-61.0,162.68011965
59,DU1507426,Stock,94078796,FBHS,-153.0,65.2716013
60,DU1507426,Stock,4817,BBY,-112.0,89.4991
61,DU1507426,Stock,7935,HOG,-288.0,34.87415905
62,DU1507426,Stock,276222,XLNX,-201.0,100.3622811
63,DU1507426,Stock,3629755,URI,62.0,157.91612905
64,DU1507426,Stock,11905,SCHW,-212.0,47.35390045
65,DU1507426,Stock,236074120,FTV,128.0,78.1534375
66,DU1507426,Stock,209411798,HPE,-670.0,14.933527
67,DU1507426,Stock,80986742,GM,-286.0,34.964157
68,DU1507426,Stock,5794,CLX,-66.0,152.1615788
69,DU1507426,Stock,6842,EMR,-129.0,77.23053025
70,DU1507426,Stock,6832,EMN,-2.0,75.00085
