,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507426,Stock,6248722,JNPR,-410.0,24.31437755
1,DU1507426,Stock,320106069,EVRG,-150.0,66.54183665
2,DU1507426,Stock,268627,DHI,-189.0,53.3211053
3,DU1507426,Stock,6517,DOV,-86.0,116.3758442
4,DU1507426,Stock,13681,WDC,-161.0,62.25616955
5,DU1507426,Stock,5407,CAH,-200.0,50.183842
6,DU1507426,Stock,4392,AME,-99.0,101.4676798
7,DU1507426,Stock,13805,WMB,-426.0,23.53439365
8,DU1507426,Stock,371886040,LHX,-47.0,210.84424045
9,DU1507426,Stock,233674866,CHTR,-21.0,485.3222143
10,DU1507426,Stock,8620,ITW,-56.0,177.9783393
11,DU1507426,Stock,129348126,NWSA,-708.0,14.1145887
12,DU1507426,Stock,6585,DTE,-78.0,129.1643859
13,DU1507426,Stock,89495776,MPC,171.0,58.25584795
14,DU1507426,Stock,11697,ROK,-49.0,203.2752653
15,DU1507426,Stock,136370275,ICE,-103.0,96.2681796
16,DU1507426,Stock,308728373,BKNG,-5.0,2063.66716
17,DU1507426,Stock,129131475,COTY,-952.0,10.51995725
18,DU1507426,Stock,45182651,CXO,-117.0,85.81955725
19,DU1507426,Stock,11295,PPG,76.0,130.4031579
20,DU1507426,Stock,272428,JWN,-251.0,40.51404225
21,DU1507426,Stock,9252,L,-192.0,51.978388
22,DU1507426,Stock,661547,PPL,-283.0,35.3041502
23,DU1507426,Stock,4157,ADI,84.0,119.83190475
24,DU1507426,Stock,13364,UTX,-65.0,152.8113323
25,DU1507426,Stock,13535,VNO,-152.0,65.77167695
26,DU1507426,Stock,5336,BWA,-242.0,41.3340252
27,DU1507426,Stock,105669270,PSX,-96.0,103.87731355
28,DU1507426,Stock,5026984,LNT,-180.0,55.4631772
29,DU1507426,Stock,125005718,LB,-505.0,19.9323891
30,DU1507426,Stock,375796353,XRX,-273.0,36.5741238
31,DU1507426,Stock,120643512,NCLH,-176.0,56.68302555
32,DU1507426,Stock,9360,MAS,-209.0,48.11780815
33,DU1507426,Stock,13497,VLO,-109.0,91.3588156
34,DU1507426,Stock,272207,MXIM,-163.0,61.16247975
35,DU1507426,Stock,5980,CPB,210.0,47.5954762
36,DU1507426,Stock,12120,SHW,-18.0,563.63265555
37,DU1507426,Stock,115441080,FANG,-111.0,90.4789991
38,DU1507426,Stock,11094,PH,-48.0,206.4747729
39,DU1507426,Stock,270188,HOLX,-184.0,54.23332335
40,DU1507426,Stock,266093,AMAT,-161.0,62.4923758
41,DU1507426,Stock,87335484,C,-127.0,78.70037795
42,DU1507426,Stock,11032,PFG,-182.0,54.88325
43,DU1507426,Stock,1714996,ABC,118.0,83.2958229
44,DU1507426,Stock,181764593,EQIX,-17.0,582.559
45,DU1507426,Stock,4901,VZ,165.0,60.5260606
46,DU1507426,Stock,5941,COF,-99.0,101.6673717
47,DU1507426,Stock,2841574,MS,-194.0,52.1836459
48,DU1507426,Stock,6477749,FLS,-402.0,50.23884105
49,DU1507426,Stock,105316759,AON,-48.0,207.5247521
50,DU1507426,Stock,4728759,CTSH,-100.0,60.618626
51,DU1507426,Stock,6231002,UPS,-86.0,116.5458407
52,DU1507426,Stock,9091,LEN,-168.0,59.66269345
53,DU1507426,Stock,16454492,WYNN,-71.0,141.17287325
54,DU1507426,Stock,6735,EFX,-68.0,146.47214265
55,DU1507426,Stock,6737,PKI,-102.0,97.78805295
56,DU1507426,Stock,272992,PCAR,-127.0,78.90037325
57,DU1507426,Stock,12814,TJX,-164.0,61.0503244
58,DU1507426,Stock,2586156,KMX,-110.0,90.8389091
59,DU1507426,Stock,10794,OKE,-132.0,75.6031644
60,DU1507426,Stock,8758,K,-145.0,69.1315531
61,DU1507426,Stock,94078796,FBHS,-153.0,65.2716013
62,DU1507426,Stock,4817,BBY,-112.0,89.4991
63,DU1507426,Stock,7935,HOG,-288.0,34.87415905
64,DU1507426,Stock,276222,XLNX,-201.0,100.3622811
65,DU1507426,Stock,11905,SCHW,-212.0,47.35390045
66,DU1507426,Stock,236074120,FTV,128.0,78.1534375
67,DU1507426,Stock,80986742,GM,-286.0,34.964157
68,DU1507426,Stock,5794,CLX,-66.0,152.1615788
69,DU1507426,Stock,6842,EMR,-129.0,77.23053025
70,DU1507426,Stock,6832,EMN,-2.0,75.00085
