,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507426,Stock,272207,MXIM,-163.0,61.16247975
1,DU1507426,Stock,12120,SHW,-18.0,563.63265555
2,DU1507426,Stock,11094,PH,-48.0,206.4747729
3,DU1507426,Stock,268627,DHI,-189.0,53.3211053
4,DU1507426,Stock,13681,WDC,-161.0,62.25616955
5,DU1507426,Stock,87335484,C,-127.0,78.70037795
6,DU1507426,Stock,11032,PFG,-182.0,54.88325
7,DU1507426,Stock,1714996,ABC,237.0,83.2958228
8,DU1507426,Stock,4392,AME,-99.0,101.4676798
9,DU1507426,Stock,4901,VZ,165.0,60.5260606
10,DU1507426,Stock,12225,AOS,-211.0,47.50389765
11,DU1507426,Stock,9690,MLM,-36.0,278.13634445
12,DU1507426,Stock,6477749,FLS,-201.0,49.67385275
13,DU1507426,Stock,105316759,AON,-48.0,207.5247521
14,DU1507426,Stock,4728759,CTSH,-100.0,60.618626
15,DU1507426,Stock,6231002,UPS,-86.0,116.5458407
16,DU1507426,Stock,233674866,CHTR,-21.0,485.3222143
17,DU1507426,Stock,8620,ITW,-56.0,177.9783393
18,DU1507426,Stock,129348126,NWSA,-708.0,14.1145887
19,DU1507426,Stock,16454492,WYNN,-71.0,141.17287325
20,DU1507426,Stock,6585,DTE,-78.0,129.1643859
21,DU1507426,Stock,204429726,NLSN,496.0,20.155
22,DU1507426,Stock,11697,ROK,-49.0,203.2752653
23,DU1507426,Stock,7745,GPC,-98.0,101.88756735
24,DU1507426,Stock,6737,PKI,-102.0,97.78805295
25,DU1507426,Stock,308728373,BKNG,-5.0,2063.66716
26,DU1507426,Stock,8809,KEY,-511.0,19.56447595
27,DU1507426,Stock,12814,TJX,-164.0,61.0503244
28,DU1507426,Stock,45182651,CXO,-117.0,85.81955725
29,DU1507426,Stock,269318,FITB,-336.0,29.9142616
30,DU1507426,Stock,11295,PPG,76.0,130.4031579
31,DU1507426,Stock,272428,JWN,-251.0,40.51404225
32,DU1507426,Stock,10794,OKE,-132.0,75.6031644
33,DU1507426,Stock,9252,L,-192.0,51.978388
34,DU1507426,Stock,4157,ADI,84.0,119.83190475
35,DU1507426,Stock,13364,UTX,-65.0,152.8113323
36,DU1507426,Stock,8908,KR,-349.0,28.5942891
37,DU1507426,Stock,1035459,DVA,133.0,75.1425564
38,DU1507426,Stock,13535,VNO,-152.0,65.77167695
39,DU1507426,Stock,94078796,FBHS,-153.0,65.2716013
40,DU1507426,Stock,375796353,XRX,267.0,37.445
41,DU1507426,Stock,7935,HOG,-276.0,36.50963225
42,DU1507426,Stock,276222,XLNX,-101.0,99.24792575
43,DU1507426,Stock,120643512,NCLH,-176.0,56.68302555
44,DU1507426,Stock,10375,WFC,-191.0,52.79355235
45,DU1507426,Stock,11905,SCHW,-212.0,47.35390045
46,DU1507426,Stock,4762,BA,-30.0,332.04967335
47,DU1507426,Stock,9360,MAS,-209.0,48.11780815
48,DU1507426,Stock,5794,CLX,-66.0,152.1615788
49,DU1507426,Stock,13497,VLO,-109.0,91.3588156
50,DU1507426,Stock,6832,EMN,-2.0,75.00085
