,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507426,Stock,6248722,JNPR,-412.0,24.33165875
1,DU1507426,Stock,272207,MXIM,-163.0,61.16247975
2,DU1507426,Stock,7745,GPC,-95.0,105.48717055
3,DU1507426,Stock,11094,PH,-48.0,206.65476875
4,DU1507426,Stock,308728373,BKNG,-5.0,2069.05704
5,DU1507426,Stock,8809,KEY,-492.0,20.31446035
6,DU1507426,Stock,346403540,CI,49.0,203.49040815
7,DU1507426,Stock,87335484,C,-127.0,78.70037795
8,DU1507426,Stock,45182651,CXO,-117.0,85.81955725
9,DU1507426,Stock,269318,FITB,-323.0,30.97423965
10,DU1507426,Stock,4457287,IT,65.0,152.9453846
11,DU1507426,Stock,1714996,ABC,-117.0,85.23956925
12,DU1507426,Stock,272428,JWN,-248.0,40.41404435
13,DU1507426,Stock,10794,OKE,-132.0,75.6031644
14,DU1507426,Stock,181764593,EQIX,-17.0,581.26902355
15,DU1507426,Stock,6608473,SLG,-109.0,91.53881195
16,DU1507426,Stock,8908,KR,-344.0,29.06427935
17,DU1507426,Stock,1035459,DVA,133.0,75.1425564
18,DU1507426,Stock,12225,AOS,-211.0,47.50389765
19,DU1507426,Stock,13535,VNO,-152.0,65.77167695
20,DU1507426,Stock,9690,MLM,-36.0,278.13634445
21,DU1507426,Stock,6477749,FLS,201.0,49.765
22,DU1507426,Stock,375796353,XRX,267.0,37.445
23,DU1507426,Stock,276222,XLNX,-102.0,98.58078135
24,DU1507426,Stock,120643512,NCLH,-172.0,58.25286105
25,DU1507426,Stock,6231002,UPS,-85.0,118.47566355
26,DU1507426,Stock,10375,WFC,-186.0,53.9987629
27,DU1507426,Stock,11905,SCHW,-206.0,48.6738733
28,DU1507426,Stock,233674866,CHTR,-21.0,483.36225715
29,DU1507426,Stock,236074120,FTV,-131.0,76.67325575
30,DU1507426,Stock,9360,MAS,-209.0,48.11780815
31,DU1507426,Stock,129348126,NWSA,-708.0,14.1145887
32,DU1507426,Stock,5794,CLX,-66.0,152.1615788
33,DU1507426,Stock,6585,DTE,-78.0,128.60439745
34,DU1507426,Stock,11697,ROK,-49.0,203.2752653
35,DU1507426,Stock,204429726,NLSN,496.0,20.155
