,Date,Nbre Positions,Nbre Tickers,Nbre Long,Nbre Short,Exposition Long,Exposition Short,Exposition Totale,Latent PnL
103,2020-01-14,80,74,8,72,678280.1,-5744459.67,-5066179.57,-47295.30000000013
104,2020-01-15,70,70,7,63,448065.58,-5590736.84,-5142671.26,-57437.260000000126
105,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
106,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
107,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
108,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.80000000002
109,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
110,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
111,2020-01-06,62,40,14,48,505681.32000000024,-2124804.62,-1619123.3,-5074.81000000007
112,2020-01-07,69,47,15,54,556507.03,-2646909.6100000003,-2090402.58,-12945.710000000105
113,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
114,2020-01-09,88,71,14,73,418402.14,-3924836.43,-3506434.29,-18524.700000000106
115,2020-01-10,143,68,19,124,1466667.7799999998,-8639537.879999999,-7172870.1000000015,-63348.82000000019
116,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
117,2020-01-14,84,74,9,75,818271.14,-6115018.5,-5296747.36,-46936.51000000015
118,2020-01-15,71,70,7,64,448065.58,-5730502.5,-5282436.92,-57014.180000000124
119,2020-01-16,74,74,9,65,527678.37,-6088541.63,-5560863.26,-73149.3200000001
120,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
121,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
122,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
123,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.8000000000206
124,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
125,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
126,2020-01-06,64,40,15,49,535230.9700000002,-2164892.7800000003,-1629661.81,-4817.570000000073
127,2020-01-07,72,47,16,56,586175.55,-2736894.56,-2150719.01,-13025.54000000011
128,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
129,2020-01-09,90,71,14,75,418402.14,-4085004.16,-3666602.02,-18341.510000000108
130,2020-01-10,145,68,20,125,1586591.2199999997,-8760260.329999998,-7173669.1099999985,-62555.720000000205
131,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
132,2020-01-14,88,74,10,78,958262.18,-6485577.33,-5527315.15,-46577.72000000015
133,2020-01-15,72,70,7,65,448065.58,-5870268.16,-5422202.58,-56591.100000000115
134,2020-01-16,148,74,18,130,1055356.74,-12177083.259999998,-11121726.52,-146298.6400000002
135,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
136,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
137,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
138,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.80000000002
139,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
140,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
141,2020-01-06,66,40,16,50,564780.6200000001,-2204980.9400000004,-1640200.32,-4560.330000000074
142,2020-01-07,75,47,17,58,615844.0700000001,-2826879.51,-2211035.44,-13105.370000000117
143,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
144,2020-01-09,92,71,14,77,418402.14,-4245171.89,-3826769.75,-18158.320000000112
145,2020-01-10,147,68,21,126,1706514.6599999997,-8880982.779999997,-7174468.119999999,-61762.620000000185
146,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
147,2020-01-14,91,74,11,80,1098253.22,-6736207.44,-5637954.2200000025,-46430.130000000136
148,2020-01-15,73,70,7,66,448065.58,-6010033.82,-5561968.24,-56168.02000000012
149,2020-01-16,157,74,20,137,1105190.2799999998,-12676648.1,-11571457.82,-151825.23000000019
150,2020-01-21,70,70,7,62,537300.36,-6276253.44,-5738953.08,-80167.02000000014
151,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
152,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
153,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
154,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.8000000000206
155,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
156,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
157,2020-01-06,68,40,17,51,594330.2700000001,-2245069.100000001,-1650738.83,-4303.0900000000765
158,2020-01-07,78,47,18,60,645512.5900000001,-2916864.4600000004,-2271351.87,-13185.200000000119
159,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
160,2020-01-09,94,71,14,79,418402.14,-4405339.62,-3986937.48,-17975.130000000117
161,2020-01-10,149,68,22,127,1826438.1,-9001705.229999997,-7175267.13,-60969.520000000215
162,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
163,2020-01-14,94,74,12,82,1238244.26,-6986837.55,-5748593.290000001,-46282.540000000154
164,2020-01-15,74,70,7,67,448065.58,-6149799.48,-5701733.9,-55744.94000000012
165,2020-01-16,164,74,22,142,1155023.8199999996,-13056096.65,-11901072.829999998,-158185.2000000002
166,2020-01-21,76,70,9,66,665057.8999999999,-6585418.500000001,-5920360.6000000015,-73647.1200000001
167,2020-01-22,69,69,6,63,468948.01,-6693896.7799999975,-6224948.77,-100076.61000000016
168,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
169,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
170,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
171,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.80000000002
172,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
173,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
174,2020-01-06,70,40,18,52,623879.9200000003,-2285157.2600000007,-1661277.34,-4045.8500000000786
175,2020-01-07,81,47,19,62,675181.1100000001,-3006849.4100000006,-2331668.3,-13265.030000000126
176,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
177,2020-01-09,96,71,14,81,418402.14,-4565507.35,-4147105.21,-17791.940000000122
178,2020-01-10,151,68,23,128,1946361.54,-9122427.68,-7176066.1400000015,-60176.420000000195
179,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
180,2020-01-14,97,74,13,84,1378235.3,-7237467.66,-5859232.36,-46134.950000000164
181,2020-01-15,75,70,7,68,448065.58,-6289565.1400000015,-5841499.560000001,-55321.860000000124
182,2020-01-16,170,74,24,146,1204857.36,-13375520.63,-12170663.27,-164414.6400000002
183,2020-01-21,78,70,10,67,694924.42,-6665198.340000003,-5970273.920000001,-74646.8500000001
184,2020-01-22,79,69,6,73,468948.01,-7857318.729999999,-7388370.72,-123930.0600000002
185,2020-01-23,64,64,7,57,636276.47,-6317317.42,-5681040.949999997,-84315.5800000001
186,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
187,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
188,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
189,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.8000000000206
190,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
191,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
192,2020-01-06,72,40,19,53,653429.5700000002,-2325245.420000001,-1671815.85,-3788.610000000081
193,2020-01-07,84,47,20,64,704849.6300000001,-3096834.3600000013,-2391984.73,-13344.860000000132
194,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
195,2020-01-09,98,71,14,83,418402.14,-4725675.08,-4307272.94,-17608.750000000127
196,2020-01-10,153,68,24,129,2066284.98,-9243150.13,-7176865.1499999985,-59383.320000000225
197,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
198,2020-01-14,100,74,14,86,1518226.34,-7488097.77,-5969871.4300000025,-45987.36000000017
199,2020-01-15,76,70,7,69,448065.58,-6429330.800000003,-5981265.2200000025,-54898.78000000013
200,2020-01-16,175,74,26,149,1254690.8999999994,-13684970.39,-12430279.489999998,-170561.12000000017
201,2020-01-21,80,70,11,68,724790.9400000002,-6744978.1800000025,-6020187.240000001,-75646.58000000013
202,2020-01-22,87,69,6,81,468948.01,-8667879.239999998,-8198931.229999999,-139155.49000000022
203,2020-01-23,70,64,8,62,656080.02,-6818104.56,-6162024.539999999,-91683.01000000011
204,2020-01-24,61,61,6,55,675907.16,-6676560.9700000025,-6000653.810000001,-95711.92000000007
205,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
206,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
207,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
208,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.80000000002
209,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
210,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
211,2020-01-06,74,40,20,54,682979.2200000002,-2365333.580000001,-1682354.36,-3531.370000000083
212,2020-01-07,87,47,21,66,734518.1500000001,-3186819.3100000005,-2452301.16,-13424.690000000139
213,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
214,2020-01-09,100,71,14,85,418402.14,-4885842.8100000005,-4467440.670000001,-17425.560000000132
215,2020-01-10,155,68,25,130,2186208.42,-9363872.579999998,-7177664.16,-58590.220000000205
216,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
217,2020-01-14,103,74,15,88,1658217.38,-7738727.879999999,-6080510.500000001,-45839.77000000016
218,2020-01-15,77,70,7,70,448065.58,-6569096.460000001,-6121030.880000001,-54475.700000000135
219,2020-01-16,179,74,27,152,1284757.5599999996,-13994420.15,-12709662.589999998,-176670.64000000016
220,2020-01-21,82,70,12,69,754657.4600000002,-6824758.020000001,-6070100.560000001,-76646.31000000013
221,2020-01-22,93,69,6,87,468948.01,-9388125.929999998,-8919177.92,-154271.06000000026
222,2020-01-23,73,64,8,65,656080.02,-7149489.48,-6493409.459999999,-94323.59000000011
223,2020-01-24,78,61,6,72,675907.16,-8860452.53,-8184545.370000003,-115665.43000000015
224,2020-01-27,51,51,8,43,794362.1000000002,-5020222.699999998,-4225860.6,-89590.2500000001
225,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
226,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
227,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
228,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.8000000000206
229,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
230,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
231,2020-01-06,76,40,21,55,712528.8700000001,-2405421.740000001,-1692892.87,-3274.1300000000847
232,2020-01-07,90,47,22,68,764186.6700000002,-3276804.2600000007,-2512617.5900000003,-13504.520000000146
233,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
234,2020-01-09,102,71,14,87,418402.14,-5046010.540000001,-4627608.400000001,-17242.370000000137
235,2020-01-10,157,68,26,131,2306131.86,-9484595.03,-7178463.17,-57797.12000000021
236,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
237,2020-01-14,106,74,16,90,1798208.42,-7989357.989999997,-6191149.5699999975,-45692.18000000017
238,2020-01-15,78,70,7,71,448065.58,-6708862.120000001,-6260796.540000001,-54052.620000000126
239,2020-01-16,180,74,27,153,1284757.5599999996,-14134088.45,-12849330.889999995,-179697.87000000017
240,2020-01-21,82,70,12,69,754657.4600000002,-6824758.020000001,-6070100.560000001,-76646.31000000013
241,2020-01-22,98,69,6,92,468948.01,-9949001.1,-9480053.09,-168879.4800000003
242,2020-01-23,75,64,8,67,656080.02,-7331166.7200000025,-6675086.699999997,-97007.73000000011
243,2020-01-24,88,61,6,82,675907.16,-10181478.99,-9505571.83,-131563.61000000016
244,2020-01-27,58,51,8,50,794362.1000000002,-5801633.269999999,-5007271.169999999,-102025.65000000011
245,2020-01-28,62,62,10,52,912558.1900000002,-6107027.94,-5194469.749999999,-96049.1800000001
246,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
247,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
248,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
249,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.80000000002
250,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
251,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
252,2020-01-06,78,40,22,56,742078.5200000005,-2445509.9000000004,-1703431.38,-3016.890000000087
253,2020-01-07,93,47,23,70,793855.1900000002,-3366789.2100000014,-2572934.0200000005,-13584.350000000151
254,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
255,2020-01-09,104,71,14,89,418402.14,-5206178.2700000005,-4787776.130000002,-17059.180000000142
256,2020-01-10,159,68,27,132,2426055.3,-9605317.48,-7179262.18,-57004.020000000215
257,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
258,2020-01-14,109,74,17,92,1938199.46,-8239988.1,-6301788.64,-45544.59000000016
259,2020-01-15,79,70,7,72,448065.58,-6848627.78,-6400562.200000001,-53629.54000000015
260,2020-01-16,181,74,27,154,1284757.5599999996,-14273756.75,-12988999.189999998,-182725.10000000006
261,2020-01-21,82,70,12,69,754657.4600000002,-6824758.020000001,-6070100.560000001,-76646.31000000013
262,2020-01-22,103,69,6,97,468948.01,-10509876.27,-10040928.26,-183487.9000000003
263,2020-01-23,77,64,8,69,656080.02,-7512843.960000001,-6856763.94,-99691.87000000011
264,2020-01-24,98,61,6,92,675907.16,-11502505.45,-10826598.29,-147461.79000000018
265,2020-01-27,65,51,8,57,794362.1000000002,-6583043.839999999,-5788681.739999997,-114461.05000000012
266,2020-01-28,117,62,17,100,1516562.96,-11612029.349999998,-10095466.389999997,-178256.79000000015
267,2020-01-29,7,7,3,4,317749.9100000001,-631870.79,-314120.8799999999,-14254.030000000012
268,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
269,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
270,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
271,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.8000000000206
272,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
273,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
274,2020-01-06,80,40,23,57,771628.1700000003,-2485598.0600000005,-1713969.89,-2759.650000000089
275,2020-01-07,96,47,24,72,823523.7100000002,-3456774.16,-2633250.45,-13664.180000000157
276,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
277,2020-01-09,106,71,14,91,418402.14,-5366346.000000001,-4947943.86,-16875.990000000147
278,2020-01-10,161,68,28,133,2545978.74,-9726039.93,-7180061.19,-56210.92000000022
279,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
280,2020-01-14,112,74,18,94,2078190.5,-8490618.21,-6412427.709999999,-45397.00000000017
281,2020-01-15,80,70,7,73,448065.58,-6988393.44,-6540327.8599999985,-53206.46000000013
282,2020-01-16,182,74,27,155,1284757.5599999996,-14413425.05,-13128667.489999998,-185752.3300000002
283,2020-01-21,82,70,12,69,754657.4600000002,-6824758.020000001,-6070100.560000001,-76646.31000000013
284,2020-01-22,107,69,6,101,468948.01,-11010747.49,-10541799.48,-198095.62000000034
285,2020-01-23,78,64,8,70,656080.02,-7692666.120000001,-7036586.1,-102529.19000000012
286,2020-01-24,107,61,6,101,675907.16,-12713366.47,-12037459.31,-160437.3300000002
287,2020-01-27,68,51,8,60,794362.1000000002,-6942454.419999999,-6148092.3199999975,-118237.6000000001
288,2020-01-28,122,62,17,105,1516562.96,-11932745.48,-10416182.519999998,-177628.7800000002
289,2020-01-29,7,7,3,4,317749.9100000001,-631870.79,-314120.88,-14254.030000000017
