,Date,Compte,Ticker,Type,Quantité,Exposition,Latent PnL
0,2019-12-26,DU1507426,JNPR,Stock,-412.0,-10023.96,-65.92000000000007
1,2019-12-26,DU1507426,MXIM,Stock,-163.0,-9969.08,-86.39000000000019
2,2019-12-26,DU1507426,GPC,Stock,-95.0,-10021.55,-48.45000000000049
3,2019-12-26,DU1507426,KEY,Stock,-492.0,-9992.52,-29.520000000001122
4,2019-12-26,DU1507426,WDC,Stock,-161.0,-9999.71,-111.08999999999963
5,2019-12-26,DU1507426,C,Stock,-127.0,-9994.9,-143.50999999999942
6,2019-12-26,DU1507426,CXO,Stock,-117.0,-10040.94,-28.080000000001068
7,2019-12-26,DU1507426,FITB,Stock,-323.0,-10003.31,-48.450000000000685
8,2019-12-26,DU1507426,ABC,Stock,-117.0,-9973.08,22.229999999999734
9,2019-12-26,DU1507426,JWN,Stock,-248.0,-10021.68,-183.5200000000005
10,2019-12-26,DU1507426,OKE,Stock,-132.0,-9979.2,-69.96000000000015
11,2019-12-26,DU1507426,SLG,Stock,-109.0,-9977.86,-148.23999999999995
12,2019-12-26,DU1507426,KR,Stock,-344.0,-9996.64,58.479999999999364
13,2019-12-26,DU1507426,DVA,Stock,133.0,9993.62,-49.21000000000061
14,2019-12-26,DU1507426,AOS,Stock,-211.0,-10022.5,-50.64000000000042
15,2019-12-26,DU1507426,FBHS,Stock,-153.0,-9971.01,-48.95999999999896
16,2019-12-26,DU1507426,LNT,Stock,-185.0,-10036.25,5.5500000000002085
17,2019-12-26,DU1507426,XRX,Stock,267.0,9996.48,10.679999999999774
18,2019-12-26,DU1507426,XLNX,Stock,-102.0,-10055.16,-10.20000000000087
19,2019-12-26,DU1507426,NCLH,Stock,-172.0,-10019.0,-147.9199999999999
20,2019-12-26,DU1507426,UPS,Stock,-85.0,-10070.8,-47.60000000000019
21,2019-12-26,DU1507426,WFC,Stock,-186.0,-10044.0,-27.89999999999973
22,2019-12-26,DU1507426,SCHW,Stock,-206.0,-10026.02,20.600000000000293
23,2019-12-26,DU1507426,FTV,Stock,-131.0,-10043.77,49.77999999999941
24,2019-12-26,DU1507426,MAS,Stock,-209.0,-10057.08,-10.450000000000893
25,2019-12-26,DU1507426,CLX,Stock,-66.0,-10042.56,-51.480000000000075
26,2019-12-26,DU1507426,VLO,Stock,-105.0,-9994.95,80.84999999999958
27,2019-12-26,DU1507426,NLSN,Stock,496.0,9999.36,59.52000000000049
28,2019-12-27,DU1507426,JNPR,Stock,-824.0,-20047.92,-98.88000000000083
29,2019-12-27,DU1507426,MXIM,Stock,-326.0,-19938.16,-148.33000000000058
30,2019-12-27,DU1507426,GPC,Stock,-190.0,-20043.1,-119.7000000000005
31,2019-12-27,DU1507426,KEY,Stock,-984.0,-19985.04,-14.76000000000231
32,2019-12-27,DU1507426,WDC,Stock,-322.0,-19999.42,-114.31000000000013
33,2019-12-27,DU1507426,C,Stock,-254.0,-19989.8,-266.69999999999925
34,2019-12-27,DU1507426,CXO,Stock,-234.0,-20081.88,24.569999999997602
35,2019-12-27,DU1507426,FITB,Stock,-646.0,-20006.62,-25.8400000000006
36,2019-12-27,DU1507426,ABC,Stock,-234.0,-19946.16,60.83999999999954
37,2019-12-27,DU1507426,JWN,Stock,-496.0,-20043.36,-305.040000000001
38,2019-12-27,DU1507426,OKE,Stock,-264.0,-19958.4,-84.48000000000008
39,2019-12-27,DU1507426,SLG,Stock,-218.0,-19955.72,-247.42999999999958
40,2019-12-27,DU1507426,KR,Stock,-688.0,-19993.28,161.6799999999984
41,2019-12-27,DU1507426,DVA,Stock,266.0,19987.24,-101.08000000000072
42,2019-12-27,DU1507426,AOS,Stock,-422.0,-20045.0,-116.05000000000088
43,2019-12-27,DU1507426,FBHS,Stock,-306.0,-19942.02,-113.21999999999923
44,2019-12-27,DU1507426,LNT,Stock,-370.0,-20072.5,-11.100000000000419
45,2019-12-27,DU1507426,XRX,Stock,534.0,19992.96,-24.029999999999013
46,2019-12-27,DU1507426,XLNX,Stock,-204.0,-20110.32,6.1199999999987815
47,2019-12-27,DU1507426,NCLH,Stock,-344.0,-20038.0,-295.8399999999998
48,2019-12-27,DU1507426,UPS,Stock,-170.0,-20141.6,-86.69999999999966
49,2019-12-27,DU1507426,WFC,Stock,-372.0,-20088.0,-13.02000000000005
50,2019-12-27,DU1507426,SCHW,Stock,-412.0,-20052.04,88.57999999999994
51,2019-12-27,DU1507426,FTV,Stock,-262.0,-20087.54,61.56999999999986
52,2019-12-27,DU1507426,MAS,Stock,-418.0,-20114.16,-12.540000000001962
53,2019-12-27,DU1507426,CLX,Stock,-132.0,-20085.12,-141.90000000000038
54,2019-12-27,DU1507426,VLO,Stock,-210.0,-19989.9,289.79999999999905
55,2019-12-27,DU1507426,NLSN,Stock,992.0,19998.72,74.40000000000106
56,2019-12-30,DU1507426,JNPR,Stock,-1236.0,-30071.88,-168.92000000000155
57,2019-12-30,DU1507426,MXIM,Stock,-489.0,-29907.24,-224.9400000000016
58,2019-12-30,DU1507426,GPC,Stock,-285.0,-30064.65,-170.05000000000058
59,2019-12-30,DU1507426,KEY,Stock,-1476.0,-29977.56,29.519999999997626
60,2019-12-27,DU1507426,WDC,Stock,-322.0,-19999.42,-114.31000000000013
61,2019-12-30,DU1507426,C,Stock,-381.0,-29984.7,-369.5699999999996
62,2019-12-30,DU1507426,CXO,Stock,-351.0,-30122.82,58.49999999999668
63,2019-12-30,DU1507426,FITB,Stock,-969.0,-30009.93,109.8199999999988
64,2019-12-30,DU1507426,ABC,Stock,-351.0,-29919.24,248.03999999999888
65,2019-12-30,DU1507426,JWN,Stock,-744.0,-30065.04,-367.040000000001
66,2019-12-30,DU1507426,OKE,Stock,-396.0,-29937.6,-60.72000000000105
67,2019-12-30,DU1507426,SLG,Stock,-327.0,-29933.58,-222.3599999999992
68,2019-12-30,DU1507426,KR,Stock,-1032.0,-29989.92,161.6799999999984
69,2019-12-30,DU1507426,DVA,Stock,399.0,29980.86,-242.060000000001
70,2019-12-30,DU1507426,AOS,Stock,-633.0,-30067.5,-130.82000000000096
71,2019-12-27,DU1507426,FBHS,Stock,-306.0,-19942.02,-113.21999999999923
72,2019-12-27,DU1507426,LNT,Stock,-370.0,-20072.5,-11.100000000000422
73,2019-12-30,DU1507426,XRX,Stock,801.0,29989.44,-168.20999999999881
74,2019-12-30,DU1507426,XLNX,Stock,-306.0,-30165.48,97.91999999999793
75,2019-12-30,DU1507426,NCLH,Stock,-516.0,-30057.0,-354.3200000000004
76,2019-12-30,DU1507426,UPS,Stock,-255.0,-30212.4,86.70000000000088
77,2019-12-30,DU1507426,WFC,Stock,-558.0,-30132.0,61.379999999999676
78,2019-12-30,DU1507426,SCHW,Stock,-618.0,-30078.06,263.6800000000003
79,2019-12-30,DU1507426,FTV,Stock,-393.0,-30131.31,112.65999999999994
80,2019-12-30,DU1507426,MAS,Stock,-627.0,-30171.24,-6.2700000000032095
81,2019-12-30,DU1507426,CLX,Stock,-198.0,-30127.68,-189.4200000000003
82,2019-12-27,DU1507426,VLO,Stock,-210.0,-19989.9,289.79999999999905
83,2019-12-30,DU1507426,NLSN,Stock,1488.0,29998.08,44.640000000001685
84,2019-12-30,DU1507426,PH,Stock,-48.0,-9919.2,42.72000000000071
85,2019-12-30,DU1507426,BKNG,Stock,-5.0,-10345.3,75.95000000000027
86,2019-12-30,DU1507426,CI,Stock,49.0,9971.01,-25.4800000000005
87,2019-12-30,DU1507426,IT,Stock,65.0,9941.75,-11.699999999998596
88,2019-12-30,DU1507426,EQIX,Stock,-17.0,-9881.59,17.509999999999536
89,2019-12-30,DU1507426,VNO,Stock,-152.0,-9997.04,19.75999999999931
90,2019-12-30,DU1507426,MLM,Stock,-36.0,-10013.04,6.839999999999918
91,2019-12-30,DU1507426,FLS,Stock,201.0,10001.76,-22.109999999999886
92,2019-12-30,DU1507426,CHTR,Stock,-21.0,-10150.56,5.880000000000621
93,2019-12-30,DU1507426,NWSA,Stock,-708.0,-9989.88,28.3199999999994
94,2019-12-30,DU1507426,DTE,Stock,-78.0,-10030.8,-32.76000000000124
95,2019-12-30,DU1507426,ROK,Stock,-49.0,-9960.72,17.14999999999972
96,2019-12-30,DU1507426,JNPR,Stock,-1236.0,-30071.88,-168.92000000000155
97,2019-12-31,DU1507426,MXIM,Stock,-652.0,-39876.32,-281.9900000000018
98,2019-12-31,DU1507426,GPC,Stock,-380.0,-40086.2,-240.3500000000015
99,2019-12-31,DU1507426,KEY,Stock,-1968.0,-39970.08,63.959999999997756
100,2019-12-31,DU1507426,WDC,Stock,-483.0,-30023.28,-309.1200000000003
101,2019-12-31,DU1507426,C,Stock,-508.0,-39979.6,-520.6999999999994
102,2019-12-31,DU1507426,CXO,Stock,-468.0,-40163.76,-146.25000000000333
103,2019-12-31,DU1507426,FITB,Stock,-1292.0,-40013.24,184.1099999999989
104,2019-12-30,DU1507426,ABC,Stock,-351.0,-29919.24,248.03999999999888
105,2019-12-31,DU1507426,JWN,Stock,-992.0,-40086.72,-496.00000000000176
106,2019-12-31,DU1507426,OKE,Stock,-528.0,-39916.8,-69.96000000000203
107,2019-12-31,DU1507426,SLG,Stock,-436.0,-39911.44,-259.419999999998
108,2019-12-31,DU1507426,KR,Stock,-1376.0,-39986.56,185.75999999999848
109,2019-12-31,DU1507426,DVA,Stock,532.0,39974.48,-256.6900000000009
110,2019-12-31,DU1507426,AOS,Stock,-844.0,-40090.0,-160.3600000000011
111,2019-12-27,DU1507426,FBHS,Stock,-306.0,-19942.02,-113.21999999999923
112,2019-12-27,DU1507426,LNT,Stock,-370.0,-20072.5,-11.100000000000422
113,2019-12-31,DU1507426,XRX,Stock,1068.0,39985.92,-320.39999999999884
114,2019-12-31,DU1507426,XLNX,Stock,-408.0,-40220.64,180.53999999999814
115,2019-12-31,DU1507426,NCLH,Stock,-688.0,-40076.0,-381.8399999999999
116,2019-12-30,DU1507426,UPS,Stock,-255.0,-30212.4,86.70000000000091
117,2019-12-31,DU1507426,WFC,Stock,-744.0,-40176.0,98.58000000000021
118,2019-12-30,DU1507426,SCHW,Stock,-618.0,-30078.06,263.6800000000003
119,2019-12-31,DU1507426,FTV,Stock,-524.0,-40175.08,149.3400000000001
120,2019-12-31,DU1507426,MAS,Stock,-836.0,-40228.32,20.89999999999584
121,2019-12-31,DU1507426,CLX,Stock,-264.0,-40170.24,-280.5
122,2019-12-31,DU1507426,VLO,Stock,-318.0,-30007.980000000003,193.67999999999898
123,2019-12-31,DU1507426,NLSN,Stock,1984.0,39997.44,114.08000000000195
124,2019-12-31,DU1507426,PH,Stock,-96.0,-19838.4,82.56000000000131
125,2019-12-30,DU1507426,BKNG,Stock,-5.0,-10345.3,75.95000000000027
126,2019-12-31,DU1507426,CI,Stock,98.0,19942.02,23.5199999999995
127,2019-12-31,DU1507426,IT,Stock,130.0,19883.5,63.05000000000177
128,2019-12-31,DU1507426,EQIX,Stock,-34.0,-19763.18,-23.800000000001546
129,2019-12-31,DU1507426,VNO,Stock,-304.0,-19994.08,-91.2000000000013
130,2019-12-31,DU1507426,MLM,Stock,-72.0,-20026.08,-47.160000000000075
131,2019-12-31,DU1507426,FLS,Stock,402.0,20003.52,-20.09999999999885
132,2019-12-30,DU1507426,CHTR,Stock,-21.0,-10150.56,5.880000000000621
133,2019-12-31,DU1507426,NWSA,Stock,-1416.0,-19979.76,7.079999999998593
134,2019-12-31,DU1507426,DTE,Stock,-156.0,-20061.6,-131.82000000000204
135,2019-12-31,DU1507426,ROK,Stock,-98.0,-19921.44,47.04000000000039
136,2019-12-31,DU1507426,ZION,Stock,-194.0,-10022.04,-50.44000000000099
137,2019-12-31,DU1507426,PFG,Stock,-183.0,-9980.82,-84.18000000000015
138,2019-12-31,DU1507426,TJX,Stock,-164.0,-10012.2,-1.6400000000008392
139,2020-01-02,DU1507426,JNPR,Stock,-1642.0,-40120.38,-152.68000000000188
140,2020-01-02,DU1507426,MXIM,Stock,-815.0,-49845.4,-489.0000000000023
141,2020-01-02,DU1507426,GPC,Stock,-475.0,-50107.75,-270.75000000000216
142,2020-01-02,DU1507426,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
143,2020-01-02,DU1507426,WDC,Stock,-644.0,-40047.14,-850.0800000000012
144,2020-01-02,DU1507426,C,Stock,-635.0,-49974.5,-842.0099999999994
145,2020-01-02,DU1507426,CXO,Stock,-585.0,-50204.7,-278.4600000000044
146,2020-01-02,DU1507426,FITB,Stock,-1615.0,-50016.55,167.95999999999867
147,2020-01-02,DU1507426,ABC,Stock,-469.0,-39970.48,259.8399999999998
148,2020-01-02,DU1507426,JWN,Stock,-1240.0,-50108.4,-421.6000000000025
149,2020-01-02,DU1507426,OKE,Stock,-660.0,-49896.0,-84.48000000000197
150,2019-12-31,DU1507426,SLG,Stock,-436.0,-39911.44,-259.419999999998
151,2019-12-31,DU1507426,KR,Stock,-1376.0,-39986.56,185.75999999999848
152,2020-01-02,DU1507426,DVA,Stock,665.0,49968.10000000001,-242.0600000000009
153,2020-01-02,DU1507426,AOS,Stock,-1055.0,-50112.5,-217.3300000000017
154,2019-12-27,DU1507426,FBHS,Stock,-306.0,-19942.02,-113.21999999999923
155,2019-12-27,DU1507426,LNT,Stock,-370.0,-20072.5,-11.100000000000422
156,2020-01-02,DU1507426,XRX,Stock,1335.0,49982.4,-456.5699999999984
157,2020-01-02,DU1507426,XLNX,Stock,-510.0,-50275.8,-132.60000000000264
158,2020-01-02,DU1507426,NCLH,Stock,-860.0,-50095.0,-481.59999999999945
159,2019-12-30,DU1507426,UPS,Stock,-255.0,-30212.4,86.70000000000091
160,2020-01-02,DU1507426,WFC,Stock,-930.0,-50220.0,145.08000000000018
161,2019-12-30,DU1507426,SCHW,Stock,-618.0,-30078.06,263.6800000000003
162,2020-01-02,DU1507426,FTV,Stock,-655.0,-50218.85000000001,34.060000000000684
163,2020-01-02,DU1507426,MAS,Stock,-1045.0,-50285.4,-10.450000000005346
164,2020-01-02,DU1507426,CLX,Stock,-330.0,-50212.8,-310.2000000000011
165,2020-01-02,DU1507426,VLO,Stock,-426.0,-40026.06000000001,-62.27999999999997
166,2020-01-02,DU1507426,NLSN,Stock,2480.0,49996.8,94.2400000000024
167,2020-01-02,DU1507426,PH,Stock,-144.0,-29757.6,-67.19999999999891
168,2019-12-30,DU1507426,BKNG,Stock,-5.0,-10345.3,75.95000000000027
169,2020-01-02,DU1507426,CI,Stock,147.0,29913.03,94.56999999999891
170,2020-01-02,DU1507426,IT,Stock,195.0,29825.25,263.90000000000197
171,2020-01-02,DU1507426,EQIX,Stock,-51.0,-29644.77,8.839999999997765
172,2020-01-02,DU1507426,VNO,Stock,-456.0,-29991.120000000014,-50.16000000000189
173,2020-01-02,DU1507426,MLM,Stock,-108.0,-30039.120000000014,7.919999999998938
174,2020-01-02,DU1507426,FLS,Stock,603.0,30005.28,164.8200000000015
175,2020-01-02,DU1507426,CHTR,Stock,-42.0,-20342.28,-101.4299999999997
176,2020-01-02,DU1507426,NWSA,Stock,-2124.0,-29969.64,-226.56000000000145
177,2020-01-02,DU1507426,DTE,Stock,-234.0,-30092.4,-139.6200000000016
178,2020-01-02,DU1507426,ROK,Stock,-147.0,-29882.16,-68.5999999999989
179,2020-01-02,DU1507426,ZION,Stock,-388.0,-20044.08,-201.76000000000118
180,2020-01-02,DU1507426,PFG,Stock,-366.0,-19961.64,-301.9499999999997
181,2020-01-02,DU1507426,TJX,Stock,-328.0,-20024.4,-108.24000000000177
182,2020-01-03,DU1507426,JNPR,Stock,-2048.0,-50168.88,13.77999999999818
183,2020-01-03,DU1507426,MXIM,Stock,-978.0,-59814.48,-519.9700000000031
184,2020-01-02,DU1507426,GPC,Stock,-475.0,-50107.75,-270.75000000000216
185,2020-01-02,DU1507426,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
186,2020-01-03,DU1507426,WDC,Stock,-805.0,-50071.0,-1228.4300000000014
