,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507426,Stock,6248722,JNPR,-406.0,24.75436845
1,DU1507426,Stock,272207,MXIM,-163.0,61.16247975
2,DU1507426,Stock,268627,DHI,-189.0,53.3211053
3,DU1507426,Stock,276329,ZION,-194.0,51.6636567
4,DU1507426,Stock,13681,WDC,-161.0,62.25616955
5,DU1507426,Stock,87335484,C,-127.0,78.70037795
6,DU1507426,Stock,4457287,IT,-65.0,157.19124155
7,DU1507426,Stock,1714996,ABC,237.0,83.2958228
8,DU1507426,Stock,181764593,EQIX,-17.0,581.26902355
9,DU1507426,Stock,4901,VZ,165.0,60.5260606
10,DU1507426,Stock,12225,AOS,-211.0,47.50389765
11,DU1507426,Stock,9690,MLM,-36.0,278.13634445
12,DU1507426,Stock,105316759,AON,-48.0,207.5247521
13,DU1507426,Stock,6231002,UPS,-86.0,116.5458407
14,DU1507426,Stock,233674866,CHTR,-21.0,485.3222143
15,DU1507426,Stock,129348126,NWSA,-708.0,14.1145887
16,DU1507426,Stock,16454492,WYNN,-71.0,141.17287325
17,DU1507426,Stock,6585,DTE,-78.0,129.1643859
18,DU1507426,Stock,11697,ROK,-49.0,203.2752653
19,DU1507426,Stock,204429726,NLSN,496.0,20.155
20,DU1507426,Stock,12814,TJX,-164.0,61.0503244
21,DU1507426,Stock,45182651,CXO,-117.0,85.81955725
22,DU1507426,Stock,11295,PPG,76.0,130.4031579
23,DU1507426,Stock,272428,JWN,-251.0,40.51404225
24,DU1507426,Stock,10794,OKE,-132.0,75.6031644
25,DU1507426,Stock,6608473,SLG,-112.0,89.06910805
26,DU1507426,Stock,13364,UTX,-65.0,152.8113323
27,DU1507426,Stock,8908,KR,-349.0,28.5942891
28,DU1507426,Stock,1035459,DVA,133.0,75.1425564
29,DU1507426,Stock,13535,VNO,-152.0,65.77167695
30,DU1507426,Stock,94078796,FBHS,-153.0,65.2716013
31,DU1507426,Stock,375796353,XRX,267.0,37.445
32,DU1507426,Stock,7935,HOG,-276.0,36.50963225
33,DU1507426,Stock,276222,XLNX,100.0,97.97
34,DU1507426,Stock,10375,WFC,-186.0,53.9987629
35,DU1507426,Stock,13977,XOM,-141.0,71.2113149
36,DU1507426,Stock,4762,BA,-30.0,332.04967335
37,DU1507426,Stock,9360,MAS,-209.0,48.11780815
38,DU1507426,Stock,5794,CLX,-66.0,152.1615788
39,DU1507426,Stock,6832,EMN,-132.0,75.79073635
