Local time,Open,High,Low,Close,Volume
17.02.2020 00:00:00.000 GMT+0100,1.08390,1.08390,1.08359,1.08379,337.11999999999995
17.02.2020 00:05:00.000 GMT+0100,1.08379,1.08387,1.08379,1.08385,151.39
17.02.2020 00:10:00.000 GMT+0100,1.08385,1.08400,1.08384,1.08392,114.19
17.02.2020 00:15:00.000 GMT+0100,1.08393,1.08394,1.08386,1.08386,73.56
17.02.2020 00:20:00.000 GMT+0100,1.08387,1.08397,1.08386,1.08394,75.9
17.02.2020 00:25:00.000 GMT+0100,1.08393,1.08396,1.08387,1.08389,81.88
17.02.2020 00:30:00.000 GMT+0100,1.08391,1.08405,1.08391,1.08401,134.57999999999998
17.02.2020 00:35:00.000 GMT+0100,1.08402,1.08407,1.08396,1.08407,128.26999999999998
17.02.2020 00:40:00.000 GMT+0100,1.08407,1.08411,1.08402,1.08407,139.18
17.02.2020 00:45:00.000 GMT+0100,1.08406,1.08407,1.08401,1.08402,110.14000000000001
17.02.2020 00:50:00.000 GMT+0100,1.08401,1.08415,1.08401,1.08411,56.64
17.02.2020 00:55:00.000 GMT+0100,1.08412,1.08416,1.08410,1.08411,126.38999999999999
17.02.2020 01:00:00.000 GMT+0100,1.08411,1.08411,1.08363,1.08375,307.81
17.02.2020 01:05:00.000 GMT+0100,1.08375,1.08387,1.08360,1.08362,145.54000000000002
17.02.2020 01:10:00.000 GMT+0100,1.08364,1.08383,1.08361,1.08375,220.82999999999998
17.02.2020 01:15:00.000 GMT+0100,1.08374,1.08375,1.08358,1.08366,145.32
17.02.2020 01:20:00.000 GMT+0100,1.08365,1.08367,1.08353,1.08355,129.02
17.02.2020 01:25:00.000 GMT+0100,1.08355,1.08374,1.08350,1.08373,186.06
17.02.2020 01:30:00.000 GMT+0100,1.08373,1.08375,1.08360,1.08363,151.01
17.02.2020 01:35:00.000 GMT+0100,1.08364,1.08366,1.08360,1.08360,103.69999999999999
17.02.2020 01:40:00.000 GMT+0100,1.08361,1.08361,1.08353,1.08356,82.77000000000001
17.02.2020 01:45:00.000 GMT+0100,1.08356,1.08362,1.08352,1.08362,111.68
17.02.2020 01:50:00.000 GMT+0100,1.08361,1.08366,1.08352,1.08356,161.14999999999998
17.02.2020 01:55:00.000 GMT+0100,1.08356,1.08360,1.08351,1.08358,120.63000000000001
17.02.2020 02:00:00.000 GMT+0100,1.08359,1.08362,1.08348,1.08348,139.87
17.02.2020 02:05:00.000 GMT+0100,1.08348,1.08369,1.08345,1.08358,198.93
17.02.2020 02:10:00.000 GMT+0100,1.08359,1.08367,1.08351,1.08361,222.05999999999997
17.02.2020 02:15:00.000 GMT+0100,1.08361,1.08365,1.08340,1.08342,112.67
17.02.2020 02:20:00.000 GMT+0100,1.08341,1.08343,1.08334,1.08335,136.23
17.02.2020 02:25:00.000 GMT+0100,1.08335,1.08352,1.08335,1.08351,177.79
17.02.2020 02:30:00.000 GMT+0100,1.08351,1.08367,1.08351,1.08362,137.07999999999998
17.02.2020 02:35:00.000 GMT+0100,1.08361,1.08366,1.08361,1.08366,168.07
17.02.2020 02:40:00.000 GMT+0100,1.08367,1.08374,1.08363,1.08373,163.67
17.02.2020 02:45:00.000 GMT+0100,1.08373,1.08378,1.08371,1.08372,134.44
17.02.2020 02:50:00.000 GMT+0100,1.08373,1.08379,1.08373,1.08376,204.33
