Local time,Open,High,Low,Close,Volume
17.02.2020 00:00:00.000 GMT+0100,1.30431,1.30485,1.30422,1.30482,624.3699999999999
17.02.2020 00:05:00.000 GMT+0100,1.30482,1.30516,1.30480,1.30497,187.73999999999998
17.02.2020 00:10:00.000 GMT+0100,1.30498,1.30528,1.30498,1.30518,116.99
17.02.2020 00:15:00.000 GMT+0100,1.30516,1.30517,1.30500,1.30509,91.08
17.02.2020 00:20:00.000 GMT+0100,1.30510,1.30534,1.30510,1.30528,140.64
17.02.2020 00:25:00.000 GMT+0100,1.30529,1.30532,1.30504,1.30510,109.9
17.02.2020 00:30:00.000 GMT+0100,1.30512,1.30521,1.30509,1.30513,238.47999999999996
17.02.2020 00:35:00.000 GMT+0100,1.30512,1.30523,1.30508,1.30521,182.38000000000002
17.02.2020 00:40:00.000 GMT+0100,1.30522,1.30537,1.30508,1.30509,204.54000000000002
17.02.2020 00:45:00.000 GMT+0100,1.30509,1.30509,1.30484,1.30493,148.56
17.02.2020 00:50:00.000 GMT+0100,1.30493,1.30508,1.30490,1.30508,152.14
17.02.2020 00:55:00.000 GMT+0100,1.30511,1.30517,1.30508,1.30509,150.35
17.02.2020 01:00:00.000 GMT+0100,1.30509,1.30510,1.30456,1.30491,632.54
17.02.2020 01:05:00.000 GMT+0100,1.30492,1.30496,1.30480,1.30481,373.35999999999996
17.02.2020 01:10:00.000 GMT+0100,1.30482,1.30500,1.30480,1.30490,210.20000000000002
17.02.2020 01:15:00.000 GMT+0100,1.30489,1.30493,1.30476,1.30481,303.97999999999996
17.02.2020 01:20:00.000 GMT+0100,1.30482,1.30482,1.30470,1.30470,298.48
17.02.2020 01:25:00.000 GMT+0100,1.30471,1.30487,1.30450,1.30455,454.81
17.02.2020 01:30:00.000 GMT+0100,1.30456,1.30456,1.30429,1.30429,438.74000000000007
17.02.2020 01:35:00.000 GMT+0100,1.30431,1.30432,1.30422,1.30427,146.35999999999999
17.02.2020 01:40:00.000 GMT+0100,1.30427,1.30429,1.30419,1.30420,242.97000000000003
17.02.2020 01:45:00.000 GMT+0100,1.30419,1.30421,1.30411,1.30419,261.97
17.02.2020 01:50:00.000 GMT+0100,1.30420,1.30429,1.30411,1.30420,248.84000000000003
17.02.2020 01:55:00.000 GMT+0100,1.30419,1.30422,1.30405,1.30416,227.36999999999998
17.02.2020 02:00:00.000 GMT+0100,1.30417,1.30456,1.30417,1.30440,482.96000000000004
17.02.2020 02:05:00.000 GMT+0100,1.30440,1.30443,1.30428,1.30431,214.95000000000002
17.02.2020 02:10:00.000 GMT+0100,1.30430,1.30446,1.30426,1.30440,321.67
17.02.2020 02:15:00.000 GMT+0100,1.30440,1.30441,1.30425,1.30427,276.71000000000004
17.02.2020 02:20:00.000 GMT+0100,1.30426,1.30426,1.30412,1.30412,265.02000000000004
17.02.2020 02:25:00.000 GMT+0100,1.30413,1.30424,1.30410,1.30410,296.05
17.02.2020 02:30:00.000 GMT+0100,1.30410,1.30440,1.30410,1.30430,255.11
17.02.2020 02:35:00.000 GMT+0100,1.30430,1.30470,1.30430,1.30462,201.95
17.02.2020 02:40:00.000 GMT+0100,1.30464,1.30464,1.30451,1.30459,120.13
17.02.2020 02:45:00.000 GMT+0100,1.30461,1.30464,1.30441,1.30449,262.29
17.02.2020 02:50:00.000 GMT+0100,1.30449,1.30465,1.30449,1.30455,271.22
17.02.2020 02:55:00.000 GMT+0100,1.30455,1.30459,1.30442,1.30446,211.99
17.02.2020 03:00:00.000 GMT+0100,1.30447,1.30459,1.30433,1.30444,251.42000000000002
17.02.2020 03:05:00.000 GMT+0100,1.30444,1.30462,1.30443,1.30461,230.39000000000001
17.02.2020 03:10:00.000 GMT+0100,1.30460,1.30487,1.30460,1.30482,167.63
17.02.2020 03:15:00.000 GMT+0100,1.30485,1.30496,1.30473,1.30489,200.78
17.02.2020 03:20:00.000 GMT+0100,1.30484,1.30488,1.30459,1.30460,308.61000000000007
17.02.2020 03:25:00.000 GMT+0100,1.30460,1.30473,1.30457,1.30470,411.65
17.02.2020 03:30:00.000 GMT+0100,1.30470,1.30480,1.30470,1.30478,655.07
17.02.2020 03:35:00.000 GMT+0100,1.30478,1.30478,1.30467,1.30469,243.48999999999998
17.02.2020 03:40:00.000 GMT+0100,1.30467,1.30478,1.30465,1.30472,299.12
17.02.2020 03:45:00.000 GMT+0100,1.30476,1.30479,1.30467,1.30471,314.11
17.02.2020 03:50:00.000 GMT+0100,1.30470,1.30486,1.30470,1.30478,353.62
17.02.2020 03:55:00.000 GMT+0100,1.30479,1.30488,1.30462,1.30468,312.41
17.02.2020 04:00:00.000 GMT+0100,1.30468,1.30468,1.30456,1.30459,148.45
17.02.2020 04:05:00.000 GMT+0100,1.30459,1.30468,1.30456,1.30458,105.84
17.02.2020 04:10:00.000 GMT+0100,1.30459,1.30463,1.30458,1.30459,109.24
17.02.2020 04:15:00.000 GMT+0100,1.30458,1.30471,1.30458,1.30470,112.82000000000001
17.02.2020 04:20:00.000 GMT+0100,1.30469,1.30469,1.30457,1.30459,142.82
17.02.2020 04:25:00.000 GMT+0100,1.30459,1.30459,1.30445,1.30450,194.2
17.02.2020 04:30:00.000 GMT+0100,1.30448,1.30459,1.30447,1.30458,172.15
17.02.2020 04:35:00.000 GMT+0100,1.30458,1.30460,1.30440,1.30444,199.52
17.02.2020 04:40:00.000 GMT+0100,1.30443,1.30449,1.30441,1.30449,149.48000000000002
17.02.2020 04:45:00.000 GMT+0100,1.30450,1.30463,1.30450,1.30458,143.12
17.02.2020 04:50:00.000 GMT+0100,1.30459,1.30463,1.30456,1.30456,96.21000000000001
17.02.2020 04:55:00.000 GMT+0100,1.30456,1.30461,1.30449,1.30449,181.93
17.02.2020 05:00:00.000 GMT+0100,1.30449,1.30455,1.30449,1.30450,82.80000000000001
