Local time,Open,High,Low,Close,Volume
07.06.2011 00:00:00.000 GMT+0200,80.105,80.138,80.105,80.138,130
07.06.2011 00:05:00.000 GMT+0200,80.138,80.139,80.111,80.122,136
07.06.2011 00:10:00.000 GMT+0200,80.125,80.140,80.125,80.134,83
07.06.2011 00:15:00.000 GMT+0200,80.134,80.135,80.133,80.134,38
07.06.2011 00:20:00.000 GMT+0200,80.133,80.158,80.129,80.153,121
07.06.2011 00:25:00.000 GMT+0200,80.154,80.157,80.111,80.117,124
07.06.2011 00:30:00.000 GMT+0200,80.116,80.120,80.103,80.107,90
07.06.2011 00:35:00.000 GMT+0200,80.107,80.118,80.102,80.107,72
07.06.2011 00:40:00.000 GMT+0200,80.106,80.126,80.070,80.122,106
07.06.2011 00:45:00.000 GMT+0200,80.125,80.151,80.125,80.145,88
07.06.2011 00:50:00.000 GMT+0200,80.147,80.156,80.100,80.142,121
07.06.2011 00:55:00.000 GMT+0200,80.140,80.156,80.100,80.133,93
07.06.2011 01:00:00.000 GMT+0200,80.136,80.165,80.104,80.120,193
07.06.2011 01:05:00.000 GMT+0200,80.120,80.140,80.118,80.136,142
07.06.2011 01:10:00.000 GMT+0200,80.137,80.152,80.135,80.140,97
07.06.2011 01:15:00.000 GMT+0200,80.139,80.145,80.133,80.145,55
07.06.2011 01:20:00.000 GMT+0200,80.145,80.145,80.120,80.123,196
07.06.2011 01:25:00.000 GMT+0200,80.121,80.135,80.121,80.131,73
07.06.2011 01:30:00.000 GMT+0200,80.129,80.134,80.120,80.133,95
07.06.2011 01:35:00.000 GMT+0200,80.133,80.133,80.114,80.114,49
07.06.2011 01:40:00.000 GMT+0200,80.119,80.127,80.093,80.120,180
07.06.2011 01:45:00.000 GMT+0200,80.123,80.128,80.090,80.090,149
07.06.2011 01:50:00.000 GMT+0200,80.090,80.101,80.090,80.092,118
07.06.2011 01:55:00.000 GMT+0200,80.091,80.120,80.089,80.112,118
07.06.2011 02:00:00.000 GMT+0200,80.109,80.170,80.109,80.140,401
07.06.2011 02:05:00.000 GMT+0200,80.141,80.160,80.140,80.151,233
07.06.2011 02:10:00.000 GMT+0200,80.150,80.152,80.133,80.139,162
07.06.2011 02:15:00.000 GMT+0200,80.139,80.142,80.134,80.140,130
07.06.2011 02:20:00.000 GMT+0200,80.138,80.156,80.135,80.137,327
07.06.2011 02:25:00.000 GMT+0200,80.138,80.154,80.124,80.152,234
07.06.2011 02:30:00.000 GMT+0200,80.151,80.172,80.151,80.172,321
07.06.2011 02:35:00.000 GMT+0200,80.173,80.204,80.172,80.188,346
07.06.2011 02:40:00.000 GMT+0200,80.188,80.207,80.181,80.205,378
07.06.2011 02:45:00.000 GMT+0200,80.206,80.229,80.193,80.198,552
07.06.2011 02:50:00.000 GMT+0200,80.199,80.218,80.195,80.207,486
07.06.2011 02:55:00.000 GMT+0200,80.207,80.213,80.169,80.199,895
07.06.2011 03:00:00.000 GMT+0200,80.201,80.247,80.201,80.236,697
07.06.2011 03:05:00.000 GMT+0200,80.236,80.237,80.205,80.209,370
07.06.2011 03:10:00.000 GMT+0200,80.207,80.223,80.204,80.212,341
07.06.2011 03:15:00.000 GMT+0200,80.212,80.222,80.211,80.212,283
07.06.2011 03:20:00.000 GMT+0200,80.213,80.219,80.163,80.180,513
07.06.2011 03:25:00.000 GMT+0200,80.181,80.188,80.164,80.180,291
07.06.2011 03:30:00.000 GMT+0200,80.180,80.187,80.169,80.175,315
07.06.2011 03:35:00.000 GMT+0200,80.173,80.179,80.163,80.172,152
07.06.2011 03:40:00.000 GMT+0200,80.171,80.183,80.164,80.170,132
07.06.2011 03:45:00.000 GMT+0200,80.171,80.181,80.170,80.178,151
07.06.2011 03:50:00.000 GMT+0200,80.179,80.202,80.175,80.184,239
07.06.2011 03:55:00.000 GMT+0200,80.183,80.183,80.174,80.182,164
07.06.2011 04:00:00.000 GMT+0200,80.181,80.212,80.181,80.212,194
07.06.2011 04:05:00.000 GMT+0200,80.210,80.216,80.180,80.215,166
07.06.2011 04:10:00.000 GMT+0200,80.214,80.240,80.202,80.240,189
07.06.2011 04:15:00.000 GMT+0200,80.243,80.261,80.218,80.224,548
07.06.2011 04:20:00.000 GMT+0200,80.224,80.231,80.216,80.222,177
07.06.2011 04:25:00.000 GMT+0200,80.220,80.228,80.207,80.210,254
07.06.2011 04:30:00.000 GMT+0200,80.210,80.212,80.191,80.195,427
07.06.2011 04:35:00.000 GMT+0200,80.196,80.200,80.165,80.183,557
07.06.2011 04:40:00.000 GMT+0200,80.183,80.183,80.162,80.164,270
07.06.2011 04:45:00.000 GMT+0200,80.167,80.183,80.160,80.176,304
07.06.2011 04:50:00.000 GMT+0200,80.176,80.199,80.173,80.199,531
07.06.2011 04:55:00.000 GMT+0200,80.197,80.211,80.176,80.192,350
07.06.2011 05:00:00.000 GMT+0200,80.190,80.199,80.187,80.193,191
07.06.2011 05:05:00.000 GMT+0200,80.194,80.201,80.189,80.195,208
07.06.2011 05:10:00.000 GMT+0200,80.195,80.195,80.170,80.191,136
07.06.2011 05:15:00.000 GMT+0200,80.190,80.195,80.190,80.191,45
07.06.2011 05:20:00.000 GMT+0200,80.192,80.197,80.184,80.186,102
07.06.2011 05:25:00.000 GMT+0200,80.188,80.190,80.175,80.182,139
07.06.2011 05:30:00.000 GMT+0200,80.188,80.191,80.183,80.188,136
07.06.2011 05:35:00.000 GMT+0200,80.188,80.190,80.160,80.176,161
07.06.2011 05:40:00.000 GMT+0200,80.183,80.186,80.173,80.173,138
07.06.2011 05:45:00.000 GMT+0200,80.174,80.187,80.171,80.187,134
07.06.2011 05:50:00.000 GMT+0200,80.187,80.207,80.187,80.191,140
07.06.2011 05:55:00.000 GMT+0200,80.187,80.198,80.179,80.190,222
07.06.2011 06:00:00.000 GMT+0200,80.193,80.205,80.193,80.199,111
07.06.2011 06:05:00.000 GMT+0200,80.197,80.198,80.173,80.180,228
07.06.2011 06:10:00.000 GMT+0200,80.185,80.189,80.179,80.186,200
07.06.2011 06:15:00.000 GMT+0200,80.185,80.199,80.184,80.197,176
