Local time,Open,High,Low,Close,Volume
07.06.2011 00:00:00.000 GMT+0200,1.63533,1.63567,1.63533,1.63553,102.55
07.06.2011 00:05:00.000 GMT+0200,1.63553,1.63563,1.63552,1.63552,94.14
07.06.2011 00:10:00.000 GMT+0200,1.63552,1.63555,1.63493,1.63495,307.47
07.06.2011 00:15:00.000 GMT+0200,1.63494,1.63505,1.63493,1.63498,139.23
07.06.2011 00:20:00.000 GMT+0200,1.63499,1.63499,1.63485,1.63485,146.01
07.06.2011 00:25:00.000 GMT+0200,1.63485,1.63495,1.63483,1.63483,150.05
07.06.2011 00:30:00.000 GMT+0200,1.63483,1.63511,1.63480,1.63501,215.2
07.06.2011 00:35:00.000 GMT+0200,1.63501,1.63521,1.63492,1.63512,213.56
07.06.2011 00:40:00.000 GMT+0200,1.63512,1.63526,1.63494,1.63495,202.39999999999998
07.06.2011 00:45:00.000 GMT+0200,1.63495,1.63527,1.63471,1.63502,172.51999999999998
07.06.2011 00:50:00.000 GMT+0200,1.63502,1.63530,1.63501,1.63529,146.25
07.06.2011 00:55:00.000 GMT+0200,1.63528,1.63558,1.63518,1.63537,125.38
07.06.2011 01:00:00.000 GMT+0200,1.63543,1.63586,1.63494,1.63561,699.71
07.06.2011 01:05:00.000 GMT+0200,1.63561,1.63564,1.63466,1.63501,527.9
07.06.2011 01:10:00.000 GMT+0200,1.63501,1.63541,1.63501,1.63536,280.2
07.06.2011 01:15:00.000 GMT+0200,1.63543,1.63552,1.63530,1.63545,310.51
07.06.2011 01:20:00.000 GMT+0200,1.63546,1.63598,1.63538,1.63548,699.88
07.06.2011 01:25:00.000 GMT+0200,1.63546,1.63568,1.63542,1.63566,271.88
07.06.2011 01:30:00.000 GMT+0200,1.63566,1.63589,1.63562,1.63580,369.75
07.06.2011 01:35:00.000 GMT+0200,1.63578,1.63578,1.63544,1.63551,235.17000000000002
07.06.2011 01:40:00.000 GMT+0200,1.63551,1.63570,1.63526,1.63558,255.13
07.06.2011 01:45:00.000 GMT+0200,1.63558,1.63588,1.63549,1.63568,312.49
07.06.2011 01:50:00.000 GMT+0200,1.63568,1.63572,1.63525,1.63535,269.34999999999997
07.06.2011 01:55:00.000 GMT+0200,1.63536,1.63539,1.63501,1.63531,203.77999999999997
07.06.2011 02:00:00.000 GMT+0200,1.63532,1.63550,1.63445,1.63463,652.7800000000001
07.06.2011 02:05:00.000 GMT+0200,1.63463,1.63503,1.63441,1.63485,490.56999999999994
07.06.2011 02:10:00.000 GMT+0200,1.63482,1.63491,1.63456,1.63486,411.78999999999996
07.06.2011 02:15:00.000 GMT+0200,1.63482,1.63506,1.63464,1.63505,321.84000000000003
07.06.2011 02:20:00.000 GMT+0200,1.63501,1.63506,1.63454,1.63496,377.71999999999997
07.06.2011 02:25:00.000 GMT+0200,1.63496,1.63498,1.63474,1.63498,249.49
07.06.2011 02:30:00.000 GMT+0200,1.63498,1.63503,1.63471,1.63491,267.48
07.06.2011 02:35:00.000 GMT+0200,1.63491,1.63499,1.63465,1.63488,315.29
07.06.2011 02:40:00.000 GMT+0200,1.63488,1.63511,1.63461,1.63466,314.33000000000004
07.06.2011 02:45:00.000 GMT+0200,1.63462,1.63462,1.63407,1.63431,569.0500000000001
07.06.2011 02:50:00.000 GMT+0200,1.63431,1.63466,1.63411,1.63426,453.59000000000003
07.06.2011 02:55:00.000 GMT+0200,1.63426,1.63445,1.63396,1.63396,578.5799999999999
07.06.2011 03:00:00.000 GMT+0200,1.63396,1.63426,1.63396,1.63426,246.13
07.06.2011 03:05:00.000 GMT+0200,1.63426,1.63434,1.63419,1.63427,257.25
07.06.2011 03:10:00.000 GMT+0200,1.63426,1.63431,1.63237,1.63261,745.6099999999999
07.06.2011 03:15:00.000 GMT+0200,1.63266,1.63323,1.63239,1.63291,705.26
07.06.2011 03:20:00.000 GMT+0200,1.63290,1.63291,1.63239,1.63239,470.41
07.06.2011 03:25:00.000 GMT+0200,1.63240,1.63313,1.63240,1.63306,477.16999999999996
07.06.2011 03:30:00.000 GMT+0200,1.63306,1.63307,1.63281,1.63306,430.51
07.06.2011 03:35:00.000 GMT+0200,1.63307,1.63346,1.63303,1.63332,323.59000000000003
07.06.2011 03:40:00.000 GMT+0200,1.63332,1.63332,1.63266,1.63277,413.15999999999997
07.06.2011 03:45:00.000 GMT+0200,1.63276,1.63316,1.63276,1.63291,436.9100000000001
07.06.2011 03:50:00.000 GMT+0200,1.63291,1.63311,1.63278,1.63301,385.60999999999996
07.06.2011 03:55:00.000 GMT+0200,1.63301,1.63306,1.63280,1.63281,297
07.06.2011 04:00:00.000 GMT+0200,1.63281,1.63294,1.63259,1.63276,381.90000000000003
07.06.2011 04:05:00.000 GMT+0200,1.63276,1.63321,1.63275,1.63320,263.65
07.06.2011 04:10:00.000 GMT+0200,1.63320,1.63321,1.63288,1.63291,333.17
07.06.2011 04:15:00.000 GMT+0200,1.63291,1.63326,1.63285,1.63323,292.88
07.06.2011 04:20:00.000 GMT+0200,1.63323,1.63331,1.63316,1.63316,265.11
07.06.2011 04:25:00.000 GMT+0200,1.63316,1.63336,1.63296,1.63332,272.38
07.06.2011 04:30:00.000 GMT+0200,1.63329,1.63373,1.63329,1.63337,415.96000000000004
07.06.2011 04:35:00.000 GMT+0200,1.63337,1.63346,1.63324,1.63330,169.49
07.06.2011 04:40:00.000 GMT+0200,1.63330,1.63357,1.63321,1.63351,307.69
07.06.2011 04:45:00.000 GMT+0200,1.63350,1.63373,1.63345,1.63361,386.96999999999997
07.06.2011 04:50:00.000 GMT+0200,1.63361,1.63366,1.63332,1.63334,487.90999999999997
07.06.2011 04:55:00.000 GMT+0200,1.63334,1.63362,1.63334,1.63358,238.57999999999998
07.06.2011 05:00:00.000 GMT+0200,1.63358,1.63362,1.63340,1.63356,220.54
07.06.2011 05:05:00.000 GMT+0200,1.63356,1.63356,1.63321,1.63346,418.08000000000004
07.06.2011 05:10:00.000 GMT+0200,1.63346,1.63356,1.63341,1.63342,191.25
07.06.2011 05:15:00.000 GMT+0200,1.63342,1.63345,1.63321,1.63333,234.75
07.06.2011 05:20:00.000 GMT+0200,1.63333,1.63346,1.63333,1.63344,248.25
07.06.2011 05:25:00.000 GMT+0200,1.63344,1.63356,1.63331,1.63356,198.78
07.06.2011 05:30:00.000 GMT+0200,1.63356,1.63364,1.63355,1.63360,177.72
07.06.2011 05:35:00.000 GMT+0200,1.63360,1.63379,1.63360,1.63377,145.5
07.06.2011 05:40:00.000 GMT+0200,1.63378,1.63401,1.63370,1.63393,264.75
07.06.2011 05:45:00.000 GMT+0200,1.63392,1.63431,1.63390,1.63428,360.12
07.06.2011 05:50:00.000 GMT+0200,1.63429,1.63447,1.63411,1.63413,412.97
07.06.2011 05:55:00.000 GMT+0200,1.63416,1.63444,1.63405,1.63441,468.82
07.06.2011 06:00:00.000 GMT+0200,1.63441,1.63442,1.63429,1.63441,381.39
07.06.2011 06:05:00.000 GMT+0200,1.63440,1.63441,1.63394,1.63410,241.96
07.06.2011 06:10:00.000 GMT+0200,1.63410,1.63425,1.63410,1.63419,284.25
07.06.2011 06:15:00.000 GMT+0200,1.63419,1.63431,1.63415,1.63422,238.07999999999998
07.06.2011 06:20:00.000 GMT+0200,1.63422,1.63442,1.63416,1.63435,386.89000000000004
07.06.2011 06:25:00.000 GMT+0200,1.63437,1.63560,1.63437,1.63512,854.51
07.06.2011 06:30:00.000 GMT+0200,1.63512,1.63530,1.63450,1.63468,976.8100000000001
07.06.2011 06:35:00.000 GMT+0200,1.63468,1.63512,1.63458,1.63512,394.49
07.06.2011 06:40:00.000 GMT+0200,1.63509,1.63547,1.63506,1.63538,651.97
07.06.2011 06:45:00.000 GMT+0200,1.63538,1.63578,1.63519,1.63568,511.59
07.06.2011 06:50:00.000 GMT+0200,1.63568,1.63568,1.63521,1.63536,498.38
07.06.2011 06:55:00.000 GMT+0200,1.63536,1.63561,1.63530,1.63556,333.99
07.06.2011 07:00:00.000 GMT+0200,1.63556,1.63567,1.63538,1.63553,553.99
07.06.2011 07:05:00.000 GMT+0200,1.63553,1.63561,1.63521,1.63540,654.02
07.06.2011 07:10:00.000 GMT+0200,1.63540,1.63551,1.63477,1.63496,564.76
07.06.2011 07:15:00.000 GMT+0200,1.63496,1.63498,1.63476,1.63479,428.31
07.06.2011 07:20:00.000 GMT+0200,1.63479,1.63525,1.63478,1.63506,523.72
07.06.2011 07:25:00.000 GMT+0200,1.63506,1.63532,1.63496,1.63516,470.25000000000006
07.06.2011 07:30:00.000 GMT+0200,1.63515,1.63553,1.63515,1.63531,450.1
07.06.2011 07:35:00.000 GMT+0200,1.63528,1.63536,1.63511,1.63522,507.86
07.06.2011 07:40:00.000 GMT+0200,1.63523,1.63541,1.63518,1.63531,340.77
07.06.2011 07:45:00.000 GMT+0200,1.63531,1.63546,1.63502,1.63512,401.19
07.06.2011 07:50:00.000 GMT+0200,1.63511,1.63552,1.63503,1.63546,446.90999999999997
07.06.2011 07:55:00.000 GMT+0200,1.63546,1.63552,1.63523,1.63542,386.76000000000005
07.06.2011 08:00:00.000 GMT+0200,1.63542,1.63662,1.63525,1.63650,829.5
07.06.2011 08:05:00.000 GMT+0200,1.63650,1.63738,1.63648,1.63669,816.1000000000001
07.06.2011 08:10:00.000 GMT+0200,1.63670,1.63699,1.63653,1.63671,740.15
07.06.2011 08:15:00.000 GMT+0200,1.63670,1.63702,1.63668,1.63670,528.76
07.06.2011 08:20:00.000 GMT+0200,1.63671,1.63690,1.63649,1.63664,551.12
07.06.2011 08:25:00.000 GMT+0200,1.63666,1.63778,1.63666,1.63759,842.34
07.06.2011 08:30:00.000 GMT+0200,1.63759,1.63769,1.63662,1.63683,781.96
07.06.2011 08:35:00.000 GMT+0200,1.63683,1.63686,1.63606,1.63621,690.2
07.06.2011 08:40:00.000 GMT+0200,1.63620,1.63651,1.63602,1.63638,452.39
07.06.2011 08:45:00.000 GMT+0200,1.63640,1.63678,1.63631,1.63673,401.54
07.06.2011 08:50:00.000 GMT+0200,1.63673,1.63755,1.63663,1.63703,892.3399999999999
07.06.2011 08:55:00.000 GMT+0200,1.63701,1.63791,1.63685,1.63715,825.7800000000001
07.06.2011 09:00:00.000 GMT+0200,1.63715,1.63867,1.63652,1.63823,1116.25
07.06.2011 09:05:00.000 GMT+0200,1.63820,1.63911,1.63743,1.63911,1141.26
07.06.2011 09:10:00.000 GMT+0200,1.63911,1.64074,1.63859,1.64026,1311.3700000000001
07.06.2011 09:15:00.000 GMT+0200,1.64029,1.64091,1.64019,1.64053,1082.69
07.06.2011 09:20:00.000 GMT+0200,1.64056,1.64079,1.64025,1.64053,824.1199999999999
07.06.2011 09:25:00.000 GMT+0200,1.64053,1.64070,1.63986,1.63986,753.52
