Local time,Open,High,Low,Close,Volume
01.06.2011 00:00:00.000 GMT+0200,1.64500,1.64543,1.64500,1.64533,258.94
01.06.2011 00:05:00.000 GMT+0200,1.64533,1.64548,1.64533,1.64548,147.57
01.06.2011 00:10:00.000 GMT+0200,1.64551,1.64620,1.64547,1.64609,470.07000000000005
01.06.2011 00:15:00.000 GMT+0200,1.64596,1.64671,1.64589,1.64625,469.93
01.06.2011 00:20:00.000 GMT+0200,1.64622,1.64645,1.64621,1.64645,301.5
01.06.2011 00:25:00.000 GMT+0200,1.64645,1.64672,1.64644,1.64672,335.98
01.06.2011 00:30:00.000 GMT+0200,1.64672,1.64674,1.64661,1.64673,202.13
01.06.2011 00:35:00.000 GMT+0200,1.64673,1.64739,1.64668,1.64701,560.05
01.06.2011 00:40:00.000 GMT+0200,1.64696,1.64696,1.64625,1.64642,446.27
01.06.2011 00:45:00.000 GMT+0200,1.64643,1.64666,1.64621,1.64641,330.98
01.06.2011 00:50:00.000 GMT+0200,1.64639,1.64662,1.64616,1.64621,270.65
01.06.2011 00:55:00.000 GMT+0200,1.64621,1.64653,1.64618,1.64626,259.64
01.06.2011 01:00:00.000 GMT+0200,1.64626,1.64636,1.64596,1.64602,277.15999999999997
01.06.2011 01:05:00.000 GMT+0200,1.64606,1.64616,1.64596,1.64612,300.39
01.06.2011 01:10:00.000 GMT+0200,1.64613,1.64692,1.64611,1.64684,488.94
01.06.2011 01:15:00.000 GMT+0200,1.64684,1.64706,1.64647,1.64691,448.99
01.06.2011 01:20:00.000 GMT+0200,1.64691,1.64692,1.64644,1.64664,366.68
01.06.2011 01:25:00.000 GMT+0200,1.64664,1.64664,1.64581,1.64597,210.85
01.06.2011 01:30:00.000 GMT+0200,1.64597,1.64636,1.64591,1.64617,388.38
01.06.2011 01:35:00.000 GMT+0200,1.64617,1.64626,1.64489,1.64564,350.86
01.06.2011 01:40:00.000 GMT+0200,1.64564,1.64595,1.64549,1.64570,308.63
01.06.2011 01:45:00.000 GMT+0200,1.64570,1.64694,1.64568,1.64694,447.54999999999995
01.06.2011 01:50:00.000 GMT+0200,1.64695,1.64706,1.64591,1.64591,345.18000000000006
01.06.2011 01:55:00.000 GMT+0200,1.64591,1.64681,1.64578,1.64650,357.39000000000004
01.06.2011 02:00:00.000 GMT+0200,1.64650,1.64709,1.64648,1.64685,467.92
01.06.2011 02:05:00.000 GMT+0200,1.64686,1.64691,1.64630,1.64631,435.7
01.06.2011 02:10:00.000 GMT+0200,1.64631,1.64641,1.64614,1.64616,355.22
01.06.2011 02:15:00.000 GMT+0200,1.64616,1.64663,1.64613,1.64631,483.47
01.06.2011 02:20:00.000 GMT+0200,1.64631,1.64631,1.64581,1.64588,422.53
01.06.2011 02:25:00.000 GMT+0200,1.64589,1.64639,1.64589,1.64602,292.93
01.06.2011 02:30:00.000 GMT+0200,1.64602,1.64626,1.64602,1.64624,226.26
01.06.2011 02:35:00.000 GMT+0200,1.64624,1.64668,1.64573,1.64646,468.14
01.06.2011 02:40:00.000 GMT+0200,1.64646,1.64667,1.64592,1.64611,391.71
01.06.2011 02:45:00.000 GMT+0200,1.64611,1.64611,1.64547,1.64591,489.53999999999996
01.06.2011 02:50:00.000 GMT+0200,1.64590,1.64636,1.64586,1.64621,365.03000000000003
01.06.2011 02:55:00.000 GMT+0200,1.64621,1.64627,1.64551,1.64581,467.96
01.06.2011 03:00:00.000 GMT+0200,1.64581,1.64616,1.64578,1.64602,530.59
01.06.2011 03:05:00.000 GMT+0200,1.64602,1.64618,1.64564,1.64576,502.90999999999997
01.06.2011 03:10:00.000 GMT+0200,1.64576,1.64601,1.64566,1.64598,334.87
01.06.2011 03:15:00.000 GMT+0200,1.64598,1.64625,1.64586,1.64609,502.23
01.06.2011 03:20:00.000 GMT+0200,1.64609,1.64635,1.64606,1.64628,353.71
01.06.2011 03:25:00.000 GMT+0200,1.64629,1.64638,1.64611,1.64629,419.96000000000004
01.06.2011 03:30:00.000 GMT+0200,1.64629,1.64731,1.64622,1.64696,685.7
01.06.2011 03:35:00.000 GMT+0200,1.64696,1.64706,1.64655,1.64683,451.19
01.06.2011 03:40:00.000 GMT+0200,1.64682,1.64691,1.64618,1.64621,515.43
01.06.2011 03:45:00.000 GMT+0200,1.64621,1.64641,1.64608,1.64615,389.2
01.06.2011 03:50:00.000 GMT+0200,1.64616,1.64636,1.64615,1.64625,192.01
01.06.2011 03:55:00.000 GMT+0200,1.64622,1.64644,1.64613,1.64631,399.24
01.06.2011 04:00:00.000 GMT+0200,1.64631,1.64651,1.64621,1.64636,485.56000000000006
01.06.2011 04:05:00.000 GMT+0200,1.64636,1.64636,1.64587,1.64616,372.72999999999996
01.06.2011 04:10:00.000 GMT+0200,1.64616,1.64651,1.64608,1.64644,221.7
01.06.2011 04:15:00.000 GMT+0200,1.64644,1.64645,1.64603,1.64608,221.63
01.06.2011 04:20:00.000 GMT+0200,1.64607,1.64645,1.64606,1.64641,302.56
01.06.2011 04:25:00.000 GMT+0200,1.64641,1.64651,1.64636,1.64641,236.10999999999999
01.06.2011 04:30:00.000 GMT+0200,1.64641,1.64670,1.64641,1.64654,459.81999999999994
01.06.2011 04:35:00.000 GMT+0200,1.64654,1.64670,1.64653,1.64654,165.03
01.06.2011 04:40:00.000 GMT+0200,1.64654,1.64654,1.64654,1.64654,157.2
01.06.2011 04:45:00.000 GMT+0200,1.64654,1.64676,1.64651,1.64671,209.63
01.06.2011 04:50:00.000 GMT+0200,1.64671,1.64676,1.64648,1.64656,345.98
01.06.2011 04:55:00.000 GMT+0200,1.64656,1.64670,1.64631,1.64649,315.84999999999997
01.06.2011 05:00:00.000 GMT+0200,1.64650,1.64653,1.64625,1.64632,343.54
01.06.2011 05:05:00.000 GMT+0200,1.64632,1.64632,1.64613,1.64616,215.45
01.06.2011 05:10:00.000 GMT+0200,1.64621,1.64646,1.64616,1.64631,177.19
01.06.2011 05:15:00.000 GMT+0200,1.64631,1.64666,1.64629,1.64666,280.55
01.06.2011 05:20:00.000 GMT+0200,1.64666,1.64696,1.64660,1.64694,449.26
01.06.2011 05:25:00.000 GMT+0200,1.64693,1.64723,1.64678,1.64693,321.84000000000003
01.06.2011 05:30:00.000 GMT+0200,1.64699,1.64725,1.64683,1.64702,443.14
01.06.2011 05:35:00.000 GMT+0200,1.64704,1.64732,1.64702,1.64728,311.32
01.06.2011 05:40:00.000 GMT+0200,1.64728,1.64734,1.64651,1.64676,416.65
01.06.2011 05:45:00.000 GMT+0200,1.64676,1.64691,1.64656,1.64691,200.26999999999998
01.06.2011 05:50:00.000 GMT+0200,1.64691,1.64700,1.64641,1.64666,341.12
01.06.2011 05:55:00.000 GMT+0200,1.64666,1.64686,1.64666,1.64685,197.64
01.06.2011 06:00:00.000 GMT+0200,1.64686,1.64693,1.64641,1.64652,279.85
01.06.2011 06:05:00.000 GMT+0200,1.64652,1.64670,1.64590,1.64653,404.63
01.06.2011 06:10:00.000 GMT+0200,1.64652,1.64700,1.64652,1.64688,227.07
01.06.2011 06:15:00.000 GMT+0200,1.64688,1.64723,1.64680,1.64723,328.05
01.06.2011 06:20:00.000 GMT+0200,1.64726,1.64733,1.64699,1.64718,488.65
01.06.2011 06:25:00.000 GMT+0200,1.64719,1.64735,1.64718,1.64724,324.15
01.06.2011 06:30:00.000 GMT+0200,1.64724,1.64736,1.64719,1.64724,359.39
01.06.2011 06:35:00.000 GMT+0200,1.64724,1.64738,1.64723,1.64733,175.99
01.06.2011 06:40:00.000 GMT+0200,1.64733,1.64784,1.64731,1.64784,351.08000000000004
01.06.2011 06:45:00.000 GMT+0200,1.64784,1.64790,1.64760,1.64779,407.28
01.06.2011 06:50:00.000 GMT+0200,1.64778,1.64796,1.64770,1.64776,358.94
01.06.2011 06:55:00.000 GMT+0200,1.64776,1.64783,1.64761,1.64761,303.09000000000003
01.06.2011 07:00:00.000 GMT+0200,1.64761,1.64766,1.64670,1.64696,355.27
01.06.2011 07:05:00.000 GMT+0200,1.64692,1.64692,1.64675,1.64682,214.28
01.06.2011 07:10:00.000 GMT+0200,1.64682,1.64686,1.64557,1.64626,482.76
01.06.2011 07:15:00.000 GMT+0200,1.64626,1.64642,1.64596,1.64596,388.3299999999999
01.06.2011 07:20:00.000 GMT+0200,1.64601,1.64646,1.64596,1.64621,450.00999999999993
01.06.2011 07:25:00.000 GMT+0200,1.64621,1.64651,1.64618,1.64631,453.7099999999999
01.06.2011 07:30:00.000 GMT+0200,1.64631,1.64631,1.64569,1.64604,508.17
01.06.2011 07:35:00.000 GMT+0200,1.64605,1.64605,1.64526,1.64551,515.6899999999999
01.06.2011 07:40:00.000 GMT+0200,1.64551,1.64567,1.64523,1.64567,488.93000000000006
01.06.2011 07:45:00.000 GMT+0200,1.64566,1.64567,1.64527,1.64567,485.08
01.06.2011 07:50:00.000 GMT+0200,1.64567,1.64664,1.64558,1.64632,747.9599999999999
01.06.2011 07:55:00.000 GMT+0200,1.64632,1.64651,1.64610,1.64625,677.75
01.06.2011 08:00:00.000 GMT+0200,1.64628,1.64641,1.64487,1.64523,891.02
01.06.2011 08:05:00.000 GMT+0200,1.64523,1.64550,1.64439,1.64448,576.24
01.06.2011 08:10:00.000 GMT+0200,1.64449,1.64510,1.64398,1.64507,713.9999999999999
01.06.2011 08:15:00.000 GMT+0200,1.64509,1.64526,1.64483,1.64504,559.9
01.06.2011 08:20:00.000 GMT+0200,1.64504,1.64523,1.64493,1.64518,477.60999999999996
01.06.2011 08:25:00.000 GMT+0200,1.64517,1.64617,1.64509,1.64603,742.6
01.06.2011 08:30:00.000 GMT+0200,1.64603,1.64603,1.64389,1.64519,1400.28
01.06.2011 08:35:00.000 GMT+0200,1.64522,1.64609,1.64455,1.64609,1175.43
01.06.2011 08:40:00.000 GMT+0200,1.64609,1.64615,1.64509,1.64515,948.89
01.06.2011 08:45:00.000 GMT+0200,1.64515,1.64544,1.64485,1.64487,651.11
01.06.2011 08:50:00.000 GMT+0200,1.64488,1.64627,1.64488,1.64618,570.48
01.06.2011 08:55:00.000 GMT+0200,1.64618,1.64715,1.64613,1.64715,658.78
01.06.2011 09:00:00.000 GMT+0200,1.64715,1.64735,1.64620,1.64663,728.9
01.06.2011 09:05:00.000 GMT+0200,1.64663,1.64701,1.64640,1.64644,591.93
01.06.2011 09:10:00.000 GMT+0200,1.64644,1.64686,1.64632,1.64683,582.13
01.06.2011 09:15:00.000 GMT+0200,1.64683,1.64707,1.64660,1.64684,796.24
01.06.2011 09:20:00.000 GMT+0200,1.64684,1.64846,1.64637,1.64818,991.9300000000001
01.06.2011 09:25:00.000 GMT+0200,1.64818,1.64853,1.64777,1.64783,731.97
01.06.2011 09:30:00.000 GMT+0200,1.64783,1.64924,1.64783,1.64890,938.8600000000001
01.06.2011 09:35:00.000 GMT+0200,1.64890,1.64934,1.64877,1.64920,841.5
01.06.2011 09:40:00.000 GMT+0200,1.64921,1.64942,1.64895,1.64897,735.8000000000001
01.06.2011 09:45:00.000 GMT+0200,1.64895,1.64924,1.64884,1.64885,624.75
01.06.2011 09:50:00.000 GMT+0200,1.64884,1.64889,1.64850,1.64883,724.24
01.06.2011 09:55:00.000 GMT+0200,1.64885,1.64891,1.64803,1.64829,855.52
01.06.2011 10:00:00.000 GMT+0200,1.64830,1.64855,1.64793,1.64855,694.28
01.06.2011 10:05:00.000 GMT+0200,1.64855,1.64935,1.64855,1.64923,480.36
01.06.2011 10:10:00.000 GMT+0200,1.64921,1.64952,1.64888,1.64890,694.47
01.06.2011 10:15:00.000 GMT+0200,1.64891,1.64904,1.64838,1.64893,648.14
01.06.2011 10:20:00.000 GMT+0200,1.64894,1.64915,1.64780,1.64780,525.74
01.06.2011 10:25:00.000 GMT+0200,1.64780,1.64818,1.64238,1.64278,1165.37
01.06.2011 10:30:00.000 GMT+0200,1.64278,1.64278,1.64015,1.64096,1512.3700000000001
01.06.2011 10:35:00.000 GMT+0200,1.64091,1.64172,1.64082,1.64132,1136.3300000000002
01.06.2011 10:40:00.000 GMT+0200,1.64133,1.64144,1.64073,1.64111,957.0899999999999
01.06.2011 10:45:00.000 GMT+0200,1.64110,1.64160,1.64086,1.64131,854.33
01.06.2011 10:50:00.000 GMT+0200,1.64131,1.64154,1.64082,1.64103,940.42
01.06.2011 10:55:00.000 GMT+0200,1.64103,1.64105,1.63978,1.63978,906.45
01.06.2011 11:00:00.000 GMT+0200,1.63981,1.64021,1.63942,1.64005,1010.85
01.06.2011 11:05:00.000 GMT+0200,1.64011,1.64043,1.63970,1.64033,768.9499999999999
01.06.2011 11:10:00.000 GMT+0200,1.64031,1.64103,1.64014,1.64061,745.15
01.06.2011 11:15:00.000 GMT+0200,1.64064,1.64064,1.63985,1.64018,896.5799999999999
01.06.2011 11:20:00.000 GMT+0200,1.64029,1.64064,1.64003,1.64049,679.3700000000001
01.06.2011 11:25:00.000 GMT+0200,1.64053,1.64191,1.64053,1.64154,873.32
01.06.2011 11:30:00.000 GMT+0200,1.64154,1.64215,1.64127,1.64143,857.85
01.06.2011 11:35:00.000 GMT+0200,1.64143,1.64158,1.64111,1.64158,588.61
01.06.2011 11:40:00.000 GMT+0200,1.64158,1.64230,1.64156,1.64203,850.9599999999999
01.06.2011 11:45:00.000 GMT+0200,1.64203,1.64335,1.64203,1.64308,903.69
01.06.2011 11:50:00.000 GMT+0200,1.64301,1.64334,1.64223,1.64303,955.4799999999999
01.06.2011 11:55:00.000 GMT+0200,1.64305,1.64368,1.64305,1.64324,914.8599999999999
01.06.2011 12:00:00.000 GMT+0200,1.64323,1.64335,1.64241,1.64262,676.92
01.06.2011 12:05:00.000 GMT+0200,1.64263,1.64302,1.64247,1.64249,463.22999999999996
01.06.2011 12:10:00.000 GMT+0200,1.64251,1.64290,1.64230,1.64276,560.77
01.06.2011 12:15:00.000 GMT+0200,1.64274,1.64387,1.64273,1.64373,842.5699999999999
01.06.2011 12:20:00.000 GMT+0200,1.64373,1.64374,1.64260,1.64285,1109.14
01.06.2011 12:25:00.000 GMT+0200,1.64293,1.64300,1.64206,1.64288,892.9699999999999
01.06.2011 12:30:00.000 GMT+0200,1.64288,1.64297,1.64253,1.64284,759.7500000000001
01.06.2011 12:35:00.000 GMT+0200,1.64284,1.64315,1.64270,1.64275,594.85
01.06.2011 12:40:00.000 GMT+0200,1.64278,1.64303,1.64237,1.64258,771.55
01.06.2011 12:45:00.000 GMT+0200,1.64258,1.64263,1.64182,1.64247,719.3699999999999
01.06.2011 12:50:00.000 GMT+0200,1.64247,1.64257,1.64205,1.64215,518.06
01.06.2011 12:55:00.000 GMT+0200,1.64216,1.64221,1.64175,1.64175,558.5899999999999
01.06.2011 13:00:00.000 GMT+0200,1.64178,1.64178,1.64113,1.64122,492.47
01.06.2011 13:05:00.000 GMT+0200,1.64123,1.64187,1.64123,1.64168,679.5000000000001
01.06.2011 13:10:00.000 GMT+0200,1.64168,1.64246,1.64142,1.64148,961.5600000000001
01.06.2011 13:15:00.000 GMT+0200,1.64148,1.64220,1.64125,1.64168,823.63
01.06.2011 13:20:00.000 GMT+0200,1.64168,1.64195,1.64143,1.64189,572.81
01.06.2011 13:25:00.000 GMT+0200,1.64191,1.64205,1.64168,1.64205,518.1299999999999
01.06.2011 13:30:00.000 GMT+0200,1.64205,1.64245,1.64163,1.64193,687.96
01.06.2011 13:35:00.000 GMT+0200,1.64193,1.64194,1.64141,1.64194,499.70000000000005
01.06.2011 13:40:00.000 GMT+0200,1.64194,1.64194,1.64152,1.64182,513.8
01.06.2011 13:45:00.000 GMT+0200,1.64188,1.64247,1.64188,1.64240,508.99000000000007
01.06.2011 13:50:00.000 GMT+0200,1.64240,1.64240,1.64210,1.64214,349.5
01.06.2011 13:55:00.000 GMT+0200,1.64216,1.64256,1.64177,1.64195,480.2
01.06.2011 14:00:00.000 GMT+0200,1.64195,1.64255,1.64195,1.64228,632.0600000000001
01.06.2011 14:05:00.000 GMT+0200,1.64228,1.64275,1.64228,1.64250,571.76
01.06.2011 14:10:00.000 GMT+0200,1.64250,1.64285,1.64229,1.64285,654.3499999999999
01.06.2011 14:15:00.000 GMT+0200,1.64284,1.64371,1.64253,1.64348,1229.1799999999998
01.06.2011 14:20:00.000 GMT+0200,1.64350,1.64415,1.64258,1.64258,1035.22
01.06.2011 14:25:00.000 GMT+0200,1.64257,1.64307,1.64234,1.64254,1044.49
01.06.2011 14:30:00.000 GMT+0200,1.64254,1.64264,1.64199,1.64213,962.96
01.06.2011 14:35:00.000 GMT+0200,1.64213,1.64213,1.64121,1.64168,1012.35
01.06.2011 14:40:00.000 GMT+0200,1.64168,1.64189,1.64063,1.64095,883.3599999999999
01.06.2011 14:45:00.000 GMT+0200,1.64095,1.64118,1.64021,1.64095,936.35
01.06.2011 14:50:00.000 GMT+0200,1.64095,1.64099,1.63900,1.63940,1026.51
01.06.2011 14:55:00.000 GMT+0200,1.63940,1.63963,1.63832,1.63876,1111.8700000000001
01.06.2011 15:00:00.000 GMT+0200,1.63879,1.63896,1.63789,1.63796,1124.51
01.06.2011 15:05:00.000 GMT+0200,1.63801,1.63833,1.63753,1.63812,922.61
01.06.2011 15:10:00.000 GMT+0200,1.63813,1.63917,1.63800,1.63895,683.0699999999999
01.06.2011 15:15:00.000 GMT+0200,1.63895,1.64017,1.63872,1.63976,704.4
01.06.2011 15:20:00.000 GMT+0200,1.63976,1.64103,1.63970,1.64024,833.01
01.06.2011 15:25:00.000 GMT+0200,1.64040,1.64045,1.63995,1.64017,643
01.06.2011 15:30:00.000 GMT+0200,1.64018,1.64068,1.64018,1.64049,772.2199999999999
01.06.2011 15:35:00.000 GMT+0200,1.64049,1.64083,1.64015,1.64062,791.3000000000001
01.06.2011 15:40:00.000 GMT+0200,1.64063,1.64071,1.63988,1.64018,1075.51
01.06.2011 15:45:00.000 GMT+0200,1.64015,1.64054,1.63967,1.63967,979.64
01.06.2011 15:50:00.000 GMT+0200,1.63967,1.63988,1.63918,1.63968,864.55
01.06.2011 15:55:00.000 GMT+0200,1.63966,1.63995,1.63880,1.63884,920.82
01.06.2011 16:00:00.000 GMT+0200,1.63891,1.63968,1.63839,1.63943,1412.91
01.06.2011 16:05:00.000 GMT+0200,1.63943,1.64169,1.63923,1.64101,1200.74
01.06.2011 16:10:00.000 GMT+0200,1.64109,1.64109,1.63949,1.63998,1333.3799999999999
01.06.2011 16:15:00.000 GMT+0200,1.63998,1.64054,1.63954,1.64051,986.04
01.06.2011 16:20:00.000 GMT+0200,1.64050,1.64096,1.64024,1.64065,944.36
01.06.2011 16:25:00.000 GMT+0200,1.64064,1.64130,1.64011,1.64108,1100.94
01.06.2011 16:30:00.000 GMT+0200,1.64110,1.64267,1.64103,1.64152,1247.23
01.06.2011 16:35:00.000 GMT+0200,1.64152,1.64188,1.64128,1.64129,976.7299999999999
01.06.2011 16:40:00.000 GMT+0200,1.64128,1.64187,1.64093,1.64150,1040.1
01.06.2011 16:45:00.000 GMT+0200,1.64148,1.64148,1.63977,1.63988,1096.1100000000001
01.06.2011 16:50:00.000 GMT+0200,1.63987,1.64010,1.63874,1.63942,1072.6200000000001
01.06.2011 16:55:00.000 GMT+0200,1.63944,1.64048,1.63903,1.64013,884.42
01.06.2011 17:00:00.000 GMT+0200,1.64011,1.64056,1.64006,1.64052,978.9900000000001
01.06.2011 17:05:00.000 GMT+0200,1.64048,1.64120,1.64018,1.64094,885.4599999999999
01.06.2011 17:10:00.000 GMT+0200,1.64094,1.64096,1.63982,1.64010,804.21
01.06.2011 17:15:00.000 GMT+0200,1.64010,1.64063,1.64002,1.64038,753.0799999999999
01.06.2011 17:20:00.000 GMT+0200,1.64038,1.64114,1.64037,1.64090,854.82
01.06.2011 17:25:00.000 GMT+0200,1.64090,1.64226,1.64080,1.64195,1307.82
01.06.2011 17:30:00.000 GMT+0200,1.64203,1.64213,1.64058,1.64091,971.2099999999999
01.06.2011 17:35:00.000 GMT+0200,1.64092,1.64101,1.63986,1.64003,995.9999999999999
01.06.2011 17:40:00.000 GMT+0200,1.64004,1.64022,1.63973,1.63990,654.12
01.06.2011 17:45:00.000 GMT+0200,1.63989,1.64003,1.63919,1.63920,667.4399999999998
01.06.2011 17:50:00.000 GMT+0200,1.63921,1.63950,1.63875,1.63930,705.6199999999999
01.06.2011 17:55:00.000 GMT+0200,1.63930,1.63934,1.63887,1.63893,804.52
01.06.2011 18:00:00.000 GMT+0200,1.63896,1.63953,1.63873,1.63922,834.0400000000001
01.06.2011 18:05:00.000 GMT+0200,1.63918,1.63918,1.63802,1.63825,851.09
01.06.2011 18:10:00.000 GMT+0200,1.63828,1.63835,1.63756,1.63783,869.9499999999999
01.06.2011 18:15:00.000 GMT+0200,1.63781,1.63793,1.63622,1.63677,906.0699999999999
