Local time,Open,High,Low,Close,Volume
07.06.2011 00:00:00.000 GMT+0200,1.1974327042820192,1.1974327042820192,1.1978486637998156,1.1977625795014915,155.57
07.06.2011 00:05:00.000 GMT+0200,1.1977051968428492,1.1973180076628351,1.1977051968428492,1.1974183660028979,182.65
07.06.2011 00:10:00.000 GMT+0200,1.1974183660028979,1.1972750020952314,1.1974183660028979,1.197289336941165,183.75
07.06.2011 00:15:00.000 GMT+0200,1.197289336941165,1.1972606675925483,1.1975904480185866,1.1975330818513863,226.67
07.06.2011 00:20:00.000 GMT+0200,1.1975330818513863,1.1975187411682993,1.1976334762509282,1.197547422877946,126.46
07.06.2011 00:25:00.000 GMT+0200,1.197547422877946,1.197346679757657,1.197662163456932,1.1975761059615337,231.36
07.06.2011 00:30:00.000 GMT+0200,1.1975761059615337,1.1974470429045274,1.197647819682144,1.1975761059615337,91.35
07.06.2011 00:35:00.000 GMT+0200,1.1976047904191618,1.1972033330140792,1.1976047904191618,1.1974900608324952,214.63
07.06.2011 00:40:00.000 GMT+0200,1.1974900608324952,1.1973180076628351,1.1976908520372722,1.197547422877946,240.35
07.06.2011 00:45:00.000 GMT+0200,1.1975330818513863,1.1974900608324952,1.1976047904191618,1.1975904480185866,119.18
07.06.2011 00:50:00.000 GMT+0200,1.1975904480185866,1.1975904480185866,1.1977912728927855,1.197719541992047,348.87
07.06.2011 00:55:00.000 GMT+0200,1.1977051968428492,1.1976908520372722,1.197776926025297,1.1977051968428492,54.44
07.06.2011 01:00:00.000 GMT+0200,1.1977051968428492,1.197647819682144,1.198782037449951,1.1978343155574722,504.03
07.06.2011 01:05:00.000 GMT+0200,1.1978486637998156,1.1975187411682993,1.1978630123859033,1.197662163456932,310.44
07.06.2011 01:10:00.000 GMT+0200,1.197647819682144,1.1973896904747652,1.1983797905232125,1.197977813450895,383.69
07.06.2011 01:15:00.000 GMT+0200,1.1979921651312402,1.1971890002274659,1.1981069909542923,1.1977625795014915,509.99
07.06.2011 01:20:00.000 GMT+0200,1.197719541992047,1.1971460039266388,1.1983510689291537,1.1973610163200306,705.85
07.06.2011 01:25:00.000 GMT+0200,1.1973610163200306,1.1971030107140719,1.1977051968428492,1.1975617642479912,420.13
07.06.2011 01:30:00.000 GMT+0200,1.1975617642479912,1.1974470429045274,1.1980926365226559,1.1976908520372722,429.4500000000001
07.06.2011 01:35:00.000 GMT+0200,1.1977051968428492,1.1971316725126597,1.197977813450895,1.1977338874848786,361.3
07.06.2011 01:40:00.000 GMT+0200,1.1977625795014915,1.197475721179753,1.1979204101679486,1.1977912728927855,180.51
07.06.2011 01:45:00.000 GMT+0200,1.197819967658861,1.197662163456932,1.1983079891193633,1.1977912728927855,257.73
07.06.2011 01:50:00.000 GMT+0200,1.1978630123859033,1.1974040280671505,1.1980352222355337,1.1975617642479912,186.24
07.06.2011 01:55:00.000 GMT+0200,1.1975617642479912,1.1975187411682993,1.1978056201039695,1.1976908520372722,103.33
07.06.2011 02:00:00.000 GMT+0200,1.1976908520372722,1.1971460039266388,1.1977482333213558,1.1975044008286728,384.28
07.06.2011 02:05:00.000 GMT+0200,1.1975044008286728,1.1972176661438816,1.1975904480185866,1.1973610163200306,151.27
07.06.2011 02:10:00.000 GMT+0200,1.1973180076628351,1.1972033330140792,1.1977912728927855,1.197719541992047,218.84
07.06.2011 02:15:00.000 GMT+0200,1.197676507575304,1.1971746677840296,1.1980495752914258,1.1972319996168859,205.62
07.06.2011 02:20:00.000 GMT+0200,1.1972176661438816,1.1970313622216902,1.1972176661438816,1.1971173414418081,275.59000000000003
07.06.2011 02:25:00.000 GMT+0200,1.1971173414418081,1.1969597223053443,1.1971603356837581,1.1971030107140719,161.92
07.06.2011 02:30:00.000 GMT+0200,1.1971030107140719,1.1969883772428571,1.1971173414418081,1.1970170335523875,102.72
07.06.2011 02:35:00.000 GMT+0200,1.1971030107140719,1.1968021446694432,1.1971030107140719,1.1970600205894324,172.89
07.06.2011 02:40:00.000 GMT+0200,1.1970313622216902,1.1968164681946023,1.1972176661438816,1.1968164681946023,237.62
07.06.2011 02:45:00.000 GMT+0200,1.1968164681946023,1.1968164681946023,1.1972033330140792,1.1971890002274659,453.72
07.06.2011 02:50:00.000 GMT+0200,1.1971890002274659,1.1971030107140719,1.1974040280671505,1.1971603356837581,188.17
07.06.2011 02:55:00.000 GMT+0200,1.1971316725126597,1.1971030107140719,1.1974040280671505,1.1971173414418081,140.56
07.06.2011 03:00:00.000 GMT+0200,1.1971173414418081,1.196888090963495,1.1972319996168859,1.1971603356837581,108.09
07.06.2011 03:05:00.000 GMT+0200,1.1971603356837581,1.1967305321860675,1.1976191331632715,1.1968307920626182,157.13
07.06.2011 03:10:00.000 GMT+0200,1.1967162107177904,1.1962151751857122,1.1967591761509833,1.1963153487259242,428.71
07.06.2011 03:15:00.000 GMT+0200,1.1962437944853161,1.1962151751857122,1.1965014298192085,1.1964727981909333,107.52
07.06.2011 03:20:00.000 GMT+0200,1.1964727981909333,1.1959004532462718,1.1964727981909333,1.1959004532462718,203.27
07.06.2011 03:25:00.000 GMT+0200,1.1959719664171071,1.1956144860651132,1.1963153487259242,1.1961865572554695,336.26
07.06.2011 03:30:00.000 GMT+0200,1.1961722488038278,1.1958861516383639,1.196544379831048,1.196544379831048,219.56
07.06.2011 03:35:00.000 GMT+0200,1.196544379831048,1.1960864052819176,1.1967591761509833,1.1963296606012754,360.54000000000013
07.06.2011 03:40:00.000 GMT+0200,1.1963296606012754,1.1961007116799236,1.1965300628178284,1.196258104648659,345.0
07.06.2011 03:45:00.000 GMT+0200,1.1962437944853161,1.1961722488038278,1.1965586971868905,1.196415539045021,176.42000000000004
07.06.2011 03:50:00.000 GMT+0200,1.196386911527188,1.1960864052819176,1.1969883772428571,1.1969167424713938,425.46
07.06.2011 03:55:00.000 GMT+0200,1.1969167424713938,1.1968594408272692,1.1971316725126597,1.196888090963495,165.16
07.06.2011 04:00:00.000 GMT+0200,1.1969024165459792,1.196487113833784,1.1970600205894324,1.1965157461472191,371.26
07.06.2011 04:05:00.000 GMT+0200,1.1964727981909333,1.196343972819065,1.1966159700367363,1.196544379831048,230.4
07.06.2011 04:10:00.000 GMT+0200,1.196544379831048,1.1963296606012754,1.1966159700367363,1.1965157461472191,282.84
07.06.2011 04:15:00.000 GMT+0200,1.1965157461472191,1.1965157461472191,1.1969597223053443,1.1967448539971277,315.47
07.06.2011 04:20:00.000 GMT+0200,1.1967305321860675,1.1966589282722637,1.1969167424713938,1.1966875688095353,194.36
07.06.2011 04:25:00.000 GMT+0200,1.1966732483695326,1.1966732483695326,1.196888090963495,1.196873765723929,149.48
07.06.2011 04:30:00.000 GMT+0200,1.1968307920626182,1.1968307920626182,1.1970456912340344,1.1969597223053443,119.9
07.06.2011 04:35:00.000 GMT+0200,1.1969597223053443,1.1967734986476462,1.1969597223053443,1.1968307920626182,185.0
07.06.2011 04:40:00.000 GMT+0200,1.1968307920626182,1.1967591761509833,1.1972750020952314,1.1972750020952314,192.02
07.06.2011 04:45:00.000 GMT+0200,1.197289336941165,1.1969883772428571,1.197289336941165,1.1971746677840296,171.16000000000003
07.06.2011 04:50:00.000 GMT+0200,1.1971316725126597,1.1969740496026047,1.1973610163200306,1.1969740496026047,207.14000000000004
07.06.2011 04:55:00.000 GMT+0200,1.1970600205894324,1.1969883772428571,1.1978056201039695,1.197676507575304,305.08
07.06.2011 05:00:00.000 GMT+0200,1.197662163456932,1.1973036721303625,1.197819967658861,1.1973036721303625,200.83
07.06.2011 05:05:00.000 GMT+0200,1.1973036721303625,1.1971460039266388,1.1973180076628351,1.1971890002274659,148.12
07.06.2011 05:10:00.000 GMT+0200,1.1971890002274659,1.1970456912340344,1.1973610163200306,1.197332343538596,179.57
07.06.2011 05:15:00.000 GMT+0200,1.197332343538596,1.1970600205894324,1.1975044008286728,1.1972176661438816,175.63
07.06.2011 05:20:00.000 GMT+0200,1.1972176661438816,1.1961007116799236,1.1972319996168859,1.1966875688095353,330.63
07.06.2011 05:25:00.000 GMT+0200,1.1966875688095353,1.1964727981909333,1.196945395351064,1.1968451162735032,136.36
07.06.2011 05:30:00.000 GMT+0200,1.1968164681946023,1.196415539045021,1.1970027052261136,1.1967018895922839,235.29
07.06.2011 05:35:00.000 GMT+0200,1.1967018895922839,1.1966875688095353,1.1971890002274659,1.1970886803294387,78.03999999999998
07.06.2011 05:40:00.000 GMT+0200,1.1970600205894324,1.196888090963495,1.1971603356837581,1.1970743502878962,139.14
07.06.2011 05:45:00.000 GMT+0200,1.1970743502878962,1.1969740496026047,1.197332343538596,1.1971030107140719,244.39
07.06.2011 05:50:00.000 GMT+0200,1.1971030107140719,1.196888090963495,1.197289336941165,1.1971603356837581,385.23
07.06.2011 05:55:00.000 GMT+0200,1.1971603356837581,1.1971603356837581,1.197346679757657,1.197346679757657,244.86
07.06.2011 06:00:00.000 GMT+0200,1.197289336941165,1.1971746677840296,1.1973753532257292,1.197289336941165,191.59
07.06.2011 06:05:00.000 GMT+0200,1.1973036721303625,1.1971890002274659,1.1973753532257292,1.1973180076628351,243.23
07.06.2011 06:10:00.000 GMT+0200,1.197332343538596,1.1973036721303625,1.1974470429045274,1.1973896904747652,99.92
07.06.2011 06:15:00.000 GMT+0200,1.1973896904747652,1.1971746677840296,1.1974040280671505,1.1971890002274659,98.83
07.06.2011 06:20:00.000 GMT+0200,1.1972033330140792,1.1971316725126597,1.197475721179753,1.1972463334331038,294.81
07.06.2011 06:25:00.000 GMT+0200,1.1972463334331038,1.1972176661438816,1.1981069909542923,1.1977482333213558,603.41
07.06.2011 06:30:00.000 GMT+0200,1.197776926025297,1.1972463334331038,1.1982218387912338,1.1981357008494784,902.03
07.06.2011 06:35:00.000 GMT+0200,1.1981931247678501,1.1979060602067586,1.1982792709668917,1.1979491111217595,213.76
07.06.2011 06:40:00.000 GMT+0200,1.1979491111217595,1.1978343155574722,1.1985377839036375,1.1979491111217595,668.1700000000002
07.06.2011 06:45:00.000 GMT+0200,1.1979491111217595,1.197776926025297,1.1982792709668917,1.1981357008494784,531.3399999999998
07.06.2011 06:50:00.000 GMT+0200,1.1981500563130527,1.1977051968428492,1.1982792709668917,1.1978486637998156,320.89
07.06.2011 06:55:00.000 GMT+0200,1.1978486637998156,1.1978343155574722,1.1979921651312402,1.1979634621144055,237.27
07.06.2011 07:00:00.000 GMT+0200,1.1979634621144055,1.1971746677840296,1.1979921651312402,1.197719541992047,378.25
07.06.2011 07:05:00.000 GMT+0200,1.197719541992047,1.197547422877946,1.1986383468379922,1.1986383468379922,350.59
07.06.2011 07:10:00.000 GMT+0200,1.1986383468379922,1.1983079891193633,1.1986383468379922,1.1984803269454332,328.5900000000001
07.06.2011 07:15:00.000 GMT+0200,1.1984803269454332,1.1979634621144055,1.1985234191476102,1.1981213457298956,327.74
07.06.2011 07:20:00.000 GMT+0200,1.1981213457298956,1.1978056201039695,1.1981500563130527,1.1979060602067586,344.36
07.06.2011 07:25:00.000 GMT+0200,1.1979060602067586,1.1978630123859033,1.198063928691235,1.1980352222355337,405.9
07.06.2011 07:30:00.000 GMT+0200,1.1980352222355337,1.1979347604729444,1.1982074816075152,1.1981931247678501,375.05
07.06.2011 07:35:00.000 GMT+0200,1.1982218387912338,1.1978486637998156,1.1984803269454332,1.1984659635666346,433.2
07.06.2011 07:40:00.000 GMT+0200,1.1984228754958477,1.1982361963190182,1.1984946906685205,1.1982361963190182,253.24
07.06.2011 07:45:00.000 GMT+0200,1.1982361963190182,1.1981500563130527,1.198394151836539,1.1982792709668917,299.69000000000005
07.06.2011 07:50:00.000 GMT+0200,1.1982936298710636,1.1980065171554533,1.1983797905232125,1.1982074816075152,419.89
07.06.2011 07:55:00.000 GMT+0200,1.1982361963190182,1.197819967658861,1.1982361963190182,1.1979204101679486,223.71
07.06.2011 08:00:00.000 GMT+0200,1.1979204101679486,1.1975044008286728,1.1983654295540882,1.1982074816075152,329.98
07.06.2011 08:05:00.000 GMT+0200,1.1982074816075152,1.1982074816075152,1.1990695220508887,1.1990695220508887,470.89
07.06.2011 08:10:00.000 GMT+0200,1.1990263905708565,1.1986814504045549,1.1995441732141785,1.199012014100381,654.93
07.06.2011 08:15:00.000 GMT+0200,1.1989832621936598,1.1983079891193633,1.1990263905708565,1.1983654295540882,393.63
07.06.2011 08:20:00.000 GMT+0200,1.1983654295540882,1.1981213457298956,1.1988251513516754,1.1985377839036375,275.56
07.06.2011 08:25:00.000 GMT+0200,1.1985665144487194,1.1982361963190182,1.1989401369189636,1.1984803269454332,598.54
07.06.2011 08:30:00.000 GMT+0200,1.1984803269454332,1.1981644121206312,1.1986527143490715,1.198264912406835,353.41
07.06.2011 08:35:00.000 GMT+0200,1.1982218387912338,1.1981069909542923,1.198925762516785,1.1983223487118035,413.2
07.06.2011 08:40:00.000 GMT+0200,1.1983079891193633,1.1979347604729444,1.1985377839036375,1.1982074816075152,331.9500000000001
07.06.2011 08:45:00.000 GMT+0200,1.1981787682722262,1.1980926365226559,1.1986958189489836,1.1984803269454332,266.39
07.06.2011 08:50:00.000 GMT+0200,1.1985090547359085,1.1985090547359085,1.1992564609941836,1.198925762516785,291.56
07.06.2011 08:55:00.000 GMT+0200,1.1989401369189636,1.1986239796713374,1.1993139923963492,1.1992564609941836,761.9
07.06.2011 09:00:00.000 GMT+0200,1.1992564609941836,1.1989688867573887,1.2002064355069073,1.1997168668194307,689.74
07.06.2011 09:05:00.000 GMT+0200,1.1996736887566581,1.1988538956757342,1.1996736887566581,1.1991989351113457,896.78
07.06.2011 09:10:00.000 GMT+0200,1.1991989351113457,1.1983079891193633,1.1993571445705102,1.1985808802377984,841.86
07.06.2011 09:15:00.000 GMT+0200,1.1985808802377984,1.1974900608324952,1.1997168668194307,1.199012014100381,1114.83
07.06.2011 09:20:00.000 GMT+0200,1.1990551445460977,1.198925762516785,1.1998320235167077,1.199242079006068,708.52
07.06.2011 09:25:00.000 GMT+0200,1.1992276973628981,1.1984803269454332,1.199616122840691,1.1984803269454332,622.95
07.06.2011 09:30:00.000 GMT+0200,1.1984803269454332,1.1984085134940798,1.199414685633411,1.198868268354673,645.68
07.06.2011 09:35:00.000 GMT+0200,1.1988826413782354,1.1985377839036375,1.1991270355181427,1.198925762516785,836.1200000000001
07.06.2011 09:40:00.000 GMT+0200,1.198925762516785,1.198336708648396,1.1990551445460977,1.198810779706531,666.59
07.06.2011 09:45:00.000 GMT+0200,1.1987964084059604,1.1985090547359085,1.200883850513978,1.2004225487371554,786.8399999999998
07.06.2011 09:50:00.000 GMT+0200,1.200393729143159,1.199385914411821,1.200509015822709,1.1995297843245447,685.95
07.06.2011 09:55:00.000 GMT+0200,1.1995297843245447,1.1993571445705102,1.1997312601977157,1.199616122840691,620.4499999999998
07.06.2011 10:00:00.000 GMT+0200,1.199616122840691,1.1993427601674285,1.2001920307249159,1.1999472023230977,580.51
07.06.2011 10:05:00.000 GMT+0200,1.1999616012287606,1.1996592967597202,1.200393729143159,1.1998320235167077,664.05
07.06.2011 10:10:00.000 GMT+0200,1.1998176277205863,1.1995010075808463,1.2000912069317267,1.1997168668194307,459.6
07.06.2011 10:15:00.000 GMT+0200,1.1997312601977157,1.1991414147470412,1.1997888371646592,1.1992564609941836,660.46
07.06.2011 10:20:00.000 GMT+0200,1.1992852260053009,1.1989832621936598,1.1995729520290777,1.1993571445705102,791.13
07.06.2011 10:25:00.000 GMT+0200,1.1993571445705102,1.1993427601674285,1.2001920307249159,1.2001920307249159,540.56
07.06.2011 10:30:00.000 GMT+0200,1.2002208406346768,1.2000048000192003,1.2008117487421495,1.2003649109329237,747.0799999999998
07.06.2011 10:35:00.000 GMT+0200,1.2003216862119048,1.1992996090283272,1.2006964039142702,1.1997456539213684,1028.57
07.06.2011 10:40:00.000 GMT+0200,1.199774442404828,1.199702473786501,1.2003216862119048,1.1998320235167077,900.98
07.06.2011 10:45:00.000 GMT+0200,1.1998320235167077,1.1996736887566581,1.2008117487421495,1.2003793198650772,1041.63
07.06.2011 10:50:00.000 GMT+0200,1.2003793198650772,1.20033609410635,1.2010136555252633,1.2007108208059172,726.9499999999998
07.06.2011 10:55:00.000 GMT+0200,1.2007252380437785,1.2005378409527467,1.200999231360492,1.2007829104576184,603.71
07.06.2011 11:00:00.000 GMT+0200,1.2007829104576184,1.199702473786501,1.2008261684038617,1.1997456539213684,636.88
07.06.2011 11:05:00.000 GMT+0200,1.1997456539213684,1.1995729520290777,1.2001200120012,1.1998752129778503,775.52
07.06.2011 11:10:00.000 GMT+0200,1.1998608161453272,1.1998176277205863,1.2004657807229204,1.1999616012287606,599.1
07.06.2011 11:15:00.000 GMT+0200,1.1999616012287606,1.1995873419543677,1.2000192003072048,1.1997600479904018,615.73
07.06.2011 11:20:00.000 GMT+0200,1.1997456539213684,1.1994578450540354,1.1997600479904018,1.1995585624490188,358.2999999999999
07.06.2011 11:25:00.000 GMT+0200,1.1995585624490188,1.1992852260053009,1.1995729520290777,1.199486619726757,484.65
07.06.2011 11:30:00.000 GMT+0200,1.1994722322178242,1.1993571445705102,1.1995585624490188,1.1994578450540354,368.64
07.06.2011 11:35:00.000 GMT+0200,1.1994578450540354,1.199414685633411,1.1997888371646592,1.1997888371646592,232.08
07.06.2011 11:40:00.000 GMT+0200,1.1997888371646592,1.1996736887566581,1.2001632221982188,1.2000624032449687,364.04
07.06.2011 11:45:00.000 GMT+0200,1.2000624032449687,1.1995297843245447,1.2002064355069073,1.1995441732141785,372.63
07.06.2011 11:50:00.000 GMT+0200,1.1995441732141785,1.199385914411821,1.1997168668194307,1.1995585624490188,391.28
07.06.2011 11:55:00.000 GMT+0200,1.1995585624490188,1.1995010075808463,1.1999904000767994,1.1996736887566581,512.01
07.06.2011 12:00:00.000 GMT+0200,1.199702473786501,1.1996449051080882,1.2001776262886907,1.1998176277205863,578.02
07.06.2011 12:05:00.000 GMT+0200,1.1998608161453272,1.199616122840691,1.2000192003072048,1.1998896101558656,344.00999999999993
07.06.2011 12:10:00.000 GMT+0200,1.1998752129778503,1.1996305138017491,1.1999184055484227,1.1996449051080882,392.17
07.06.2011 12:15:00.000 GMT+0200,1.1996592967597202,1.1995441732141785,1.1999760004799904,1.1998320235167077,336.71
07.06.2011 12:20:00.000 GMT+0200,1.1998320235167077,1.1995729520290777,1.2000336009408263,1.1998176277205863,361.54
07.06.2011 12:25:00.000 GMT+0200,1.1998176277205863,1.1992564609941836,1.1998176277205863,1.1993571445705102,478.21999999999986
07.06.2011 12:30:00.000 GMT+0200,1.1993571445705102,1.1989688867573887,1.199486619726757,1.1990982780948727,481.25
07.06.2011 12:35:00.000 GMT+0200,1.1991126566340908,1.1990263905708565,1.1993571445705102,1.1990263905708565,399.24
07.06.2011 12:40:00.000 GMT+0200,1.1990407673860912,1.1990407673860912,1.1993427601674285,1.1992276973628981,439.02
07.06.2011 12:45:00.000 GMT+0200,1.1992276973628981,1.1983510689291537,1.1992708433272572,1.1985808802377984,650.41
07.06.2011 12:50:00.000 GMT+0200,1.1985665144487194,1.198336708648396,1.1992564609941836,1.1991989351113457,487.91
07.06.2011 12:55:00.000 GMT+0200,1.199184554502938,1.1986958189489836,1.1992708433272572,1.198738926649165,395.89
07.06.2011 13:00:00.000 GMT+0200,1.198738926649165,1.1985952463712528,1.1988395233414055,1.198738926649165,199.7
07.06.2011 13:05:00.000 GMT+0200,1.198738926649165,1.1981213457298956,1.1989832621936598,1.1981931247678501,410.04
07.06.2011 13:10:00.000 GMT+0200,1.1982218387912338,1.1974183660028979,1.1982936298710636,1.197977813450895,598.68
07.06.2011 13:15:00.000 GMT+0200,1.197977813450895,1.1977051968428492,1.1985521490040032,1.1979347604729444,503.4
07.06.2011 13:20:00.000 GMT+0200,1.1979204101679486,1.197819967658861,1.1984659635666346,1.1983079891193633,521.5
07.06.2011 13:25:00.000 GMT+0200,1.1983079891193633,1.1980782824349743,1.1984803269454332,1.1983797905232125,331.79
07.06.2011 13:30:00.000 GMT+0200,1.1983510689291537,1.1979204101679486,1.1984085134940798,1.1982218387912338,475.62
07.06.2011 13:35:00.000 GMT+0200,1.1982505541908812,1.1982218387912338,1.1987676668384901,1.1987676668384901,332.01
07.06.2011 13:40:00.000 GMT+0200,1.198738926649165,1.1986814504045549,1.1989688867573887,1.1988826413782354,360.16
07.06.2011 13:45:00.000 GMT+0200,1.1988826413782354,1.1983510689291537,1.1989401369189636,1.1983510689291537,271.03000000000003
07.06.2011 13:50:00.000 GMT+0200,1.1983510689291537,1.1981213457298956,1.1985521490040032,1.1982792709668917,546.6400000000001
07.06.2011 13:55:00.000 GMT+0200,1.1982792709668917,1.1977912728927855,1.1982792709668917,1.1979060602067586,305.08
07.06.2011 14:00:00.000 GMT+0200,1.1978630123859033,1.1973753532257292,1.1982792709668917,1.1979060602067586,761.3599999999999
07.06.2011 14:05:00.000 GMT+0200,1.1979060602067586,1.1971890002274659,1.197977813450895,1.197662163456932,792.06
07.06.2011 14:10:00.000 GMT+0200,1.197662163456932,1.1964584828906437,1.1976908520372722,1.1974613818704347,731.71
07.06.2011 14:15:00.000 GMT+0200,1.1974613818704347,1.1968594408272692,1.197547422877946,1.1969740496026047,734.88
