,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,Actual,PNL,Latent PNL
108,2019-03-29,PPG,1,0,0,0,113.62,44.0,111.46,0,0
109,2019-03-29,ZION,1,0,0,0,45.71,109.0,44.44,0,0
110,2019-03-29,STZ,0,0,0,0,170.23,29.0,173.34,0,-193.72
111,2019-03-29,JWN,0,0,0,1,44.31,111.0,42.89,74.37,0
112,2019-03-29,TXT,0,0,0,0,51.32,97.0,50.6,0,-14.55
113,2019-03-29,MXIM,0,0,0,1,53.8,92.0,51.78,50.6,0
114,2019-03-29,BA,0,0,0,0,0,0,374.7,0,0
115,2019-03-29,CLX,0,0,0,0,159.75,31.0,157.33,0,2.79
116,2019-03-29,BKNG,0,0,0,0,1751.79,3.0,1744.91,0,9.87
117,2019-03-29,KEY,1,0,0,0,15.96,313.0,15.26,0,0
118,2019-04-01,WFC,0,0,0,0,51.19,98.0,47.35,0,256.76
119,2019-04-01,MXIM,0,0,1,0,54.76,91.0,53.33,0,0
120,2019-04-01,JWN,0,0,1,0,44.95,111.0,43.39,0,0
121,2019-04-01,NCLH,0,1,0,0,56.03,93.0,56.11,191.58,0
122,2019-04-01,BKNG,0,0,0,0,1751.79,3.0,1759.23,0,42.72
123,2019-04-01,CLX,0,0,0,0,159.75,31.0,155.44,0,54.25
124,2019-04-01,STZ,0,0,0,0,170.23,29.0,175.58,0,-232.58
125,2019-04-02,BKNG,0,0,0,0,1751.79,3.0,1763.55,0,80.04
126,2019-04-02,MXIM,0,0,0,1,55.74,91.0,53.52,-89.18,0
127,2019-04-02,NCLH,0,0,1,0,56.81,88.0,56.5,0,0
128,2019-04-02,DHI,0,0,0,0,0,0,41.29,0,0
129,2019-04-02,WFC,0,0,0,1,48.47,98.0,46.77,266.56,0
130,2019-04-02,CLX,0,0,0,0,159.75,31.0,154.56,0,75.64
131,2019-04-02,STZ,0,0,0,0,170.23,29.0,174.71,0,-203.87
132,2019-04-03,EQIX,0,0,0,0,458.83,11.0,455.59,0,-40.92
133,2019-04-03,DHI,0,0,0,0,0,0,41.48,0,0
134,2019-04-03,KEY,0,0,0,0,15.96,313.0,15.92,0,100.16
135,2019-04-03,STZ,0,0,0,0,170.23,29.0,177.66,0,-240.12
136,2019-04-03,CLX,0,0,0,0,159.75,31.0,153.88,0,61.07
137,2019-04-03,BA,1,0,0,0,385.99,13.0,377.96,0,0
138,2019-04-03,NCLH,0,0,0,0,56.81,88.0,56.76,0,-2.64
139,2019-04-03,TXT,0,0,0,0,51.32,97.0,50.41,0,-79.54
140,2019-04-03,JWN,0,0,0,1,44.62,111.0,42.88,36.63,0
141,2019-04-04,BA,0,1,0,0,398.07,13.0,388.89,157.04,0
142,2019-04-04,LNT,0,0,0,0,0,0,45.34,0,0
143,2019-04-04,CLX,0,0,0,0,159.75,31.0,153.91,0,103.23
144,2019-04-04,JWN,0,0,0,0,0,0,44.02,0,0
145,2019-04-04,ZION,0,1,0,0,47.71,109.0,46.67,218.0,0
146,2019-04-04,WFC,0,0,1,0,49.26,102.0,47.7,0,0
147,2019-04-04,STZ,0,0,0,1,191.5,29.0,189.28,-616.83,0
148,2019-04-04,NCLH,0,0,0,0,56.81,88.0,56.73,0,-7.04
149,2019-04-05,CLX,0,0,0,0,159.75,31.0,152.56,0,225.99
150,2019-04-05,JWN,0,0,1,0,45.53,110.0,44.11,0,0
151,2019-04-05,NCLH,0,0,0,0,56.81,88.0,57.13,0,-25.52
152,2019-04-05,SHW,0,0,0,0,0,0,446.21,0,0
153,2019-04-05,EQIX,0,0,0,0,458.83,11.0,460.14,0,-87.01
154,2019-04-05,BA,0,0,1,0,376.2,13.0,385.03,0,0
155,2019-04-05,BKNG,0,0,0,0,1751.79,3.0,1769.45,0,48.39
156,2019-04-05,MXIM,1,0,0,0,57.28,87.0,55.82,0,0
157,2019-04-08,JWN,0,0,0,0,45.53,110.0,43.56,0,84.7
158,2019-04-08,TXT,0,1,0,0,51.0,97.0,51.44,-31.04,0
159,2019-04-08,MXIM,0,1,0,0,57.63,87.0,56.44,30.45,0
160,2019-04-08,BA,0,0,0,0,376.2,13.0,367.92,0,76.83
161,2019-04-08,NCLH,0,0,0,0,56.81,88.0,57.29,0,-15.84
162,2019-04-08,EQIX,0,0,0,0,458.83,11.0,456.97,0,-47.96
163,2019-04-08,MAS,0,0,0,0,38.83,129.0,40.47,0,-227.04
164,2019-04-08,ZION,0,0,0,0,0,0,46.61,0,0
165,2019-04-09,NCLH,0,0,0,0,56.81,88.0,55.88,0,74.8
166,2019-04-09,LNT,0,0,0,0,0,0,45.45,0,0
167,2019-04-09,KEY,0,0,0,0,15.96,313.0,15.75,0,137.72
168,2019-04-09,WFC,0,0,0,0,49.26,102.0,46.7,0,120.36
169,2019-04-09,BA,0,0,0,0,376.2,13.0,362.54,0,101.4
170,2019-04-09,JWN,0,0,0,1,45.0,110.0,42.69,58.3,0
171,2019-04-09,STZ,1,0,0,0,191.0,26.0,188.73,0,0
172,2019-04-10,JWN,0,0,1,0,45.16,111.0,43.43,0,0
173,2019-04-10,STZ,0,0,0,0,191.0,26.0,187.95,0,-25.22
174,2019-04-10,WFC,0,0,0,0,49.26,102.0,46.36,0,131.58
175,2019-04-10,BA,0,0,0,1,364.62,13.0,358.51,150.54,0
176,2019-04-10,LNT,0,0,0,0,0,0,45.31,0,0
177,2019-04-10,NWSA,0,0,1,0,12.66,395.0,12.56,0,0
178,2019-04-10,NCLH,0,0,0,0,56.81,88.0,56.5,0,3.52
179,2019-04-11,CLX,0,0,0,0,159.75,31.0,152.3,0,131.13
180,2019-04-11,STZ,0,0,0,0,191.0,26.0,189.01,0,31.2
181,2019-04-11,NCLH,0,0,0,0,56.81,88.0,57.48,0,-101.2
182,2019-04-11,DHI,0,0,1,0,44.94,111.0,44.41,0,0
183,2019-04-11,WFC,0,0,0,0,49.26,102.0,46.31,0,154.02
184,2019-04-11,BA,1,0,0,0,375.75,13.0,363.64,0,0
185,2019-04-11,TXT,1,0,0,0,51.33,97.0,50.71,0,0
186,2019-04-12,NCLH,0,0,0,0,56.81,88.0,58.6,0,-165.44
187,2019-04-12,NWSA,0,0,0,0,12.66,395.0,12.56,0,0.0
188,2019-04-12,WFC,0,0,0,1,45.87,102.0,45.1,345.78,0
189,2019-04-12,CLX,0,0,0,0,159.75,31.0,152.45,0,146.32
190,2019-04-12,DHI,0,0,0,0,44.94,111.0,44.91,0,-69.93
191,2019-04-12,EQIX,0,0,0,0,458.83,11.0,456.94,0,-38.28
192,2019-04-12,BA,0,1,0,0,376.7,13.0,372.95,12.35,0
193,2019-04-12,JWN,0,0,0,0,45.16,111.0,42.36,0,130.98
194,2019-04-12,STZ,0,0,0,0,191.0,26.0,188.37,0,-8.06
195,2019-04-15,EQIX,0,0,0,0,458.83,11.0,453.61,0,-33.99
196,2019-04-15,MXIM,1,0,0,0,59.31,84.0,57.48,0,0
197,2019-04-15,TXT,0,0,0,0,51.33,97.0,51.35,0,36.86
198,2019-04-15,BA,1,0,0,0,376.51,13.0,368.85,0,0
199,2019-04-15,STZ,0,0,0,0,191.0,26.0,188.76,0,0.26
200,2019-04-15,NCLH,0,0,0,0,56.81,88.0,58.67,0,-185.68
201,2019-04-15,WFC,0,0,0,0,0,0,45.37,0,0
202,2019-04-15,CLX,0,0,0,0,159.75,31.0,151.43,0,151.28
203,2019-04-15,SHW,0,0,0,0,0,0,440.79,0,0
204,2019-04-15,BKNG,0,1,0,0,1851.8,3.0,1846.23,300.03,0
205,2019-04-16,STZ,0,0,0,0,191.0,26.0,187.86,0,-1.3
206,2019-04-16,BKNG,0,0,0,0,0,0,1841.7,0,0
207,2019-04-16,SHW,0,0,1,0,450.0,11.0,447.44,0,0
208,2019-04-16,NWSA,0,0,0,0,12.66,395.0,12.58,0,-19.75
209,2019-04-16,BA,0,1,0,0,384.1,13.0,375.0,98.67,0
210,2019-04-16,NCLH,0,0,0,0,56.81,88.0,59.56,0,-235.84
211,2019-04-16,PPG,0,1,0,0,118.7,44.0,116.92,223.52,0
212,2019-04-17,TXT,0,0,0,0,51.33,97.0,54.16,0,295.85
213,2019-04-17,ZION,0,0,1,0,48.32,103.0,47.33,0,0
214,2019-04-17,STZ,0,0,0,0,191.0,26.0,189.41,0,60.84
215,2019-04-17,KEY,0,1,0,0,16.9,313.0,16.64,294.22,0
216,2019-04-17,BA,0,0,0,0,0,0,370.87,0,0
217,2019-04-17,JWN,0,0,0,0,45.16,111.0,42.36,0,134.31
218,2019-04-17,SHW,0,0,0,1,445.23,11.0,439.94,52.47,0
219,2019-04-17,NCLH,0,0,0,0,56.81,88.0,57.84,0,-83.6
220,2019-04-17,PPG,1,0,0,0,119.78,42.0,115.93,0,0
221,2019-04-18,MXIM,0,1,0,0,59.46,84.0,58.21,12.6,0
222,2019-04-18,STZ,0,1,0,0,198.53,26.0,196.55,195.78,0
223,2019-04-18,MAS,0,0,0,0,38.83,129.0,39.79,0,-145.77
224,2019-04-18,JWN,0,0,0,0,45.16,111.0,42.39,0,165.39
225,2019-04-18,PPG,0,1,0,0,118.65,42.0,118.37,-47.46,0
226,2019-04-18,TXT,0,1,0,0,54.81,97.0,55.08,337.56,0
227,2019-04-18,NCLH,0,0,0,0,56.81,88.0,56.92,0,21.12
228,2019-04-18,BA,0,0,0,0,0,0,373.38,0,0
229,2019-04-22,NCLH,0,0,0,0,56.81,88.0,56.6,0,6.16
230,2019-04-22,CLX,0,0,0,0,159.75,31.0,151.49,0,196.85
231,2019-04-22,LNT,1,0,0,0,46.1,108.0,44.96,0,0
232,2019-04-22,JWN,0,0,0,0,45.16,111.0,40.73,0,311.91
233,2019-04-22,SHW,0,0,0,0,0,0,448.85,0,0
234,2019-04-22,STZ,1,0,0,0,206.83,24.0,203.13,0,0
235,2019-04-22,ZION,0,0,0,1,46.62,103.0,45.72,175.1,0
236,2019-04-22,BKNG,0,0,0,0,0,0,1844.17,0,0
237,2019-04-23,CLX,0,0,0,0,159.75,31.0,151.47,0,184.45
238,2019-04-23,NCLH,0,0,0,0,56.81,88.0,57.3,0,-36.08
239,2019-04-23,BKNG,0,0,1,0,1887.14,3.0,1887.73,0,0
240,2019-04-23,ZION,0,0,0,0,0,0,47.8,0,0
241,2019-04-23,PPG,0,0,1,0,117.73,42.0,116.15,0,0
242,2019-04-23,STZ,0,0,0,0,206.83,24.0,205.13,0,31.68
243,2019-04-23,JWN,0,0,0,0,45.16,111.0,40.38,0,376.29
244,2019-04-24,SHW,0,0,1,0,456.09,11.0,454.82,0,0
245,2019-04-24,BA,0,0,0,0,0,0,368.85,0,0
246,2019-04-24,STZ,0,0,0,0,206.83,24.0,207.76,0,47.52
247,2019-04-24,CLX,0,0,0,0,159.75,31.0,152.15,0,190.96
248,2019-04-24,NCLH,0,0,0,0,56.81,88.0,56.98,0,-16.72
249,2019-04-24,MAS,0,0,0,0,38.83,129.0,39.74,0,-37.41
250,2019-04-24,JWN,0,0,0,0,45.16,111.0,40.59,0,370.74
251,2019-04-24,BKNG,0,0,0,0,1887.14,3.0,1867.28,0,49.47
252,2019-04-25,MAS,0,0,0,1,38.21,129.0,37.26,79.98,0
253,2019-04-25,NCLH,0,0,0,0,56.81,88.0,56.8,0,-14.08
254,2019-04-25,PPG,0,0,0,1,116.0,42.0,114.09,72.66,0
255,2019-04-25,CLX,0,0,0,0,159.75,31.0,153.01,0,121.83
256,2019-04-25,DTE,0,0,0,0,122.42,41.0,121.37,0,94.3
257,2019-04-25,BKNG,0,0,0,0,1887.14,3.0,1866.26,0,57.12
258,2019-04-25,JWN,0,0,0,0,45.16,111.0,39.67,0,487.29
259,2019-04-26,CLX,0,0,0,0,159.75,31.0,155.45,0,83.39
260,2019-04-26,BKNG,0,0,0,0,1887.14,3.0,1868.0,0,51.99
261,2019-04-26,MXIM,0,0,0,0,0,0,57.97,0,0
262,2019-04-26,JWN,0,0,0,0,45.16,111.0,40.0,0,434.01
263,2019-04-26,MAS,1,0,0,0,38.72,129.0,38.24,0,0
264,2019-04-26,NCLH,0,0,0,0,56.81,88.0,57.27,0,-43.12
265,2019-04-29,ZION,0,0,0,0,0,0,48.37,0,0
266,2019-04-29,CLX,0,0,0,0,159.75,31.0,154.29,0,121.52
267,2019-04-29,NCLH,0,0,0,0,56.81,88.0,57.08,0,-29.04
268,2019-04-29,DTE,0,0,0,0,122.42,41.0,120.83,0,59.86
269,2019-04-29,BKNG,0,0,0,0,1887.14,3.0,1876.32,0,45.42
270,2019-04-30,CLX,0,0,0,0,159.75,31.0,157.59,0,190.96
271,2019-04-30,NCLH,0,0,0,0,56.81,88.0,56.39,0,-167.2
272,2019-04-30,MAS,0,0,0,0,38.72,129.0,38.81,0,52.89
273,2019-04-30,SHW,0,0,0,0,456.09,11.0,451.78,0,0.99
274,2019-04-30,EQIX,0,0,0,0,458.83,11.0,448.38,0,57.53
275,2019-04-30,KEY,0,0,1,0,17.54,285.0,17.0,0,0
276,2019-04-30,JWN,0,0,0,0,45.16,111.0,39.64,0,466.2
277,2019-04-30,ZION,0,0,0,0,0,0,48.28,0,0
278,2019-04-30,STZ,0,0,0,0,206.83,24.0,209.27,0,114.48
279,2019-04-30,BKNG,0,0,0,0,1887.14,3.0,1854.99,0,88.71
280,2019-05-01,BKNG,0,0,0,0,1887.14,3.0,1829.52,0,187.44
281,2019-05-01,MAS,0,0,0,0,38.72,129.0,39.06,0,78.69
282,2019-05-01,STZ,0,0,0,0,206.83,24.0,209.69,0,103.44
283,2019-05-01,CLX,0,0,0,1,148.1,31.0,146.18,361.15,0
284,2019-05-01,NCLH,0,0,0,0,56.81,88.0,58.0,0,-75.68
285,2019-05-01,EQIX,0,0,0,1,470.0,11.0,443.76,-122.87,0
286,2019-05-01,PPG,1,0,0,0,115.12,43.0,114.03,0,0
287,2019-05-01,SHW,0,0,0,1,446.0,11.0,444.49,110.99,0
288,2019-05-01,WFC,0,0,0,0,0,0,46.79,0,0
289,2019-05-01,JWN,0,0,0,0,45.16,111.0,38.99,0,516.15
290,2019-05-01,KEY,0,0,0,0,17.54,285.0,16.81,0,39.9
291,2019-05-02,CLX,1,0,0,0,148.96,34.0,146.75,0,0
292,2019-05-02,DTE,0,0,0,0,122.42,41.0,121.32,0,80.77
293,2019-05-02,STZ,0,0,0,0,206.83,24.0,206.75,0,79.2
294,2019-05-02,EQIX,1,0,0,0,466.32,11.0,458.55,0,0
295,2019-05-02,WFC,0,0,0,0,0,0,46.86,0,0
296,2019-05-02,JWN,0,0,0,0,45.16,111.0,39.11,0,510.6
297,2019-05-02,PPG,0,0,0,0,115.12,43.0,115.31,0,92.02
298,2019-05-02,NCLH,0,0,0,0,56.81,88.0,56.9,0,-26.4
299,2019-05-02,NWSA,0,0,0,0,12.66,395.0,12.17,0,146.15
300,2019-05-03,KEY,0,0,0,1,17.38,285.0,17.17,45.6,0
301,2019-05-03,BA,0,0,0,0,0,0,369.83,0,0
302,2019-05-03,STZ,0,0,0,0,206.83,24.0,209.01,0,34.8
303,2019-05-03,JWN,0,0,0,1,39.93,111.0,38.94,580.53,0
304,2019-05-03,CLX,0,0,0,0,148.96,34.0,146.2,0,-25.16
305,2019-05-03,NCLH,0,0,0,0,56.81,88.0,58.25,0,-20.24
306,2019-05-03,MXIM,0,0,1,0,58.81,85.0,58.97,0,0
307,2019-05-03,BKNG,0,0,0,0,1887.14,3.0,1824.07,0,264.54
308,2019-05-03,MAS,0,1,0,0,39.64,129.0,40.18,118.68,0
309,2019-05-06,WFC,0,0,1,0,48.05,104.0,46.98,0,0
310,2019-05-06,CLX,0,0,0,0,148.96,34.0,146.26,0,-32.64
311,2019-05-06,MAS,0,0,1,0,39.77,126.0,39.84,0,0
312,2019-05-06,NCLH,0,0,0,0,56.81,88.0,58.29,0,-77.44
313,2019-05-06,SHW,0,0,0,0,0,0,449.36,0,0
314,2019-05-06,JWN,0,0,1,0,40.59,123.0,39.26,0,0
315,2019-05-06,STZ,0,0,0,0,206.83,24.0,208.03,0,55.2
316,2019-05-06,TXT,0,0,0,0,0,0,53.12,0,0
317,2019-05-06,BA,0,0,1,0,366.33,14.0,365.06,0,0
318,2019-05-06,NWSA,0,0,0,0,12.66,395.0,11.95,0,304.15
319,2019-05-06,KEY,0,0,1,0,17.44,287.0,17.13,0,0
320,2019-05-07,STZ,0,0,0,0,206.83,24.0,205.52,0,7.92
321,2019-05-07,EQIX,0,0,0,0,466.32,11.0,468.33,0,79.75
322,2019-05-07,BKNG,0,0,0,1,1765.01,3.0,1785.0,366.39,0
323,2019-05-07,KEY,0,0,0,1,17.28,287.0,16.81,45.92,0
324,2019-05-07,LNT,0,1,0,0,46.86,108.0,46.23,82.08,0
325,2019-05-07,NCLH,0,0,0,0,56.81,88.0,57.19,0,-20.24
326,2019-05-07,CLX,0,0,0,0,148.96,34.0,146.47,0,-11.56
327,2019-05-08,DHI,0,0,0,1,43.14,111.0,42.81,199.8,0
328,2019-05-08,BA,0,0,0,0,366.33,14.0,353.41,0,161.98
329,2019-05-08,KEY,0,0,0,0,0,0,16.65,0,0
330,2019-05-08,JWN,0,0,0,0,40.59,123.0,38.59,0,180.81
331,2019-05-08,NCLH,0,0,0,0,56.81,88.0,57.34,0,-104.72
332,2019-05-08,BKNG,1,0,0,0,1729.43,3.0,1751.63,0,0
333,2019-05-08,MAS,0,0,0,0,39.77,126.0,38.04,0,231.84
334,2019-05-08,CLX,0,0,0,0,148.96,34.0,146.83,0,-4.76
335,2019-05-08,STZ,0,0,0,0,206.83,24.0,204.84,0,-40.08
336,2019-05-09,CLX,0,0,0,0,148.96,34.0,144.99,0,-88.06
337,2019-05-09,EVRG,0,0,0,0,56.54,88.0,55.62,0,42.24
338,2019-05-09,BKNG,0,0,0,0,1729.43,3.0,1736.03,0,286.71
339,2019-05-09,STZ,0,0,0,0,206.83,24.0,200.33,0,-138.48
340,2019-05-09,NCLH,0,0,0,0,56.81,88.0,57.59,0,-72.16
341,2019-05-09,TXT,0,0,0,0,0,0,50.78,0,0
342,2019-05-09,EQIX,0,0,0,0,466.32,11.0,469.97,0,109.34
343,2019-05-09,DTE,0,0,0,0,122.42,41.0,120.81,0,50.43
344,2019-05-10,TXT,0,0,1,0,50.15,100.0,51.43,0,0
345,2019-05-10,ZION,0,0,1,0,47.45,105.0,47.41,0,0
346,2019-05-10,BA,0,0,0,0,366.33,14.0,350.43,0,305.48
347,2019-05-10,PPG,0,1,0,0,110.55,43.0,111.31,-196.51,0
348,2019-05-10,CLX,0,0,0,0,148.96,34.0,146.2,0,-63.92
349,2019-05-10,EQIX,0,1,0,0,473.56,11.0,473.15,79.64,0
350,2019-05-10,DTE,0,0,0,0,122.42,41.0,123.14,0,134.89
351,2019-05-10,SHW,0,0,0,0,0,0,436.97,0,0
352,2019-05-10,MAS,0,0,0,0,39.77,126.0,37.7,0,328.86
353,2019-05-10,NWSA,0,0,0,0,12.66,395.0,11.82,0,395.0
354,2019-05-10,MXIM,0,0,0,0,58.81,85.0,55.47,0,306.0
355,2019-05-10,WFC,0,0,0,0,48.05,104.0,46.18,0,184.08
356,2019-05-10,NCLH,0,0,0,0,56.81,88.0,57.9,0,-18.48
357,2019-05-10,JWN,0,0,0,0,40.59,123.0,38.05,0,190.65
358,2019-05-10,KEY,0,0,1,0,16.92,296.0,16.76,0,0
359,2019-05-10,STZ,0,1,0,0,200.08,24.0,201.66,-162.0,0
