,Date,Ticker,Conf Up,Conf Dwn,Green,Red,Green_Close,Red_Close,Price,Open.S
0,2019-03-14,BA,80.70933532714844,0.09627342224121094,0,0,0,1,366.7257385253906,370.8800048828125
1,2019-03-15,BA,0.01386106014251709,99.99480438232422,0,1,1,0,372.3155212402344,370.0
5,2019-03-21,BA,0.07284283638000488,81.40434265136719,0,0,1,0,366.1363220214844,368.7900085449219
6,2019-03-22,BA,83.73158264160156,5.066394805908203e-05,0,0,0,1,355.791748046875,365.0
8,2019-03-26,BA,89.50482940673828,0.009456276893615723,0,0,0,1,363.857177734375,371.8900146484375
10,2019-03-28,BA,92.3863296508789,0.322037935256958,0,0,0,1,367.84564208984375,376.5199890136719
11,2019-03-29,BA,91.25978088378906,0.06047189235687256,0,0,0,1,374.7027282714844,385.7999877929688
14,2019-04-03,BA,99.15469360351562,0.2489328384399414,1,0,0,1,377.9642333984375,385.989990234375
15,2019-04-04,BA,0.15056133270263672,94.15393829345703,0,0,1,0,388.8883972167969,398.0700073242188
16,2019-04-05,BA,0.009968876838684082,99.94987487792969,0,1,1,0,385.02764892578125,376.20001220703125
17,2019-04-08,BA,0.07879436016082764,99.90202331542969,0,1,1,0,367.9242248535156,370.2900085449219
18,2019-04-09,BA,0.08973181247711182,99.54143524169922,0,1,1,0,362.5407409667969,368.3999938964844
19,2019-04-10,BA,94.75082397460938,10.39002799987793,1,0,0,1,358.5129699707031,364.6199951171875
20,2019-04-11,BA,98.74810028076172,4.228180885314941,1,0,0,1,363.6410217285156,375.75
21,2019-04-12,BA,6.538802146911621,89.89268493652344,0,0,1,0,372.9541015625,376.70001220703125
22,2019-04-15,BA,94.28490447998047,3.9051265716552734,1,0,0,1,368.8476867675781,376.510009765625
23,2019-04-16,BA,2.2809057235717773,95.9573974609375,0,0,1,0,374.9974670410156,384.1000061035156
24,2019-04-17,BA,90.87255096435547,17.794872283935547,0,0,0,1,370.87139892578125,377.5199890136719
25,2019-04-18,BA,6.244423866271973,95.54207611083984,0,0,1,0,373.3764953613281,375.6900024414063
28,2019-04-24,BA,92.10040283203125,0.8066892623901367,0,0,0,1,368.8476867675781,376.010009765625
35,2019-05-03,BA,0.19842088222503662,87.96478271484375,0,0,1,0,369.830078125,367.8800048828125
36,2019-05-06,BA,0.012284517288208008,99.9892349243164,0,1,1,0,365.0556640625,366.3299865722656
38,2019-05-08,BA,0.9744763374328613,81.33114624023438,0,0,1,0,353.41436767578125,354.760009765625
40,2019-05-10,BA,0.007969141006469727,99.97772216796875,0,1,1,0,350.425537109375,344.510009765625
43,2019-05-15,BA,90.69731903076172,0.18995404243469238,0,0,0,1,341.5036315917969,348.6400146484375
44,2019-05-16,BA,81.26905059814453,26.936864852905273,0,0,0,1,349.5758361816406,351.5
45,2019-05-17,BA,9.017339706420898,82.38298797607422,0,0,1,0,350.7713623046875,353.0
47,2019-05-21,BA,0.5274087190628052,94.16524505615234,0,0,1,0,354.45672607421875,357.2200012207031
53,2019-05-30,BA,0.13037621974945068,97.78556060791016,0,1,1,0,345.6829833984375,345.8500061035156
57,2019-06-05,BA,98.74597930908203,0.9814560413360596,1,0,0,1,344.5763854980469,348.17999267578125
59,2019-06-07,BA,16.618717193603516,82.2406997680664,0,0,1,0,349.4671630859375,356.0
60,2019-06-10,BA,15.50484561920166,91.2689437866211,0,0,1,0,349.5659484863281,355.4200134277344
65,2019-06-17,BA,84.69833374023438,0.05119442939758301,0,0,0,1,350.6528015136719,357.6099853515625
66,2019-06-18,BA,0.1396656036376953,93.1090087890625,0,0,1,0,369.48468017578125,375.3999938964844
67,2019-06-19,BA,98.6331558227539,0.18281936645507812,1,0,0,1,364.1493225097656,373.0
72,2019-06-26,BA,0.03437995910644531,93.72702026367188,0,0,1,0,370.4529724121094,367.5400085449219
74,2019-06-28,BA,0.2769291400909424,98.94673156738281,0,1,1,0,359.6537780761719,364.8800048828125
81,2019-07-10,BA,96.2285385131836,0.047773122787475586,1,0,0,1,348.0838928222656,352.6199951171875
83,2019-07-12,BA,0.43765902519226074,80.60921478271484,0,0,1,0,360.9579772949219,360.5
86,2019-07-17,BA,0.667494535446167,85.8298568725586,0,0,1,0,365.0978088378906,367.6000061035156
87,2019-07-18,BA,99.92413330078125,0.0008225440979003906,1,0,0,1,356.7884521484375,370.6700134277344
88,2019-07-19,BA,1.2649059295654297,88.17039489746094,0,0,1,0,372.843994140625,376.9400024414063
90,2019-07-23,BA,0.09566843509674072,99.40277099609375,0,1,1,0,368.6053466796875,370.2799987792969
91,2019-07-24,BA,0.001278519630432129,99.89331817626953,0,1,1,0,357.1046447753906,356.17999267578125
93,2019-07-26,BA,4.372715950012207,92.97512817382812,0,0,1,0,340.87127685546875,344.989990234375
94,2019-07-29,BA,98.94329833984375,0.4826843738555908,1,0,0,1,336.13861083984375,339.8399963378906
96,2019-07-31,BA,0.7158219814300537,98.1003189086914,0,1,1,0,337.09698486328125,341.9100036621094
98,2019-08-02,BA,3.2291440963745117,97.92236328125,0,1,1,0,335.4963684082031,332.4599914550781
105,2019-08-13,BA,0.005182623863220215,99.635009765625,0,1,1,0,330.9287414550781,328.3500061035156
106,2019-08-14,BA,99.09761810302734,0.8201867341995239,1,0,0,1,318.5609436035156,323.0
107,2019-08-15,BA,93.42958068847656,0.5038678646087646,1,0,0,1,326.0969543457031,330.2200012207031
111,2019-08-21,BA,97.96693420410156,0.010815262794494629,1,0,0,1,338.0173645019531,342.42999267578125
114,2019-08-26,BA,6.885716438293457,89.28874969482422,0,0,1,0,356.9568786621094,359.4200134277344
115,2019-08-27,BA,87.36408996582031,5.947256088256836,0,0,0,1,352.671875,353.30999755859375
118,2019-08-30,BA,0.9353756904602051,85.37638092041016,0,0,1,0,361.9775695800781,354.1099853515625
121,2019-09-05,BA,94.09955596923828,0.25047361850738525,1,0,0,1,358.20953369140625,361.6099853515625
124,2019-09-10,BA,86.20244598388672,0.0024646520614624023,0,0,0,1,367.3462219238281,368.739990234375
126,2019-09-12,BA,89.2575454711914,0.021249055862426758,0,0,0,1,373.45062255859375,377.3900146484375
130,2019-09-18,BA,3.412506103515625,93.4698715209961,0,0,1,0,384.1680603027344,386.1400146484375
131,2019-09-19,BA,0.7753938436508179,91.07849884033203,0,0,1,0,382.2095031738281,384.1099853515625
132,2019-09-20,BA,2.1457104682922363,84.9384765625,0,0,1,0,377.1888122558594,376.6099853515625
136,2019-09-26,BA,27.1871337890625,88.63739776611328,0,0,1,0,384.6452941894531,388.1900024414063
138,2019-09-30,BA,3.696233034133911,90.10526275634766,0,0,1,0,378.26251220703125,381.70001220703125
139,2019-10-01,BA,0.17276406288146973,99.34349060058594,0,1,1,0,372.7646179199219,371.8500061035156
145,2019-10-09,BA,0.14070868492126465,93.31876373291016,0,0,1,0,372.78448486328125,373.70001220703125
147,2019-10-11,BA,1.1101096868515015,84.75706481933594,0,0,1,0,372.7447509765625,374.25
148,2019-10-14,BA,0.6833881139755249,89.08354187011719,0,0,1,0,371.0148010253906,372.5799865722656
151,2019-10-17,BA,0.006136298179626465,99.8406753540039,0,1,1,0,366.9187316894531,369.0
154,2019-10-22,BA,82.72124481201172,1.0309010744094849,0,0,0,1,335.04473876953125,345.0
156,2019-10-24,BA,46.20682144165039,88.0915298461914,0,0,1,0,342.5509033203125,342.9200134277344
157,2019-10-25,BA,82.24192810058594,28.373876571655273,0,0,0,1,337.8583068847656,341.5
158,2019-10-28,BA,87.31262969970703,0.9416908025741577,0,0,0,1,338.9022216796875,340.19000244140625
159,2019-10-29,BA,3.5812230110168457,91.93338775634766,0,0,1,0,346.905517578125,346.6300048828125
163,2019-11-04,BA,85.74968719482422,0.07124245166778564,0,0,0,1,349.052978515625,355.2300109863281
167,2019-11-08,BA,87.89198303222656,0.03750920295715332,0,0,0,1,351.0,349.0400085449219
168,2019-11-11,BA,0.028318166732788086,85.18348693847656,0,0,1,0,366.9599914550781,366.489990234375
172,2019-11-15,BA,8.145255088806152,86.54878234863281,0,0,1,0,371.67999267578125,371.6700134277344
175,2019-11-20,BA,0.13178884983062744,87.24540710449219,0,0,1,0,370.9100036621094,369.75
181,2019-11-29,BA,0.05664825439453125,98.88398742675781,0,1,1,0,366.17999267578125,367.0799865722656
183,2019-12-03,BA,0.08561015129089355,88.89661407470703,0,0,1,0,352.0799865722656,354.70001220703125
185,2019-12-05,BA,93.97928619384766,0.003516674041748047,1,0,0,1,345.67999267578125,347.739990234375
187,2019-12-09,BA,0.3385484218597412,81.84878540039062,0,0,1,0,351.2099914550781,350.1499938964844
191,2019-12-13,BA,0.0011444091796875,99.96928405761719,0,1,1,0,341.6700134277344,328.5299987792969
195,2019-12-19,BA,0.37958621978759766,98.20331573486328,0,1,1,0,333.5,334.6199951171875
196,2019-12-20,BA,1.4084041118621826,83.61619567871094,0,0,1,0,328.0,336.75
197,2019-12-23,BA,3.7964701652526855,88.40071868896484,0,0,1,0,337.54998779296875,339.510009765625
198,2019-12-24,BA,0.0003337860107421875,99.89630126953125,0,1,1,0,333.0,332.70001220703125
200,2019-12-27,BA,0.010457634925842285,84.69054412841797,0,0,1,0,330.1400146484375,330.5
202,2019-12-31,BA,0.223502516746521,85.90388488769531,0,0,1,0,325.760009765625,328.54998779296875
204,2020-01-03,BA,0.011166930198669434,98.78970336914062,0,1,1,0,332.760009765625,329.29998779296875
205,2020-01-06,BA,0.004887580871582031,99.80818939208984,0,1,1,0,333.739990234375,334.260009765625
207,2020-01-08,BA,0.01785457134246826,95.48360443115234,0,0,1,0,331.3699951171875,
208,2019-03-14,BKNG,99.99991607666016,8.940696716308594e-06,1,0,0,1,1743.8800048828125,1751.7900390625
209,2019-03-15,BKNG,98.46195220947266,5.9604644775390625e-06,1,0,0,1,1752.1700439453125,1757.7099609375
210,2019-03-18,BKNG,99.9977798461914,8.64267349243164e-05,1,0,0,1,1756.3299560546875,1751.050048828125
