,Date,Ticker,Conf Up,Conf Dwn,Green,Red,Green_Close,Red_Close,Price,Open.S
0,2018-07-30,AAL,0.0005573034286499023,99.81672668457031,0,1,1,0,38.28574752807617,39.2599983215332
1,2018-07-31,AAL,0.0029206275939941406,99.16917419433594,0,1,1,0,38.84573745727539,39.38000106811523
2,2018-08-01,AAL,0.0006824731826782227,99.88960266113281,0,1,1,0,37.470314025878906,37.86000061035156
3,2018-08-02,AAL,85.8470687866211,1.2954741716384888,0,0,0,1,37.264007568359375,38.060001373291016
6,2018-08-07,AAL,0.14034509658813477,91.47157287597656,0,0,1,0,37.686302185058594,38.40999984741211
7,2018-08-08,AAL,0.0020295381546020508,96.0928955078125,0,0,1,0,37.804500579833984,38.54999923706055
10,2018-08-13,AAL,81.47528076171875,0.014641880989074707,0,0,0,1,36.23834609985352,36.84000015258789
12,2018-08-15,AAL,0.3233283758163452,92.80035400390625,0,0,1,0,36.87859344482422,37.75
13,2018-08-16,AAL,0.0034302473068237305,99.9592514038086,0,1,1,0,37.587799072265625,37.9900016784668
14,2018-08-17,AAL,99.89136505126953,0.0023633241653442383,1,0,0,1,37.22335052490234,38.040000915527344
15,2018-08-20,AAL,0.006493926048278809,99.98251342773438,0,1,1,0,39.3903694152832,39.97999954223633
16,2018-08-21,AAL,0.0030934810638427734,99.99002075195312,0,1,1,0,39.72526168823242,40.08000183105469
17,2018-08-22,AAL,0.0006496906280517578,99.98861694335938,0,1,1,0,38.60235595703125,39.18999862670898
20,2018-08-27,AAL,0.008863210678100586,99.99637603759766,0,1,1,0,38.92741394042969,39.66999816894531
21,2018-08-28,AAL,0.0012189149856567383,99.99986267089844,0,1,1,0,40.07986068725586,40.65999984741211
22,2018-08-29,AAL,0.04513263702392578,98.53263854980469,0,1,1,0,39.89271545410156,40.36000061035156
23,2018-08-30,AAL,0.05875527858734131,99.203125,0,1,1,0,39.79421615600586,40.25
24,2018-08-31,AAL,0.03168284893035889,99.12271118164062,0,1,1,0,39.87301254272461,40.31999969482422
25,2018-09-04,AAL,0.0007539987564086914,99.9979248046875,0,1,1,0,40.158668518066406,40.810001373291016
26,2018-09-05,AAL,4.172325134277344e-05,99.9999771118164,0,1,1,0,39.07516098022461,39.47999954223633
27,2018-09-06,AAL,0.002422928810119629,93.61213684082031,0,0,1,0,37.90300750732422,38.310001373291016
29,2018-09-10,AAL,0.0006437301635742188,99.62328338623047,0,1,1,0,38.83876037597656,39.33000183105469
30,2018-09-11,AAL,0.0013142824172973633,99.98706817626953,0,1,1,0,39.57751083374024,40.2599983215332
33,2018-09-14,AAL,0.1396864652633667,87.6257095336914,0,0,1,0,39.14411163330078,39.70000076293945
34,2018-09-17,AAL,0.0024646520614624023,99.98363494873047,0,1,1,0,39.71541213989258,40.36000061035156
35,2018-09-18,AAL,0.0006705522537231445,99.99712371826172,0,1,1,0,40.178367614746094,40.790000915527344
36,2018-09-19,AAL,0.0075310468673706055,99.96759033203125,0,1,1,0,40.976219177246094,41.81999969482422
37,2018-09-20,AAL,0.0018954277038574219,99.99876403808594,0,1,1,0,41.26186752319336,42.040000915527344
38,2018-09-21,AAL,0.00045299530029296875,99.99952697753906,0,1,1,0,42.94622802734375,43.27000045776367
39,2018-09-24,AAL,0.0273972749710083,99.30947875976562,0,1,1,0,41.35052490234375,42.0
41,2018-09-26,AAL,0.0006407499313354492,99.99866485595703,0,1,1,0,40.424617767333984,41.22999954223633
44,2018-10-01,AAL,6.258487701416016e-05,99.98614501953125,0,1,1,0,39.016056060791016,39.599998474121094
45,2018-10-02,AAL,0.004187226295471191,93.82351684570312,0,0,1,0,37.92270278930664,38.70000076293945
47,2018-10-04,AAL,0.0014126300811767578,93.56719207763672,0,0,1,0,37.35139846801758,37.93000030517578
49,2018-10-08,AAL,0.0001430511474609375,99.12347412109375,0,1,1,0,35.3616943359375,36.29999923706055
50,2018-10-09,AAL,0.0,100.0,0,1,1,0,33.046924591064446,33.330001831054695
51,2018-10-10,AAL,0.006693601608276367,99.6958999633789,0,1,1,0,31.136016845703125,32.299999237060554
52,2018-10-11,AAL,0.010147690773010254,99.68374633789062,0,1,1,0,30.801115036010746,31.96999931335449
53,2018-10-12,AAL,99.0670166015625,0.2982228994369507,1,0,0,1,30.446514129638672,31.0
54,2018-10-15,AAL,99.46892547607422,1.5203982591629028,1,0,0,1,31.303470611572266,32.060001373291016
55,2018-10-16,AAL,0.0111311674118042,99.99960327148438,0,1,1,0,32.78097152709961,34.450000762939446
56,2018-10-17,AAL,0.00014901161193847656,100.0,0,1,1,0,33.06663131713867,33.580001831054695
57,2018-10-18,AAL,0.004029273986816406,99.99998474121094,0,1,1,0,31.57927131652832,32.09000015258789
60,2018-10-23,AAL,2.682209014892578e-05,99.99993133544922,0,1,1,0,31.894474029541016,32.47999954223633
61,2018-10-24,AAL,99.99919891357422,0.0,1,0,0,1,29.88506126403809,31.190000534057614
64,2018-10-29,AAL,99.9951400756836,8.940696716308594e-06,1,0,0,1,32.11117172241211,32.439998626708984
65,2018-10-30,AAL,0.03769993782043457,99.28243255615234,0,1,1,0,34.14028167724609,35.15999984741211
66,2018-10-31,AAL,99.99970245361328,5.9604644775390625e-06,1,0,0,1,34.55398941040039,35.29999923706055
69,2018-11-05,AAL,0.371319055557251,98.6256332397461,0,1,1,0,35.2815055847168,35.599998474121094
70,2018-11-06,AAL,99.99370574951172,0.0011473894119262695,1,0,0,1,34.73825454711914,35.56999969482422
71,2018-11-07,AAL,0.004395842552185059,99.96965026855469,0,1,1,0,36.51615905761719,36.77000045776367
72,2018-11-08,AAL,0.048866868019104004,99.46807861328125,0,1,1,0,36.40751266479492,36.70000076293945
73,2018-11-09,AAL,99.98148345947266,0.00042617321014404297,1,0,0,1,35.775367736816406,36.310001373291016
74,2018-11-12,AAL,99.89332580566406,0.0019341707229614258,1,0,0,1,36.40751266479492,37.150001525878906
77,2018-11-15,AAL,1.4901161193847656e-05,99.99974822998047,0,1,1,0,37.3557243347168,37.400001525878906
78,2018-11-16,AAL,0.14270246028900146,99.88516235351562,0,1,1,0,36.29886245727539,36.7599983215332
79,2018-11-19,AAL,0.017830729484558105,99.82829284667969,0,1,1,0,35.38027572631836,35.049999237060554
80,2018-11-20,AAL,97.33155059814453,0.6653040647506714,1,0,0,1,35.15310287475586,36.09000015258789
81,2018-11-21,AAL,99.78997802734375,0.022175908088684082,1,0,0,1,35.8642578125,36.65999984741211
83,2018-11-26,AAL,99.92892456054688,0.864642858505249,1,0,0,1,37.63228225708008,38.209999084472656
84,2018-11-27,AAL,91.43495178222656,19.165321350097656,0,0,0,1,37.81995391845703,38.59000015258789
85,2018-11-28,AAL,0.001099705696105957,99.9983901977539,0,1,1,0,38.46197128295898,38.79999923706055
87,2018-11-30,AAL,0.0017136335372924805,99.998046875,0,1,1,0,39.66699600219727,40.56999969482422
88,2018-12-03,AAL,0.0001728534698486328,99.7630386352539,0,1,1,0,39.16326141357422,38.81999969482422
90,2018-12-06,AAL,0.0,100.0,0,1,1,0,36.48652267456055,36.58000183105469
91,2018-12-07,AAL,4.172325134277344e-05,99.96598052978516,0,1,1,0,33.15789794921875,33.669998168945305
92,2018-12-10,AAL,0.00032782554626464844,99.99589538574219,0,1,1,0,33.424583435058594,34.360000610351555
93,2018-12-11,AAL,0.0003337860107421875,99.98088836669922,0,1,1,0,33.68138885498047,34.549999237060554
95,2018-12-13,AAL,99.08135223388672,0.0058591365814208984,1,0,0,1,32.0615234375,32.27000045776367
96,2018-12-14,AAL,0.10062456130981445,99.12654876708984,0,1,1,0,32.012134552001946,32.299999237060554
97,2018-12-17,AAL,99.85438537597656,0.10992288589477539,1,0,0,1,31.64668083190918,32.470001220703125
98,2018-12-18,AAL,0.0001430511474609375,99.99999237060547,0,1,1,0,33.12826538085937,33.459999084472656
99,2018-12-19,AAL,0.5521327257156372,98.19786834716797,0,1,1,0,32.022010803222656,32.34000015258789
100,2018-12-20,AAL,0.0001251697540283203,99.99288177490234,0,1,1,0,31.498519897460934,31.95000076293945
102,2018-12-24,AAL,99.99991607666016,0.0,1,0,0,1,29.35515785217285,30.1200008392334
104,2018-12-27,AAL,0.44732391834259033,98.29287719726562,0,1,1,0,31.64668083190918,32.169998168945305
105,2018-12-28,AAL,95.61455535888672,5.077239990234375,1,0,0,1,31.43925476074219,32.09000015258789
107,2019-01-02,AAL,6.258487701416016e-05,99.99999237060547,0,1,1,0,32.08127975463867,31.690000534057614
108,2019-01-03,AAL,99.99934387207031,0.0,1,0,0,1,29.69098472595215,30.440000534057614
109,2019-01-04,AAL,92.61531829833984,0.05411207675933838,0,0,0,1,31.64668083190918,31.989999771118164
110,2019-01-07,AAL,0.7882863283157349,99.10371398925781,0,1,1,0,32.545509338378906,33.360000610351555
111,2019-01-08,AAL,99.87751007080078,0.004884600639343262,1,0,0,1,32.022010803222656,32.419998168945305
112,2019-01-09,AAL,0.06465911865234375,99.99952697753906,0,1,1,0,33.00973892211914,30.6200008392334
113,2019-01-10,AAL,98.39907836914062,1.0348021984100342,1,0,0,1,31.64668083190918,31.79999923706055
114,2019-01-11,AAL,13.477054595947266,98.28739166259766,0,1,1,0,31.409626007080078,31.399999618530273
115,2019-01-14,AAL,99.44757080078125,0.37491321563720703,1,0,0,1,31.320730209350586,31.8799991607666
116,2019-01-15,AAL,99.99944305419922,0.00972747802734375,1,0,0,1,31.705942153930664,32.81999969482422
117,2019-01-16,AAL,99.99898529052734,0.03403425216674805,1,0,0,1,32.43685913085937,32.75
118,2019-01-17,AAL,92.7745132446289,11.856466293334961,0,0,0,1,33.167774200439446,33.84000015258789
119,2019-01-18,AAL,44.757694244384766,88.16979217529297,0,0,1,0,33.552989959716804,33.759998321533196
120,2019-01-22,AAL,0.005537271499633789,99.99998474121094,0,1,1,0,32.338088989257805,32.93000030517578
121,2019-01-23,AAL,99.99996185302734,0.004801154136657715,1,0,0,1,31.26146507263184,34.259998321533196
122,2019-01-24,AAL,4.7715277671813965,97.84847259521484,0,1,1,0,33.246795654296875,33.939998626708984
123,2019-01-25,AAL,0.3328084945678711,99.9494857788086,0,1,1,0,34.55059051513672,34.529998779296875
124,2019-01-28,AAL,1.870223879814148,98.85391998291016,0,1,1,0,36.121070861816406,36.7599983215332
125,2019-01-29,AAL,18.233076095581055,91.19786071777344,0,0,1,0,35.84450912475586,36.43000030517578
126,2019-01-30,AAL,1.2152999639511108,98.36235046386719,0,1,1,0,35.89389038085937,36.310001373291016
127,2019-01-31,AAL,0.13030469417572021,99.65971374511719,0,1,1,0,35.33089065551758,35.77000045776367
129,2019-02-04,AAL,93.54933166503906,1.1899590492248535,1,0,0,1,36.3284912109375,36.810001373291016
132,2019-02-07,AAL,0.15219151973724365,91.33586883544922,0,0,1,0,35.8233757019043,35.79999923706055
134,2019-02-11,AAL,0.0018745660781860352,99.92998504638672,0,1,1,0,36.23935317993164,36.7599983215332
135,2019-02-12,AAL,0.009715557098388672,98.3173828125,0,1,1,0,35.40740203857422,35.83000183105469
139,2019-02-19,AAL,0.04524588584899902,96.51835632324219,0,0,1,0,35.13008499145508,35.0
140,2019-02-20,AAL,0.002288818359375,99.98519134521484,0,1,1,0,34.72401809692383,34.97999954223633
141,2019-02-21,AAL,0.005075335502624512,99.94617462158203,0,1,1,0,34.64478302001953,35.0
142,2019-02-22,AAL,0.0004380941390991211,99.99971008300781,0,1,1,0,35.14989471435547,35.75
145,2019-02-27,AAL,0.01081228256225586,98.98194122314453,0,1,1,0,35.34797286987305,35.630001068115234
146,2019-02-28,AAL,0.00021457672119140625,99.99968719482422,0,1,1,0,35.28855514526367,35.58000183105469
147,2019-03-01,AAL,84.55056762695312,0.04565119743347168,0,0,0,1,34.30803680419922,34.759998321533196
152,2019-03-08,AAL,1.035749912261963,99.16072845458984,0,1,1,0,31.60420227050781,31.63999938964844
153,2019-03-11,AAL,0.04610717296600342,99.99732971191406,0,1,1,0,31.742860794067386,32.189998626708984
154,2019-03-12,AAL,99.96696472167969,0.0060617923736572266,1,0,0,1,30.623687744140625,31.21999931335449
155,2019-03-13,AAL,99.28983306884766,0.22223293781280518,1,0,0,1,31.53487205505371,31.959999084472656
157,2019-03-15,AAL,3.0334978103637695,96.3113784790039,0,0,1,0,31.128803253173828,31.5
158,2019-03-18,AAL,96.48430633544922,0.10477304458618164,1,0,0,1,31.07927894592285,31.5
159,2019-03-19,AAL,6.188267707824707,86.52915954589844,0,0,1,0,31.28727149963379,31.5
160,2019-03-20,AAL,99.9879150390625,0.0008761882781982422,1,0,0,1,30.66330528259277,30.88999938964844
161,2019-03-21,AAL,0.47513246536254883,99.64488220214844,0,1,1,0,31.148611068725586,31.31999969482422
163,2019-03-25,AAL,99.47683715820312,0.010022521018981934,1,0,0,1,29.92049217224121,30.51000022888184
164,2019-03-26,AAL,99.91775512695312,0.0022411346435546875,1,0,0,1,29.92049217224121,30.270000457763672
165,2019-03-27,AAL,19.045820236206055,96.1816177368164,0,0,1,0,30.643497467041016,31.01000022888184
166,2019-03-28,AAL,100.0,4.470348358154297e-05,1,0,0,1,30.6038818359375,31.13999938964844
167,2019-03-29,AAL,99.9064712524414,0.08682906627655029,1,0,0,1,31.45563888549805,31.979999542236328
168,2019-04-01,AAL,98.16100311279297,0.20537376403808594,1,0,0,1,32.03998565673828,33.040000915527344
170,2019-04-03,AAL,4.799291610717773,88.99003601074219,0,0,1,0,33.386951446533196,33.959999084472656
171,2019-04-04,AAL,1.29757821559906,91.48210906982422,0,0,1,0,33.604846954345696,33.970001220703125
173,2019-04-08,AAL,0.9972035884857178,98.76346588134766,0,1,1,0,33.55532455444336,33.36999893188477
174,2019-04-09,AAL,2.708479881286621,99.83824157714844,0,1,1,0,32.99078750610352,33.759998321533196
175,2019-04-10,AAL,2.7989625930786133,99.12336730957031,0,1,1,0,33.693984985351555,33.990001678466804
176,2019-04-11,AAL,0.051650404930114746,99.9769287109375,0,1,1,0,34.47640991210937,34.990001678466804
177,2019-04-12,AAL,0.16911625862121582,98.76287078857422,0,1,1,0,34.35756301879883,34.650001525878906
178,2019-04-15,AAL,1.0793566703796387,82.42304229736328,0,0,1,0,33.426570892333984,33.959999084472656
179,2019-04-16,AAL,0.9341329336166382,99.74867248535156,0,1,1,0,33.70388412475586,34.450000762939446
182,2019-04-22,AAL,93.78841400146484,1.2721061706542969,1,0,0,1,33.15916061401367,33.43000030517578
183,2019-04-23,AAL,1.4541834592819214,97.79076385498047,0,1,1,0,33.64446258544922,33.919998168945305
184,2019-04-24,AAL,91.54696655273438,6.897849082946777,0,0,0,1,33.66427230834961,34.049999237060554
186,2019-04-26,AAL,96.45928955078125,1.1482954025268555,1,0,0,1,32.743179321289055,33.509998321533196
188,2019-04-30,AAL,1.1788427829742432,94.60076141357422,0,0,1,0,33.85244369506836,34.299999237060554
189,2019-05-01,AAL,91.73713684082031,0.0034034252166748047,0,0,0,1,33.585033416748054,33.959999084472656
190,2019-05-02,AAL,80.89958190917969,24.160974502563477,0,0,0,1,33.62465667724609,34.209999084472656
191,2019-05-03,AAL,0.1965939998626709,99.82884216308594,0,1,1,0,34.456600189208984,34.25
192,2019-05-06,AAL,0.14144480228424072,98.9810562133789,0,1,1,0,34.41698455810547,34.25
193,2019-05-07,AAL,3.9565114974975586,90.2928466796875,0,0,1,0,33.68196487426758,33.700000762939446
195,2019-05-09,AAL,0.26667118072509766,91.246337890625,0,0,1,0,33.721694946289055,33.720001220703125
196,2019-05-10,AAL,0.3306448459625244,97.32788848876953,0,1,1,0,33.761425018310554,33.15999984741211
197,2019-05-13,AAL,99.99244689941406,0.015074014663696289,1,0,0,1,31.923866271972656,32.189998626708984
198,2019-05-14,AAL,90.38735961914062,10.274788856506348,0,0,0,1,32.12252426147461,32.029998779296875
200,2019-05-16,AAL,94.85310363769531,0.8406579494476318,1,0,0,1,32.10265350341797,32.029998779296875
201,2019-05-17,AAL,0.23851096630096436,99.7497329711914,0,1,1,0,31.526554107666016,30.649999618530273
202,2019-05-20,AAL,1.793283224105835,98.95867919921875,0,1,1,0,30.75180053710937,31.209999084472656
203,2019-05-21,AAL,8.039924621582031,88.49658966064453,0,0,1,0,31.089513778686523,31.229999542236328
204,2019-05-22,AAL,99.85057067871094,0.00788867473602295,1,0,0,1,29.718793869018555,29.729999542236328
205,2019-05-23,AAL,98.81343078613281,0.1780867576599121,1,0,0,1,29.301618576049805,29.690000534057614
206,2019-05-24,AAL,99.9521255493164,0.0010609626770019531,1,0,0,1,28.973838806152344,29.26000022888184
210,2019-05-31,AAL,99.91381072998047,2.086162567138672e-05,1,0,0,1,27.04688262939453,27.1200008392334
