Local time,Open,High,Low,Close,Volume
28.02.2017 00:00:00.000 GMT+0100,0.76743,0.76789,0.76706,0.76753,2238.9299
28.02.2017 01:00:00.000 GMT+0100,0.76753,0.76772,0.76688,0.76712,4216.29
28.02.2017 02:00:00.000 GMT+0100,0.76710,0.76867,0.76673,0.76835,3826.9399
28.02.2017 03:00:00.000 GMT+0100,0.76833,0.76872,0.76748,0.76773,4008.6001
28.02.2017 04:00:00.000 GMT+0100,0.76774,0.76843,0.76754,0.76827,3239.3201
28.02.2017 05:00:00.000 GMT+0100,0.76827,0.76899,0.76827,0.76869,2728.5701
28.02.2017 06:00:00.000 GMT+0100,0.76869,0.76881,0.76821,0.76854,2765.8201
28.02.2017 07:00:00.000 GMT+0100,0.76854,0.76879,0.76794,0.76795,3629.76
28.02.2017 08:00:00.000 GMT+0100,0.76797,0.76815,0.76740,0.76793,4817.4399
28.02.2017 09:00:00.000 GMT+0100,0.76793,0.76793,0.76722,0.76750,5975.8101
28.02.2017 10:00:00.000 GMT+0100,0.76749,0.76845,0.76720,0.76739,5197.4199
28.02.2017 11:00:00.000 GMT+0100,0.76736,0.76769,0.76680,0.76692,4946.73
28.02.2017 12:00:00.000 GMT+0100,0.76694,0.76766,0.76690,0.76754,5034.9399
28.02.2017 13:00:00.000 GMT+0100,0.76754,0.76808,0.76736,0.76737,6858.21
28.02.2017 14:00:00.000 GMT+0100,0.76737,0.76796,0.76681,0.76695,7900.23
28.02.2017 15:00:00.000 GMT+0100,0.76695,0.76815,0.76692,0.76812,6415.6602
28.02.2017 16:00:00.000 GMT+0100,0.76809,0.76944,0.76658,0.76894,10392.2402
28.02.2017 17:00:00.000 GMT+0100,0.76896,0.76925,0.76820,0.76842,7663.5098
28.02.2017 18:00:00.000 GMT+0100,0.76841,0.76885,0.76770,0.76775,5807.6299
28.02.2017 19:00:00.000 GMT+0100,0.76775,0.76783,0.76694,0.76723,5362.0698
28.02.2017 20:00:00.000 GMT+0100,0.76722,0.76733,0.76664,0.76671,5021.52
28.02.2017 21:00:00.000 GMT+0100,0.76671,0.76714,0.76598,0.76674,6188.79
28.02.2017 22:00:00.000 GMT+0100,0.76671,0.76672,0.76460,0.76553,5867.1802
28.02.2017 23:00:00.000 GMT+0100,0.76555,0.76564,0.76468,0.76512,2355.6001
01.03.2017 00:00:00.000 GMT+0100,0.76512,0.76528,0.76367,0.76417,4195.1499
01.03.2017 01:00:00.000 GMT+0100,0.76417,0.76691,0.76364,0.76603,6489.6401
01.03.2017 02:00:00.000 GMT+0100,0.76603,0.76668,0.76500,0.76661,6778.9102
01.03.2017 03:00:00.000 GMT+0100,0.76662,0.76995,0.76631,0.76769,11996.8701
01.03.2017 04:00:00.000 GMT+0100,0.76770,0.76782,0.76570,0.76629,5794.21
01.03.2017 05:00:00.000 GMT+0100,0.76631,0.76632,0.76527,0.76547,4020.5601
01.03.2017 06:00:00.000 GMT+0100,0.76547,0.76617,0.76539,0.76602,2916.4399
01.03.2017 07:00:00.000 GMT+0100,0.76602,0.76688,0.76602,0.76633,3757.98
01.03.2017 08:00:00.000 GMT+0100,0.76631,0.76671,0.76377,0.76660,8563.7305
01.03.2017 09:00:00.000 GMT+0100,0.76659,0.76677,0.76602,0.76666,7248.2798
01.03.2017 10:00:00.000 GMT+0100,0.76666,0.76684,0.76577,0.76638,5682.5601
01.03.2017 11:00:00.000 GMT+0100,0.76638,0.76656,0.76581,0.76621,5732.5801
01.03.2017 12:00:00.000 GMT+0100,0.76620,0.76631,0.76519,0.76605,7720.0801
01.03.2017 13:00:00.000 GMT+0100,0.76605,0.76615,0.76538,0.76592,5930.1499
01.03.2017 14:00:00.000 GMT+0100,0.76592,0.76638,0.76483,0.76556,9845.7197
