,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
4,2019-12-03,TSN,0,1,1,0,88.94999694824219
48,2019-12-03,DAL,0,1,1,0,55.619998931884766
50,2019-12-03,MCHP,0,1,1,0,91.87000274658203
59,2019-12-03,PRU,1,0,0,1,90.37999725341797
62,2019-12-03,PWR,0,1,1,0,40.63999938964844
72,2019-12-03,HES,0,1,1,0,59.790000915527344
90,2019-12-03,APA,1,0,0,1,18.3799991607666
94,2019-12-03,LOW,1,0,0,1,114.55000305175781
104,2019-12-03,SEE,1,0,0,1,37.33000183105469
112,2019-12-03,CI,1,0,0,1,195.3300018310547
118,2019-12-03,WYNN,0,1,0,0,116.5999984741211
142,2019-12-03,PNR,1,0,0,1,43.619998931884766
154,2019-12-03,LIN,0,1,1,0,202.0399932861328
160,2019-12-03,CXO,0,1,1,0,71.06999969482422
170,2019-12-03,PPG,0,1,1,0,127.95999908447266
200,2019-12-03,PBCT,1,0,0,1,16.149999618530273
201,2019-12-03,MXIM,0,1,1,0,55.209999084472656
219,2019-12-03,UPS,0,1,1,0,116.93000030517578
227,2019-12-03,ALK,1,0,0,1,66.61000061035156
229,2019-12-03,HCA,1,0,0,1,138.1699981689453
237,2019-12-03,XYL,0,1,1,0,75.54000091552734
241,2019-12-03,RJF,1,0,0,1,88.0
253,2019-12-03,NWS,0,1,1,0,12.90999984741211
270,2019-12-03,CTSH,1,0,0,1,62.75
271,2019-12-03,TXN,0,1,1,0,117.75
275,2019-12-03,MPC,1,0,0,1,60.029998779296875
285,2019-12-03,MRO,1,0,0,1,11.760000228881836
302,2019-12-03,IVZ,0,1,1,0,16.690000534057617
311,2019-12-03,XOM,1,0,0,1,67.87999725341797
318,2019-12-03,CNC,0,1,1,0,60.06999969482422
322,2019-12-03,HRB,1,0,0,1,23.600000381469727
333,2019-12-03,COG,0,0,0,1,15.710000038146973
