,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
30,2019-12-03,MXIM,0,1,1,0,55.209999084472656
34,2019-12-03,HES,0,1,1,0,59.790000915527344
39,2019-12-03,MPC,1,0,0,1,60.029998779296875
44,2019-12-03,CNC,0,1,1,0,60.06999969482422
82,2019-12-03,XOM,1,0,0,1,67.87999725341797
83,2019-12-03,CTSH,1,0,0,1,62.75
100,2019-12-03,CXO,0,1,1,0,71.06999969482422
103,2019-12-03,XYL,0,1,1,0,75.54000091552734
109,2019-12-03,TXN,0,1,1,0,117.75
110,2019-12-03,ALK,1,0,0,1,66.61000061035156
115,2019-12-03,PWR,0,1,1,0,40.63999938964844
125,2019-12-03,HCA,1,0,0,1,138.1699981689453
136,2019-12-03,WYNN,0,1,0,0,116.5999984741211
152,2019-12-03,PPG,0,1,1,0,127.95999908447266
162,2019-12-03,IVZ,0,1,1,0,16.690000534057617
168,2019-12-03,PRU,1,0,0,1,90.37999725341797
170,2019-12-03,LOW,1,0,0,1,114.55000305175781
175,2019-12-03,PBCT,1,0,0,1,16.149999618530273
182,2019-12-03,TSN,0,1,1,0,88.94999694824219
184,2019-12-03,APA,1,0,0,1,18.3799991607666
188,2019-12-03,SEE,1,0,0,1,37.33000183105469
189,2019-12-03,CI,1,0,0,1,195.3300018310547
195,2019-12-03,MCHP,0,1,1,0,91.87000274658203
220,2019-12-03,HRB,1,0,0,1,23.600000381469727
225,2019-12-03,COG,0,0,0,1,15.710000038146973
231,2019-12-03,MRO,1,0,0,1,11.760000228881836
235,2019-12-03,DAL,0,1,1,0,55.619998931884766
253,2019-12-03,NWS,0,1,1,0,12.90999984741211
265,2019-12-03,UPS,0,1,1,0,116.93000030517578
294,2019-12-03,LIN,0,1,1,0,202.0399932861328
302,2019-12-03,RJF,1,0,0,1,88.0
320,2019-12-03,PNR,1,0,0,1,43.619998931884766
