,Compte,Type,conId,Ticker,Quantité,Average Cost
0,U3229419,Stock,180350774,IRM,-150.0,32.57259135
1,U3229419,Stock,6150,CSX,86.0,53.8516279
2,U3229419,Stock,270018,HBAN,-598.0,9.07468025
3,U3229419,Stock,50530752,AWK,-37.0,134.0000784
4,U3229419,Stock,13977,XOM,82.0,61.0621951
5,U3229419,Stock,3655640,HSIC,86.0,57.2416279
6,U3229419,Stock,49921110,NTAP,327.0,46.0091743
7,U3229419,Stock,138438437,ALLE,-38.0,128.91089735
8,U3229419,Stock,257944570,HLT,62.0,72.45612905
9,U3229419,Stock,661547,PPL,-188.0,27.9139447
10,U3229419,Stock,4369855,INCY,69.0,68.16449275
11,U3229419,Stock,9081,LEG,147.0,31.3668027
12,U3229419,Stock,9720,MMM,-31.0,163.96422905
13,U3229419,Stock,292491487,TPR,284.0,14.99149015
