,Compte,Type,conId,Ticker,Quantité,Average Cost
0,U3229419,Stock,2841574,MS,-111.0,45.0398766
1,U3229419,Stock,180350774,IRM,-150.0,33.28247865
2,U3229419,Stock,270018,HBAN,-408.0,12.2446103
3,U3229419,Stock,50530752,AWK,-37.0,134.0000784
4,U3229419,Stock,11295,PPG,-48.0,104.89672915
5,U3229419,Stock,13977,XOM,82.0,61.0621951
6,U3229419,Stock,270825,JBHT,-52.0,96.62851345
7,U3229419,Stock,276329,ZION,-125.0,39.861
8,U3229419,Stock,95514904,CBRE,-81.0,61.07627035
9,U3229419,Stock,270188,HOLX,-93.0,53.52802045
10,U3229419,Stock,272942,PAYX,-56.0,88.1801982
11,U3229419,Stock,138438437,ALLE,-38.0,128.91089735
12,U3229419,Stock,12259,SNA,-32.0,155.3954125
13,U3229419,Stock,4157,ADI,-46.0,110.0657087
14,U3229419,Stock,198032496,WRK,-151.0,33.46251855
15,U3229419,Stock,6585,DTE,-45.0,113.19515555
16,U3229419,Stock,9081,LEG,-111.0,45.00993965
17,U3229419,Stock,9720,MMM,-31.0,163.96422905
18,U3229419,Stock,1448494,WAT,-26.0,195.23710385
19,U3229419,Stock,10811,OMC,-66.0,75.66316365
20,U3229419,Stock,6842,EMR,-78.0,64.5256346
21,U3229419,Stock,5684,CVX,-54.0,93.87928705
