,Compte,Type,conId,Ticker,Quantité,Average Cost
0,U3229419,Stock,49921110,NTAP,327.0,46.0091743
1,U3229419,Stock,95514904,CBRE,-81.0,61.07627035
2,U3229419,Stock,180350774,IRM,-150.0,32.57259135
3,U3229419,Stock,270188,HOLX,-93.0,53.52802045
4,U3229419,Stock,272942,PAYX,-56.0,88.1801982
5,U3229419,Stock,138438437,ALLE,-38.0,128.91089735
6,U3229419,Stock,50530752,AWK,-37.0,134.0000784
7,U3229419,Stock,162231797,SYF,-348.0,29.36348475
8,U3229419,Stock,13977,XOM,82.0,61.0621951
9,U3229419,Stock,9720,MMM,-31.0,163.96422905
10,U3229419,Stock,1448494,WAT,-51.0,199.83918825
11,U3229419,Stock,10811,OMC,-66.0,72.7786121
