,Compte,Type,conId,Ticker,Quantité,Average Cost
0,U3229419,Stock,180350774,IRM,-150.0,32.57259135
1,U3229419,Stock,50530752,AWK,-37.0,134.0000784
2,U3229419,Stock,13977,XOM,82.0,61.0621951
3,U3229419,Stock,6478131,TTWO,-42.0,118.4834524
4,U3229419,Stock,9360,MAS,-123.0,40.7308504
5,U3229419,Stock,3655640,HSIC,86.0,57.2416279
6,U3229419,Stock,49921110,NTAP,327.0,46.0091743
7,U3229419,Stock,95514904,CBRE,-81.0,61.07627035
8,U3229419,Stock,270188,HOLX,-93.0,53.52802045
9,U3229419,Stock,272942,PAYX,-56.0,88.1801982
10,U3229419,Stock,138438437,ALLE,-38.0,128.91089735
11,U3229419,Stock,9720,MMM,-31.0,163.96422905
12,U3229419,Stock,10811,OMC,-66.0,72.7786121
