,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-03-13,EMR,0,1,1,0,50.33000183105469,Traité,Open Short,16-03-2020 14:26:36,50.23
1,2020-03-13,PPG,0,1,1,0,94.19000244140624,Traité,Open Short,16-03-2020 14:26:36,94.0
2,2020-03-13,HBAN,0,1,1,0,9.5,Traité,NA,NA,NA
3,2020-03-13,ZION,0,1,1,0,29.420000076293945,Traité,Open Short,16-03-2020 14:26:37,29.36
4,2020-03-13,WAT,1,0,0,1,184.47999572753903,Traité,Open Long,16-03-2020 14:26:37,184.85
5,2020-03-13,AGN,0,1,1,0,183.8500061035156,Traité,Open Short,16-03-2020 14:26:38,183.48
6,2020-03-13,CSX,0,1,1,0,57.93999862670898,Traité,Close Long,16-03-2020 14:26:38,57.82
7,2020-03-13,ALLE,0,1,1,0,111.80999755859376,Traité,NA,NA,NA
8,2020-03-13,SWK,0,1,1,0,109.08999633789062,Traité,Open Short,16-03-2020 14:26:40,108.87
9,2020-03-13,RF,0,1,1,0,9.979999542236328,Traité,Open Short,16-03-2020 14:26:40,9.96
10,2020-03-13,TTWO,0,1,1,0,116.62000274658205,Traité,Open Short,16-03-2020 14:26:40,116.39
11,2020-03-13,NTAP,0,1,1,0,40.79999923706055,Traité,Close Long,16-03-2020 14:26:41,40.72
12,2020-03-13,PRU,0,1,1,0,52.91999816894531,Traité,Open Short,16-03-2020 14:26:41,52.81
13,2020-03-13,INCY,0,1,1,0,73.83999633789062,Traité,Close Long,16-03-2020 14:26:42,73.69
14,2020-03-13,GILD,0,1,1,0,70.75,Traité,Open Short,16-03-2020 14:26:43,70.61
15,2020-03-13,MTB,0,1,1,0,112.75,Traité,Open Short,16-03-2020 14:26:43,112.52
16,2020-03-13,BXP,0,1,1,0,117.05999755859376,Traité,Open Short,16-03-2020 14:26:44,116.83
17,2020-03-13,HSIC,1,0,0,1,56.709999084472656,Traité,NA,NA,NA
