DATE,OpenBid,HighBid,LowBid,CloseBid,OpenAsk,HighAsk,LowAsk,CloseAsk,Symbol,Open,High,Low,Close,TimeRange,Date,ADR,DayHigh,DayLow,INDEX,DateShiftMinus,DateShiftPlus,HighShift,LowShift,HighSlope,LowSlope,ADR_High,ADR_Low
2019-12-02 00:00:00,1.10178,1.1019,1.10146,1.10189,1.10189,1.10202,1.10158,1.10201,EURUSD,1.101835,1.10196,1.10152,1.10195,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 00:00:00,,2019-12-02 00:00:00,,,1.10196,1.10152,,
2019-12-02 01:00:00,1.10189,1.10202,1.10171,1.10182,1.10201,1.10214,1.1018299999999999,1.10195,EURUSD,1.10195,1.10208,1.10177,1.101885,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 01:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.10196,1.10152,1.10208,1.10152,,
2019-12-02 02:00:00,1.10182,1.10206,1.10162,1.10162,1.10195,1.10219,1.1017299999999999,1.10174,EURUSD,1.101885,1.102125,1.101675,1.10168,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 02:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.10208,1.10177,1.102125,1.101675,,
2019-12-02 03:00:00,1.10162,1.1018299999999999,1.10161,1.10174,1.10174,1.10195,1.1017299999999999,1.10185,EURUSD,1.10168,1.10189,1.10167,1.101795,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 03:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.102125,1.101675,1.102125,1.10167,,
2019-12-02 04:00:00,1.10174,1.10201,1.1017299999999999,1.1018,1.10185,1.1021299999999998,1.10184,1.1019299999999999,EURUSD,1.101795,1.1020699999999999,1.101785,1.1018649999999999,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 04:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.10189,1.10167,1.1020699999999999,1.10167,,
2019-12-02 05:00:00,1.1018,1.10199,1.10176,1.10185,1.1019299999999999,1.1021100000000001,1.10188,1.1019700000000001,EURUSD,1.1018649999999999,1.1020500000000002,1.10182,1.1019100000000002,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 05:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.1020699999999999,1.101785,1.1020699999999999,1.10167,,
2019-12-02 06:00:00,1.10185,1.10186,1.1015700000000002,1.10161,1.1019700000000001,1.10198,1.10169,1.10174,EURUSD,1.1019100000000002,1.10192,1.10163,1.101675,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 06:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.1020500000000002,1.10182,1.1020699999999999,1.10163,,
2019-12-02 07:00:00,1.10161,1.1022100000000001,1.10155,1.1016700000000001,1.10174,1.10233,1.10166,1.10178,EURUSD,1.101675,1.10227,1.1016050000000002,1.101725,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 07:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.10192,1.10163,1.10227,1.1016050000000002,,
2019-12-02 08:00:00,1.1016700000000001,1.10206,1.10125,1.10127,1.10178,1.10218,1.1013700000000002,1.10138,EURUSD,1.101725,1.10212,1.1013100000000002,1.101325,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 08:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.10227,1.1016050000000002,1.10227,1.1013100000000002,,
2019-12-02 09:00:00,1.10127,1.10165,1.10105,1.10138,1.10138,1.1017700000000001,1.10117,1.1014899999999999,EURUSD,1.101325,1.1017100000000002,1.10111,1.101435,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 09:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.10212,1.1013100000000002,1.10227,1.10111,,
2019-12-02 10:00:00,1.10138,1.1016299999999999,1.10111,1.10111,1.1014899999999999,1.10175,1.10122,1.10122,EURUSD,1.101435,1.10169,1.101165,1.101165,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 10:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.1017100000000002,1.10111,1.10227,1.10111,,
2019-12-02 11:00:00,1.10111,1.1015,1.1007,1.10077,1.10122,1.10162,1.10081,1.10086,EURUSD,1.101165,1.10156,1.100755,1.1008149999999999,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 11:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.10169,1.101165,1.10227,1.100755,,
2019-12-02 12:00:00,1.10077,1.1018700000000001,1.1002299999999998,1.10185,1.10086,1.10198,1.10035,1.10196,EURUSD,1.1008149999999999,1.101925,1.1002899999999998,1.101905,2019-12-02,2019-12-02 00:00:00,,1.1089950000000002,1.1002899999999998,2019-12-02 12:00:00,2019-12-02 00:00:00,2019-12-02 00:00:00,1.10156,1.100755,1.101925,1.1002899999999998,,
