,Date du Relevé,Compte,Type,Ticker,Quantité,Average Cost,Exposition,Date,Close,Latent PnL
29,2019-11-21,DU1507426,Stock,KMX,-150.0,99.72,-14958.0,2019-11-20,99.57,22.500000000000853
30,2019-11-21,DU1507426,Stock,NDAQ,-143.0,104.6,-14957.8,2019-11-20,105.7,-157.3000000000012
31,2019-11-21,DU1507426,Stock,HUM,-45.0,334.44,-15049.8,2019-11-20,337.77,-149.84999999999928
32,2019-11-21,DU1507426,Stock,FBHS,234.0,63.5,14859.0,2019-11-20,61.74,-411.8399999999995
33,2019-11-21,DU1507426,Stock,KO,-282.0,53.13,-14982.66,2019-11-20,53.22,-25.379999999998958
34,2019-11-21,DU1507426,Stock,SWKS,153.0,97.65,14940.45,2019-11-20,96.04,-246.32999999999993
35,2019-11-21,DU1507426,Stock,REGN,-44.0,341.08,-15007.52,2019-11-20,344.24,-139.0400000000011
36,2019-11-21,DU1507426,Stock,FISV,-128.0,116.04,-14853.12,2019-11-20,115.35,88.32000000000153
37,2019-11-21,DU1507426,Stock,SHW,-25.0,585.58,-14639.5,2019-11-20,576.02,239.00000000000148
38,2019-11-21,DU1507426,Stock,SIVB,65.0,229.66,14927.9,2019-11-20,228.38,-83.20000000000007
39,2019-11-21,DU1507426,Stock,DHI,-273.0,54.71,-14935.83,2019-11-20,54.4,84.63000000000062
40,2019-11-21,DU1507426,Stock,DHR,106.0,140.21,14862.26,2019-11-20,142.96,291.5
41,2019-11-21,DU1507426,Stock,NCLH,278.0,53.6,14900.8,2019-11-20,52.78,-227.9600000000001
42,2019-11-22,DU1507426,Stock,CAH,266.0,55.48,14757.68,2019-11-21,55.17,-82.45999999999871
43,2019-11-22,DU1507426,Stock,VRTX,-71.0,212.48,-15086.08,2019-11-21,215.5,-214.42000000000073
44,2019-11-22,DU1507426,Stock,AMZN,8.0,1756.16,14049.28,2019-11-21,1734.71,-171.60000000000036
45,2019-11-22,DU1507426,Stock,MCK,99.0,149.9,14840.1,2019-11-21,152.26,233.63999999999854
46,2019-11-22,DU1507426,Stock,CNC,-252.0,59.55,-15006.6,2019-11-21,59.69,-35.28000000000014
47,2019-11-22,DU1507426,Stock,XRX,-380.0,39.38,-14964.4,2019-11-21,38.69,262.20000000000186
48,2019-11-22,DU1507426,Stock,MAR,110.0,135.96,14955.6,2019-11-21,132.98,-327.800000000002
49,2019-11-22,DU1507426,Stock,MAS,326.0,45.7,14898.2,2019-11-21,46.12,136.91999999999825
50,2019-11-22,DU1507426,Stock,CI,75.0,198.63,14897.25,2019-11-21,201.21,193.50000000000094
51,2019-11-22,DU1507426,Stock,KMX,-150.0,99.72,-14958.0,2019-11-21,98.18,230.9999999999988
52,2019-11-22,DU1507426,Stock,NDAQ,-143.0,104.6,-14957.8,2019-11-21,104.74,-20.02000000000008
53,2019-11-22,DU1507426,Stock,HUM,-45.0,334.44,-15049.8,2019-11-21,338.47,-181.35000000000133
54,2019-11-22,DU1507426,Stock,FBHS,234.0,63.5,14859.0,2019-11-21,62.35,-269.0999999999997
55,2019-11-22,DU1507426,Stock,KO,-282.0,53.13,-14982.66,2019-11-21,52.96,47.94000000000048
56,2019-11-22,DU1507426,Stock,SWKS,153.0,97.65,14940.45,2019-11-21,96.41,-189.7200000000014
57,2019-11-22,DU1507426,Stock,REGN,-44.0,341.08,-15007.52,2019-11-21,350.78,-426.7999999999995
58,2019-11-22,DU1507426,Stock,RJF,166.0,89.16,14800.56,2019-11-21,88.15,-167.6599999999985
59,2019-11-22,DU1507426,Stock,FISV,-128.0,116.04,-14853.12,2019-11-21,114.08,250.88000000000102
60,2019-11-22,DU1507426,Stock,SHW,-25.0,585.58,-14639.5,2019-11-21,568.56,425.5000000000024
61,2019-11-22,DU1507426,Stock,HBI,983.0,15.09,14833.47,2019-11-21,14.77,-314.5600000000003
62,2019-11-22,DU1507426,Stock,SIVB,65.0,229.66,14927.9,2019-11-21,227.93,-112.44999999999933
63,2019-11-22,DU1507426,Stock,DHI,-273.0,54.71,-14935.83,2019-11-21,53.74,264.8099999999997
64,2019-11-22,DU1507426,Stock,DHR,106.0,140.21,14862.26,2019-11-21,143.18,314.8199999999999
65,2019-11-22,DU1507426,Stock,NCLH,278.0,53.6,14900.8,2019-11-21,53.42,-50.03999999999992
66,2019-11-22,DU1507426,Stock,PM,-178.0,83.56,-14873.68,2019-11-21,83.46,17.800000000001518
67,2019-11-25,DU1507426,Stock,CAH,266.0,55.48,14757.68,2019-11-22,55.69,55.86000000000023
68,2019-11-25,DU1507426,Stock,VRTX,-71.0,212.48,-15086.08,2019-11-22,218.0,-391.92000000000075
69,2019-11-25,DU1507426,Stock,AMZN,8.0,1756.16,14049.28,2019-11-22,1745.72,-83.52000000000044
70,2019-11-25,DU1507426,Stock,MCK,99.0,149.9,14840.1,2019-11-22,152.61,268.29000000000076
71,2019-11-25,DU1507426,Stock,VNO,234.0,63.32,14816.88,2019-11-22,63.09,-53.81999999999927
72,2019-11-25,DU1507426,Stock,PSX,-125.0,118.49,-14811.25,2019-11-22,116.63,232.49999999999994
73,2019-11-25,DU1507426,Stock,CNC,-252.0,59.55,-15006.6,2019-11-22,59.45,25.199999999998568
74,2019-11-25,DU1507426,Stock,XRX,-380.0,39.38,-14964.4,2019-11-22,39.06,121.60000000000011
75,2019-11-25,DU1507426,Stock,MAR,110.0,135.96,14955.6,2019-11-22,136.25,31.899999999999125
76,2019-11-25,DU1507426,Stock,MAS,326.0,45.7,14898.2,2019-11-22,46.06,117.35999999999981
77,2019-11-25,DU1507426,Stock,CI,75.0,198.63,14897.25,2019-11-22,201.85,241.49999999999991
78,2019-11-25,DU1507426,Stock,KMX,-150.0,99.72,-14958.0,2019-11-22,97.58,321.0000000000001
79,2019-11-25,DU1507426,Stock,CMA,200.0,69.2,13840.0,2019-11-22,69.91,141.99999999999875
80,2019-11-25,DU1507426,Stock,NDAQ,-143.0,104.6,-14957.8,2019-11-22,104.37,32.88999999999854
81,2019-11-25,DU1507426,Stock,HUM,-45.0,334.44,-15049.8,2019-11-22,338.24,-171.0000000000005
82,2019-11-25,DU1507426,Stock,FBHS,234.0,63.5,14859.0,2019-11-22,62.74,-177.83999999999952
83,2019-11-25,DU1507426,Stock,KO,-282.0,53.13,-14982.66,2019-11-22,53.03,28.2000000000004
84,2019-11-25,DU1507426,Stock,SWKS,153.0,97.65,14940.45,2019-11-22,97.84,29.069999999999652
85,2019-11-25,DU1507426,Stock,REGN,-86.0,346.18,-29771.48,2019-11-22,360.66,-1245.2800000000016
86,2019-11-25,DU1507426,Stock,RJF,166.0,89.16,14800.56,2019-11-22,88.41,-124.5
87,2019-11-25,DU1507426,Stock,FISV,-128.0,116.04,-14853.12,2019-11-22,113.92,271.3600000000006
88,2019-11-25,DU1507426,Stock,SHW,-25.0,585.58,-14639.5,2019-11-22,574.83,268.75
89,2019-11-25,DU1507426,Stock,HBI,-22.0,14.82,-326.04,2019-11-22,15.03,-4.61999999999998
90,2019-11-25,DU1507426,Stock,SIVB,65.0,229.66,14927.9,2019-11-22,231.02,88.40000000000089
91,2019-11-25,DU1507426,Stock,DHI,-273.0,54.71,-14935.83,2019-11-22,53.94,210.21000000000086
92,2019-11-25,DU1507426,Stock,DHR,106.0,140.21,14862.26,2019-11-22,143.32,329.65999999999843
93,2019-11-25,DU1507426,Stock,NCLH,278.0,53.6,14900.8,2019-11-22,54.01,113.97999999999905
94,2019-11-25,DU1507426,Stock,PM,-178.0,83.56,-14873.68,2019-11-22,82.38,210.0400000000012
95,2019-11-26,DU1507426,Stock,CAH,266.0,55.48,14757.68,2019-11-25,56.35,231.4200000000012
96,2019-11-26,DU1507426,Stock,VRTX,-71.0,212.48,-15086.08,2019-11-25,223.27,-766.0900000000015
97,2019-11-26,DU1507426,Stock,AMZN,8.0,1756.16,14049.28,2019-11-25,1773.84,141.4399999999987
98,2019-11-26,DU1507426,Stock,MCK,99.0,149.9,14840.1,2019-11-25,153.27,333.63000000000045
99,2019-11-26,DU1507426,Stock,LUV,259.0,57.12,14794.08,2019-11-25,57.56,113.96000000000126
100,2019-11-26,DU1507426,Stock,VNO,234.0,63.32,14816.88,2019-11-25,63.57,58.5
101,2019-11-26,DU1507426,Stock,PSX,-125.0,118.49,-14811.25,2019-11-25,115.42,383.74999999999915
102,2019-11-26,DU1507426,Stock,CNC,-252.0,59.55,-15006.6,2019-11-25,61.17,-408.24000000000115
103,2019-11-26,DU1507426,Stock,XRX,-380.0,39.38,-14964.4,2019-11-25,38.76,235.60000000000173
104,2019-11-26,DU1507426,Stock,MAR,110.0,135.96,14955.6,2019-11-25,137.98,222.199999999998
105,2019-11-26,DU1507426,Stock,MAS,326.0,45.7,14898.2,2019-11-25,46.42,234.71999999999963
106,2019-11-26,DU1507426,Stock,ZION,296.0,50.06,14817.76,2019-11-25,50.17,32.55999999999983
107,2019-11-26,DU1507426,Stock,CI,75.0,198.63,14897.25,2019-11-25,203.87,393.0000000000007
108,2019-11-26,DU1507426,Stock,KMX,-150.0,99.72,-14958.0,2019-11-25,97.83,283.5000000000001
109,2019-11-26,DU1507426,Stock,CMA,200.0,69.2,13840.0,2019-11-25,70.51,262.00000000000045
110,2019-11-26,DU1507426,Stock,NDAQ,-143.0,104.6,-14957.8,2019-11-25,104.64,-5.720000000000894
111,2019-11-26,DU1507426,Stock,HUM,-45.0,334.44,-15049.8,2019-11-25,344.82,-467.0999999999998
112,2019-11-26,DU1507426,Stock,FBHS,234.0,63.5,14859.0,2019-11-25,63.55,11.699999999999335
113,2019-11-26,DU1507426,Stock,KO,-282.0,53.13,-14982.66,2019-11-25,53.22,-25.379999999998958
114,2019-11-26,DU1507426,Stock,SWKS,153.0,97.65,14940.45,2019-11-25,100.82,485.00999999999806
115,2019-11-26,DU1507426,Stock,REGN,-86.0,346.18,-29771.48,2019-11-25,366.82,-1775.0399999999988
116,2019-11-26,DU1507426,Stock,RJF,166.0,89.16,14800.56,2019-11-25,89.56,66.40000000000094
117,2019-11-26,DU1507426,Stock,FISV,-128.0,116.04,-14853.12,2019-11-25,114.74,166.40000000000146
118,2019-11-26,DU1507426,Stock,SHW,-25.0,585.58,-14639.5,2019-11-25,580.01,139.25000000000125
119,2019-11-26,DU1507426,Stock,HBI,-22.0,14.82,-326.04,2019-11-25,15.16,-7.479999999999997
120,2019-11-26,DU1507426,Stock,SIVB,65.0,229.66,14927.9,2019-11-25,235.75,395.85000000000025
121,2019-11-26,DU1507426,Stock,DHI,-273.0,54.71,-14935.83,2019-11-25,54.65,16.38000000000062
122,2019-11-26,DU1507426,Stock,DHR,106.0,140.21,14862.26,2019-11-25,144.94,501.3799999999989
123,2019-11-26,DU1507426,Stock,NCLH,278.0,53.6,14900.8,2019-11-25,53.97,102.85999999999929
124,2019-11-26,DU1507426,Stock,PM,-178.0,83.56,-14873.68,2019-11-25,82.37,211.8199999999996
125,2019-11-27,DU1507426,Stock,CAH,266.0,55.48,14757.68,2019-11-26,54.21,-337.8199999999989
126,2019-11-27,DU1507426,Stock,VRTX,-71.0,212.48,-15086.08,2019-11-26,219.05,-466.4700000000015
127,2019-11-27,DU1507426,Stock,AMZN,8.0,1756.16,14049.28,2019-11-26,1796.94,326.2399999999998
128,2019-11-27,DU1507426,Stock,NWSA,1150.0,12.9,14835.0,2019-11-26,13.04,160.9999999999986
129,2019-11-27,DU1507426,Stock,MCK,99.0,149.9,14840.1,2019-11-26,145.8,-405.8999999999994
130,2019-11-27,DU1507426,Stock,LUV,259.0,57.12,14794.08,2019-11-26,57.59,121.73000000000155
131,2019-11-27,DU1507426,Stock,VNO,234.0,63.32,14816.88,2019-11-26,64.38,248.03999999999888
132,2019-11-27,DU1507426,Stock,PSX,-125.0,118.49,-14811.25,2019-11-26,114.33,519.9999999999995
133,2019-11-27,DU1507426,Stock,CNC,-252.0,59.55,-15006.6,2019-11-26,60.02,-118.4400000000015
134,2019-11-27,DU1507426,Stock,XRX,-380.0,39.38,-14964.4,2019-11-26,38.3,410.400000000002
135,2019-11-27,DU1507426,Stock,MAR,110.0,135.96,14955.6,2019-11-26,140.08,453.2000000000005
136,2019-11-27,DU1507426,Stock,MAS,326.0,45.7,14898.2,2019-11-26,47.12,462.91999999999825
137,2019-11-27,DU1507426,Stock,ZION,591.0,50.17,29650.47,2019-11-26,49.66,-301.41000000000304
138,2019-11-27,DU1507426,Stock,CI,75.0,198.63,14897.25,2019-11-26,200.37,130.50000000000068
139,2019-11-27,DU1507426,Stock,KMX,-150.0,99.72,-14958.0,2019-11-26,98.64,161.99999999999974
140,2019-11-27,DU1507426,Stock,CMA,410.0,69.64,28552.4,2019-11-26,70.31,274.7000000000007
141,2019-11-27,DU1507426,Stock,NDAQ,-143.0,104.6,-14957.8,2019-11-26,104.83,-32.89000000000057
142,2019-11-27,DU1507426,Stock,HUM,-45.0,334.44,-15049.8,2019-11-26,342.09,-344.249999999999
143,2019-11-27,DU1507426,Stock,FBHS,234.0,63.5,14859.0,2019-11-26,64.58,252.7199999999996
144,2019-11-27,DU1507426,Stock,KO,-282.0,53.13,-14982.66,2019-11-26,53.9,-217.13999999999888
145,2019-11-27,DU1507426,Stock,SWKS,153.0,97.65,14940.45,2019-11-26,99.12,224.90999999999983
146,2019-11-27,DU1507426,Stock,REGN,-86.0,346.18,-29771.48,2019-11-26,363.83,-1517.899999999998
147,2019-11-27,DU1507426,Stock,RJF,166.0,89.16,14800.56,2019-11-26,89.52,59.759999999999906
148,2019-11-27,DU1507426,Stock,FISV,-128.0,116.04,-14853.12,2019-11-26,116.22,-23.039999999999054
149,2019-11-27,DU1507426,Stock,SHW,-25.0,585.58,-14639.5,2019-11-26,587.18,-39.999999999997726
150,2019-11-27,DU1507426,Stock,HBI,-22.0,14.82,-326.04,2019-11-26,15.05,-5.060000000000009
151,2019-11-27,DU1507426,Stock,SIVB,65.0,229.66,14927.9,2019-11-26,232.96,214.50000000000074
152,2019-11-27,DU1507426,Stock,DHI,-273.0,54.71,-14935.83,2019-11-26,55.39,-185.63999999999993
153,2019-11-27,DU1507426,Stock,DHR,106.0,140.21,14862.26,2019-11-26,145.98,611.6199999999981
154,2019-11-27,DU1507426,Stock,NCLH,278.0,53.6,14900.8,2019-11-26,53.93,91.73999999999953
155,2019-11-27,DU1507426,Stock,WAB,183.0,81.01,14824.83,2019-11-26,80.11,-164.70000000000104
156,2019-11-27,DU1507426,Stock,PM,-178.0,83.56,-14873.68,2019-11-26,82.27,229.6200000000011
157,2019-11-28,DU1507426,Stock,CAH,266.0,55.48,14757.68,2019-11-27,55.22,-69.15999999999947
158,2019-11-28,DU1507426,Stock,CCL,-331.0,44.94,-14875.14,2019-11-27,45.22,-92.68000000000038
159,2019-11-28,DU1507426,Stock,VRTX,-71.0,212.48,-15086.08,2019-11-27,220.06,-538.1800000000009
160,2019-11-28,DU1507426,Stock,AMZN,8.0,1756.16,14049.28,2019-11-27,1818.51,498.7999999999993
161,2019-11-28,DU1507426,Stock,NWSA,1150.0,12.9,14835.0,2019-11-27,13.07,195.49999999999991
162,2019-11-28,DU1507426,Stock,MCK,99.0,149.9,14840.1,2019-11-27,146.29,-357.39000000000135
163,2019-11-28,DU1507426,Stock,LUV,259.0,57.12,14794.08,2019-11-27,57.75,163.17000000000067
164,2019-11-28,DU1507426,Stock,PSX,-125.0,118.49,-14811.25,2019-11-27,114.69,474.99999999999966
165,2019-11-28,DU1507426,Stock,CNC,-252.0,59.55,-15006.6,2019-11-27,60.44,-224.28000000000014
166,2019-11-28,DU1507426,Stock,XRX,-380.0,39.38,-14964.4,2019-11-27,38.8,220.40000000000205
167,2019-11-28,DU1507426,Stock,MAR,110.0,135.96,14955.6,2019-11-27,141.34,591.7999999999995
168,2019-11-28,DU1507426,Stock,MAS,326.0,45.7,14898.2,2019-11-27,47.13,466.1799999999999
169,2019-11-28,DU1507426,Stock,ZION,591.0,50.17,29650.47,2019-11-27,50.07,-59.10000000000084
170,2019-11-28,DU1507426,Stock,CI,75.0,198.63,14897.25,2019-11-27,200.03,105.00000000000043
171,2019-11-28,DU1507426,Stock,KMX,-150.0,99.72,-14958.0,2019-11-27,98.31,211.4999999999995
172,2019-11-28,DU1507426,Stock,CMA,410.0,69.64,28552.4,2019-11-27,70.94,532.9999999999989
173,2019-11-28,DU1507426,Stock,NDAQ,-143.0,104.6,-14957.8,2019-11-27,104.25,50.04999999999919
174,2019-11-28,DU1507426,Stock,HUM,-45.0,334.44,-15049.8,2019-11-27,341.94,-337.5
175,2019-11-28,DU1507426,Stock,FBHS,234.0,63.5,14859.0,2019-11-27,64.38,205.91999999999894
176,2019-11-28,DU1507426,Stock,KO,-282.0,53.13,-14982.66,2019-11-27,53.95,-231.24000000000007
177,2019-11-28,DU1507426,Stock,SWKS,153.0,97.65,14940.45,2019-11-27,99.63,302.93999999999846
178,2019-11-28,DU1507426,Stock,REGN,-86.0,346.18,-29771.48,2019-11-27,371.58,-2184.399999999998
179,2019-11-28,DU1507426,Stock,RJF,166.0,89.16,14800.56,2019-11-27,90.48,219.12000000000123
180,2019-11-28,DU1507426,Stock,FISV,-128.0,116.04,-14853.12,2019-11-27,116.32,-35.83999999999833
181,2019-11-28,DU1507426,Stock,SHW,-25.0,585.58,-14639.5,2019-11-27,584.86,18.000000000000682
182,2019-11-28,DU1507426,Stock,HBI,-22.0,14.82,-326.04,2019-11-27,15.4,-12.760000000000002
183,2019-11-28,DU1507426,Stock,SIVB,65.0,229.66,14927.9,2019-11-27,234.87,338.65000000000055
184,2019-11-28,DU1507426,Stock,DHI,-273.0,54.71,-14935.83,2019-11-27,55.3,-161.069999999999
185,2019-11-28,DU1507426,Stock,DHR,106.0,140.21,14862.26,2019-11-27,146.59,676.2799999999995
186,2019-11-28,DU1507426,Stock,NCLH,278.0,53.6,14900.8,2019-11-27,54.64,289.1199999999998
187,2019-11-28,DU1507426,Stock,WAB,183.0,81.01,14824.83,2019-11-27,79.09,-351.3600000000003
188,2019-11-28,DU1507426,Stock,PM,-178.0,83.56,-14873.68,2019-11-27,82.48,192.2399999999997
