,Date,Compte,Ticker,Type,Quantité,Exposition,Latent PnL
0,2019-12-26,DU1507427,KEY,Stock,-492.0,-9992.52,-29.520000000001122
1,2019-12-26,DU1507427,NCLH,Stock,-172.0,-10019.0,-147.9199999999999
2,2019-12-26,DU1507427,WFC,Stock,-186.0,-10042.14,-29.75999999999937
3,2019-12-26,DU1507427,FTV,Stock,-131.0,-10038.53,44.539999999998585
4,2019-12-26,DU1507427,CLX,Stock,-66.0,-10043.22,-50.820000000000675
5,2019-12-27,DU1507427,KEY,Stock,-984.0,-19985.04,-14.76000000000231
6,2019-12-27,DU1507427,NCLH,Stock,-344.0,-20038.0,-295.8399999999998
7,2019-12-27,DU1507427,WFC,Stock,-372.0,-20084.28,-16.739999999999313
8,2019-12-27,DU1507427,FTV,Stock,-262.0,-20077.06,51.089999999998206
9,2019-12-27,DU1507427,CLX,Stock,-132.0,-20086.44,-140.58000000000158
10,2019-12-30,DU1507427,KEY,Stock,-1476.0,-29977.56,29.519999999997626
11,2019-12-30,DU1507427,NCLH,Stock,-516.0,-30057.0,-354.3200000000004
12,2019-12-30,DU1507427,WFC,Stock,-558.0,-30126.42,55.80000000000079
13,2019-12-30,DU1507427,FTV,Stock,-393.0,-30115.590000000004,96.93999999999748
14,2019-12-30,DU1507427,CLX,Stock,-198.0,-30129.66,-187.4400000000021
15,2019-12-30,DU1507427,BKNG,Stock,-5.0,-10345.3,75.95000000000027
16,2019-12-31,DU1507427,KEY,Stock,-1968.0,-39970.08,63.959999999997756
17,2019-12-31,DU1507427,NCLH,Stock,-688.0,-40076.0,-381.83999999999986
18,2019-12-31,DU1507427,WFC,Stock,-744.0,-40168.56,91.14000000000168
19,2019-12-31,DU1507427,FTV,Stock,-524.0,-40154.12,128.37999999999678
20,2019-12-31,DU1507427,CLX,Stock,-264.0,-40172.88,-277.8600000000024
21,2019-12-30,DU1507427,BKNG,Stock,-5.0,-10345.3,75.95000000000027
22,2019-12-31,DU1507427,ZION,Stock,-194.0,-10022.04,-50.44000000000099
23,2020-01-02,DU1507427,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
24,2020-01-02,DU1507427,NCLH,Stock,-860.0,-50095.0,-481.59999999999945
25,2020-01-02,DU1507427,WFC,Stock,-930.0,-50210.7,135.78000000000205
26,2020-01-02,DU1507427,FTV,Stock,-655.0,-50192.65,7.859999999996559
27,2020-01-02,DU1507427,CLX,Stock,-330.0,-50216.1,-306.9000000000041
28,2019-12-30,DU1507427,BKNG,Stock,-5.0,-10345.3,75.95000000000027
29,2020-01-02,DU1507427,ZION,Stock,-388.0,-20044.08,-201.76000000000118
30,2020-01-02,DU1507427,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
31,2020-01-03,DU1507427,NCLH,Stock,-1032.0,-60114.0,-369.79999999999967
32,2020-01-03,DU1507427,WFC,Stock,-1116.0,-60252.84,241.8000000000021
33,2020-01-02,DU1507427,FTV,Stock,-655.0,-50192.65,7.8599999999965755
34,2020-01-03,DU1507427,CLX,Stock,-396.0,-60259.32,-355.74000000000467
35,2019-12-30,DU1507427,BKNG,Stock,-5.0,-10345.3,75.95000000000027
36,2020-01-03,DU1507427,ZION,Stock,-582.0,-30066.120000000014,-209.52000000000245
37,2020-01-02,DU1507427,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
38,2020-01-03,DU1507427,NCLH,Stock,-1032.0,-60114.0,-369.79999999999967
39,2020-01-06,DU1507427,WFC,Stock,-1302.0,-70294.98,407.3400000000022
40,2020-01-02,DU1507427,FTV,Stock,-655.0,-50192.65,7.859999999996575
41,2020-01-06,DU1507427,CLX,Stock,-462.0,-70302.54,-434.9400000000058
42,2019-12-30,DU1507427,BKNG,Stock,-5.0,-10345.3,75.95000000000027
43,2020-01-06,DU1507427,ZION,Stock,-776.0,-40088.16,-95.06000000000314
44,2020-01-06,DU1507427,EQIX,Stock,-17.0,-9925.96,-10.200000000000387
45,2020-01-02,DU1507427,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
46,2020-01-07,DU1507427,NCLH,Stock,-1208.0,-70091.44,-419.07999999999987
47,2020-01-06,DU1507427,WFC,Stock,-1302.0,-70294.98,407.3400000000022
48,2020-01-02,DU1507427,FTV,Stock,-655.0,-50192.65,7.8599999999965755
49,2020-01-07,DU1507427,CLX,Stock,-528.0,-80345.76,-392.0400000000074
50,2019-12-30,DU1507427,BKNG,Stock,-5.0,-10345.3,75.95000000000027
51,2020-01-06,DU1507427,ZION,Stock,-776.0,-40088.16,-95.06000000000314
52,2020-01-07,DU1507427,EQIX,Stock,-34.0,-19851.92,23.79999999999961
53,2020-01-07,DU1507427,SHW,Stock,-18.0,-10145.34,58.85999999999967
54,2020-01-02,DU1507427,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
55,2020-01-08,DU1507427,NCLH,Stock,-1384.0,-80068.88,-573.9600000000004
56,2020-01-08,DU1507427,WFC,Stock,-1493.0,-80377.87,401.610000000002
57,2020-01-02,DU1507427,FTV,Stock,-655.0,-50192.65,7.859999999996575
58,2020-01-08,DU1507427,CLX,Stock,-594.0,-90388.98,-378.8400000000081
59,2020-01-08,DU1507427,BKNG,Stock,-10.0,-20665.1,81.25
60,2020-01-06,DU1507427,ZION,Stock,-776.0,-40088.16,-95.06000000000314
61,2020-01-08,DU1507427,EQIX,Stock,-51.0,-29777.88,25.16000000000031
62,2020-01-08,DU1507427,SHW,Stock,-36.0,-20290.68,-42.839999999999925
63,2020-01-02,DU1507427,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
64,2020-01-09,DU1507427,NCLH,Stock,-1560.0,-90046.32,-815.0800000000012
65,2020-01-09,DU1507427,WFC,Stock,-1684.0,-90460.76,413.0700000000024
66,2020-01-02,DU1507427,FTV,Stock,-655.0,-50192.65,7.8599999999965755
67,2020-01-09,DU1507427,CLX,Stock,-660.0,-100432.2,-420.4200000000097
68,2020-01-09,DU1507427,BKNG,Stock,-15.0,-30984.9,-20.39999999999964
69,2020-01-09,DU1507427,ZION,Stock,-971.0,-50126.76,-118.46000000000404
70,2020-01-09,DU1507427,EQIX,Stock,-68.0,-39703.84,-61.70999999999992
71,2020-01-09,DU1507427,SHW,Stock,-54.0,-30436.02,-78.83999999999993
72,2020-01-02,DU1507427,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
73,2020-01-10,DU1507427,NCLH,Stock,-1736.0,-100023.76,-1038.6000000000017
74,2020-01-10,DU1507427,WFC,Stock,-1875.0,-100543.65,468.4600000000023
75,2020-01-02,DU1507427,FTV,Stock,-655.0,-50192.65,7.859999999996575
76,2020-01-10,DU1507427,CLX,Stock,-726.0,-110475.42,-519.4200000000096
77,2020-01-10,DU1507427,BKNG,Stock,-20.0,-41304.7,-135.0999999999999
78,2020-01-10,DU1507427,ZION,Stock,-1166.0,-60165.36,39.48999999999501
79,2020-01-10,DU1507427,EQIX,Stock,-85.0,-49629.8,-233.75
80,2020-01-10,DU1507427,SHW,Stock,-72.0,-40581.36,-141.12000000000054
81,2020-01-02,DU1507427,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
82,2020-01-10,DU1507427,NCLH,Stock,-1912.0,-110001.2,-1262.1200000000024
83,2020-01-10,DU1507427,WFC,Stock,-2066.0,-110626.54,523.8500000000022
84,2020-01-02,DU1507427,FTV,Stock,-655.0,-50192.65,7.8599999999965755
85,2020-01-10,DU1507427,CLX,Stock,-792.0,-120518.64,-618.4200000000096
86,2020-01-10,DU1507427,BKNG,Stock,-25.0,-51624.5,-249.80000000000013
87,2020-01-10,DU1507427,ZION,Stock,-1361.0,-70203.96,197.4399999999941
88,2020-01-10,DU1507427,EQIX,Stock,-102.0,-59555.76,-405.79000000000013
89,2020-01-10,DU1507427,SHW,Stock,-90.0,-50726.7,-203.40000000000128
90,2020-01-02,DU1507427,KEY,Stock,-2460.0,-49962.60000000001,88.55999999999634
91,2020-01-10,DU1507427,NCLH,Stock,-2088.0,-119978.64,-1485.6400000000024
92,2020-01-10,DU1507427,WFC,Stock,-2257.0,-120709.43,579.2400000000019
