,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507427,Stock,129348126,NWSA,688.0,14.3964535
1,DU1507427,Stock,136370275,ICE,-103.0,96.5581728
2,DU1507427,Stock,10375,WFC,-213.0,47.4885925
3,DU1507427,Stock,9360,MAS,-208.0,48.20388315
4,DU1507427,Stock,12120,SHW,-18.0,563.63265555
5,DU1507427,Stock,276329,ZION,-215.0,46.53391765
6,DU1507427,Stock,181764593,EQIX,-17.0,583.8789706
7,DU1507427,Stock,236074120,FTV,131.0,74.7276336
8,DU1507427,Stock,5794,CLX,-66.0,152.1715788
9,DU1507427,Stock,8894,KO,-176.0,56.77302385
