,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
47,2020-01-13,EQIX,0,1,1,0,594.9600219726562
58,2020-01-13,KMX,0,1,1,0,91.02999877929688
86,2020-01-13,JNPR,0,1,1,0,24.540000915527344
87,2020-01-13,MPC,0,0,0,1,59.619998931884766
135,2020-01-13,FBHS,0,1,1,0,68.0999984741211
145,2020-01-13,HPE,0,1,1,0,15.550000190734863
176,2020-01-13,K,0,1,1,0,69.70999908447266
194,2020-01-13,LNT,0,1,1,0,55.58000183105469
202,2020-01-13,PCAR,0,1,1,0,78.05999755859375
212,2020-01-13,PSX,0,1,1,0,105.30000305175781
230,2020-01-13,LHX,0,1,0,0,212.60000610351562
243,2020-01-13,LEN,0,1,1,0,60.54999923706055
266,2020-01-13,WMB,0,1,1,0,23.780000686645508
