,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
4,2020-01-30,K,0,1,1,0,68.87999725341797
26,2020-01-30,PSX,0,1,0,0,96.41000366210938
46,2020-01-30,EMR,0,1,1,0,73.83000183105469
50,2020-01-30,WMB,0,1,1,0,21.270000457763672
74,2020-01-30,PPL,0,1,1,0,36.470001220703125
107,2020-01-30,KMX,0,1,1,0,99.36000061035156
132,2020-01-30,FTV,0,1,1,0,76.19999694824219
164,2020-01-30,MPC,0,1,1,0,54.349998474121094
182,2020-01-30,LNC,0,1,0,0,56.08000183105469
206,2020-01-30,PCAR,0,1,1,0,76.05999755859375
219,2020-01-30,PPG,1,0,0,1,123.11000061035156
239,2020-01-30,EMN,0,1,1,0,69.55000305175781
252,2020-01-30,OXY,0,1,1,0,40.59000015258789
253,2020-01-30,SBAC,0,0,0,1,253.74000549316406
279,2020-01-30,GM,0,1,1,0,33.33000183105469
