,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
10,2020-01-08,K,0,1,1,0,68.88999938964844
54,2020-01-08,LNC,0,1,0,0,58.62000274658203
59,2020-01-08,EQIX,0,1,1,0,583.7999877929688
83,2020-01-08,PPG,1,0,0,1,128.41000366210938
85,2020-01-08,LEN,1,0,0,1,57.59000015258789
96,2020-01-08,PSX,0,1,1,0,104.0999984741211
100,2020-01-08,MPC,1,0,0,1,58.52000045776367
106,2020-01-08,COF,0,1,1,0,101.13999938964844
112,2020-01-08,LHX,0,1,1,0,211.2899932861328
165,2020-01-08,WMB,0,1,1,0,23.530000686645508
215,2020-01-08,FBHS,0,1,1,0,66.79000091552734
255,2020-01-08,HPE,0,1,1,0,15.760000228881836
274,2020-01-08,PCAR,0,1,1,0,78.95999908447266
