,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
0,2020-02-04,HPE,0,1,1,0,14.420000076293945
15,2020-02-04,GM,0,1,1,0,34.369998931884766
41,2020-02-04,EMN,0,1,1,0,73.08000183105469
50,2020-02-04,KMX,0,1,1,0,96.75
51,2020-02-04,OXY,0,1,1,0,40.5
87,2020-02-04,PPG,1,0,0,1,122.52999877929688
92,2020-02-04,EMR,0,1,1,0,73.23999786376953
95,2020-02-04,LEN,1,0,0,1,65.62000274658203
104,2020-02-04,PPL,0,1,1,0,36.060001373291016
143,2020-02-04,MPC,0,1,1,0,53.38999938964844
179,2020-02-04,JWN,0,1,1,0,38.29999923706055
228,2020-02-04,PCAR,0,1,1,0,76.18000030517578
244,2020-02-04,SHW,0,1,0,0,586.969970703125
259,2020-02-04,WMB,0,1,1,0,21.479999542236328
281,2020-02-04,K,0,1,1,0,68.68000030517578
