,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
20,2020-01-31,GM,0,1,1,0,33.38999938964844
28,2020-01-31,LEN,1,0,0,1,66.36000061035156
31,2020-01-31,LNC,1,0,0,1,54.47999954223633
32,2020-01-31,PCAR,0,1,1,0,74.20999908447266
48,2020-01-31,EMN,0,1,1,0,71.2699966430664
73,2020-01-31,HPE,0,1,1,0,13.930000305175781
81,2020-01-31,OXY,0,1,1,0,39.720001220703125
107,2020-01-31,KMX,0,1,1,0,97.04000091552734
108,2020-01-31,JWN,0,1,1,0,36.86000061035156
163,2020-01-31,EMR,0,1,1,0,71.62999725341797
166,2020-01-31,SBAC,1,0,0,1,249.55999755859375
168,2020-01-31,MPC,0,1,1,0,54.5
174,2020-01-31,COF,0,1,0,0,99.80000305175781
239,2020-01-31,PPL,0,1,1,0,36.189998626708984
243,2020-01-31,K,0,1,1,0,68.20999908447266
260,2020-01-31,PPG,0,1,1,0,119.83999633789062
