,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
23,2020-01-16,HPE,0,1,1,0,15.770000457763672
37,2020-01-16,PSX,0,1,0,0,103.79000091552734
40,2020-01-16,PPG,1,0,0,1,127.41000366210938
51,2020-01-16,K,0,1,1,0,70.73999786376953
57,2020-01-16,JNPR,0,1,1,0,24.899999618530273
62,2020-01-16,PCAR,0,1,1,0,78.55999755859375
66,2020-01-16,EMN,0,1,1,0,76.93000030517578
81,2020-01-16,WMB,0,1,1,0,24.040000915527344
88,2020-01-16,JWN,0,1,1,0,40.4900016784668
101,2020-01-16,FBHS,0,1,1,0,69.5999984741211
135,2020-01-16,KMX,0,1,1,0,94.69999694824219
178,2020-01-16,LNC,0,1,1,0,59.20000076293945
212,2020-01-16,MPC,1,0,0,1,57.529998779296875
226,2020-01-16,COF,0,1,1,0,102.91999816894531
231,2020-01-16,LHX,0,1,1,0,214.35000610351562
240,2020-01-16,ICE,0,1,1,0,96.2699966430664
283,2020-01-16,LEN,0,1,1,0,63.189998626708984
