,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
17,2020-01-15,C,0,1,1,0,81.23999786376953
34,2020-01-15,FBHS,0,1,1,0,69.06999969482422
68,2020-01-15,WMB,0,1,1,0,23.809999465942383
79,2020-01-15,JWN,0,1,1,0,40.40999984741211
83,2020-01-15,EMN,0,1,1,0,76.19999694824219
87,2020-01-15,K,0,1,1,0,70.2699966430664
89,2020-01-15,LEN,0,1,1,0,62.790000915527344
95,2020-01-15,LHX,0,1,1,0,213.16000366210938
165,2020-01-15,MPC,1,0,0,1,58.130001068115234
176,2020-01-15,PPG,1,0,0,1,130.74000549316406
212,2020-01-15,JNPR,0,1,1,0,24.479999542236328
242,2020-01-15,KMX,0,1,1,0,92.87999725341797
246,2020-01-15,PSX,0,1,1,0,104.88999938964844
276,2020-01-15,PCAR,0,1,1,0,77.45999908447266
