,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
34,2019-12-27,ROK,0,1,1,0,202.97000122070312
47,2019-12-27,NCLH,0,1,1,0,59.11000061035156
72,2019-12-27,BA,0,0,0,1,330.1400146484375
75,2019-12-27,SHW,0,0,0,1,581.6900024414062
77,2019-12-27,ADI,0,0,0,1,119.4499969482422
101,2019-12-27,WFC,0,1,1,0,53.91999816894531
117,2019-12-27,KEY,0,1,1,0,20.280000686645508
173,2019-12-27,JWN,0,1,1,0,40.900001525878906
179,2019-12-27,NWSA,0,1,1,0,14.149999618530273
182,2019-12-27,BKNG,0,1,1,0,2072.5400390625
204,2019-12-27,DTE,0,1,1,0,128.8800048828125
275,2019-12-27,MAS,0,1,1,0,48.13000106811523
298,2019-12-27,CLX,0,1,1,0,153.52999877929688
