,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
0,2020-01-07,JWN,0,1,1,0,41.9900016784668
39,2020-01-07,STZ,1,0,0,1,183.60000610351562
50,2020-01-07,BKNG,0,1,1,0,2068.050048828125
80,2020-01-07,ZION,0,0,0,1,50.7599983215332
140,2020-01-07,WFC,0,1,1,0,52.65999984741211
159,2020-01-07,CLX,0,1,1,0,151.52000427246094
180,2020-01-07,KEY,0,1,1,0,19.459999084472656
229,2020-01-07,MAS,1,0,0,1,47.08000183105469
274,2020-01-07,ADI,1,0,0,1,119.58000183105469
284,2020-01-07,EQIX,0,0,0,1,581.8800048828125
300,2020-01-07,NWSA,0,1,1,0,14.5
301,2020-01-07,DTE,0,1,0,0,128.5500030517578
302,2020-01-07,MXIM,0,1,1,0,61.599998474121094
303,2020-01-07,NCLH,0,1,1,0,56.970001220703125
329,2020-01-07,SHW,0,1,1,0,560.3599853515625
