,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
75,2019-12-30,NWSA,0,1,1,0,14.069999694824219
81,2019-12-30,NCLH,0,1,1,0,58.59000015258789
94,2019-12-30,JWN,0,1,1,0,40.65999984741211
108,2019-12-30,EQIX,0,1,1,0,580.239990234375
126,2019-12-30,DTE,0,1,1,0,129.02000427246094
128,2019-12-30,CLX,0,1,1,0,152.8800048828125
142,2019-12-30,WFC,0,1,1,0,53.599998474121094
177,2019-12-30,BKNG,0,0,0,1,2053.8701171875
195,2019-12-30,ADI,0,0,0,1,118.86000061035156
199,2019-12-30,MAS,0,1,1,0,48.09000015258789
211,2019-12-30,ZION,0,1,1,0,51.77000045776367
219,2019-12-30,KEY,0,1,1,0,20.219999313354492
309,2019-12-30,TJX,0,1,1,0,61.16999816894531
