,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
23,2020-01-21,JWN,0,1,1,0,39.689998626708984
27,2020-01-21,LHX,0,1,1,0,220.4600067138672
76,2020-01-21,SEE,0,0,0,1,38.59000015258789
108,2020-01-21,EMN,0,1,1,0,75.70999908447266
133,2020-01-21,PPG,1,0,0,1,125.88999938964844
153,2020-01-21,COF,0,1,0,0,102.19000244140625
160,2020-01-21,FBHS,0,1,1,0,69.9000015258789
165,2020-01-21,KMX,0,1,1,0,95.9000015258789
177,2020-01-21,ICE,0,1,1,0,96.76000213623047
191,2020-01-21,HPE,0,1,1,0,14.899999618530273
200,2020-01-21,LEN,0,1,1,0,64.94000244140625
253,2020-01-21,MPC,0,1,1,0,56.18000030517578
259,2020-01-21,K,0,1,1,0,70.5999984741211
274,2020-01-21,PCAR,0,1,1,0,77.54000091552734
