Local time,Open,High,Low,Close,Volume
07.06.2011 00:00:00.000 GMT+0200,1.07271,1.07303,1.07255,1.07297,234.81
07.06.2011 00:05:00.000 GMT+0200,1.07302,1.07302,1.07268,1.07277,127.13999999999999
07.06.2011 00:10:00.000 GMT+0200,1.07277,1.07296,1.07259,1.07295,193.88
07.06.2011 00:15:00.000 GMT+0200,1.07294,1.07295,1.07252,1.07259,271.37
07.06.2011 00:20:00.000 GMT+0200,1.07259,1.07266,1.07252,1.07261,77.03
07.06.2011 00:25:00.000 GMT+0200,1.07260,1.07267,1.07251,1.07258,75.02
07.06.2011 00:30:00.000 GMT+0200,1.07259,1.07261,1.07253,1.07261,39.75
07.06.2011 00:35:00.000 GMT+0200,1.07258,1.07259,1.07230,1.07259,113.27000000000001
07.06.2011 00:40:00.000 GMT+0200,1.07263,1.07282,1.07258,1.07259,142.44
07.06.2011 00:45:00.000 GMT+0200,1.07262,1.07273,1.07258,1.07269,48.38
07.06.2011 00:50:00.000 GMT+0200,1.07271,1.07272,1.07245,1.07272,47.5612
07.06.2011 00:55:00.000 GMT+0200,1.07272,1.07272,1.07268,1.07270,27
07.06.2011 01:00:00.000 GMT+0200,1.07272,1.07333,1.07267,1.07278,461.89
07.06.2011 01:05:00.000 GMT+0200,1.07282,1.07303,1.07243,1.07272,303.8171
07.06.2011 01:10:00.000 GMT+0200,1.07272,1.07339,1.07272,1.07333,389.03000000000003
07.06.2011 01:15:00.000 GMT+0200,1.07333,1.07333,1.07273,1.07291,403.83
07.06.2011 01:20:00.000 GMT+0200,1.07292,1.07327,1.07267,1.07267,505.07000000000005
07.06.2011 01:25:00.000 GMT+0200,1.07267,1.07309,1.07265,1.07294,334.13
07.06.2011 01:30:00.000 GMT+0200,1.07297,1.07328,1.07287,1.07292,248.12
07.06.2011 01:35:00.000 GMT+0200,1.07292,1.07308,1.07267,1.07303,200.43
07.06.2011 01:40:00.000 GMT+0200,1.07303,1.07309,1.07287,1.07298,245.22000000000003
07.06.2011 01:45:00.000 GMT+0200,1.07294,1.07297,1.07258,1.07272,310.22
07.06.2011 01:50:00.000 GMT+0200,1.07276,1.07292,1.07267,1.07285,325.31000000000006
07.06.2011 01:55:00.000 GMT+0200,1.07288,1.07307,1.07288,1.07288,200.64
07.06.2011 02:00:00.000 GMT+0200,1.07288,1.07299,1.07250,1.07272,462.38
07.06.2011 02:05:00.000 GMT+0200,1.07272,1.07300,1.07263,1.07273,325.83000000000004
07.06.2011 02:10:00.000 GMT+0200,1.07270,1.07299,1.07256,1.07292,455.73
07.06.2011 02:15:00.000 GMT+0200,1.07292,1.07337,1.07291,1.07327,343.82
07.06.2011 02:20:00.000 GMT+0200,1.07323,1.07341,1.07305,1.07333,184.1
07.06.2011 02:25:00.000 GMT+0200,1.07334,1.07334,1.07303,1.07322,281.04
07.06.2011 02:30:00.000 GMT+0200,1.07322,1.07322,1.07292,1.07302,196.59
07.06.2011 02:35:00.000 GMT+0200,1.07302,1.07303,1.07275,1.07282,172.63
07.06.2011 02:40:00.000 GMT+0200,1.07282,1.07306,1.07282,1.07291,151.21
07.06.2011 02:45:00.000 GMT+0200,1.07293,1.07316,1.07277,1.07303,537.63
07.06.2011 02:50:00.000 GMT+0200,1.07306,1.07308,1.07219,1.07220,557.48
07.06.2011 02:55:00.000 GMT+0200,1.07219,1.07301,1.07218,1.07290,765.73
07.06.2011 03:00:00.000 GMT+0200,1.07291,1.07291,1.07267,1.07280,406.21000000000004
07.06.2011 03:05:00.000 GMT+0200,1.07281,1.07303,1.07272,1.07281,363.03
07.06.2011 03:10:00.000 GMT+0200,1.07278,1.07283,1.07170,1.07182,609.96
07.06.2011 03:15:00.000 GMT+0200,1.07182,1.07252,1.07173,1.07233,419.78999999999996
07.06.2011 03:20:00.000 GMT+0200,1.07231,1.07231,1.07137,1.07140,443.47999999999996
07.06.2011 03:25:00.000 GMT+0200,1.07140,1.07202,1.07140,1.07202,317.11
07.06.2011 03:30:00.000 GMT+0200,1.07202,1.07231,1.07191,1.07228,354.03999999999996
07.06.2011 03:35:00.000 GMT+0200,1.07228,1.07248,1.07207,1.07214,379.51
07.06.2011 03:40:00.000 GMT+0200,1.07216,1.07221,1.07152,1.07160,528.88
07.06.2011 03:45:00.000 GMT+0200,1.07158,1.07193,1.07151,1.07163,392.82
07.06.2011 03:50:00.000 GMT+0200,1.07163,1.07204,1.07156,1.07204,264.27
07.06.2011 03:55:00.000 GMT+0200,1.07203,1.07222,1.07198,1.07203,302.25
07.06.2011 04:00:00.000 GMT+0200,1.07208,1.07235,1.07204,1.07208,302.80000000000007
07.06.2011 04:05:00.000 GMT+0200,1.07207,1.07238,1.07203,1.07227,180.07
07.06.2011 04:10:00.000 GMT+0200,1.07226,1.07245,1.07226,1.07235,403.91999999999996
07.06.2011 04:15:00.000 GMT+0200,1.07237,1.07287,1.07230,1.07283,176.68
07.06.2011 04:20:00.000 GMT+0200,1.07283,1.07312,1.07273,1.07300,331
07.06.2011 04:25:00.000 GMT+0200,1.07301,1.07301,1.07270,1.07292,266.88
07.06.2011 04:30:00.000 GMT+0200,1.07290,1.07349,1.07289,1.07341,296.87
07.06.2011 04:35:00.000 GMT+0200,1.07342,1.07342,1.07308,1.07326,267.11
07.06.2011 04:40:00.000 GMT+0200,1.07327,1.07343,1.07320,1.07343,199.07999999999998
07.06.2011 04:45:00.000 GMT+0200,1.07343,1.07350,1.07294,1.07322,304.59450000000004
07.06.2011 04:50:00.000 GMT+0200,1.07322,1.07344,1.07308,1.07327,294.79
07.06.2011 04:55:00.000 GMT+0200,1.07326,1.07337,1.07318,1.07331,296.94
07.06.2011 05:00:00.000 GMT+0200,1.07331,1.07333,1.07297,1.07298,411.08
07.06.2011 05:05:00.000 GMT+0200,1.07298,1.07309,1.07248,1.07272,394.87
07.06.2011 05:10:00.000 GMT+0200,1.07272,1.07284,1.07247,1.07282,452.19
07.06.2011 05:15:00.000 GMT+0200,1.07282,1.07286,1.07257,1.07280,266.03999999999996
07.06.2011 05:20:00.000 GMT+0200,1.07278,1.07298,1.07271,1.07281,270.27
07.06.2011 05:25:00.000 GMT+0200,1.07281,1.07307,1.07259,1.07303,339.2122
07.06.2011 05:30:00.000 GMT+0200,1.07303,1.07308,1.07292,1.07302,136.95
07.06.2011 05:35:00.000 GMT+0200,1.07302,1.07329,1.07282,1.07328,190.43
07.06.2011 05:40:00.000 GMT+0200,1.07328,1.07333,1.07312,1.07328,334.32
07.06.2011 05:45:00.000 GMT+0200,1.07329,1.07401,1.07326,1.07394,362.71000000000004
07.06.2011 05:50:00.000 GMT+0200,1.07396,1.07435,1.07378,1.07419,412.57
