Local time,Open,High,Low,Close,Volume
07.06.2011 00:00:00.000 GMT+0200,0.83512,0.83512,0.83483,0.83489,155.57
07.06.2011 00:05:00.000 GMT+0200,0.83493,0.83520,0.83493,0.83513,182.64999999999998
07.06.2011 00:10:00.000 GMT+0200,0.83513,0.83523,0.83513,0.83522,183.75
07.06.2011 00:15:00.000 GMT+0200,0.83522,0.83524,0.83501,0.83505,226.67000000000002
07.06.2011 00:20:00.000 GMT+0200,0.83505,0.83506,0.83498,0.83504,126.46000000000001
07.06.2011 00:25:00.000 GMT+0200,0.83504,0.83518,0.83496,0.83502,231.35999999999999
07.06.2011 00:30:00.000 GMT+0200,0.83502,0.83511,0.83497,0.83502,91.35
07.06.2011 00:35:00.000 GMT+0200,0.83500,0.83528,0.83500,0.83508,214.63
07.06.2011 00:40:00.000 GMT+0200,0.83508,0.83520,0.83494,0.83504,240.35
07.06.2011 00:45:00.000 GMT+0200,0.83505,0.83508,0.83500,0.83501,119.17999999999999
07.06.2011 00:50:00.000 GMT+0200,0.83501,0.83501,0.83487,0.83492,348.87
07.06.2011 00:55:00.000 GMT+0200,0.83493,0.83494,0.83488,0.83493,54.44
07.06.2011 01:00:00.000 GMT+0200,0.83493,0.83497,0.83418,0.83484,504.03
07.06.2011 01:05:00.000 GMT+0200,0.83483,0.83506,0.83482,0.83496,310.44
07.06.2011 01:10:00.000 GMT+0200,0.83497,0.83515,0.83446,0.83474,383.69
07.06.2011 01:15:00.000 GMT+0200,0.83473,0.83529,0.83465,0.83489,509.99
07.06.2011 01:20:00.000 GMT+0200,0.83492,0.83532,0.83448,0.83517,705.85
07.06.2011 01:25:00.000 GMT+0200,0.83517,0.83535,0.83493,0.83503,420.13
07.06.2011 01:30:00.000 GMT+0200,0.83503,0.83511,0.83466,0.83494,429.45000000000005
07.06.2011 01:35:00.000 GMT+0200,0.83493,0.83533,0.83474,0.83491,361.29999999999995
07.06.2011 01:40:00.000 GMT+0200,0.83489,0.83509,0.83478,0.83487,180.51
07.06.2011 01:45:00.000 GMT+0200,0.83485,0.83496,0.83451,0.83487,257.73
07.06.2011 01:50:00.000 GMT+0200,0.83482,0.83514,0.83470,0.83503,186.24
07.06.2011 01:55:00.000 GMT+0200,0.83503,0.83506,0.83486,0.83494,103.33000000000001
07.06.2011 02:00:00.000 GMT+0200,0.83494,0.83532,0.83490,0.83507,384.28
07.06.2011 02:05:00.000 GMT+0200,0.83507,0.83527,0.83501,0.83517,151.27
07.06.2011 02:10:00.000 GMT+0200,0.83520,0.83528,0.83487,0.83492,218.84
07.06.2011 02:15:00.000 GMT+0200,0.83495,0.83530,0.83469,0.83526,205.61999999999998
07.06.2011 02:20:00.000 GMT+0200,0.83527,0.83540,0.83527,0.83534,275.59000000000003
07.06.2011 02:25:00.000 GMT+0200,0.83534,0.83545,0.83531,0.83535,161.92
07.06.2011 02:30:00.000 GMT+0200,0.83535,0.83543,0.83534,0.83541,102.72
07.06.2011 02:35:00.000 GMT+0200,0.83535,0.83556,0.83535,0.83538,172.89
07.06.2011 02:40:00.000 GMT+0200,0.83540,0.83555,0.83527,0.83555,237.62
07.06.2011 02:45:00.000 GMT+0200,0.83555,0.83555,0.83528,0.83529,453.72
07.06.2011 02:50:00.000 GMT+0200,0.83529,0.83535,0.83514,0.83531,188.17
07.06.2011 02:55:00.000 GMT+0200,0.83533,0.83535,0.83514,0.83534,140.56
07.06.2011 03:00:00.000 GMT+0200,0.83534,0.83550,0.83526,0.83531,108.08999999999999
07.06.2011 03:05:00.000 GMT+0200,0.83531,0.83561,0.83499,0.83554,157.13
07.06.2011 03:10:00.000 GMT+0200,0.83562,0.83597,0.83559,0.83590,428.71
07.06.2011 03:15:00.000 GMT+0200,0.83595,0.83597,0.83577,0.83579,107.52
07.06.2011 03:20:00.000 GMT+0200,0.83579,0.83619,0.83579,0.83619,203.26999999999998
07.06.2011 03:25:00.000 GMT+0200,0.83614,0.83639,0.83590,0.83599,336.26
07.06.2011 03:30:00.000 GMT+0200,0.83600,0.83620,0.83574,0.83574,219.56
07.06.2011 03:35:00.000 GMT+0200,0.83574,0.83606,0.83559,0.83589,360.5400000000001
07.06.2011 03:40:00.000 GMT+0200,0.83589,0.83605,0.83575,0.83594,345
07.06.2011 03:45:00.000 GMT+0200,0.83595,0.83600,0.83573,0.83583,176.42000000000002
07.06.2011 03:50:00.000 GMT+0200,0.83585,0.83606,0.83543,0.83548,425.46000000000004
07.06.2011 03:55:00.000 GMT+0200,0.83548,0.83552,0.83533,0.83550,165.16
07.06.2011 04:00:00.000 GMT+0200,0.83549,0.83578,0.83538,0.83576,371.26
07.06.2011 04:05:00.000 GMT+0200,0.83579,0.83588,0.83569,0.83574,230.4
07.06.2011 04:10:00.000 GMT+0200,0.83574,0.83589,0.83569,0.83576,282.84
07.06.2011 04:15:00.000 GMT+0200,0.83576,0.83576,0.83545,0.83560,315.47
07.06.2011 04:20:00.000 GMT+0200,0.83561,0.83566,0.83548,0.83564,194.35999999999999
07.06.2011 04:25:00.000 GMT+0200,0.83565,0.83565,0.83550,0.83551,149.48
07.06.2011 04:30:00.000 GMT+0200,0.83554,0.83554,0.83539,0.83545,119.9
07.06.2011 04:35:00.000 GMT+0200,0.83545,0.83558,0.83545,0.83554,185
07.06.2011 04:40:00.000 GMT+0200,0.83554,0.83559,0.83523,0.83523,192.01999999999998
07.06.2011 04:45:00.000 GMT+0200,0.83522,0.83543,0.83522,0.83530,171.16000000000003
07.06.2011 04:50:00.000 GMT+0200,0.83533,0.83544,0.83517,0.83544,207.14000000000004
07.06.2011 04:55:00.000 GMT+0200,0.83538,0.83543,0.83486,0.83495,305.08
07.06.2011 05:00:00.000 GMT+0200,0.83496,0.83521,0.83485,0.83521,200.83
07.06.2011 05:05:00.000 GMT+0200,0.83521,0.83532,0.83520,0.83529,148.12
07.06.2011 05:10:00.000 GMT+0200,0.83529,0.83539,0.83517,0.83519,179.57
07.06.2011 05:15:00.000 GMT+0200,0.83519,0.83538,0.83507,0.83527,175.63
07.06.2011 05:20:00.000 GMT+0200,0.83527,0.83605,0.83526,0.83564,330.63
07.06.2011 05:25:00.000 GMT+0200,0.83564,0.83579,0.83546,0.83553,136.36
07.06.2011 05:30:00.000 GMT+0200,0.83555,0.83583,0.83542,0.83563,235.29
07.06.2011 05:35:00.000 GMT+0200,0.83563,0.83564,0.83529,0.83536,78.03999999999999
07.06.2011 05:40:00.000 GMT+0200,0.83538,0.83550,0.83531,0.83537,139.14
07.06.2011 05:45:00.000 GMT+0200,0.83537,0.83544,0.83519,0.83535,244.39
07.06.2011 05:50:00.000 GMT+0200,0.83535,0.83550,0.83522,0.83531,385.23
07.06.2011 05:55:00.000 GMT+0200,0.83531,0.83531,0.83518,0.83518,244.86
07.06.2011 06:00:00.000 GMT+0200,0.83522,0.83530,0.83516,0.83522,191.59
07.06.2011 06:05:00.000 GMT+0200,0.83521,0.83529,0.83516,0.83520,243.23000000000002
07.06.2011 06:10:00.000 GMT+0200,0.83519,0.83521,0.83511,0.83515,99.92
07.06.2011 06:15:00.000 GMT+0200,0.83515,0.83530,0.83514,0.83529,98.83
07.06.2011 06:20:00.000 GMT+0200,0.83528,0.83533,0.83509,0.83525,294.81
07.06.2011 06:25:00.000 GMT+0200,0.83525,0.83527,0.83465,0.83490,603.41
07.06.2011 06:30:00.000 GMT+0200,0.83488,0.83525,0.83457,0.83463,902.03
07.06.2011 06:35:00.000 GMT+0200,0.83459,0.83479,0.83453,0.83476,213.76
07.06.2011 06:40:00.000 GMT+0200,0.83476,0.83484,0.83435,0.83476,668.1700000000001
07.06.2011 06:45:00.000 GMT+0200,0.83476,0.83488,0.83453,0.83463,531.3399999999999
07.06.2011 06:50:00.000 GMT+0200,0.83462,0.83493,0.83453,0.83483,320.89
07.06.2011 06:55:00.000 GMT+0200,0.83483,0.83484,0.83473,0.83475,237.26999999999998
07.06.2011 07:00:00.000 GMT+0200,0.83475,0.83530,0.83473,0.83492,378.25
07.06.2011 07:05:00.000 GMT+0200,0.83492,0.83504,0.83428,0.83428,350.59
07.06.2011 07:10:00.000 GMT+0200,0.83428,0.83451,0.83428,0.83439,328.59000000000003
07.06.2011 07:15:00.000 GMT+0200,0.83439,0.83475,0.83436,0.83464,327.74
07.06.2011 07:20:00.000 GMT+0200,0.83464,0.83486,0.83462,0.83479,344.36
07.06.2011 07:25:00.000 GMT+0200,0.83479,0.83482,0.83468,0.83470,405.9
07.06.2011 07:30:00.000 GMT+0200,0.83470,0.83477,0.83458,0.83459,375.05
07.06.2011 07:35:00.000 GMT+0200,0.83457,0.83483,0.83439,0.83440,433.2
07.06.2011 07:40:00.000 GMT+0200,0.83443,0.83456,0.83438,0.83456,253.24
07.06.2011 07:45:00.000 GMT+0200,0.83456,0.83462,0.83445,0.83453,299.69000000000005
07.06.2011 07:50:00.000 GMT+0200,0.83452,0.83472,0.83446,0.83458,419.89
07.06.2011 07:55:00.000 GMT+0200,0.83456,0.83485,0.83456,0.83478,223.70999999999998
07.06.2011 08:00:00.000 GMT+0200,0.83478,0.83507,0.83447,0.83458,329.98
07.06.2011 08:05:00.000 GMT+0200,0.83458,0.83458,0.83398,0.83398,470.89
07.06.2011 08:10:00.000 GMT+0200,0.83401,0.83425,0.83365,0.83402,654.93
07.06.2011 08:15:00.000 GMT+0200,0.83404,0.83451,0.83401,0.83447,393.63
07.06.2011 08:20:00.000 GMT+0200,0.83447,0.83464,0.83415,0.83435,275.56
07.06.2011 08:25:00.000 GMT+0200,0.83433,0.83456,0.83407,0.83439,598.54
07.06.2011 08:30:00.000 GMT+0200,0.83439,0.83461,0.83427,0.83454,353.41
07.06.2011 08:35:00.000 GMT+0200,0.83457,0.83465,0.83408,0.83450,413.2
07.06.2011 08:40:00.000 GMT+0200,0.83451,0.83477,0.83435,0.83458,331.95000000000005
07.06.2011 08:45:00.000 GMT+0200,0.83460,0.83466,0.83424,0.83439,266.39
07.06.2011 08:50:00.000 GMT+0200,0.83437,0.83437,0.83385,0.83408,291.56
07.06.2011 08:55:00.000 GMT+0200,0.83407,0.83429,0.83381,0.83385,761.9
07.06.2011 09:00:00.000 GMT+0200,0.83385,0.83405,0.83319,0.83353,689.74
07.06.2011 09:05:00.000 GMT+0200,0.83356,0.83413,0.83356,0.83389,896.78
07.06.2011 09:10:00.000 GMT+0200,0.83389,0.83451,0.83378,0.83432,841.86
07.06.2011 09:15:00.000 GMT+0200,0.83432,0.83508,0.83353,0.83402,1114.83
07.06.2011 09:20:00.000 GMT+0200,0.83399,0.83408,0.83345,0.83386,708.52
07.06.2011 09:25:00.000 GMT+0200,0.83387,0.83439,0.83360,0.83439,622.95
07.06.2011 09:30:00.000 GMT+0200,0.83439,0.83444,0.83374,0.83412,645.68
07.06.2011 09:35:00.000 GMT+0200,0.83411,0.83435,0.83394,0.83408,836.1200000000001
07.06.2011 09:40:00.000 GMT+0200,0.83408,0.83449,0.83399,0.83416,666.59
07.06.2011 09:45:00.000 GMT+0200,0.83417,0.83437,0.83272,0.83304,786.8399999999999
07.06.2011 09:50:00.000 GMT+0200,0.83306,0.83376,0.83298,0.83366,685.95
07.06.2011 09:55:00.000 GMT+0200,0.83366,0.83378,0.83352,0.83360,620.4499999999999
07.06.2011 10:00:00.000 GMT+0200,0.83360,0.83379,0.83320,0.83337,580.51
07.06.2011 10:05:00.000 GMT+0200,0.83336,0.83357,0.83306,0.83345,664.05
07.06.2011 10:10:00.000 GMT+0200,0.83346,0.83368,0.83327,0.83353,459.6
07.06.2011 10:15:00.000 GMT+0200,0.83352,0.83393,0.83348,0.83385,660.46
07.06.2011 10:20:00.000 GMT+0200,0.83383,0.83404,0.83363,0.83378,791.13
07.06.2011 10:25:00.000 GMT+0200,0.83378,0.83379,0.83320,0.83320,540.56
07.06.2011 10:30:00.000 GMT+0200,0.83318,0.83333,0.83277,0.83308,747.0799999999999
07.06.2011 10:35:00.000 GMT+0200,0.83311,0.83382,0.83285,0.83351,1028.57
07.06.2011 10:40:00.000 GMT+0200,0.83349,0.83354,0.83311,0.83345,900.98
07.06.2011 10:45:00.000 GMT+0200,0.83345,0.83356,0.83277,0.83307,1041.6299999999999
07.06.2011 10:50:00.000 GMT+0200,0.83307,0.83310,0.83263,0.83284,726.9499999999999
07.06.2011 10:55:00.000 GMT+0200,0.83283,0.83296,0.83264,0.83279,603.71
07.06.2011 11:00:00.000 GMT+0200,0.83279,0.83354,0.83276,0.83351,636.88
07.06.2011 11:05:00.000 GMT+0200,0.83351,0.83363,0.83325,0.83342,775.52
07.06.2011 11:10:00.000 GMT+0200,0.83343,0.83346,0.83301,0.83336,599.1
07.06.2011 11:15:00.000 GMT+0200,0.83336,0.83362,0.83332,0.83350,615.73
07.06.2011 11:20:00.000 GMT+0200,0.83351,0.83371,0.83350,0.83364,358.29999999999995
07.06.2011 11:25:00.000 GMT+0200,0.83364,0.83383,0.83363,0.83369,484.65000000000003
07.06.2011 11:30:00.000 GMT+0200,0.83370,0.83378,0.83364,0.83371,368.64
07.06.2011 11:35:00.000 GMT+0200,0.83371,0.83374,0.83348,0.83348,232.07999999999998
07.06.2011 11:40:00.000 GMT+0200,0.83348,0.83356,0.83322,0.83329,364.03999999999996
07.06.2011 11:45:00.000 GMT+0200,0.83329,0.83366,0.83319,0.83365,372.63
07.06.2011 11:50:00.000 GMT+0200,0.83365,0.83376,0.83353,0.83364,391.28000000000003
07.06.2011 11:55:00.000 GMT+0200,0.83364,0.83368,0.83334,0.83356,512.01
07.06.2011 12:00:00.000 GMT+0200,0.83354,0.83358,0.83321,0.83346,578.02
07.06.2011 12:05:00.000 GMT+0200,0.83343,0.83360,0.83332,0.83341,344.00999999999993
07.06.2011 12:10:00.000 GMT+0200,0.83342,0.83359,0.83339,0.83358,392.16999999999996
07.06.2011 12:15:00.000 GMT+0200,0.83357,0.83365,0.83335,0.83345,336.71
07.06.2011 12:20:00.000 GMT+0200,0.83345,0.83363,0.83331,0.83346,361.54
07.06.2011 12:25:00.000 GMT+0200,0.83346,0.83385,0.83346,0.83378,478.2199999999999
07.06.2011 12:30:00.000 GMT+0200,0.83378,0.83405,0.83369,0.83396,481.24999999999994
07.06.2011 12:35:00.000 GMT+0200,0.83395,0.83401,0.83378,0.83401,399.24
07.06.2011 12:40:00.000 GMT+0200,0.83400,0.83400,0.83379,0.83387,439.02000000000004
07.06.2011 12:45:00.000 GMT+0200,0.83387,0.83448,0.83384,0.83432,650.41
07.06.2011 12:50:00.000 GMT+0200,0.83433,0.83449,0.83385,0.83389,487.90999999999997
07.06.2011 12:55:00.000 GMT+0200,0.83390,0.83424,0.83384,0.83421,395.89
07.06.2011 13:00:00.000 GMT+0200,0.83421,0.83431,0.83414,0.83421,199.70000000000002
07.06.2011 13:05:00.000 GMT+0200,0.83421,0.83464,0.83404,0.83459,410.04
07.06.2011 13:10:00.000 GMT+0200,0.83457,0.83513,0.83452,0.83474,598.68
07.06.2011 13:15:00.000 GMT+0200,0.83474,0.83493,0.83434,0.83477,503.4
07.06.2011 13:20:00.000 GMT+0200,0.83478,0.83485,0.83440,0.83451,521.5
07.06.2011 13:25:00.000 GMT+0200,0.83451,0.83467,0.83439,0.83446,331.79
07.06.2011 13:30:00.000 GMT+0200,0.83448,0.83478,0.83444,0.83457,475.62
07.06.2011 13:35:00.000 GMT+0200,0.83455,0.83457,0.83419,0.83419,332.01
07.06.2011 13:40:00.000 GMT+0200,0.83421,0.83425,0.83405,0.83411,360.16
07.06.2011 13:45:00.000 GMT+0200,0.83411,0.83448,0.83407,0.83448,271.03000000000003
07.06.2011 13:50:00.000 GMT+0200,0.83448,0.83464,0.83434,0.83453,546.6400000000001
07.06.2011 13:55:00.000 GMT+0200,0.83453,0.83487,0.83453,0.83479,305.08
07.06.2011 14:00:00.000 GMT+0200,0.83482,0.83516,0.83453,0.83479,761.3599999999999
07.06.2011 14:05:00.000 GMT+0200,0.83479,0.83529,0.83474,0.83496,792.06
07.06.2011 14:10:00.000 GMT+0200,0.83496,0.83580,0.83494,0.83510,731.71
07.06.2011 14:15:00.000 GMT+0200,0.83510,0.83552,0.83504,0.83544,734.88
07.06.2011 14:20:00.000 GMT+0200,0.83541,0.83557,0.83517,0.83540,936.13
07.06.2011 14:25:00.000 GMT+0200,0.83540,0.83562,0.83522,0.83522,712.4700000000001
