"Date","Ticker","Open Long","Close Long","Open Short","Close Short","Buy/Sell Price","Quantity","PNL","Cumulative PNL","Latent PNL"
11/07/18,"AEP",1,0,0,0,74.53,1198.00,0.00,0.00,0.00
11/07/18,"AXP",0,0,0,0,0.00,0.00,0.00,0.00,0.00
11/07/18,"AIG",0,0,1,0,44.12,199.00,0.00,0.00,0.00
11/07/18,"AMT",1,0,0,0,156.96,144.00,0.00,0.00,0.00
11/07/18,"AWK",0,0,0,0,0.00,0.00,0.00,0.00,0.00
11/07/18,"AMP",1,0,0,0,128.74,43.00,0.00,0.00,0.00
11/07/18,"ABC",1,0,0,0,85.87,115.00,0.00,0.00,0.00
11/07/18,"AME",0,0,1,0,75.09,114.00,0.00,0.00,0.00
11/07/18,"AMGN",0,0,0,0,0.00,0.00,0.00,0.00,0.00
11/07/18,"APH",1,0,0,0,91.50,109.00,0.00,0.00,0.00
11/07/18,"APC",1,0,0,0,59.00,97.00,0.00,0.00,0.00
11/07/18,"ADI",1,0,0,0,87.59,82.00,0.00,0.00,0.00
11/07/18,"ANSS",1,0,0,0,165.39,43.00,0.00,0.00,0.00
11/07/18,"ANTM",0,0,1,0,289.01,46.00,0.00,0.00,0.00
11/07/18,"AON",1,0,0,0,162.71,72.00,0.00,0.00,0.00
11/07/18,"APA",0,0,1,0,37.44,138.00,0.00,0.00,0.00
11/07/18,"AIV",1,0,0,0,45.30,391.00,0.00,0.00,0.00
11/07/18,"AAPL",0,0,0,0,0.00,0.00,0.00,0.00,0.00
11/07/18,"AMAT",0,0,1,0,34.80,176.00,0.00,0.00,0.00
11/07/18,"APTV",0,0,0,0,0.00,0.00,0.00,0.00,0.00
11/08/18,"MMM",0,1,0,0,204.00,45.00,135.00,0.00,135.00
11/08/18,"AOS",0,0,0,0,47.56,133.00,0.00,0.00,133.00
11/08/18,"ABT",0,0,1,0,72.88,118.00,0.00,0.00,0.00
11/08/18,"ABBV",0,0,0,0,0.00,0.00,0.00,0.00,0.00
11/08/18,"ACN",0,0,0,0,0.00,0.00,0.00,0.00,0.00
11/08/18,"ATVI",0,0,0,0,65.37,173.00,0.00,0.00,1794.01
11/08/18,"AYI",0,0,0,0,0.00,0.00,0.00,0.00,0.00
11/08/18,"ADBE",0,0,0,0,253.31,37.00,0.00,0.00,212.75
11/08/18,"AAP",0,1,0,0,172.66,72.00,182.88,182.88,182.88
11/08/18,"AMD",0,0,0,0,0.00,0.00,0.00,182.88,0.00
11/08/18,"AES",0,0,0,0,0.00,0.00,0.00,182.88,0.00
11/08/18,"AMG",0,0,1,0,116.46,52.00,0.00,182.88,0.00
11/08/18,"AFL",0,0,0,0,0.00,0.00,0.00,182.88,0.00
11/08/18,"A",1,0,0,0,67.60,106.00,0.00,182.88,0.00
11/08/18,"APD",0,0,0,0,0.00,0.00,0.00,182.88,0.00
11/08/18,"AKAM",0,1,0,0,71.95,244.00,119.56,302.44,119.56
11/08/18,"ALK",0,0,0,0,65.97,178.00,0.00,302.44,69.42
11/08/18,"ALB",0,0,0,0,104.30,63.00,0.00,302.44,18.90
11/08/18,"ARE",0,0,0,0,0.00,0.00,0.00,302.44,0.00
11/08/18,"ALXN",0,0,1,0,126.53,48.00,0.00,302.44,0.00
11/08/18,"ALGN",0,0,0,0,0.00,0.00,0.00,302.44,0.00
11/08/18,"ALLE",0,0,1,0,90.05,99.00,0.00,302.44,0.00
11/08/18,"AGN",0,0,0,0,0.00,0.00,0.00,302.44,0.00
11/08/18,"ADS",0,0,1,0,210.85,28.00,0.00,302.44,0.00
11/08/18,"LNT",1,0,0,0,43.87,835.00,0.00,302.44,0.00
11/08/18,"ALL",0,0,0,0,92.17,136.00,0.00,302.44,210.80
11/08/18,"GOOGL",0,0,0,0,1107.30,9.00,0.00,302.44,209.52
11/08/18,"GOOG",0,0,0,0,1091.38,9.00,0.00,302.44,156.51
11/08/18,"MO",0,0,1,0,65.46,359.00,0.00,302.44,0.00
11/08/18,"AMZN",0,1,0,0,1732.50,4.00,-90.00,212.44,-90.00
11/08/18,"AEE",1,0,0,0,66.33,750.00,0.00,212.44,0.00
11/08/18,"AAL",0,0,1,0,36.70,171.00,0.00,212.44,0.00
11/08/18,"AEP",0,0,0,0,74.53,1198.00,0.00,212.44,-383.36
11/08/18,"AXP",0,0,0,0,0.00,0.00,0.00,212.44,0.00
11/08/18,"AIG",0,0,0,0,44.12,199.00,0.00,212.44,3.98
11/08/18,"AMT",0,0,0,0,156.96,144.00,0.00,212.44,335.52
11/08/18,"AWK",1,0,0,0,88.68,811.00,0.00,212.44,0.00
11/08/18,"AMP",0,0,0,0,128.74,43.00,0.00,212.44,-0.43
11/08/18,"ABC",0,0,0,0,85.87,115.00,0.00,212.44,346.15
11/08/18,"AME",0,0,0,0,75.09,114.00,0.00,212.44,67.26
11/08/18,"AMGN",0,0,1,0,195.37,46.00,0.00,212.44,0.00
11/08/18,"APH",0,0,0,0,91.50,109.00,0.00,212.44,19.62
11/08/18,"APC",0,0,0,0,59.00,97.00,0.00,212.44,-241.53
11/08/18,"ADI",0,1,0,0,89.46,82.00,153.34,365.78,153.34
11/08/18,"ANSS",0,1,0,0,168.75,43.00,144.48,510.26,144.48
11/08/18,"ANTM",0,0,0,1,287.72,46.00,59.34,569.60,59.34
11/08/18,"AON",0,0,0,0,162.71,72.00,0.00,569.60,137.52
11/08/18,"APA",0,0,0,0,37.44,138.00,0.00,569.60,318.78
11/08/18,"AIV",0,0,0,0,45.30,391.00,0.00,569.60,43.01
11/08/18,"AAPL",0,0,0,0,0.00,0.00,0.00,569.60,0.00
11/08/18,"AMAT",0,0,0,0,34.80,176.00,0.00,569.60,52.80
11/08/18,"APTV",0,0,1,0,76.83,64.00,0.00,569.60,0.00
11/09/18,"MMM",0,0,1,0,200.57,46.00,0.00,569.60,0.00
11/09/18,"AOS",0,0,0,0,47.56,133.00,0.00,569.60,248.71
11/09/18,"ABT",0,0,0,0,72.88,118.00,0.00,569.60,17.70
11/09/18,"ABBV",0,0,0,0,0.00,0.00,0.00,569.60,0.00
11/09/18,"ACN",0,0,1,0,164.52,58.00,0.00,569.60,0.00
11/09/18,"ATVI",0,0,0,0,65.37,173.00,0.00,569.60,1794.01
11/09/18,"AYI",0,0,1,0,127.18,49.00,0.00,569.60,0.00
11/09/18,"ADBE",0,0,0,0,253.31,37.00,0.00,569.60,339.29
11/09/18,"AAP",0,0,1,0,170.33,72.00,0.00,569.60,0.00
11/09/18,"AMD",0,0,1,0,20.68,155.00,0.00,569.60,0.00
11/09/18,"AES",0,0,0,0,0.00,0.00,0.00,569.60,0.00
11/09/18,"AMG",0,0,0,0,116.46,52.00,0.00,569.60,70.20
11/09/18,"AFL",0,0,0,0,0.00,0.00,0.00,569.60,0.00
11/09/18,"A",0,1,0,0,66.16,106.00,-152.64,416.96,-152.64
11/09/18,"APD",0,0,1,0,159.86,73.00,0.00,416.96,0.00
11/09/18,"AKAM",0,0,1,0,70.71,247.00,0.00,416.96,0.00
11/09/18,"ALK",0,0,0,0,65.97,178.00,0.00,416.96,-7.12
11/09/18,"ALB",0,0,0,0,104.30,63.00,0.00,416.96,128.52
11/09/18,"ARE",0,0,0,0,0.00,0.00,0.00,416.96,0.00
11/09/18,"ALXN",0,0,0,0,126.53,48.00,0.00,416.96,144.48
11/09/18,"ALGN",0,0,1,0,231.97,23.00,0.00,416.96,0.00
11/09/18,"ALLE",0,0,0,0,90.05,99.00,0.00,416.96,61.38
11/09/18,"AGN",0,0,0,0,0.00,0.00,0.00,416.96,0.00
11/09/18,"ADS",0,0,0,0,210.85,28.00,0.00,416.96,80.36
11/09/18,"LNT",0,1,0,0,44.44,835.00,475.95,892.91,475.95
11/09/18,"ALL",0,1,0,0,93.49,136.00,179.52,1072.43,179.52
11/09/18,"GOOGL",0,0,0,0,1107.30,9.00,0.00,1072.43,307.53
11/09/18,"GOOG",0,0,0,0,1091.38,9.00,0.00,1072.43,269.91
11/09/18,"MO",0,0,0,0,65.46,359.00,0.00,1072.43,1493.44
11/09/18,"AMZN",0,0,1,0,1698.24,4.00,0.00,1072.43,0.00
11/09/18,"AEE",0,0,0,0,66.33,750.00,0.00,1072.43,697.50
11/09/18,"AAL",0,0,0,0,36.70,171.00,0.00,1072.43,66.69
11/09/18,"AEP",0,0,0,0,74.53,1198.00,0.00,1072.43,658.90
11/09/18,"AXP",0,0,0,0,0.00,0.00,0.00,1072.43,0.00
11/09/18,"AIG",0,0,0,0,44.12,199.00,0.00,1072.43,79.60
11/09/18,"AMT",0,0,0,0,156.96,144.00,0.00,1072.43,452.16
11/09/18,"AWK",0,0,0,0,88.68,811.00,0.00,1072.43,648.80
11/09/18,"AMP",0,1,0,0,127.17,43.00,-67.51,1004.92,-67.51
11/09/18,"ABC",0,0,0,0,85.87,115.00,0.00,1004.92,285.20
11/09/18,"AME",0,0,0,0,75.09,114.00,0.00,1004.92,62.70
11/09/18,"AMGN",0,0,0,1,193.65,46.00,79.12,1084.04,79.12
11/09/18,"APH",0,0,0,0,91.50,109.00,0.00,1084.04,-74.12
11/09/18,"APC",0,1,0,0,58.68,97.00,-31.04,1053.00,-31.04
11/09/18,"ADI",0,0,1,0,86.40,83.00,0.00,1053.00,0.00
11/09/18,"ANSS",0,0,1,0,165.24,43.00,0.00,1053.00,0.00
11/09/18,"ANTM",0,0,1,0,287.21,46.00,0.00,1053.00,0.00
11/09/18,"AON",0,1,0,0,164.79,72.00,149.76,1202.76,149.76
11/09/18,"APA",0,0,0,0,37.44,138.00,0.00,1202.76,-15.18
11/09/18,"AIV",0,0,0,0,45.30,391.00,0.00,1202.76,179.86
11/09/18,"AAPL",0,0,1,0,199.00,40.00,0.00,1202.76,0.00
11/09/18,"AMAT",0,0,0,0,34.80,176.00,0.00,1202.76,188.32
11/09/18,"APTV",0,0,0,0,76.83,64.00,0.00,1202.76,69.76
11/12/18,"MMM",0,0,0,1,197.52,46.00,140.30,1343.06,140.30
11/12/18,"AOS",0,0,0,0,47.56,133.00,0.00,1343.06,251.37
11/12/18,"ABT",0,0,0,0,72.88,118.00,0.00,1343.06,237.18
11/12/18,"ABBV",0,0,1,0,90.00,125.00,0.00,1343.06,0.00
11/12/18,"ACN",0,0,0,1,162.67,58.00,107.30,1450.36,107.30
11/12/18,"ATVI",0,0,0,0,65.37,173.00,0.00,1450.36,1932.41
11/12/18,"AYI",0,0,0,0,127.18,49.00,0.00,1450.36,103.39
11/12/18,"ADBE",0,0,0,1,238.38,37.00,552.41,2002.77,552.41
11/12/18,"AAP",0,0,0,1,184.07,72.00,-989.28,1013.49,-989.28
11/12/18,"AMD",0,0,0,0,20.68,155.00,0.00,1013.49,217.00
11/12/18,"AES",0,0,0,0,0.00,0.00,0.00,1013.49,0.00
11/12/18,"AMG",0,0,0,0,116.46,52.00,0.00,1013.49,164.84
11/12/18,"AFL",1,0,0,0,44.24,345.00,0.00,1013.49,0.00
11/12/18,"A",1,0,0,0,64.59,111.00,0.00,1013.49,0.00
11/12/18,"APD",0,0,0,0,159.86,73.00,0.00,1013.49,140.89
11/12/18,"AKAM",0,0,0,1,69.18,247.00,377.91,1391.40,377.91
11/12/18,"ALK",0,0,0,1,66.28,178.00,-55.18,1336.22,-55.18
11/12/18,"ALB",0,0,0,0,104.30,63.00,0.00,1336.22,372.96
11/12/18,"ARE",0,0,0,0,0.00,0.00,0.00,1336.22,0.00
11/12/18,"ALXN",0,0,0,0,126.53,48.00,0.00,1336.22,305.76
11/12/18,"ALGN",0,0,0,0,231.97,23.00,0.00,1336.22,298.31
11/12/18,"ALLE",0,0,0,0,90.05,99.00,0.00,1336.22,99.99
11/12/18,"AGN",0,0,0,0,0.00,0.00,0.00,1336.22,0.00
11/12/18,"ADS",0,0,0,0,210.85,28.00,0.00,1336.22,179.48
11/12/18,"LNT",0,0,0,0,0.00,0.00,0.00,1336.22,0.00
11/12/18,"ALL",0,0,1,0,91.48,137.00,0.00,1336.22,0.00
11/12/18,"GOOGL",0,0,0,0,1107.30,9.00,0.00,1336.22,472.41
11/12/18,"GOOG",0,0,0,0,1091.38,9.00,0.00,1336.22,432.81
11/12/18,"MO",0,0,0,0,65.46,359.00,0.00,1336.22,1547.29
11/12/18,"AMZN",0,0,0,0,1698.24,4.00,0.00,1336.22,195.80
11/12/18,"AEE",0,0,0,0,66.33,750.00,0.00,1336.22,1590.00
11/12/18,"AAL",0,0,0,1,37.15,171.00,-76.95,1259.27,-76.95
11/12/18,"AEP",0,0,0,0,74.53,1198.00,0.00,1259.27,2108.48
11/12/18,"AXP",0,0,0,0,0.00,0.00,0.00,1259.27,0.00
11/12/18,"AIG",0,0,0,0,44.12,199.00,0.00,1259.27,310.44
11/12/18,"AMT",0,0,0,0,156.96,144.00,0.00,1259.27,632.16
11/12/18,"AWK",0,0,0,0,88.68,811.00,0.00,1259.27,2214.03
11/12/18,"AMP",1,0,0,0,125.40,44.00,0.00,1259.27,0.00
11/12/18,"ABC",0,0,0,0,85.87,115.00,0.00,1259.27,478.40
11/12/18,"AME",0,0,0,0,75.09,114.00,0.00,1259.27,266.76
11/12/18,"AMGN",0,0,0,0,0.00,0.00,0.00,1259.27,0.00
11/12/18,"APH",0,0,0,0,91.50,109.00,0.00,1259.27,-294.30
11/12/18,"APC",0,0,1,0,55.61,103.00,0.00,1259.27,0.00
11/12/18,"ADI",0,0,0,1,84.84,83.00,129.48,1388.75,129.48
11/12/18,"ANSS",0,0,0,0,165.24,43.00,0.00,1388.75,220.16
11/12/18,"ANTM",0,0,0,0,287.21,46.00,0.00,1388.75,198.26
11/12/18,"AON",0,0,0,0,0.00,0.00,0.00,1388.75,0.00
11/12/18,"APA",0,0,0,0,37.44,138.00,0.00,1388.75,189.06
11/12/18,"AIV",0,0,0,0,45.30,391.00,0.00,1388.75,254.15
11/12/18,"AAPL",0,0,0,0,199.00,40.00,0.00,1388.75,294.80
11/12/18,"AMAT",0,0,0,0,34.80,176.00,0.00,1388.75,325.60
11/12/18,"APTV",0,0,0,0,76.83,64.00,0.00,1388.75,138.24
11/13/18,"MMM",0,0,1,0,200.80,45.00,0.00,1388.75,0.00
11/13/18,"AOS",0,0,0,0,47.56,133.00,0.00,1388.75,190.19
11/13/18,"ABT",0,0,0,0,72.88,118.00,0.00,1388.75,328.04
11/13/18,"ABBV",0,0,0,0,90.00,125.00,0.00,1388.75,118.75
11/13/18,"ACN",0,0,0,0,0.00,0.00,0.00,1388.75,0.00
11/13/18,"ATVI",0,0,0,0,65.37,173.00,0.00,1388.75,2107.14
11/13/18,"AYI",0,0,0,1,125.99,49.00,58.31,1447.06,58.31
11/13/18,"ADBE",1,0,0,0,242.16,39.00,0.00,1447.06,0.00
11/13/18,"AAP",0,0,1,0,185.99,66.00,0.00,1447.06,0.00
11/13/18,"AMD",0,0,0,0,20.68,155.00,0.00,1447.06,77.50
11/13/18,"AES",0,0,0,0,0.00,0.00,0.00,1447.06,0.00
11/13/18,"AMG",0,0,0,0,116.46,52.00,0.00,1447.06,223.08
11/13/18,"AFL",0,0,0,0,44.24,345.00,0.00,1447.06,93.15
11/13/18,"A",0,1,0,0,64.64,111.00,5.55,1452.61,5.55
11/13/18,"APD",0,0,0,0,159.86,73.00,0.00,1452.61,76.65
11/13/18,"AKAM",0,0,1,0,69.54,251.00,0.00,1452.61,0.00
11/13/18,"ALK",0,0,1,0,67.96,172.00,0.00,1452.61,0.00
11/13/18,"ALB",0,0,0,0,104.30,63.00,0.00,1452.61,270.90
11/13/18,"ARE",0,0,0,0,0.00,0.00,0.00,1452.61,0.00
11/13/18,"ALXN",0,0,0,0,126.53,48.00,0.00,1452.61,330.72
11/13/18,"ALGN",0,0,0,0,231.97,23.00,0.00,1452.61,231.61
11/13/18,"ALLE",0,0,0,0,90.05,99.00,0.00,1452.61,67.32
11/13/18,"AGN",0,0,1,0,163.38,36.00,0.00,1452.61,0.00
11/13/18,"ADS",0,0,0,0,210.85,28.00,0.00,1452.61,124.04
11/13/18,"LNT",0,0,0,0,0.00,0.00,0.00,1452.61,0.00
11/13/18,"ALL",0,0,0,1,91.07,137.00,56.17,1508.78,56.17
11/13/18,"GOOGL",0,0,0,0,1107.30,9.00,0.00,1508.78,425.70
11/13/18,"GOOG",0,0,0,0,1091.38,9.00,0.00,1508.78,372.42
11/13/18,"MO",0,0,0,1,60.54,359.00,1766.28,3275.06,1766.28
11/13/18,"AMZN",0,0,0,0,1698.24,4.00,0.00,3275.06,167.68
11/13/18,"AEE",0,0,0,0,66.33,750.00,0.00,3275.06,1620.00
11/13/18,"AAL",0,0,1,0,38.00,165.00,0.00,3275.06,0.00
11/13/18,"AEP",0,1,0,0,76.12,1198.00,1904.82,5179.88,1904.82
11/13/18,"AXP",0,0,0,0,0.00,0.00,0.00,5179.88,0.00
11/13/18,"AIG",0,0,0,0,44.12,199.00,0.00,5179.88,322.38
11/13/18,"AMT",0,0,0,0,156.96,144.00,0.00,5179.88,714.24
11/13/18,"AWK",0,1,0,0,91.01,811.00,1889.63,7069.51,1889.63
11/13/18,"AMP",0,0,0,0,125.40,44.00,0.00,7069.51,88.44
11/13/18,"ABC",0,1,0,0,91.52,115.00,649.75,7719.26,649.75
11/13/18,"AME",0,0,0,0,75.09,114.00,0.00,7719.26,150.48
11/13/18,"AMGN",0,0,0,0,0.00,0.00,0.00,7719.26,0.00
11/13/18,"APH",0,0,0,0,91.50,109.00,0.00,7719.26,-299.75
11/13/18,"APC",0,0,0,0,55.61,103.00,0.00,7719.26,-72.10
11/13/18,"ADI",1,0,0,0,86.32,83.00,0.00,7719.26,0.00
11/13/18,"ANSS",0,0,0,0,165.24,43.00,0.00,7719.26,206.83
11/13/18,"ANTM",0,0,0,0,287.21,46.00,0.00,7719.26,250.24
11/13/18,"AON",0,0,1,0,164.56,72.00,0.00,7719.26,0.00
11/13/18,"APA",0,0,0,1,36.24,138.00,165.60,7884.86,165.60
11/13/18,"AIV",0,1,0,0,46.17,391.00,340.17,8225.03,340.17
11/13/18,"AAPL",0,0,0,0,199.00,40.00,0.00,8225.03,204.00
11/13/18,"AMAT",0,0,0,0,34.80,176.00,0.00,8225.03,176.00
11/13/18,"APTV",0,0,0,0,76.83,64.00,0.00,8225.03,103.68
11/14/18,"MMM",0,0,0,1,197.73,45.00,138.15,8363.18,138.15
11/14/18,"AOS",0,0,0,0,47.56,133.00,0.00,8363.18,365.75
11/14/18,"ABT",0,0,0,0,72.88,118.00,0.00,8363.18,466.10
11/14/18,"ABBV",0,0,0,1,87.63,125.00,296.25,8659.43,296.25
11/14/18,"ACN",0,0,0,0,0.00,0.00,0.00,8659.43,0.00
11/14/18,"ATVI",0,0,0,0,65.37,173.00,0.00,8659.43,2415.08
11/14/18,"AYI",0,0,0,0,0.00,0.00,0.00,8659.43,0.00
11/14/18,"ADBE",0,0,0,0,242.16,39.00,0.00,8659.43,-319.02
11/14/18,"AAP",0,0,0,1,176.88,66.00,601.26,9260.69,601.26
11/14/18,"AMD",0,0,0,0,20.68,155.00,0.00,9260.69,-6.20
11/14/18,"AES",1,0,0,0,15.24,665.00,0.00,9260.69,0.00
11/14/18,"AMG",0,0,0,1,110.12,52.00,329.68,9590.37,329.68
11/14/18,"AFL",0,0,0,0,44.24,345.00,0.00,9590.37,-220.80
11/14/18,"A",1,0,0,0,63.32,113.00,0.00,9590.37,0.00
11/14/18,"APD",0,0,0,1,156.08,73.00,275.94,9866.31,275.94
11/14/18,"AKAM",0,0,0,0,69.54,251.00,0.00,9866.31,323.79
11/14/18,"ALK",0,0,0,0,67.96,172.00,0.00,9866.31,151.36
11/14/18,"ALB",0,0,0,1,99.73,63.00,287.91,10154.22,287.91
11/14/18,"ARE",0,0,1,0,123.08,103.00,0.00,10154.22,0.00
11/14/18,"ALXN",0,0,0,1,115.73,48.00,518.40,10672.62,518.40
11/14/18,"ALGN",0,0,0,0,231.97,23.00,0.00,10672.62,286.35
11/14/18,"ALLE",0,0,0,1,86.54,99.00,347.49,11020.11,347.49
11/14/18,"AGN",0,0,0,0,163.38,36.00,0.00,11020.11,228.24
11/14/18,"ADS",0,0,0,1,198.07,28.00,357.84,11377.95,357.84
11/14/18,"LNT",1,0,0,0,44.40,825.00,0.00,11377.95,0.00
11/14/18,"ALL",0,0,0,0,0.00,0.00,0.00,11377.95,0.00
11/14/18,"GOOGL",0,0,0,1,1051.46,9.00,502.56,11880.51,502.56
11/14/18,"GOOG",0,0,0,1,1044.71,9.00,420.03,12300.54,420.03
11/14/18,"MO",0,0,1,0,58.77,399.00,0.00,12300.54,0.00
11/14/18,"AMZN",0,0,0,0,1698.24,4.00,0.00,12300.54,468.92
11/14/18,"AEE",0,0,0,0,66.33,750.00,0.00,12300.54,1507.50
11/14/18,"AAL",0,0,0,0,38.00,165.00,0.00,12300.54,21.45
11/14/18,"AEP",1,0,0,0,75.74,1179.00,0.00,12300.54,0.00
11/14/18,"AXP",0,0,0,0,0.00,0.00,0.00,12300.54,0.00
11/14/18,"AIG",0,0,0,1,41.59,199.00,503.47,12804.01,503.47
11/14/18,"AMT",0,0,0,0,156.96,144.00,0.00,12804.01,833.76
11/14/18,"AWK",1,0,0,0,90.14,798.00,0.00,12804.01,0.00
11/14/18,"AMP",0,1,0,0,123.36,44.00,-89.76,12714.25,-89.76
11/14/18,"ABC",0,0,0,0,0.00,0.00,0.00,12714.25,0.00
11/14/18,"AME",0,0,0,1,72.40,114.00,306.66,13020.91,306.66
11/14/18,"AMGN",1,0,0,0,188.34,47.00,0.00,13020.91,0.00
11/14/18,"APH",0,0,0,0,91.50,109.00,0.00,13020.91,-542.82
11/14/18,"APC",0,0,0,1,53.94,103.00,172.01,13192.92,172.01
11/14/18,"ADI",0,0,0,0,86.32,83.00,0.00,13192.92,-24.07
11/14/18,"ANSS",0,0,0,1,155.28,43.00,428.28,13621.20,428.28
11/14/18,"ANTM",0,0,0,1,279.06,46.00,374.90,13996.10,374.90
11/14/18,"AON",0,0,0,1,160.58,72.00,286.56,14282.66,286.56
11/14/18,"APA",1,0,0,0,35.87,144.00,0.00,14282.66,0.00
11/14/18,"AIV",0,0,1,0,45.07,393.00,0.00,14282.66,0.00
11/14/18,"AAPL",0,0,0,1,188.39,40.00,424.40,14707.06,424.40
11/14/18,"AMAT",0,0,0,1,33.32,176.00,260.48,14967.54,260.48
11/14/18,"APTV",0,0,0,1,74.52,64.00,147.84,15115.38,147.84
11/15/18,"MMM",1,0,0,0,203.24,45.00,0.00,15115.38,0.00
11/15/18,"AOS",0,0,0,0,47.56,133.00,0.00,15115.38,204.82
11/15/18,"ABT",0,0,0,0,72.88,118.00,0.00,15115.38,283.20
11/15/18,"ABBV",1,0,0,0,89.73,126.00,0.00,15115.38,0.00
11/15/18,"ACN",0,0,0,0,0.00,0.00,0.00,15115.38,0.00
11/15/18,"ATVI",0,0,0,0,65.37,173.00,0.00,15115.38,2129.63
11/15/18,"AYI",0,0,0,0,0.00,0.00,0.00,15115.38,0.00
11/15/18,"ADBE",0,0,0,0,242.16,39.00,0.00,15115.38,-102.96
11/15/18,"AAP",0,0,0,0,0.00,0.00,0.00,15115.38,0.00
11/15/18,"AMD",0,0,0,0,20.68,155.00,0.00,15115.38,125.55
11/15/18,"AES",0,0,0,0,15.24,665.00,0.00,15115.38,232.75
11/15/18,"AMG",0,0,1,0,112.69,54.00,0.00,15115.38,0.00
11/15/18,"AFL",0,0,0,0,44.24,345.00,0.00,15115.38,-75.90
11/15/18,"A",0,0,0,0,63.32,113.00,0.00,15115.38,119.78
11/15/18,"APD",0,0,0,0,0.00,0.00,0.00,15115.38,0.00
11/15/18,"AKAM",0,0,0,1,69.12,251.00,105.42,15220.80,105.42
11/15/18,"ALK",0,0,0,0,67.96,172.00,0.00,15220.80,127.28
11/15/18,"ALB",0,0,0,0,0.00,0.00,0.00,15220.80,0.00
11/15/18,"ARE",0,0,0,0,123.08,103.00,0.00,15220.80,174.07
11/15/18,"ALXN",0,0,1,0,119.29,51.00,0.00,15220.80,0.00
11/15/18,"ALGN",0,0,0,0,231.97,23.00,0.00,15220.80,257.83
11/15/18,"ALLE",0,0,1,0,88.06,101.00,0.00,15220.80,0.00
11/15/18,"AGN",0,0,0,1,158.22,36.00,185.76,15406.56,185.76
11/15/18,"ADS",0,0,0,0,0.00,0.00,0.00,15406.56,0.00
11/15/18,"LNT",0,0,0,0,44.40,825.00,0.00,15406.56,973.50
11/15/18,"ALL",0,0,1,0,88.95,141.00,0.00,15406.56,0.00
11/15/18,"GOOGL",0,0,1,0,1065.23,9.00,0.00,15406.56,0.00
11/15/18,"GOOG",0,0,1,0,1059.41,9.00,0.00,15406.56,0.00
11/15/18,"MO",0,0,0,0,58.77,399.00,0.00,15406.56,638.40
11/15/18,"AMZN",0,0,0,1,1587.50,4.00,442.96,15849.52,442.96
11/15/18,"AEE",0,0,0,0,66.33,750.00,0.00,15849.52,2752.50
11/15/18,"AAL",0,0,0,0,38.00,165.00,0.00,15849.52,99.00
11/15/18,"AEP",0,1,0,0,77.48,1179.00,2051.46,17900.98,2051.46
11/15/18,"AXP",0,0,1,0,108.58,92.00,0.00,17900.98,0.00
