,Date,Ticker,Conf Up,Conf Dwn,Green,Red,Green_Close,Red_Close,Price,Open.S
69,2019-06-21,BKNG,0.0,99.99518585205078,0,1,1,0,1880.0,1880.969970703125
70,2019-06-24,BKNG,0.0,99.98905944824219,0,1,1,0,1870.81005859375,1880.8299560546875
71,2019-06-25,BKNG,0.0013381242752075195,92.056640625,0,0,1,0,1845.469970703125,1848.300048828125
73,2019-06-27,BKNG,0.0017762184143066406,86.21392059326172,0,0,1,0,1845.1700439453125,1852.5799560546875
74,2019-06-28,BKNG,1.7881393432617188e-05,99.9702377319336,0,1,1,0,1874.7099609375,1900.0
75,2019-07-01,BKNG,0.0,99.99871063232422,0,1,1,0,1898.4200439453125,1902.239990234375
76,2019-07-02,BKNG,0.0,99.99974822998047,0,1,1,0,1907.989990234375,1906.219970703125
77,2019-07-03,BKNG,99.99998474121094,0.0,1,0,0,1,1919.6500244140625,1904.760009765625
78,2019-07-05,BKNG,99.99998474121094,0.0,1,0,0,1,1924.75,1918.72998046875
79,2019-07-08,BKNG,7.450580596923828e-05,99.99342346191406,0,1,1,0,1875.760009765625,1873.0
80,2019-07-09,BKNG,7.152557373046875e-05,99.99549102783203,0,1,1,0,1877.8699951171875,1890.52001953125
81,2019-07-10,BKNG,0.00037550926208496094,99.97731018066406,0,1,1,0,1869.3900146484373,1875.449951171875
82,2019-07-11,BKNG,7.152557373046875e-05,99.99168395996094,0,1,1,0,1874.1700439453125,1878.02001953125
83,2019-07-12,BKNG,3.2782554626464844e-05,99.99795532226562,0,1,1,0,1882.47998046875,1881.8900146484373
84,2019-07-15,BKNG,1.1920928955078125e-05,99.99873352050781,0,1,1,0,1881.9100341796875,1879.8900146484373
85,2019-07-16,BKNG,2.9802322387695312e-06,99.99945831298828,0,1,1,0,1888.9000244140625,1887.75
86,2019-07-17,BKNG,0.0003159046173095703,99.99629974365234,0,1,1,0,1867.739990234375,1861.8299560546875
87,2019-07-18,BKNG,5.066394805908203e-05,99.99853515625,0,1,1,0,1885.9100341796875,1896.030029296875
88,2019-07-19,BKNG,0.00013709068298339844,99.9933090209961,0,1,1,0,1882.0899658203125,1883.6500244140625
89,2019-07-22,BKNG,0.0,99.99827575683594,0,1,1,0,1893.699951171875,1898.6300048828125
90,2019-07-23,BKNG,0.0,99.99878692626953,0,1,1,0,1900.25,1896.260009765625
91,2019-07-24,BKNG,0.0,99.99984741210938,0,1,1,0,1919.25,1911.989990234375
92,2019-07-25,BKNG,99.99998474121094,0.0,1,0,0,1,1926.1300048828125,1940.0
94,2019-07-29,BKNG,100.0,0.0,1,0,0,1,1919.550048828125,1909.8599853515625
95,2019-07-30,BKNG,100.0,0.0,1,0,0,1,1916.5899658203125,1906.3299560546875
96,2019-07-31,BKNG,2.9802322387695312e-05,99.99930572509766,0,1,1,0,1886.6099853515625,1885.469970703125
97,2019-08-01,BKNG,0.0,99.99881744384766,0,1,1,0,1879.8599853515625,1874.1099853515625
98,2019-08-02,BKNG,0.00019669532775878906,99.97173309326172,0,1,1,0,1846.0799560546875,1819.97998046875
100,2019-08-06,BKNG,92.7230453491211,0.00046193599700927734,0,0,0,1,1786.52001953125,1758.4000244140625
102,2019-08-08,BKNG,0.0,99.99910736083984,0,1,1,0,1941.010009765625,1926.5400390625
103,2019-08-09,BKNG,0.0,99.99908447265625,0,1,1,0,1917.68994140625,1900.43994140625
104,2019-08-12,BKNG,0.0,99.99991607666016,0,1,1,0,1916.8900146484373,1907.6700439453125
106,2019-08-14,BKNG,0.0,99.99961853027344,0,1,1,0,1891.18994140625,1900.030029296875
107,2019-08-15,BKNG,0.0,99.99972534179688,0,1,1,0,1904.6700439453125,1929.0
108,2019-08-16,BKNG,99.99998474121094,0.0,1,0,0,1,1922.18994140625,1944.8699951171875
109,2019-08-19,BKNG,99.99919891357422,0.0,1,0,0,1,1943.72998046875,1942.510009765625
110,2019-08-20,BKNG,99.99970245361328,0.0,1,0,0,1,1934.4000244140625,1945.68994140625
111,2019-08-21,BKNG,99.99724578857422,8.940696716308594e-06,1,0,0,1,1955.75,1962.449951171875
112,2019-08-22,BKNG,99.99990844726562,0.0,1,0,0,1,1952.469970703125,1942.97998046875
113,2019-08-23,BKNG,1.1920928955078125e-05,99.99949645996094,0,1,1,0,1898.6700439453125,1918.239990234375
114,2019-08-26,BKNG,100.0,0.0,1,0,0,1,1916.81005859375,1921.739990234375
115,2019-08-27,BKNG,100.0,0.0,1,0,0,1,1919.989990234375,1911.800048828125
116,2019-08-28,BKNG,99.99993896484375,0.0,1,0,0,1,1942.0,1966.4300537109373
117,2019-08-29,BKNG,99.9972152709961,0.0,1,0,0,1,1957.1400146484373,1971.800048828125
118,2019-08-30,BKNG,99.99434661865234,0.0,1,0,0,1,1966.4100341796875,1956.56005859375
119,2019-09-03,BKNG,99.9999771118164,0.0,1,0,0,1,1941.780029296875,1960.8800048828125
120,2019-09-04,BKNG,99.99984741210938,0.0,1,0,0,1,1958.7900390625,1974.1500244140625
122,2019-09-06,BKNG,99.99385070800781,0.0,1,0,0,1,1967.6300048828125,1980.6400146484373
125,2019-09-11,BKNG,0.0,99.90341186523438,0,1,1,0,2050.159912109375,2056.0
127,2019-09-13,BKNG,5.9604644775390625e-06,99.97247314453125,0,1,1,0,2063.89990234375,2057.239990234375
128,2019-09-16,BKNG,2.9802322387695312e-06,99.99752044677734,0,1,1,0,2072.949951171875,2067.60009765625
129,2019-09-17,BKNG,2.9802322387695312e-06,99.99798583984375,0,1,1,0,2077.43994140625,2072.2099609375
130,2019-09-18,BKNG,0.0003993511199951172,99.97535705566406,0,1,1,0,2058.3701171875,2053.739990234375
131,2019-09-19,BKNG,0.020372867584228516,99.67264556884766,0,1,1,0,2058.570068359375,2046.219970703125
136,2019-09-26,BKNG,99.67427062988281,0.006946921348571777,1,0,0,1,1978.449951171875,1969.56005859375
137,2019-09-27,BKNG,99.99951171875,0.0,1,0,0,1,1944.25,1953.0
138,2019-09-30,BKNG,99.99396514892578,0.00022351741790771484,1,0,0,1,1962.6099853515625,1977.0
139,2019-10-01,BKNG,99.84894561767578,0.018912553787231445,1,0,0,1,1978.030029296875,1969.0
140,2019-10-02,BKNG,99.99986267089844,0.0,1,0,0,1,1941.43994140625,1936.550048828125
141,2019-10-03,BKNG,99.93064880371094,0.0006735324859619141,1,0,0,1,1961.449951171875,1970.6400146484373
143,2019-10-07,BKNG,99.99667358398438,0.0,1,0,0,1,1951.56005859375,1937.050048828125
144,2019-10-08,BKNG,99.99946594238281,0.0,1,0,0,1,1938.18994140625,1953.719970703125
145,2019-10-09,BKNG,99.99977111816406,0.0,1,0,0,1,1943.3299560546875,1942.68994140625
146,2019-10-10,BKNG,99.96907806396484,0.0,1,0,0,1,1962.9100341796875,1984.300048828125
147,2019-10-11,BKNG,99.83824157714844,5.066394805908203e-05,1,0,0,1,1977.1800537109373,1964.52001953125
156,2019-10-24,BKNG,0.003209710121154785,98.31397247314453,0,1,1,0,2043.75,2020.1300048828125
157,2019-10-25,BKNG,2.086162567138672e-05,99.9931411743164,0,1,1,0,2055.929931640625,2053.02001953125
158,2019-10-28,BKNG,3.2782554626464844e-05,99.97419738769531,0,1,1,0,2057.050048828125,2054.139892578125
159,2019-10-29,BKNG,0.01226663589477539,81.30296325683594,0,0,1,0,2042.800048828125,2035.530029296875
160,2019-10-30,BKNG,0.018540024757385254,98.4216537475586,0,1,1,0,2049.550048828125,2046.0799560546875
161,2019-10-31,BKNG,0.006935000419616699,96.94356536865234,0,0,1,0,2048.77001953125,2023.6199951171875
162,2019-11-01,BKNG,0.00057220458984375,98.77246856689453,0,1,1,0,2032.02001953125,2042.0
164,2019-11-05,BKNG,0.009638071060180664,84.34307861328125,0,0,1,0,2025.4300537109373,2018.56005859375
168,2019-11-11,BKNG,1.1920928955078125e-05,99.99089813232422,0,1,1,0,1896.0400390625,1901.3499755859373
174,2019-11-19,BKNG,0.08393526077270508,99.92244720458984,0,1,1,0,1845.300048828125,1846.06005859375
175,2019-11-20,BKNG,0.01563727855682373,99.91727447509766,0,1,1,0,1851.8199462890625,1851.3399658203125
176,2019-11-21,BKNG,0.0,99.98512268066406,0,1,1,0,1873.31005859375,1881.449951171875
177,2019-11-22,BKNG,0.0,99.98838806152344,0,1,1,0,1877.530029296875,1885.0899658203125
178,2019-11-25,BKNG,0.0,99.99832153320312,0,1,1,0,1897.5400390625,1899.699951171875
179,2019-11-26,BKNG,0.0,99.9947509765625,0,1,1,0,1887.4599609375,1893.0
180,2019-11-27,BKNG,0.0,99.99895477294922,0,1,1,0,1906.449951171875,1904.8900146484373
181,2019-11-29,BKNG,0.0,99.99739837646484,0,1,1,0,1904.030029296875,1898.2099609375
182,2019-12-02,BKNG,0.0,99.9806137084961,0,1,1,0,1884.43994140625,1865.3900146484373
183,2019-12-03,BKNG,0.0,99.98677062988281,0,1,1,0,1879.97998046875,1894.6400146484373
184,2019-12-04,BKNG,0.0,99.99966430664062,0,1,1,0,1921.530029296875,1929.0
185,2019-12-05,BKNG,100.0,0.0,1,0,0,1,1904.219970703125,1923.27001953125
186,2019-12-06,BKNG,99.99998474121094,0.0,1,0,0,1,1930.27001953125,1928.0799560546875
187,2019-12-09,BKNG,100.0,0.0,1,0,0,1,1905.7900390625,1902.4000244140625
188,2019-12-10,BKNG,100.0,0.0,1,0,0,1,1904.6300048828125,1915.9000244140625
189,2019-12-11,BKNG,99.99998474121094,0.0,1,0,0,1,1925.8800048828125,1930.8499755859373
190,2019-12-12,BKNG,99.99947357177734,0.0,1,0,0,1,1948.47998046875,1960.8699951171875
198,2019-12-24,BKNG,1.7881393432617188e-05,87.39178466796875,0,0,1,0,2044.0,2049.340087890625
199,2019-12-26,BKNG,5.9604644775390625e-06,99.9470443725586,0,1,1,0,2064.320068359375,2063.0
200,2019-12-27,BKNG,0.0,99.97808074951172,0,1,1,0,2072.5400390625,2071.989990234375
201,2019-12-30,BKNG,0.0001728534698486328,94.5074462890625,0,0,1,0,2053.8701171875,2046.510009765625
202,2019-12-31,BKNG,0.0016421079635620117,91.04673767089844,0,0,1,0,2053.72998046875,2068.39990234375
203,2020-01-02,BKNG,4.76837158203125e-05,99.82634735107422,0,1,1,0,2074.580078125,2042.469970703125
204,2020-01-03,BKNG,2.086162567138672e-05,99.93453216552734,0,1,1,0,2065.47998046875,2050.0
206,2020-01-07,BKNG,0.00012814998626708984,99.97210693359375,0,1,1,0,2068.050048828125,2066.840087890625
207,2020-01-08,BKNG,9.5367431640625e-05,99.8573989868164,0,1,1,0,2062.89990234375,
208,2019-03-14,CLX,0.0,99.99998474121094,0,1,1,0,156.7092742919922,159.75
209,2019-03-15,CLX,0.0,100.0,0,1,1,0,157.5328826904297,160.61000061035156
210,2019-03-18,CLX,0.0,99.99998474121094,0,1,1,0,156.35630798339844,157.9600067138672
211,2019-03-19,CLX,1.1920928955078125e-05,99.99828338623047,0,1,1,0,153.80706787109375,157.35000610351562
212,2019-03-20,CLX,8.940696716308594e-06,99.9869613647461,0,1,1,0,152.90501403808594,156.13999938964844
213,2019-03-21,CLX,0.0,99.99993133544922,0,1,1,0,154.97381591796875,158.22000122070312
214,2019-03-22,CLX,0.0,99.99996185302734,0,1,1,0,155.04246520996094,157.6300048828125
215,2019-03-25,CLX,0.0,99.99996185302734,0,1,1,0,155.06207275390625,158.94000244140625
216,2019-03-26,CLX,0.0,100.0,0,1,1,0,156.82691955566406,159.7100067138672
217,2019-03-27,CLX,0.0,100.0,0,1,1,0,157.19949340820312,161.14999389648438
218,2019-03-28,CLX,0.0,100.0,0,1,1,0,158.16036987304688,160.55999755859375
219,2019-03-29,CLX,0.0,99.99999237060547,0,1,1,0,157.32696533203125,159.66000366210938
220,2019-04-01,CLX,0.0,99.99972534179688,0,1,1,0,155.44444274902344,158.0
221,2019-04-02,CLX,1.4901161193847656e-05,99.99893188476562,0,1,1,0,154.56202697753906,157.30999755859375
222,2019-04-03,CLX,0.0,99.9797592163086,0,1,1,0,153.8756866455078,157.77999877929688
223,2019-04-04,CLX,0.0,99.99478912353516,0,1,1,0,153.9051055908203,156.4199981689453
224,2019-04-05,CLX,1.1920928955078125e-05,99.86909484863281,0,1,1,0,152.56185913085938,152.4600067138672
228,2019-04-11,CLX,8.940696716308594e-06,99.96100616455078,0,1,1,0,152.29713439941406,155.52000427246094
229,2019-04-12,CLX,0.0,99.98735046386719,0,1,1,0,152.45401000976562,155.02999877929688
230,2019-04-15,CLX,4.470348358154297e-05,99.68766021728516,0,1,1,0,151.43431091308594,154.8699951171875
234,2019-04-22,CLX,2.086162567138672e-05,98.94976806640625,0,1,1,0,151.49313354492188,153.39999389648438
235,2019-04-23,CLX,2.682209014892578e-05,97.71455383300781,0,1,1,0,151.47340393066406,153.8000030517578
236,2019-04-24,CLX,5.9604644775390625e-06,99.93229675292969,0,1,1,0,152.1541748046875,153.58999633789062
237,2019-04-25,CLX,0.0,99.99601745605469,0,1,1,0,153.01251220703125,155.82000732421875
238,2019-04-26,CLX,0.0,99.99976348876953,0,1,1,0,155.44943237304688,157.05999755859375
239,2019-04-29,CLX,0.0,99.9991683959961,0,1,1,0,154.2852325439453,155.8300018310547
240,2019-04-30,CLX,0.0,99.99999237060547,0,1,1,0,157.59036254882812,153.58999633789062
241,2019-05-01,CLX,99.86750030517578,0.0,1,0,0,1,146.17535400390625,148.10000610351562
242,2019-05-02,CLX,99.6718521118164,1.4901161193847656e-05,1,0,0,1,146.74757385253906,148.9600067138672
243,2019-05-03,CLX,99.99105834960938,2.9802322387695312e-05,1,0,0,1,146.19505310058594,148.22000122070312
244,2019-05-06,CLX,99.99459075927734,9.238719940185547e-05,1,0,0,1,146.26412963867188,148.0
245,2019-05-07,CLX,99.99813079833984,0.0005930662155151367,1,0,0,1,146.47132873535156,148.6199951171875
246,2019-05-08,CLX,99.99557495117188,0.0007659196853637695,1,0,0,1,146.82650756835938,148.82000732421875
247,2019-05-09,CLX,99.9999771118164,5.9604644775390625e-06,1,0,0,1,144.99142456054688,146.3699951171875
248,2019-05-10,CLX,99.99215698242188,3.8743019104003906e-05,1,0,0,1,146.20494079589844,147.0800018310547
250,2019-05-14,CLX,99.87950134277344,6.556510925292969e-05,1,0,0,1,145.25779724121094,147.3800048828125
251,2019-05-15,CLX,99.09353637695312,5.066394805908203e-05,1,0,0,1,146.3332061767578,148.57000732421875
252,2019-05-16,CLX,97.92976379394531,2.086162567138672e-05,1,0,0,1,146.72784423828125,148.02000427246094
253,2019-05-17,CLX,99.99089813232422,0.0,1,0,0,1,145.08021545410156,145.5
254,2019-05-20,CLX,99.9801254272461,0.0,1,0,0,1,144.75462341308594,147.69000244140625
259,2019-05-28,CLX,99.99037170410156,0.0,1,0,0,1,144.86317443847656,146.00999450683594
260,2019-05-29,CLX,99.87039184570312,0.0,1,0,0,1,145.42552185058594,147.13999938964844
262,2019-05-31,CLX,85.47845458984375,0.0005602836608886719,0,0,0,1,146.81663513183594,148.91000366210938
264,2019-06-04,CLX,0.0002086162567138672,83.22023010253906,0,0,1,0,150.75318908691406,153.5500030517578
265,2019-06-05,CLX,0.0,99.99197387695312,0,1,1,0,153.318359375,155.72000122070312
266,2019-06-06,CLX,0.0,99.99998474121094,0,1,1,0,156.8306884765625,159.52999877929688
267,2019-06-07,CLX,0.0,99.99979400634766,0,1,1,0,154.53189086914062,156.52999877929688
268,2019-06-10,CLX,0.0,99.99995422363281,0,1,1,0,154.68972778320312,156.22000122070312
269,2019-06-11,CLX,0.0,99.99989318847656,0,1,1,0,154.03857421875,156.74000549316406
270,2019-06-12,CLX,0.0,99.9999771118164,0,1,1,0,154.8179931640625,157.41000366210938
271,2019-06-13,CLX,0.0,99.99960327148438,0,1,1,0,153.89059448242188,156.1999969482422
272,2019-06-14,CLX,0.0,99.99996185302734,0,1,1,0,154.77853393554688,157.22000122070312
273,2019-06-17,CLX,5.9604644775390625e-06,99.99779510498047,0,1,1,0,152.7461395263672,155.30999755859375
274,2019-06-18,CLX,8.940696716308594e-06,99.98820495605469,0,1,1,0,151.58193969726562,153.35000610351562
275,2019-06-19,CLX,0.0,99.93731689453125,0,1,1,0,151.02944946289062,153.0800018310547
276,2019-06-20,CLX,0.0,99.99942779541016,0,1,1,0,152.5093536376953,154.85000610351562
277,2019-06-21,CLX,0.0,99.99945068359375,0,1,1,0,152.84478759765625,155.5
278,2019-06-24,CLX,0.0,99.99983215332031,0,1,1,0,153.1309051513672,154.74000549316406
279,2019-06-25,CLX,0.0,99.99996185302734,0,1,1,0,153.6833953857422,154.86000061035156
280,2019-06-26,CLX,0.0004589557647705078,95.19738006591797,0,0,1,0,149.61859130859375,151.27999877929688
281,2019-06-27,CLX,1.7881393432617188e-05,99.69664001464844,0,1,1,0,150.23028564453125,152.49000549316406
282,2019-06-28,CLX,0.0,99.98343658447266,0,1,1,0,151.0590362548828,153.77000427246094
283,2019-07-01,CLX,0.0002562999725341797,99.40155029296875,0,1,1,0,150.75318908691406,152.74000549316406
284,2019-07-02,CLX,2.9802322387695312e-06,99.99385833740234,0,1,1,0,152.094970703125,154.77000427246094
285,2019-07-03,CLX,0.0,99.99968719482422,0,1,1,0,154.84759521484375,156.0500030517578
286,2019-07-05,CLX,0.0,99.99600219726562,0,1,1,0,153.6833953857422,156.13999938964844
287,2019-07-08,CLX,0.0,99.9998550415039,0,1,1,0,154.77853393554688,156.42999267578125
288,2019-07-09,CLX,2.9802322387695312e-06,99.9969482421875,0,1,1,0,153.36769104003906,155.25999450683594
289,2019-07-10,CLX,6.258487701416016e-05,99.99273681640625,0,1,1,0,152.44027709960938,154.69000244140625
290,2019-07-11,CLX,7.450580596923828e-05,99.99750518798828,0,1,1,0,153.1605224609375,155.6999969482422
291,2019-07-12,CLX,0.0,99.9999008178711,0,1,1,0,155.94271850585938,157.63999938964844
292,2019-07-15,CLX,0.0,99.9999771118164,0,1,1,0,156.40643310546875,159.00999450683594
293,2019-07-16,CLX,0.0,100.0,0,1,1,0,157.79754638671875,159.67999267578125
294,2019-07-17,CLX,0.0,100.0,0,1,1,0,157.44236755371094,159.5500030517578
295,2019-07-18,CLX,0.0,100.0,0,1,1,0,159.87928771972656,162.0
296,2019-07-19,CLX,0.0,100.0,0,1,1,0,159.6918182373047,161.94000244140625
297,2019-07-22,CLX,0.0,100.0,0,1,1,0,159.42544555664062,162.85000610351562
298,2019-07-23,CLX,0.0,100.0,0,1,1,0,162.1977996826172,164.5
299,2019-07-24,CLX,0.0,100.0,0,1,1,0,161.39865112304688,162.69000244140625
300,2019-07-25,CLX,0.0,100.0,0,1,1,0,161.35919189453125,164.69000244140625
301,2019-07-26,CLX,0.0,100.0,0,1,1,0,164.10195922851562,165.55999755859375
302,2019-07-29,CLX,0.0,100.0,0,1,1,0,163.15480041503906,164.9600067138672
303,2019-07-30,CLX,0.0,100.0,0,1,1,0,164.00875854492188,164.91000366210938
304,2019-07-31,CLX,0.0,100.0,0,1,1,0,161.4568328857422,153.6999969482422
305,2019-08-01,CLX,0.0,99.99991607666016,0,1,1,0,155.04225158691406,156.11000061035156
306,2019-08-02,CLX,0.0,99.99998474121094,0,1,1,0,155.79690551757812,156.42999267578125
307,2019-08-05,CLX,0.0,99.99946594238281,0,1,1,0,153.94004821777344,154.77000427246094
308,2019-08-06,CLX,5.9604644775390625e-06,99.99886322021484,0,1,1,0,153.23504638671875,153.67999267578125
309,2019-08-07,CLX,0.0,100.0,0,1,1,0,156.5217742919922,157.72000122070312
310,2019-08-08,CLX,0.0,100.0,0,1,1,0,157.86227416992188,159.24000549316406
311,2019-08-09,CLX,0.0,100.0,0,1,1,0,157.1572723388672,157.86000061035156
312,2019-08-12,CLX,0.0,100.0,0,1,1,0,157.46510314941406,158.8000030517578
313,2019-08-13,CLX,0.0,100.0,0,1,1,0,157.84243774414062,158.52000427246094
314,2019-08-14,CLX,0.0,99.99998474121094,0,1,1,0,156.1841583251953,158.1300048828125
315,2019-08-15,CLX,0.0,100.0,0,1,1,0,157.83248901367188,159.8300018310547
316,2019-08-16,CLX,0.0,100.0,0,1,1,0,159.76878356933594,162.2899932861328
317,2019-08-19,CLX,0.0,100.0,0,1,1,0,160.99014282226562,162.24000549316406
318,2019-08-20,CLX,0.0,100.0,0,1,1,0,157.86227416992188,159.75999450683594
319,2019-08-21,CLX,0.0,99.99998474121094,0,1,1,0,156.9586944580078,158.52999877929688
320,2019-08-22,CLX,0.0,100.0,0,1,1,0,158.0310821533203,159.17999267578125
321,2019-08-23,CLX,0.0,99.99906158447266,0,1,1,0,154.83372497558594,156.5399932861328
322,2019-08-26,CLX,0.0,99.99991607666016,0,1,1,0,155.8564910888672,157.8300018310547
323,2019-08-27,CLX,0.0,99.99998474121094,0,1,1,0,157.5345916748047,158.8300018310547
324,2019-08-28,CLX,0.0,100.0,0,1,1,0,158.85525512695312,160.55999755859375
325,2019-08-29,CLX,0.0,100.0,0,1,1,0,158.13038635253906,159.1999969482422
326,2019-08-30,CLX,0.0,99.99999237060547,0,1,1,0,157.0480499267578,158.07000732421875
327,2019-09-03,CLX,0.0,100.0,0,1,1,0,161.20860290527344,162.61000061035156
328,2019-09-04,CLX,0.0,100.0,0,1,1,0,163.20445251464844,164.89999389648438
329,2019-09-05,CLX,0.0,100.0,0,1,1,0,161.0596466064453,163.1699981689453
330,2019-09-06,CLX,0.0,100.0,0,1,1,0,160.9007568359375,161.9199981689453
331,2019-09-09,CLX,0.0,99.99996185302734,0,1,1,0,157.21685791015625,157.22000122070312
332,2019-09-10,CLX,0.0,99.99993896484375,0,1,1,0,157.16720581054688,156.75
333,2019-09-11,CLX,0.0,99.99998474121094,0,1,1,0,157.8126220703125,160.1999969482422
334,2019-09-12,CLX,0.0,100.0,0,1,1,0,159.07369995117188,159.5399932861328
335,2019-09-13,CLX,0.0,100.0,0,1,1,0,157.82257080078125,157.75
336,2019-09-16,CLX,3.2782554626464844e-05,99.95421600341797,0,1,1,0,152.6889190673828,153.4600067138672
337,2019-09-17,CLX,0.0,99.99919128417969,0,1,1,0,154.4464569091797,156.67999267578125
338,2019-09-18,CLX,0.0,99.99966430664062,0,1,1,0,154.70465087890625,156.19000244140625
339,2019-09-19,CLX,0.0,99.99835205078125,0,1,1,0,153.12582397460938,154.61000061035156
340,2019-09-20,CLX,0.0002682209014892578,99.05072784423828,0,1,1,0,150.71290588378906,149.99000549316406
