,Date,Open Long,Close Long,Open Short,Close Short,Exposure Long,Exposure Short,Exposure,Net Exposure,PNL,Unrealized PNL,Cumulative PNL,NAV,Net Long,Net Short,Maximum Drawdown
17,2019-04-08,0,0,0,0,9660.71,-20561.020000000004,30221.729999999996,-10900.310000000005,0.0,-242.88,1146.0800000000002,50903.200000000004,2,4,-242.88
18,2019-04-09,0,0,0,0,9660.71,-20561.020000000004,30221.729999999996,-10900.310000000005,0.0,195.16,1146.0800000000002,51341.240000000005,2,4,-242.88
19,2019-04-10,0,0,0,0,9660.71,-20561.020000000004,30221.729999999996,-10900.310000000005,0.0,135.10000000000002,1146.0800000000002,51281.18,2,4,-242.88
20,2019-04-11,0,0,0,0,9660.71,-20561.020000000004,30221.729999999996,-10900.310000000005,0.0,183.95,1146.0800000000002,51330.03,2,4,-242.88
21,2019-04-12,0,0,0,1,9660.71,-15882.280000000004,25542.989999999998,-6221.570000000005,345.78,-19.120000000000005,1491.8600000000001,51472.74,2,3,-242.88
22,2019-04-15,0,1,0,0,4105.3099999999995,-15882.280000000004,19987.589999999997,-11776.970000000005,300.03,-34.400000000000006,1791.89,51757.49,1,3,-242.88
23,2019-04-16,0,0,0,0,4105.3099999999995,-15882.280000000004,19987.589999999997,-11776.970000000005,0.0,-235.84,1791.89,51556.05,1,3,-242.88
24,2019-04-17,0,0,1,0,4105.3099999999995,-20859.240000000005,24964.549999999996,-16753.930000000008,0.0,-83.6,1791.89,51708.29,1,4,-242.88
25,2019-04-18,0,0,0,0,4105.3099999999995,-20859.240000000005,24964.549999999996,-16753.930000000008,0.0,-124.65,1791.89,51667.24,1,4,-242.88
26,2019-04-22,0,0,0,1,4105.3099999999995,-16057.380000000005,20162.689999999995,-11952.070000000005,175.1,203.01,1966.99,52170.0,1,3,-242.88
27,2019-04-23,0,0,1,0,4105.3099999999995,-21718.800000000003,25824.109999999993,-17613.490000000005,0.0,148.37,1966.99,52115.36,1,4,-242.88
28,2019-04-24,0,0,0,0,4105.3099999999995,-21718.800000000003,25824.109999999993,-17613.490000000005,0.0,186.3,1966.99,52153.29,1,4,-242.88
29,2019-04-25,0,0,0,1,4105.3099999999995,-16789.710000000003,20895.019999999993,-12684.400000000003,79.98,164.87,2046.97,52211.840000000004,1,3,-242.88
30,2019-04-26,1,0,0,0,9100.189999999999,-16789.710000000003,25889.899999999994,-7689.520000000004,0.0,92.26,2046.97,52139.23,2,3,-242.88
31,2019-04-29,0,0,0,0,9100.189999999999,-16789.710000000003,25889.899999999994,-7689.520000000004,0.0,137.9,2046.97,52184.87,2,3,-242.88
32,2019-04-30,0,0,0,0,9100.189999999999,-16789.710000000003,25889.899999999994,-7689.520000000004,0.0,165.36,2046.97,52212.33,2,3,-242.88
33,2019-05-01,0,0,0,1,9100.189999999999,-12198.610000000004,21298.799999999996,-3098.4200000000055,361.15,190.45,2408.12,52598.57,2,2,-242.88
34,2019-05-02,1,0,0,0,14164.829999999998,-12198.610000000004,26363.439999999995,1966.219999999994,0.0,-26.4,2408.12,52381.72,3,2,-242.88
35,2019-05-03,0,1,0,0,9051.269999999997,-12198.610000000004,21249.879999999994,-3147.3400000000074,118.68,219.14000000000001,2526.7999999999997,52745.94,2,2,-242.88
36,2019-05-06,0,0,2,0,9051.269999999997,-22206.830000000005,31258.099999999995,-13155.560000000009,0.0,-110.08,2526.7999999999997,52416.72,2,4,-242.88
37,2019-05-07,0,0,0,1,9051.269999999997,-16911.800000000007,25963.069999999996,-7860.53000000001,366.39,-31.799999999999997,2893.1899999999996,52861.39,2,3,-242.88
38,2019-05-08,1,0,0,0,14239.559999999998,-16911.800000000007,31151.359999999997,-2672.240000000009,0.0,122.36,2893.1899999999996,53015.55,3,3,-242.88
39,2019-05-09,0,0,0,0,14239.559999999998,-16911.800000000007,31151.359999999997,-2672.240000000009,0.0,168.73,2893.1899999999996,53061.920000000006,3,3,-242.88
40,2019-05-10,0,0,1,0,14239.559999999998,-21894.050000000007,36133.61,-7654.490000000009,0.0,430.53999999999996,2893.1899999999996,53323.73,3,4,-242.88
41,2019-05-13,0,0,0,1,14239.559999999998,-17051.450000000008,31291.010000000002,-2811.8900000000103,139.65,173.07,3032.8399999999997,53205.909999999996,3,3,-242.88
42,2019-05-14,0,0,1,0,14239.559999999998,-22066.35000000001,36305.91,-7826.790000000012,0.0,396.43,3032.8399999999997,53429.27,3,4,-242.88
43,2019-05-15,0,0,0,0,14239.559999999998,-22066.35000000001,36305.91,-7826.790000000012,0.0,151.73000000000002,3032.8399999999997,53184.57,3,4,-242.88
44,2019-05-16,0,0,0,0,14239.559999999998,-22066.35000000001,36305.91,-7826.790000000012,0.0,246.26,3032.8399999999997,53279.1,3,4,-242.88
45,2019-05-17,0,0,0,0,14239.559999999998,-22066.35000000001,36305.91,-7826.790000000012,0.0,74.54,3032.8399999999997,53107.38,3,4,-242.88
46,2019-05-20,0,0,0,1,14239.559999999998,-17321.87000000001,31561.430000000004,-3082.310000000012,252.72,93.39000000000001,3285.5599999999995,53378.95,3,3,-242.88
47,2019-05-21,0,0,0,0,14239.559999999998,-17321.87000000001,31561.430000000004,-3082.310000000012,0.0,405.58000000000004,3285.5599999999995,53691.14,3,3,-242.88
48,2019-05-22,0,0,0,0,14239.559999999998,-17321.87000000001,31561.430000000004,-3082.310000000012,0.0,410.88,3285.5599999999995,53696.439999999995,3,3,-242.88
49,2019-05-23,0,0,0,0,14239.559999999998,-17321.87000000001,31561.430000000004,-3082.310000000012,0.0,77.55,3285.5599999999995,53363.11,3,3,-242.88
50,2019-05-24,0,0,1,0,14239.559999999998,-22343.50000000001,36583.060000000005,-8103.940000000013,0.0,254.52000000000004,3285.5599999999995,53540.079999999994,3,4,-242.88
51,2019-05-28,0,0,0,1,14239.559999999998,-17503.50000000001,31743.060000000005,-3263.9400000000132,159.28,179.42000000000002,3444.8399999999997,53624.259999999995,3,3,-242.88
52,2019-05-29,1,0,0,0,19233.64,-17503.50000000001,36737.14000000001,1730.1399999999885,0.0,430.34999999999997,3444.8399999999997,53875.189999999995,4,3,-242.88
53,2019-05-30,0,0,0,0,19233.64,-17503.50000000001,36737.14000000001,1730.1399999999885,0.0,302.54999999999995,3444.8399999999997,53747.39,4,3,-242.88
54,2019-05-31,0,0,0,0,19233.64,-17503.50000000001,36737.14000000001,1730.1399999999885,0.0,-66.48999999999998,3444.8399999999997,53378.35,4,3,-242.88
55,2019-06-03,0,0,0,1,19233.64,-12661.30000000001,31894.940000000006,6572.339999999989,172.7,-251.51,3617.5399999999995,53366.03,4,2,-251.51
56,2019-06-04,0,2,0,0,9157.179999999998,-12661.30000000001,21818.480000000007,-3504.1200000000117,17.74000000000001,378.84,3635.2799999999993,54014.119999999995,2,2,-251.51
57,2019-06-05,0,0,2,0,9157.179999999998,-22641.14000000001,31798.320000000007,-13483.960000000012,0.0,442.38,3635.2799999999993,54077.659999999996,2,4,-251.51
58,2019-06-06,0,0,0,0,9157.179999999998,-22641.14000000001,31798.320000000007,-13483.960000000012,0.0,19.139999999999993,3635.2799999999993,53654.42,2,4,-251.51
59,2019-06-07,0,1,0,0,3851.659999999999,-22641.14000000001,26492.800000000007,-18789.48000000001,330.0,-77.76,3965.2799999999993,53887.52,1,4,-251.51
60,2019-06-10,0,0,0,1,3851.659999999999,-17444.66000000001,21296.320000000007,-13593.000000000011,-199.68,-16.0,3765.5999999999995,53749.6,1,3,-251.51
61,2019-06-11,2,0,0,0,13884.679999999998,-17444.66000000001,31329.340000000004,-3559.9800000000123,0.0,-26.1,3765.5999999999995,53739.5,3,3,-251.51
62,2019-06-12,0,0,0,0,13884.679999999998,-17444.66000000001,31329.340000000004,-3559.9800000000123,0.0,-17.42,3765.5999999999995,53748.18,3,3,-251.51
63,2019-06-13,0,0,0,0,13884.679999999998,-17444.66000000001,31329.340000000004,-3559.9800000000123,0.0,137.24,3765.5999999999995,53902.84,3,3,-251.51
64,2019-06-14,0,0,0,0,13884.679999999998,-17444.66000000001,31329.340000000004,-3559.9800000000123,0.0,166.91000000000003,3765.5999999999995,53932.51,3,3,-251.51
65,2019-06-17,0,0,0,1,13884.679999999998,-12512.41000000001,26397.090000000004,1372.2699999999877,89.38,252.79,3854.9799999999996,54107.77,3,2,-251.51
66,2019-06-18,0,0,1,0,13884.679999999998,-17534.05000000001,31418.730000000003,-3649.3700000000117,0.0,168.89999999999998,3854.9799999999996,54023.88,3,3,-251.51
67,2019-06-19,0,1,0,1,8298.469999999998,-12734.71000000001,21033.180000000004,-4436.2400000000125,609.6,-49.93999999999998,4464.579999999999,54414.64,2,2,-251.51
68,2019-06-20,0,1,1,0,3406.7099999999973,-18312.790000000008,21719.5,-14906.08000000001,-130.66,27.84,4333.919999999999,54361.759999999995,1,3,-251.51
69,2019-06-21,0,0,1,0,3406.7099999999973,-23301.97000000001,26708.68,-19895.26000000001,0.0,-57.79,4333.919999999999,54276.13,1,4,-251.51
70,2019-06-24,0,0,1,0,3406.7099999999973,-28288.85000000001,31695.56,-24882.140000000014,0.0,-12.469999999999999,4333.919999999999,54321.45,1,5,-251.51
71,2019-06-25,0,1,0,1,-1724.850000000003,-23373.65000000001,21648.8,-25098.50000000001,192.64,35.22,4526.5599999999995,54561.78,0,4,-251.51
72,2019-06-26,0,0,0,0,-1724.850000000003,-23373.65000000001,21648.8,-25098.50000000001,0.0,142.08,4526.5599999999995,54668.64,0,4,-251.51
73,2019-06-27,0,0,0,0,-1724.850000000003,-23373.65000000001,21648.8,-25098.50000000001,0.0,26.680000000000003,4526.5599999999995,54553.24,0,4,-251.51
74,2019-06-28,1,0,0,0,3265.109999999997,-23373.65000000001,26638.76,-20108.54000000001,0.0,-391.74000000000007,4526.5599999999995,54134.82,1,4,-391.74000000000007
75,2019-07-01,0,0,0,1,3265.109999999997,-18182.59000000001,21447.699999999997,-14917.480000000014,-201.88,-88.32999999999998,4324.679999999999,54236.35,1,3,-391.74000000000007
76,2019-07-02,1,0,0,0,8246.189999999997,-18182.59000000001,26428.78,-9936.400000000014,0.0,-57.06000000000002,4324.679999999999,54267.62,2,3,-391.74000000000007
77,2019-07-03,0,0,0,1,8246.189999999997,-12468.310000000012,20714.5,-4222.120000000015,-136.2,-87.75,4188.48,54100.729999999996,2,2,-391.74000000000007
78,2019-07-05,1,1,1,0,9198.929999999997,-17445.310000000012,26644.24,-8246.380000000016,-177.63,-75.6,4010.8499999999995,53935.25,2,3,-391.74000000000007
79,2019-07-08,0,1,1,0,3579.9299999999967,-22446.310000000012,26026.24,-18866.380000000016,-137.19,-22.72,3873.6599999999994,53850.939999999995,1,4,-391.74000000000007
80,2019-07-09,0,0,2,0,3579.9299999999967,-33098.81000000001,36678.740000000005,-29518.880000000016,0.0,-176.23,3873.6599999999994,53697.42999999999,1,6,-391.74000000000007
81,2019-07-10,0,0,0,1,3579.9299999999967,-28133.810000000012,31713.740000000005,-24553.880000000016,36.0,78.17,3909.6599999999994,53987.829999999994,1,5,-391.74000000000007
82,2019-07-11,1,0,0,0,8593.569999999996,-28133.810000000012,36727.380000000005,-19540.240000000016,0.0,38.14,3909.6599999999994,53947.799999999996,2,5,-391.74000000000007
83,2019-07-12,0,0,0,0,8593.569999999996,-28133.810000000012,36727.380000000005,-19540.240000000016,0.0,45.32000000000001,3909.6599999999994,53954.979999999996,2,5,-391.74000000000007
84,2019-07-15,0,0,0,0,8593.569999999996,-28133.810000000012,36727.380000000005,-19540.240000000016,0.0,-1.9899999999999949,3909.6599999999994,53907.67,2,5,-391.74000000000007
85,2019-07-16,0,1,0,0,3455.699999999996,-28133.810000000012,31589.510000000006,-24678.110000000015,124.23,-152.52,4033.8899999999994,53881.37,1,5,-391.74000000000007
86,2019-07-17,0,0,0,0,3455.699999999996,-28133.810000000012,31589.510000000006,-24678.110000000015,0.0,-36.49000000000001,4033.8899999999994,53997.4,1,5,-391.74000000000007
87,2019-07-18,1,0,0,0,8459.239999999996,-28133.810000000012,36593.05,-19674.570000000014,0.0,-112.08000000000001,4033.8899999999994,53921.81,2,5,-391.74000000000007
88,2019-07-19,0,0,0,0,8459.239999999996,-28133.810000000012,36593.05,-19674.570000000014,0.0,-359.04999999999995,4033.8899999999994,53674.84,2,5,-391.74000000000007
89,2019-07-22,0,0,0,1,8459.239999999996,-23326.86000000001,31786.100000000002,-14867.620000000015,173.99,-50.89999999999998,4207.879999999999,54156.979999999996,2,4,-391.74000000000007
90,2019-07-23,0,0,0,1,8459.239999999996,-18360.36000000001,26819.600000000002,-9901.120000000015,10.5,-412.30999999999995,4218.379999999999,53806.07,2,3,-412.30999999999995
91,2019-07-24,1,0,0,0,13461.239999999996,-18360.36000000001,31821.600000000002,-4899.120000000015,0.0,-287.45,4218.379999999999,53930.93,3,3,-412.30999999999995
92,2019-07-25,0,1,0,1,8438.499999999996,-12540.360000000011,20978.86,-4101.860000000015,-127.7,-321.38,4090.679999999999,53769.3,2,2,-412.30999999999995
93,2019-07-26,0,0,1,0,8438.499999999996,-17527.740000000013,25966.24,-9089.240000000016,0.0,-300.71000000000004,4090.679999999999,53789.97,2,3,-412.30999999999995
94,2019-07-29,1,0,0,0,14168.079999999996,-17527.740000000013,31695.82,-3359.660000000016,0.0,-386.58000000000004,4090.679999999999,53704.1,3,3,-412.30999999999995
95,2019-07-30,0,0,0,0,14168.079999999996,-17527.740000000013,31695.82,-3359.660000000016,0.0,-292.54999999999995,4090.679999999999,53798.13,3,3,-412.30999999999995
96,2019-07-31,0,1,1,0,8511.669999999996,-22546.140000000014,31057.81,-14034.470000000018,-73.17,205.89999999999998,4017.509999999999,54223.41,2,4,-412.30999999999995
97,2019-08-01,0,0,1,1,8511.669999999996,-23360.400000000016,31872.07,-14848.73000000002,210.33,-137.72,4227.839999999999,54090.119999999995,2,4,-412.30999999999995
98,2019-08-02,0,0,0,0,8511.669999999996,-23360.400000000016,31872.07,-14848.73000000002,0.0,511.9,4227.839999999999,54739.74,2,4,-412.30999999999995
99,2019-08-05,0,1,0,0,3830.319999999996,-23360.400000000016,27190.72,-19530.08000000002,-322.19,51.98,3905.649999999999,53957.630000000005,1,4,-412.30999999999995
100,2019-08-06,0,0,1,1,3830.319999999996,-23101.800000000014,26932.12,-19271.480000000018,347.13,858.02,4252.779999999999,55110.799999999996,1,4,-412.30999999999995
101,2019-08-07,0,0,0,2,3830.319999999996,-13856.190000000013,17686.51,-10025.870000000017,763.4100000000001,-161.2,5016.189999999999,54854.990000000005,1,2,-412.30999999999995
102,2019-08-08,0,0,1,1,3830.319999999996,-14302.770000000011,18133.089999999997,-10472.450000000015,-316.44,54.19000000000001,4699.749999999999,54753.94,1,2,-412.30999999999995
103,2019-08-09,0,0,2,0,3830.319999999996,-24328.26000000001,28158.579999999994,-20497.940000000013,0.0,209.85000000000002,4699.749999999999,54909.6,1,4,-412.30999999999995
104,2019-08-12,0,0,0,0,3830.319999999996,-24328.26000000001,28158.579999999994,-20497.940000000013,0.0,203.73000000000002,4699.749999999999,54903.48,1,4,-412.30999999999995
105,2019-08-13,0,0,0,0,3830.319999999996,-24328.26000000001,28158.579999999994,-20497.940000000013,0.0,-3.4499999999999957,4699.749999999999,54696.3,1,4,-412.30999999999995
106,2019-08-14,1,0,0,0,8834.439999999995,-24328.26000000001,33162.7,-15493.820000000014,0.0,135.51,4699.749999999999,54835.26,2,4,-412.30999999999995
107,2019-08-15,0,0,0,0,8834.439999999995,-24328.26000000001,33162.7,-15493.820000000014,0.0,-138.9,4699.749999999999,54560.85,2,4,-412.30999999999995
108,2019-08-16,0,1,0,1,3599.7999999999947,-18493.65000000001,22093.449999999997,-14893.850000000013,175.53,-210.24,4875.28,54665.04,1,3,-412.30999999999995
109,2019-08-19,1,0,1,0,9427.329999999994,-23512.23000000001,32939.56,-14084.900000000016,0.0,-156.94,4875.28,54718.34,2,4,-412.30999999999995
110,2019-08-20,0,0,0,1,9427.329999999994,-18252.90000000001,27680.229999999996,-8825.570000000014,-239.94,-145.22,4635.34,54490.119999999995,2,3,-412.30999999999995
111,2019-08-21,0,0,0,0,9427.329999999994,-18252.90000000001,27680.229999999996,-8825.570000000014,0.0,10.079999999999998,4635.34,54645.42,2,3,-412.30999999999995
112,2019-08-22,0,0,2,0,9427.329999999994,-28237.360000000008,37664.689999999995,-18810.030000000013,0.0,8.090000000000003,4635.34,54643.42999999999,2,5,-412.30999999999995
113,2019-08-23,0,1,0,1,3672.609999999994,-23411.280000000006,27083.889999999992,-19738.670000000013,92.10999999999999,-26.24,4727.45,54701.21,1,4,-412.30999999999995
114,2019-08-26,1,0,0,1,9437.829999999994,-18525.000000000007,27962.829999999994,-9087.170000000013,132.3,-67.52,4859.75,54792.23,2,3,-412.30999999999995
115,2019-08-27,1,0,0,0,14428.689999999995,-18525.000000000007,32953.689999999995,-4096.310000000012,0.0,-129.34,4859.75,54730.41,3,3,-412.30999999999995
116,2019-08-28,0,0,0,0,14428.689999999995,-18525.000000000007,32953.689999999995,-4096.310000000012,0.0,-20.810000000000002,4859.75,54838.94,3,3,-412.30999999999995
117,2019-08-29,0,1,0,0,9275.649999999994,-18525.000000000007,27800.649999999994,-9249.350000000013,162.18,38.82000000000001,5021.93,55060.75,2,3,-412.30999999999995
118,2019-08-30,0,0,1,0,9275.649999999994,-23501.730000000007,32777.38,-14226.080000000013,0.0,455.09,5021.93,55477.02,2,4,-412.30999999999995
119,2019-09-03,0,0,0,0,9275.649999999994,-23501.730000000007,32777.38,-14226.080000000013,0.0,-175.32999999999998,5021.93,54846.6,2,4,-412.30999999999995
120,2019-09-04,0,0,0,0,9275.649999999994,-23501.730000000007,32777.38,-14226.080000000013,0.0,-261.27,5021.93,54760.66,2,4,-412.30999999999995
121,2019-09-05,0,0,0,0,9275.649999999994,-23501.730000000007,32777.38,-14226.080000000013,0.0,-448.28,5021.93,54573.65,2,4,-448.28
122,2019-09-06,0,0,0,1,9275.649999999994,-18452.15000000001,27727.799999999996,-9176.500000000015,-56.12,-236.53000000000003,4965.81,54729.28,2,3,-448.28
123,2019-09-09,0,0,0,1,9275.649999999994,-13203.17000000001,22478.819999999996,-3927.520000000015,-272.25,-48.0,4693.56,54645.56,2,2,-448.28
124,2019-09-10,1,0,0,0,14299.769999999993,-13203.17000000001,27502.939999999995,1096.599999999984,0.0,-32.96,4693.56,54660.6,3,2,-448.28
125,2019-09-11,0,1,0,0,8131.769999999993,-13203.17000000001,21334.939999999995,-5071.400000000016,402.78,-119.44000000000001,5096.34,54976.899999999994,2,2,-448.28
126,2019-09-12,0,0,0,0,8131.769999999993,-13203.17000000001,21334.939999999995,-5071.400000000016,0.0,-102.0,5096.34,54994.34,2,2,-448.28
127,2019-09-13,0,0,1,0,8131.769999999993,-17317.65000000001,25449.419999999995,-9185.880000000016,0.0,-64.96,5096.34,55031.38,2,3,-448.28
128,2019-09-16,0,0,1,0,8131.769999999993,-22334.65000000001,30466.419999999995,-14202.880000000016,0.0,264.53,5096.34,55360.869999999995,2,4,-448.28
129,2019-09-17,0,0,0,1,8131.769999999993,-17632.01000000001,25763.779999999995,-9500.240000000016,314.36,-133.34,5410.7,55277.36,2,3,-448.28
130,2019-09-18,0,0,1,0,8131.769999999993,-22641.44000000001,30773.209999999995,-14509.670000000016,0.0,-44.839999999999996,5410.7,55365.86,2,4,-448.28
131,2019-09-19,0,0,0,0,8131.769999999993,-22641.44000000001,30773.209999999995,-14509.670000000016,0.0,6.960000000000001,5410.7,55417.659999999996,2,4,-448.28
132,2019-09-20,0,0,0,0,8131.769999999993,-22641.44000000001,30773.209999999995,-14509.670000000016,0.0,-155.27,5410.7,55255.43,2,4,-448.28
133,2019-09-23,0,0,0,0,8131.769999999993,-22641.44000000001,30773.209999999995,-14509.670000000016,0.0,-80.96,5410.7,55329.74,2,4,-448.28
134,2019-09-24,1,0,0,0,13135.169999999995,-22641.44000000001,35776.60999999999,-9506.270000000015,0.0,-162.84,5410.7,55247.86,3,4,-448.28
135,2019-09-25,0,1,0,0,8363.129999999994,-22641.44000000001,31004.569999999992,-14278.310000000016,-252.08,-411.4,5158.62,54747.22,2,4,-448.28
136,2019-09-26,0,0,1,1,8363.129999999994,-23695.880000000012,32059.009999999995,-15332.750000000018,175.36,0.0,5333.98,55333.979999999996,2,4,-448.28
137,2019-09-27,1,0,0,0,14222.129999999994,-23695.880000000012,37918.009999999995,-9473.750000000018,0.0,-422.62,5333.98,54911.35999999999,3,4,-448.28
138,2019-09-30,0,0,0,0,14222.129999999994,-23695.880000000012,37918.009999999995,-9473.750000000018,0.0,-398.91999999999996,5333.98,54935.06,3,4,-448.28
139,2019-10-01,0,1,0,0,9050.089999999993,-23695.880000000012,32745.969999999994,-14645.790000000019,168.64,-207.13000000000002,5502.62,55295.490000000005,2,4,-448.28
140,2019-10-02,1,0,0,1,14050.039999999994,-18958.400000000012,33008.439999999995,-4908.360000000019,256.08,399.67999999999995,5758.7,56158.38,3,3,-448.28
141,2019-10-03,1,0,0,2,19054.519999999993,-9503.400000000012,28557.91999999999,9551.11999999998,537.47,596.51,6296.17,56892.68,4,1,-448.28
142,2019-10-04,0,1,0,0,13862.689999999993,-9503.400000000012,23366.08999999999,4359.289999999981,191.88,-345.12,6488.05,56142.93,3,1,-448.28
143,2019-10-07,0,0,2,0,13862.689999999993,-19502.54000000001,33365.22999999999,-5639.850000000019,0.0,-46.81,6488.05,56441.240000000005,3,3,-448.28
144,2019-10-08,1,0,0,1,18868.459999999992,-14470.940000000011,33339.399999999994,4397.51999999998,-15.6,-62.32000000000001,6472.45,56410.13,4,2,-448.28
145,2019-10-09,0,0,0,1,18868.459999999992,-9441.780000000012,28310.239999999994,9426.67999999998,-46.02,-111.00999999999999,6426.429999999999,56315.42,4,1,-448.28
146,2019-10-10,1,0,0,0,23859.859999999993,-9441.780000000012,33301.63999999999,14418.079999999982,0.0,175.02,6426.429999999999,56601.45,5,1,-448.28
147,2019-10-11,0,0,0,0,23859.859999999993,-9441.780000000012,33301.63999999999,14418.079999999982,0.0,-279.16,6426.429999999999,56147.27,5,1,-448.28
148,2019-10-14,1,0,0,0,28912.939999999995,-9441.780000000012,38354.719999999994,19471.15999999998,0.0,181.28,6426.429999999999,56607.71,6,1,-448.28
149,2019-10-15,0,0,0,0,28912.939999999995,-9441.780000000012,38354.719999999994,19471.15999999998,0.0,-330.62,6426.429999999999,56095.81,6,1,-448.28
150,2019-10-16,0,0,0,0,28912.939999999995,-9441.780000000012,38354.719999999994,19471.15999999998,0.0,-361.23999999999995,6426.429999999999,56065.19,6,1,-448.28
151,2019-10-17,0,1,0,0,23761.059999999998,-9441.780000000012,33202.84,14319.279999999986,160.48,0.0,6586.909999999999,56586.909999999996,5,1,-448.28
152,2019-10-18,0,1,0,0,18459.14,-9441.780000000012,27900.92,9017.359999999988,297.44,-524.7,6884.3499999999985,56359.65,4,1,-524.7
153,2019-10-21,1,0,1,0,23454.64,-14446.64000000001,37901.28,9007.999999999989,0.0,-519.52,6884.3499999999985,56364.83,5,2,-524.7
154,2019-10-22,0,0,0,0,23454.64,-14446.64000000001,37901.28,9007.999999999989,0.0,66.35999999999999,6884.3499999999985,56950.71,5,2,-524.7
155,2019-10-23,0,0,0,0,23454.64,-14446.64000000001,37901.28,9007.999999999989,0.0,-256.03000000000003,6884.3499999999985,56628.32,5,2,-524.7
156,2019-10-24,0,2,0,0,11900.3,-14446.64000000001,26346.94,-2546.340000000011,689.5699999999999,32.34,7573.919999999999,57606.259999999995,3,2,-524.7
157,2019-10-25,1,0,1,0,16892.04,-18552.68000000001,35444.72,-1660.6400000000103,0.0,-752.38,7573.919999999999,56821.54,4,3,-752.38
158,2019-10-28,0,0,0,0,16892.04,-18552.68000000001,35444.72,-1660.6400000000103,0.0,-509.84,7573.919999999999,57064.08,4,3,-752.38
159,2019-10-29,1,0,0,0,21887.04,-18552.68000000001,40439.72,3334.3599999999897,0.0,-160.04000000000002,7573.919999999999,57413.88,5,3,-752.38
160,2019-10-30,0,1,0,0,16718.7,-18552.68000000001,35271.380000000005,-1833.9800000000105,115.26,-663.94,7689.179999999999,57025.24,4,3,-752.38
161,2019-10-31,0,0,0,0,16718.7,-18552.68000000001,35271.380000000005,-1833.9800000000105,0.0,-583.0500000000001,7689.179999999999,57106.13,4,3,-752.38
162,2019-11-01,0,1,0,0,11512.800000000001,-18552.68000000001,30065.480000000003,-7039.88000000001,210.9,-40.68,7900.079999999999,57859.4,3,3,-752.38
163,2019-11-04,1,0,0,0,16495.84,-18552.68000000001,35048.520000000004,-2056.840000000011,0.0,-126.42,7900.079999999999,57773.66,4,3,-752.38
164,2019-11-05,0,0,1,0,16495.84,-23566.04000000001,40061.880000000005,-7070.200000000012,0.0,-951.52,7900.079999999999,56948.560000000005,4,4,-951.52
165,2019-11-06,0,0,0,0,16495.84,-23566.04000000001,40061.880000000005,-7070.200000000012,0.0,59.20000000000002,7900.079999999999,57959.28,4,4,-951.52
