"Date","Close_GSPC","Close_GSPC_hat"
"2016-07-20",2165.169922,2539.537684
"2018-01-24",2839.250000,2539.217699
"2017-06-06",2433.139893,2538.834223
"2017-10-12",2553.169922,2537.181401
"2016-08-29",2176.120117,2536.973838
"2017-09-21",2502.219971,2536.728928
"2018-01-04",2743.149902,2536.585587
"2018-01-12",2776.419922,2536.333891
"2018-01-05",2747.709961,2536.145249
"2016-07-12",2152.429932,2535.213086
"2017-10-11",2550.929932,2534.516486
"2017-06-08",2431.770020,2534.432160
"2017-10-16",2559.360107,2534.310563
"2018-01-26",2853.530029,2534.125355
"2016-09-01",2179.979980,2533.956023
"2017-09-26",2507.040039,2533.331794
"2016-08-24",2172.469971,2533.302406
"2018-01-02",2713.060059,2533.131785
"2018-01-08",2751.290039,2532.079142
"2018-01-25",2872.870117,2531.452975
"2017-08-25",2444.239990,2531.008184
"2018-01-03",2723.989990,2530.714941
"2017-06-02",2436.100098,2530.678504
"2017-06-05",2429.330078,2530.077589
"2017-09-28",2519.360107,2529.738715
"2018-01-23",2837.540039,2529.709777
"2017-10-10",2555.239990,2529.475829
"2017-10-19",2575.209961,2528.490858
"2016-08-25",2169.040039,2528.341075
"2016-07-01",2088.550049,2528.329960
"2017-10-09",2550.639893,2528.284083
"2018-01-16",2802.560059,2526.862372
"2018-01-22",2839.129883,2526.539603
"2016-08-26",2180.379883,2526.179690
"2016-09-30",2161.199951,2525.268657
"2018-01-11",2786.239990,2524.993019
"2016-09-29",2168.270020,2524.347201
"2017-08-22",2444.040039,2524.217299
"2017-10-06",2544.729980,2524.062855
"2016-08-31",2170.860107,2523.984406
"2016-09-12",2127.020020,2523.480472
"2016-08-30",2170.949951,2523.382705
"2017-10-04",2552.070068,2523.315602
"2017-09-29",2529.120117,2523.167986
"2017-09-27",2510.060059,2522.816670
"2018-01-19",2832.969971,2522.804292
"2018-01-10",2767.560059,2521.341948
"2017-10-17",2561.260010,2520.950305
"2017-06-23",2439.070068,2520.651904
"2017-08-16",2430.010010,2520.196984
"2017-10-20",2564.979980,2519.293893
"2017-08-23",2438.969971,2519.263921
"2017-10-03",2537.739990,2518.997696
"2017-06-01",2439.070068,2518.766038
"2017-10-02",2534.580078,2518.385014
"2017-10-18",2562.100098,2518.214682
"2017-08-24",2443.050049,2518.046933
"2018-01-09",2748.229980,2517.454702
"2017-10-05",2549.330078,2517.331178
"2016-09-19",2139.760010,2516.940047
"2017-07-21",2469.909912,2516.865430
"2017-06-13",2437.919922,2516.376680
"2016-10-03",2150.489990,2516.354643
"2017-06-09",2429.389893,2516.297424
"2016-09-16",2139.120117,2515.185987
"2017-11-27",2627.040039,2514.523586
"2017-08-21",2452.510010,2514.452163
"2017-07-24",2477.129883,2514.119167
"2016-09-20",2163.120117,2513.191607
"2017-08-01",2477.570068,2513.158679
"2017-06-14",2432.459961,2513.152802
"2017-11-28",2626.070068,2512.992827
"2017-08-14",2464.610107,2512.841983
"2017-04-24",2388.610107,2512.840233
"2018-01-17",2798.030029,2512.827691
"2018-02-01",2762.129883,2512.318084
"2017-06-22",2438.300049,2512.081072
"2017-05-31",2430.060059,2512.038736
"2017-11-22",2602.419922,2512.033444
"2017-10-23",2569.129883,2511.457157
"2017-05-26",2412.909912,2511.345958
"2019-02-20",2774.879883,2511.326801
"2018-01-31",2821.979980,2511.316017
"2017-07-26",2475.419922,2511.247965
"2017-07-28",2470.300049,2510.424778
"2017-08-03",2476.830078,2510.424733
"2017-08-09",2438.209961,2510.115331
"2017-06-16",2453.459961,2510.022319
"2017-07-31",2476.350098,2509.535597
"2017-06-28",2419.699951,2509.002106
"2017-06-26",2419.379883,2508.671439
"2019-02-19",2784.699951,2508.341809
"2017-08-02",2472.159912,2507.770054
"2016-09-15",2139.159912,2507.726429
"2017-11-24",2601.419922,2507.329060
"2018-01-18",2810.300049,2507.160695
"2017-11-06",2590.639893,2507.004620
"2017-06-12",2440.350098,2506.767206
"2017-06-21",2434.500000,2506.271543
"2017-10-27",2572.830078,2506.103315
"2017-06-15",2433.149902,2505.983903
"2017-12-29",2695.810059,2505.864787
"2017-11-02",2587.840088,2505.638597
"2017-12-28",2673.610107,2505.530548
"2017-04-26",2388.770020,2505.410204
"2017-04-27",2384.199951,2505.238284
"2017-04-28",2388.330078,2505.237534
"2017-11-08",2584.620117,2504.929040
"2019-02-22",2796.110107,2504.726557
"2017-07-25",2477.830078,2504.567082
"2016-09-09",2159.040039,2504.543190
"2017-08-15",2468.110107,2504.489709
"2017-11-17",2582.139893,2504.437312
"2017-11-21",2597.080078,2504.211524
"2017-10-25",2560.399902,2503.920223
"2017-07-27",2472.100098,2503.834622
"2017-11-01",2579.850098,2503.739980
"2017-11-03",2591.129883,2503.377105
"2017-10-24",2557.149902,2503.337442
"2017-11-09",2582.300049,2503.019974
"2018-01-29",2822.429932,2502.987323
"2016-06-30",2102.949951,2502.312280
"2017-05-30",2411.800049,2502.236254
"2017-06-19",2437.030029,2501.901395
"2017-08-04",2480.909912,2501.823338
"2017-05-25",2415.820068,2501.794130
"2017-08-07",2474.919922,2501.681250
"2017-10-30",2575.260010,2501.675680
"2017-05-01",2391.169922,2500.965768
"2016-09-14",2147.260010,2500.570039
"2017-05-02",2388.129883,2500.138490
"2017-06-27",2440.689941,2500.091615
"2017-11-29",2647.580078,2499.970134
"2017-07-20",2472.540039,2498.863628
"2017-10-31",2579.360107,2498.451866
"2017-04-25",2387.449951,2497.905385
"2017-11-07",2594.379883,2497.812845
"2017-06-20",2435.610107,2497.365749
"2019-02-25",2793.899902,2497.160996
"2017-08-08",2474.020020,2496.688306
"2017-12-27",2687.540039,2496.666139
"2017-07-18",2473.830078,2495.671293
"2019-02-26",2792.379883,2495.527580
"2017-11-20",2599.030029,2495.380668
"2017-08-18",2428.370117,2494.960764
"2017-07-19",2473.449951,2493.724527
"2016-09-13",2125.770020,2493.672500
"2017-05-24",2415.070068,2493.513174
"2017-12-26",2682.620117,2492.995833
"2017-11-14",2564.620117,2491.937167
"2019-02-21",2792.669922,2491.926354
"2017-12-22",2680.500000,2491.767239
"2018-01-30",2823.810059,2491.408683
"2017-08-17",2425.550049,2490.938880
"2017-10-26",2581.070068,2490.176838
"2017-11-16",2578.850098,2489.531559
"2017-05-22",2398.419922,2489.268964
"2018-04-17",2708.639893,2489.223840
"2017-06-29",2423.409912,2489.088330
"2017-07-17",2460.610107,2488.519091
"2017-08-11",2465.840088,2488.434432
"2019-02-15",2779.760010,2487.724651
"2017-12-21",2683.340088,2487.555807
"2018-03-09",2783.020020,2485.760424
"2017-11-13",2578.870117,2485.664380
"2017-04-21",2374.149902,2485.622992
"2019-02-27",2784.489990,2485.374243
"2017-12-18",2681.469971,2485.183960
"2017-12-20",2684.570068,2485.174997
"2017-11-10",2584.840088,2484.905148
"2017-12-01",2639.439941,2484.573579
"2019-02-08",2709.800049,2484.072029
"2017-11-30",2642.219971,2483.798942
"2016-05-06",2058.689941,2483.789317
"2016-05-02",2063.370117,2483.314777
"2017-06-30",2429.010010,2483.151654
"2017-07-14",2459.139893,2483.099239
"2019-02-05",2731.610107,2482.698355
"2017-04-20",2348.689941,2482.387061
"2016-06-29",2098.860107,2481.887401
"2019-02-12",2753.030029,2481.430259
"2017-04-18",2338.169922,2481.126811
"2017-03-29",2368.060059,2480.999395
"2017-05-23",2404.389893,2480.829799
"2017-12-04",2629.570068,2480.574709
"2017-03-28",2361.129883,2480.395367
"2017-12-19",2679.250000,2480.268477
"2016-11-09",2167.479980,2480.063187
"2017-05-03",2389.520020,2480.058173
"2017-12-15",2690.159912,2479.561319
"2017-12-06",2636.979980,2479.056117
"2017-05-08",2396.919922,2479.020740
"2018-04-18",2693.129883,2478.997094
"2017-03-27",2358.570068,2478.697955
"2018-02-26",2744.280029,2478.506944
"2018-02-15",2732.219971,2478.159645
"2017-08-10",2441.320068,2478.111988
"2018-02-14",2731.199951,2477.773025
"2019-01-31",2706.530029,2477.561311
"2016-05-03",2051.120117,2476.661261
"2018-03-12",2765.310059,2476.636310
"2017-05-04",2399.290039,2476.519444
"2017-11-15",2585.639893,2476.294371
"2018-03-13",2749.479980,2476.209926
"2018-04-16",2706.389893,2475.915846
"2019-02-11",2744.729980,2475.865698
"2019-02-28",2803.689941,2475.517147
"2017-04-04",2352.949951,2474.957220
"2018-04-19",2670.139893,2474.567264
"2017-05-05",2399.379883,2474.558240
"2017-12-13",2652.010010,2474.431616
"2019-02-06",2706.050049,2474.298954
"2016-04-29",2081.429932,2474.014651
"2017-05-19",2394.020020,2473.993527
"2019-02-01",2724.870117,2473.942786
"2019-02-04",2737.699951,2473.859675
"2017-05-16",2357.030029,2473.423544
"2017-12-05",2629.270020,2473.113958
"2019-02-07",2707.879883,2472.620614
"2018-06-06",2770.370117,2472.247828
"2017-04-17",2342.189941,2471.782214
"2018-03-08",2786.570068,2471.775502
"2017-07-12",2447.830078,2471.492812
"2016-10-25",2139.429932,2471.233378
"2017-07-05",2409.750000,2471.181857
"2017-04-19",2355.840088,2470.896949
"2017-05-09",2399.629883,2470.826097
"2019-02-14",2775.600098,2470.667510
"2019-02-13",2745.729980,2470.550797
"2017-07-13",2459.270020,2470.464094
"2018-02-23",2779.600098,2469.865858
"2017-12-08",2659.989990,2469.402248
"2018-02-16",2716.260010,2469.264669
"2017-05-12",2402.320068,2469.071304
"2017-04-03",2360.159912,2468.935321
"2017-05-15",2400.669922,2468.664125
"2016-05-10",2064.459961,2468.240439
"2018-05-11",2730.129883,2467.807175
"2019-03-01",2792.810059,2467.649786
"2017-12-14",2675.810059,2466.928557
"2018-06-14",2779.659912,2466.731035
"2017-12-07",2651.500000,2466.717906
"2017-03-30",2362.719971,2466.419392
"2016-10-04",2159.729980,2466.382889
"2017-03-21",2348.449951,2466.283369
"2017-03-22",2345.959961,2466.215137
"2018-06-08",2782.000000,2466.190212
"2018-03-14",2747.330078,2466.137960
"2016-03-03",1999.989990,2466.037743
"2017-02-24",2369.750000,2465.942469
"2016-10-05",2160.770020,2465.806505
"2017-03-24",2341.590088,2465.641286
"2018-06-11",2786.850098,2465.550106
"2019-01-30",2704.100098,2465.536429
"2016-04-19",2102.399902,2465.245756
"2016-05-11",2064.110107,2465.226527
"2017-04-05",2357.489990,2464.905519
"2016-03-16",2040.589966,2464.687756
"2017-12-11",2664.110107,2464.316716
"2018-06-07",2779.030029,2463.524049
"2017-05-11",2390.899902,2463.464861
"2017-03-23",2343.979980,2463.270596
"2017-05-10",2394.439941,2463.250248
"2017-12-12",2662.850098,2463.142714
"2018-06-05",2772.350098,2463.067515
"2016-05-04",2050.629883,2462.740109
"2018-04-13",2677.840088,2462.692130
"2018-03-16",2712.919922,2462.377483
"2017-03-20",2344.020020,2462.363525
"2017-04-13",2349.010010,2462.233772
"2017-07-11",2443.250000,2462.067251
"2018-03-15",2752.010010,2461.918144
"2016-10-24",2143.159912,2461.545128
"2018-05-10",2727.719971,2461.517342
"2017-04-06",2355.540039,2461.445278
"2016-03-29",2063.949951,2461.222252
"2016-06-28",2070.770020,2461.146501
"2016-10-21",2151.330078,2460.735566
"2016-05-09",2084.389893,2460.712878
"2017-07-10",2425.530029,2460.627860
"2016-05-05",2057.139893,2460.530008
"2018-02-02",2648.939941,2460.159862
"2018-06-12",2775.629883,2460.147007
"2017-03-31",2358.840088,2460.095818
"2018-03-07",2738.969971,2460.022584
"2018-03-06",2726.800049,2459.856126
"2016-11-10",2164.449951,2459.715253
"2016-03-18",2051.600098,2459.574428
"2016-10-26",2133.040039,2458.370698
"2017-04-07",2357.159912,2458.323764
"2017-07-03",2432.540039,2458.250501
"2016-03-17",2049.580078,2458.146371
"2017-07-07",2427.429932,2458.145874
"2017-04-12",2328.949951,2457.618152
"2018-06-13",2782.489990,2457.441291
"2018-05-14",2711.449951,2456.849444
"2016-11-02",2088.659912,2456.747341
"2016-10-20",2141.159912,2456.573590
"2016-05-13",2066.659912,2456.499895
"2018-04-27",2648.050049,2456.040946
"2018-06-04",2748.800049,2455.884301
"2017-03-17",2373.469971,2455.784137
"2017-07-06",2425.179932,2455.332991
"2016-03-04",2001.760010,2455.251734
"2016-04-01",2066.129883,2454.949253
"2016-05-12",2046.609985,2454.745012
"2018-04-20",2670.290039,2454.692221
"2016-10-31",2111.719971,2454.319979
"2016-05-16",2047.209961,2454.203701
"2017-04-11",2344.929932,2453.596834
"2017-02-23",2367.340088,2453.463153
"2018-03-21",2643.689941,2453.408868
"2018-02-22",2747.300049,2453.293861
"2017-02-27",2363.639893,2452.938859
"2017-03-16",2378.250000,2452.870429
"2016-04-28",2065.300049,2452.432325
"2017-02-08",2307.870117,2452.431735
"2018-06-15",2773.750000,2452.372659
"2016-04-20",2091.479980,2452.073199
"2018-05-24",2721.330078,2451.714941
"2016-04-12",2082.419922,2451.623535
"2019-03-05",2771.449951,2451.614690
"2016-04-21",2091.580078,2451.554547
"2016-10-06",2153.739990,2451.291006
"2016-03-22",2036.709961,2451.281915
"2018-05-25",2689.860107,2451.248641
"2019-03-04",2789.649902,2451.150250
"2016-10-19",2141.340088,2450.449323
"2018-05-09",2723.070068,2450.356815
"2016-10-28",2126.149902,2450.090581
"2016-03-21",2049.800049,2449.971729
"2016-03-07",1979.260010,2449.441261
"2017-05-17",2365.719971,2449.260294
"2016-10-07",2163.659912,2449.158630
"2016-10-10",2136.729980,2449.099839
"2017-03-01",2381.919922,2449.065584
"2019-01-25",2643.850098,2448.970134
"2016-04-13",2082.780029,2448.645759
"2016-03-31",2072.780029,2448.507860
"2016-11-01",2097.939941,2448.297514
"2017-03-03",2375.310059,2448.112861
"2016-03-10",2022.189941,2448.091260
"2018-06-01",2746.870117,2447.974376
"2016-10-27",2126.409912,2447.923387
"2016-05-17",2047.630005,2447.644817
"2016-04-18",2100.800049,2447.250823
"2016-11-07",2139.560059,2447.207530
"2019-01-29",2681.050049,2447.089712
"2017-02-10",2328.250000,2446.538236
"2017-02-28",2395.959961,2446.471217
"2018-05-08",2697.790039,2446.287719
"2017-02-07",2294.669922,2446.054144
"2017-05-18",2381.729980,2445.507463
"2016-03-30",2059.739990,2445.389631
"2016-04-15",2094.340088,2445.319634
"2017-02-09",2316.100098,2445.220540
"2019-01-28",2640.000000,2445.168244
"2018-04-23",2634.560059,2445.006741
"2018-05-07",2671.919922,2444.946966
"2017-02-16",2351.159912,2444.903468
"2017-02-06",2293.080078,2444.748920
"2018-04-11",2663.989990,2444.642373
"2018-05-04",2672.629883,2444.571020
"2016-04-05",2066.659912,2444.425537
"2017-02-22",2363.810059,2443.965218
"2016-04-11",2061.719971,2443.938858
"2017-04-10",2353.780029,2443.606141
"2018-03-26",2612.620117,2443.160718
"2017-02-17",2365.379883,2443.152439
"2018-04-12",2656.300049,2442.872580
"2017-03-02",2383.120117,2442.723971
"2017-03-15",2381.379883,2442.701512
"2018-06-18",2762.590088,2442.150717
"2016-11-08",2163.260010,2441.908939
"2017-02-14",2349.250000,2441.776528
"2019-03-06",2748.929932,2441.734617
"2016-04-07",2047.599976,2441.699986
"2016-04-27",2075.810059,2441.356859
"2016-04-26",2095.149902,2441.305208
"2016-11-03",2085.179932,2441.076752
"2018-04-05",2604.469971,2440.943741
"2018-04-26",2669.909912,2440.913659
"2016-04-06",2041.910034,2440.577106
"2017-02-21",2362.820068,2440.527556
"2016-04-04",2045.170044,2440.117527
"2018-04-24",2639.399902,2440.002094
"2018-03-05",2728.120117,2439.890306
"2016-04-22",2087.790039,2439.824988
"2016-11-04",2131.520020,2439.691294
"2018-02-27",2713.830078,2439.604607
"2016-06-09",2096.070068,2439.374679
"2016-04-25",2091.699951,2439.143127
"2018-04-30",2654.800049,2438.898243
"2016-11-11",2164.199951,2438.665959
"2018-02-21",2703.959961,2438.240590
"2016-04-08",2041.989990,2438.171035
"2017-02-13",2337.580078,2438.035423
"2016-03-08",1989.260010,2437.961508
"2018-03-02",2720.939941,2437.831740
"2018-04-04",2662.840088,2437.830105
"2018-02-20",2701.330078,2437.659956
"2019-01-17",2670.709961,2437.647699
"2016-10-18",2144.290039,2437.406875
"2016-03-02",1993.400024,2437.098844
"2016-11-15",2176.939941,2436.630943
"2017-02-15",2347.219971,2436.198829
"2018-05-01",2635.669922,2436.110581
"2017-03-06",2368.389893,2436.109910
"2016-03-11",2019.640015,2435.765963
"2018-05-03",2663.419922,2435.123931
"2016-06-17",2083.250000,2435.059367
"2019-01-11",2582.610107,2434.970719
"2018-05-23",2727.760010,2434.799577
"2018-04-10",2642.189941,2434.104811
"2018-03-19",2716.939941,2434.021518
"2016-06-08",2115.479980,2433.669717
"2018-05-30",2705.270020,2433.542060
"2019-01-14",2610.300049,2433.486820
"2016-06-27",2036.089966,2432.214663
"2016-06-20",2088.899902,2432.008139
"2018-04-25",2666.939941,2431.234832
"2019-03-07",2743.070068,2431.045038
"2016-11-16",2187.120117,2430.925374
"2018-06-19",2767.320068,2430.821199
"2018-03-20",2711.929932,2430.766398
"2018-02-28",2677.669922,2430.568947
"2016-04-14",2080.729980,2430.525241
"2018-05-31",2734.620117,2430.452018
"2016-06-03",2109.409912,2430.236787
"2019-01-15",2616.100098,2430.063708
"2018-05-02",2629.729980,2429.544457
"2019-01-16",2635.959961,2429.302879
"2016-11-17",2181.899902,2429.177959
"2017-03-13",2365.449951,2429.160100
"2018-04-06",2613.159912,2428.470904
"2016-06-10",2079.060059,2428.355469
"2016-06-15",2077.989990,2427.964381
"2018-06-20",2749.760010,2427.368009
"2017-02-03",2292.560059,2427.022383
"2018-05-18",2733.010010,2426.312327
"2018-05-21",2724.439941,2426.223090
"2018-04-09",2656.870117,2426.182022
"2018-05-22",2733.290039,2425.963722
"2018-03-29",2581.879883,2425.933918
"2016-06-16",2071.219971,2425.896437
"2018-04-03",2644.689941,2425.865931
"2017-03-10",2373.469971,2425.644767
"2016-06-06",2112.129883,2424.957723
"2018-05-17",2712.969971,2424.523757
"2018-05-16",2720.129883,2424.318517
"2016-05-20",2048.040039,2424.259086
"2016-10-11",2139.179932,2423.794001
"2016-03-15",2027.219971,2423.719437
"2016-10-12",2132.550049,2423.303334
"2017-03-07",2362.979980,2422.865030
"2016-03-01",1986.449951,2422.756375
"2016-05-18",2040.040039,2422.380269
"2019-01-18",2632.899902,2422.061391
"2016-11-22",2204.719971,2421.922437
"2016-11-14",2180.389893,2421.853499
"2018-03-27",2605.000000,2421.385248
"2017-03-08",2364.870117,2420.887075
"2016-10-17",2139.600098,2420.654827
"2019-01-09",2596.639893,2420.567971
"2016-03-09",1989.569946,2420.186903
"2016-11-21",2202.939941,2419.769624
"2016-03-23",2035.939941,2418.957675
"2017-01-23",2280.070068,2418.869164
"2017-01-24",2298.370117,2418.670990
"2016-03-14",2015.930054,2418.561568
"2016-03-24",2037.050049,2418.469723
"2016-11-18",2198.179932,2418.389583
"2016-10-13",2132.979980,2417.909782
"2016-03-28",2055.010010,2417.636238
"2016-02-25",1948.050049,2416.770359
"2017-01-17",2271.889893,2416.594170
"2016-06-07",2119.120117,2416.465329
"2016-10-14",2126.500000,2416.394351
"2018-05-29",2724.010010,2416.346549
"2019-01-08",2584.959961,2416.141307
"2019-01-10",2596.260010,2415.722964
"2018-05-15",2722.459961,2415.566122
"2016-05-23",2076.060059,2415.533868
"2019-01-07",2574.409912,2414.617841
"2019-01-24",2664.760010,2414.496600
"2017-02-02",2297.419922,2414.410589
"2016-05-19",2052.320068,2414.124755
"2017-03-14",2385.260010,2413.738176
"2017-01-31",2279.550049,2413.727732
"2018-04-02",2614.449951,2413.496119
"2019-01-23",2642.330078,2412.647198
"2017-03-09",2372.600098,2411.811544
"2019-01-04",2549.689941,2411.693744
"2017-01-20",2265.199951,2410.881739
"2017-01-25",2296.679932,2410.790830
"2016-06-14",2071.500000,2408.545793
"2017-02-01",2280.850098,2408.339003
"2016-02-29",1978.349976,2407.371565
"2018-06-21",2754.879883,2405.633749
"2018-06-22",2717.070068,2405.004573
"2016-06-23",2037.410034,2404.269430
"2017-01-18",2263.689941,2403.349418
"2017-01-13",2267.889893,2403.343919
"2016-02-19",1945.500000,2402.799293
"2016-06-21",2085.449951,2402.398061
"2016-06-13",2075.320068,2401.618334
"2016-05-24",2090.540039,2401.398970
"2017-01-27",2280.899902,2401.272250
"2018-02-13",2698.629883,2401.258955
"2018-03-01",2691.250000,2401.122869
"2016-06-24",2000.540039,2400.875665
"2016-02-24",1951.699951,2400.496152
"2019-01-22",2638.699951,2400.457155
"2016-05-26",2099.060059,2400.212502
"2016-02-26",1932.229980,2400.103622
"2016-11-29",2198.810059,2399.588545
"2016-05-25",2090.100098,2398.880947
"2017-01-19",2271.310059,2398.871915
"2016-02-18",1917.780029,2398.214327
"2019-01-02",2447.889893,2397.694699
"2018-03-28",2640.870117,2396.788570
"2018-03-22",2588.260010,2396.739473
"2016-11-28",2204.659912,2396.571746
"2017-01-30",2278.870117,2396.141440
"2017-01-26",2294.689941,2395.516304
"2018-03-23",2658.550049,2395.168270
"2016-02-23",1929.800049,2395.044049
"2017-01-11",2270.439941,2394.999762
"2017-01-12",2274.639893,2394.067649
"2017-01-10",2275.320068,2393.856352
"2016-11-23",2213.350098,2392.869252
"2016-11-25",2201.719971,2392.147936
"2016-05-27",2096.949951,2390.932355
"2016-06-02",2099.129883,2388.538529
"2016-05-31",2099.330078,2387.445976
"2019-01-03",2531.939941,2386.610634
"2018-02-12",2662.939941,2385.506231
"2016-06-01",2105.260010,2384.725644
"2018-07-12",2801.310059,2382.923342
"2017-01-09",2268.899902,2382.684317
"2018-07-09",2793.840088,2382.593546
"2016-02-22",1921.270020,2381.956378
"2018-07-16",2809.550049,2381.486120
"2018-12-03",2700.060059,2379.772819
"2018-07-10",2774.020020,2379.604818
"2018-07-13",2798.429932,2379.050092
"2016-06-22",2113.320068,2378.269535
"2018-12-31",2510.030029,2377.563008
"2015-01-22",2051.820068,2375.834014
"2018-07-17",2815.620117,2373.330466
"2018-07-06",2784.169922,2373.201923
"2017-01-05",2276.979980,2373.094297
"2018-07-18",2804.489990,2370.464957
"2018-08-08",2853.580078,2369.597371
"2016-12-07",2246.189941,2369.384096
"2015-01-23",2057.090088,2368.225883
"2018-07-11",2798.290039,2367.331699
"2018-06-25",2723.060059,2367.320650
"2018-07-25",2837.439941,2367.115401
"2015-01-26",2029.550049,2366.908338
"2017-01-06",2268.899902,2366.633970
"2016-02-12",1895.579956,2366.354558
"2016-12-06",2241.350098,2365.034920
"2018-07-20",2806.979980,2364.733127
"2018-06-26",2699.629883,2364.639185
"2018-08-09",2833.280029,2363.422524
"2018-07-05",2759.820068,2362.270347
"2018-11-30",2790.370117,2361.952026
"2016-12-05",2212.229980,2361.620392
"2018-07-24",2846.070068,2361.332163
"2018-07-23",2820.399902,2361.274882
"2015-01-27",2002.160034,2360.530123
"2016-11-30",2191.080078,2359.759413
"2016-12-08",2259.530029,2357.500181
"2018-11-28",2737.800049,2356.823185
"2018-07-26",2818.820068,2356.166449
"2018-08-07",2857.699951,2355.961498
"2018-07-19",2801.830078,2355.456697
"2018-07-31",2813.360107,2355.317569
"2018-08-03",2850.399902,2354.398899
"2018-11-29",2760.169922,2354.249998
"2016-02-17",1917.829956,2353.634187
"2018-12-12",2650.540039,2353.208800
"2016-02-11",1864.780029,2352.898055
"2017-01-04",2269.000000,2351.613543
"2018-12-13",2599.949951,2350.992819
"2018-11-26",2682.169922,2350.466889
"2018-07-27",2802.600098,2350.389063
"2018-08-06",2858.449951,2349.992565
"2016-12-09",2256.959961,2349.454346
"2018-12-28",2506.850098,2346.940865
"2018-02-07",2581.000000,2346.865576
"2016-12-02",2204.709961,2345.883448
"2018-12-06",2633.080078,2345.429684
"2018-12-04",2695.949951,2345.346141
"2018-08-01",2827.219971,2344.659938
"2018-12-11",2651.070068,2344.323928
"2018-02-09",2656.000000,2342.261280
"2018-07-03",2736.610107,2342.088008
"2018-12-14",2545.939941,2342.022558
"2016-12-12",2271.719971,2341.938195
"2018-11-07",2806.830078,2341.765859
"2018-08-02",2840.350098,2341.696020
"2016-12-01",2191.949951,2341.569619
"2018-12-10",2636.780029,2340.602797
"2018-08-27",2897.520020,2340.221198
"2018-11-27",2743.790039,2340.116568
"2018-06-29",2726.709961,2339.922786
"2018-08-10",2821.929932,2338.939079
"2018-11-08",2781.010010,2338.936917
"2017-01-03",2270.750000,2338.646894
"2018-08-24",2896.739990,2337.828844
"2018-11-16",2690.729980,2336.559621
"2016-02-16",1926.819946,2334.365772
"2016-12-13",2253.280029,2334.171051
"2018-09-20",2929.669922,2334.130875
"2018-12-18",2506.959961,2333.794227
"2018-12-07",2637.719971,2332.638700
"2018-07-02",2713.219971,2331.682852
"2018-08-29",2901.129883,2331.107444
"2018-07-30",2816.290039,2330.697023
"2015-01-21",2063.149902,2330.248611
"2018-06-28",2718.370117,2330.077069
"2018-12-17",2546.159912,2328.730630
"2018-06-27",2716.310059,2327.442818
"2018-09-13",2904.979980,2327.392849
"2018-09-19",2930.750000,2326.877218
"2018-08-22",2856.979980,2326.579040
"2018-08-20",2862.959961,2326.358531
"2018-11-23",2673.449951,2326.272160
"2018-08-28",2914.040039,2326.117043
"2015-01-28",2021.250000,2326.115193
