,Date,Nbre Positions,Nbre Tickers,Nbre Long,Nbre Short,Exposition Long,Exposition Short,Exposition Totale,Latent PnL
111,2020-01-06,23,13,0,23,0.0,-1051581.09,-1051581.09,-4506.850000000038
112,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
113,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
114,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
115,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000017
116,2020-01-13,34,30,3,31,90435.24,-2637649.24,-2547214.0,-15183.050000000017
117,2020-01-14,35,31,3,32,160759.68,-2644229.54,-2483469.86,-21633.04000000006
118,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
119,2020-01-16,68,34,8,60,360039.1600000001,-5351174.54,-4991135.38,-66049.72000000003
120,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000117
121,2019-12-30,18,13,0,18,0.0,-422896.52,-422896.52,-528.1000000000106
122,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
123,2020-01-02,38,16,0,38,0.0,-1963238.4100000008,-1963238.4100000008,-898.0200000000673
124,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.0099999999934
125,2020-01-06,24,13,0,24,0.0,-1091669.25,-1091669.25,-4601.91000000004
126,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
127,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
128,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
129,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000013
130,2020-01-13,35,30,3,32,90435.24,-2768400.81,-2677965.57,-14559.080000000014
131,2020-01-14,36,31,3,33,160759.68,-2774150.7800000003,-2613391.1,-21451.36000000007
132,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
133,2020-01-16,73,34,9,64,379806.04,-5610963.52,-5231157.48,-65744.42000000001
134,2020-01-21,31,31,3,28,189924.44,-2695864.28,-2505939.8400000003,-39806.91
135,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000117
136,2019-12-30,18,13,0,18,0.0,-422896.52,-422896.52,-528.1000000000106
137,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
138,2020-01-02,39,16,0,39,0.0,-2023258.270000001,-2023258.270000001,-778.510000000069
139,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.0099999999934
140,2020-01-06,25,13,0,25,0.0,-1131757.41,-1131757.41,-4696.970000000043
141,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
142,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
143,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
144,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000017
145,2020-01-13,36,30,3,33,90435.24,-2899152.3799999994,-2808717.14,-13935.110000000011
146,2020-01-14,37,31,3,34,160759.68,-2904072.0200000005,-2743312.3400000003,-21269.68000000008
147,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
148,2020-01-16,77,34,10,67,399572.92,-5800699.3,-5401126.38,-66302.72
149,2020-01-21,35,31,4,31,219790.96,-2875815.4599999995,-2656024.4999999995,-39865.17000000001
150,2020-01-22,28,28,2,26,179767.2,-2806085.5,-2626318.3,-45900.46000000002
151,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000117
152,2019-12-30,18,13,0,18,0.0,-422896.52,-422896.52,-528.1000000000106
153,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
154,2020-01-02,40,16,0,40,0.0,-2083278.13,-2083278.13,-659.0000000000705
155,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.0099999999934
156,2020-01-06,26,13,0,26,0.0,-1171845.5699999998,-1171845.5699999998,-4792.030000000046
157,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
158,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
159,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
160,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000013
161,2020-01-13,37,30,3,34,90435.24,-3029903.9499999993,-2939468.7099999995,-13311.140000000007
162,2020-01-14,38,31,3,35,160759.68,-3033993.2600000007,-2873233.5800000005,-21088.00000000009
163,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
164,2020-01-16,81,34,11,70,419339.8000000001,-5990435.08,-5571095.28,-66861.01999999999
165,2020-01-21,37,31,5,32,249657.48,-2955595.3,-2705937.82,-40864.900000000016
166,2020-01-22,30,28,2,28,179767.2,-3148175.5,-2968408.3,-48531.28
167,2020-01-23,28,28,3,25,209214.88,-2793809.1,-2584594.220000001,-51367.56000000001
168,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000117
169,2019-12-30,18,13,0,18,0.0,-422896.52,-422896.52,-528.1000000000106
170,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
171,2020-01-02,41,16,0,41,0.0,-2143297.99,-2143297.99,-539.4900000000724
172,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.0099999999934
173,2020-01-06,27,13,0,27,0.0,-1211933.7299999995,-1211933.7299999995,-4887.090000000049
174,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
175,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
176,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
177,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000017
178,2020-01-13,38,30,3,35,90435.24,-3160655.519999998,-3070220.2799999993,-12687.170000000006
179,2020-01-14,39,31,3,36,160759.68,-3163914.5000000014,-3003154.8200000008,-20906.3200000001
180,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
181,2020-01-16,85,34,12,73,439106.68000000005,-6180170.8599999985,-5741064.1800000025,-67419.31999999998
182,2020-01-21,39,31,6,33,279524.0,-3035375.14,-2755851.139999999,-41864.63000000001
183,2020-01-22,31,28,2,29,179767.2,-3307547.02,-3127779.82,-49038.42999999999
184,2020-01-23,32,28,4,28,218953.28000000003,-3244643.6600000006,-3025690.38,-65001.070000000036
185,2020-01-24,26,26,2,24,219185.76,-2745611.16,-2526425.4000000004,-45309.53999999999
186,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000117
187,2019-12-30,18,13,0,18,0.0,-422896.52,-422896.52,-528.1000000000106
188,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
189,2020-01-02,42,16,0,42,0.0,-2203317.85,-2203317.85,-419.98000000007437
190,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.0099999999934
191,2020-01-06,28,13,0,28,0.0,-1252021.8899999994,-1252021.8899999994,-4982.1500000000515
192,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
193,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
194,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
195,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000013
196,2020-01-13,39,30,3,36,90435.24,-3291407.089999999,-3200971.8499999987,-12063.200000000004
197,2020-01-14,40,31,3,37,160759.68,-3293835.740000001,-3133076.06,-20724.6400000001
198,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
199,2020-01-16,88,34,12,76,439106.68000000005,-6369906.64,-5930799.959999999,-67940.65999999999
200,2020-01-21,41,31,7,34,309390.52,-3115154.9799999995,-2805764.4599999995,-42864.360000000015
201,2020-01-22,32,28,2,30,179767.2,-3466918.54,-3287151.34,-49545.58
202,2020-01-23,34,28,4,30,218953.28000000003,-3635303.6200000006,-3416350.34,-73936.93000000005
203,2020-01-24,35,26,2,33,219185.76,-3688906.8,-3469721.04,-55124.72
204,2020-01-27,21,21,5,16,297722.27,-1982407.09,-1684684.8199999996,-44857.58999999998
205,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000117
206,2019-12-30,18,13,0,18,0.0,-422896.52,-422896.52,-528.1000000000106
207,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
208,2020-01-02,43,16,0,43,0.0,-2263337.7099999995,-2263337.7099999995,-300.4700000000763
209,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.0099999999934
210,2020-01-06,29,13,0,29,0.0,-1292110.0499999996,-1292110.0499999996,-5077.210000000056
211,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
212,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
213,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
214,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000017
215,2020-01-13,40,30,3,37,90435.24,-3422158.6599999988,-3331723.42,-11439.23
216,2020-01-14,41,31,3,38,160759.68,-3423756.9800000014,-3262997.3000000007,-20542.960000000112
217,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
218,2020-01-16,90,34,12,78,439106.68000000005,-6489475.96,-6050369.2799999975,-67852.81999999998
219,2020-01-21,41,31,7,34,309390.52,-3115154.9799999995,-2805764.4599999995,-42864.360000000015
220,2020-01-22,33,28,2,31,179767.2,-3626290.06,-3446522.86,-50052.73
221,2020-01-23,36,28,4,32,218953.28000000003,-4025963.58,-3807010.3,-82872.79000000008
222,2020-01-24,42,26,2,40,219185.76,-4432014.74,-4212828.98,-66516.77
223,2020-01-27,21,21,5,16,297722.27,-1982407.09,-1684684.8199999996,-44857.58999999998
224,2020-01-28,26,26,6,20,366578.52,-2491377.13,-2124798.6100000003,-50280.60999999999
225,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000117
226,2019-12-30,18,13,0,18,0.0,-422896.52,-422896.52,-528.1000000000106
227,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
228,2020-01-02,44,16,0,44,0.0,-2323357.57,-2323357.57,-180.96000000007828
229,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.0099999999934
230,2020-01-06,30,13,0,30,0.0,-1332198.2099999995,-1332198.2099999995,-5172.270000000061
231,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
232,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
233,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
234,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000013
235,2020-01-13,41,30,3,38,90435.24,-3552910.229999998,-3462474.99,-10815.259999999997
236,2020-01-14,42,31,3,39,160759.68,-3553678.220000002,-3392918.5400000005,-20361.280000000126
237,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
238,2020-01-16,92,34,12,80,439106.68000000005,-6609045.2799999975,-6169938.6,-67764.97999999997
239,2020-01-21,41,31,7,34,309390.52,-3115154.9799999995,-2805764.4599999995,-42864.360000000015
240,2020-01-22,34,28,2,32,179767.2,-3785661.58,-3605894.38,-50559.87999999999
241,2020-01-23,38,28,4,34,218953.28000000003,-4416623.54,-4197670.26,-91808.65000000008
242,2020-01-24,49,26,2,47,219185.76,-5175122.68,-4955936.92,-77908.82
243,2020-01-27,21,21,5,16,297722.27,-1982407.09,-1684684.8199999996,-44857.58999999998
244,2020-01-28,26,26,6,20,366578.52,-2491377.1300000004,-2124798.61,-50280.60999999999
245,2020-01-29,26,26,6,20,405568.25,-2650213.1699999995,-2244644.9199999995,-54994.799999999974
246,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000117
247,2019-12-30,18,13,0,18,0.0,-422896.52,-422896.52,-528.1000000000106
248,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
249,2020-01-02,45,16,0,45,0.0,-2383377.4299999992,-2383377.4299999992,-61.45000000008022
250,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.0099999999934
251,2020-01-06,31,13,0,31,0.0,-1372286.3699999994,-1372286.3699999994,-5267.330000000063
252,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
253,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
254,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
255,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000017
256,2020-01-13,42,30,3,39,90435.24,-3683661.799999998,-3593226.56,-10191.289999999994
257,2020-01-14,43,31,3,40,160759.68,-3683599.46,-3522839.7800000007,-20179.600000000133
258,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
259,2020-01-16,94,34,12,82,439106.68000000005,-6728614.6,-6289507.92,-67677.13999999997
260,2020-01-21,41,31,7,34,309390.52,-3115154.9799999995,-2805764.4599999995,-42864.360000000015
261,2020-01-22,35,28,2,33,179767.2,-3945033.1,-3765265.9,-51067.02999999998
262,2020-01-23,40,28,4,36,218953.28000000003,-4807283.5,-4588330.22,-100744.51000000011
263,2020-01-24,55,26,2,53,219185.76,-5878262.3199999975,-5659076.56,-89250.05
264,2020-01-27,21,21,5,16,297722.27,-1982407.09,-1684684.8199999996,-44857.58999999998
265,2020-01-28,26,26,6,20,366578.52,-2491377.1300000004,-2124798.61,-50280.60999999999
266,2020-01-29,28,26,6,22,405568.25,-2870529.8099999987,-2464961.559999999,-54523.61999999998
267,2020-01-30,27,27,5,22,444815.96,-2609027.64,-2164211.6799999992,-61227.229999999974
268,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000117
269,2019-12-30,18,13,0,18,0.0,-422896.52,-422896.52,-528.1000000000106
270,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
271,2020-01-02,46,16,0,46,0.0,-2443397.289999999,-2443397.289999999,58.05999999991784
272,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.0099999999934
273,2020-01-06,32,13,0,32,0.0,-1412374.53,-1412374.53,-5362.390000000065
274,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.130000000021
275,2020-01-08,17,17,1,16,10064.88,-982532.48,-972467.6,-7762.170000000017
276,2020-01-09,34,29,9,25,99845.92,-1282469.16,-1182623.2399999998,-10128.920000000016
277,2020-01-10,28,28,2,26,50268.72,-1543095.0399999996,-1492826.32,-12754.340000000013
278,2020-01-13,43,30,3,40,90435.24,-3814413.37,-3723978.13,-9567.31999999999
279,2020-01-14,44,31,3,41,160759.68,-3813520.7,-3652761.0200000014,-19997.920000000144
280,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.78000000001
281,2020-01-16,96,34,12,84,439106.68000000005,-6848183.92,-6409077.239999997,-67589.29999999999
282,2020-01-21,41,31,7,34,309390.52,-3115154.9799999995,-2805764.4599999995,-42864.360000000015
283,2020-01-22,36,28,2,34,179767.2,-4104404.62,-3924637.42,-51574.17999999998
284,2020-01-23,42,28,4,38,218953.28000000003,-5197943.46,-4978990.18,-109680.37000000011
285,2020-01-24,61,26,2,59,219185.76,-6581401.959999999,-6362216.2,-100591.28
286,2020-01-27,21,21,5,16,297722.27,-1982407.09,-1684684.8199999996,-44857.58999999998
287,2020-01-28,26,26,6,20,366578.52,-2491377.1300000004,-2124798.61,-50280.60999999999
288,2020-01-29,30,26,6,24,405568.25,-3090846.45,-2685278.1999999993,-54052.43999999999
289,2020-01-30,30,27,5,25,444815.96,-3029894.94,-2585078.979999999,-65029.70999999999
290,2020-01-31,25,25,6,18,503532.58,-2333709.2900000005,-1830176.71,-63220.84999999996
291,2019-12-26,16,8,0,16,0.0,-320855.16,-320855.16,-1620.4000000000115
292,2019-12-30,18,13,0,18,0.0,-422896.51999999996,-422896.51999999996,-528.1000000000106
293,2019-12-31,15,15,0,15,0.0,-510896.25000000006,-510896.25000000006,-1452.7000000000132
294,2020-01-02,47,16,0,47,0.0,-2503417.149999999,-2503417.149999999,177.5699999999159
295,2020-01-03,25,12,0,25,0.0,-1030416.92,-1030416.92,-3510.009999999993
296,2020-01-06,33,13,0,33,0.0,-1452462.69,-1452462.69,-5457.450000000068
297,2020-01-07,15,14,0,15,0.0,-809527.8600000001,-809527.8600000001,-6825.13000000002
298,2020-01-08,17,17,1,16,10064.88,-982532.4799999999,-972467.5999999999,-7762.170000000017
