,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507425,Stock,12120,SHW,-18.0,563.63265555
1,DU1507425,Stock,268627,DHI,-189.0,53.3334857
2,DU1507425,Stock,181764593,EQIX,-17.0,579.73905295
3,DU1507425,Stock,233674866,CHTR,-20.0,489.38975
4,DU1507425,Stock,129348126,NWSA,-708.0,14.1145887
5,DU1507425,Stock,6585,DTE,-78.0,129.1643859
6,DU1507425,Stock,11697,ROK,-49.0,203.2752653
7,DU1507425,Stock,8809,KEY,-511.0,19.56447595
8,DU1507425,Stock,12814,TJX,-164.0,61.0425195
9,DU1507425,Stock,45182651,CXO,-117.0,85.81955725
10,DU1507425,Stock,272428,JWN,-251.0,40.7019267
11,DU1507425,Stock,120643512,NCLH,-176.0,56.68302555
12,DU1507425,Stock,4762,BA,-30.0,332.04967335
13,DU1507425,Stock,5794,CLX,-66.0,152.18127575
