,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507425,Stock,272207,MXIM,-163.0,61.4724736
1,DU1507425,Stock,12120,SHW,-18.0,563.63265555
2,DU1507425,Stock,268627,DHI,-189.0,53.3334857
3,DU1507425,Stock,233674866,CHTR,-20.0,489.38975
4,DU1507425,Stock,129348126,NWSA,-708.0,14.1145887
5,DU1507425,Stock,6585,DTE,-78.0,129.1643859
6,DU1507425,Stock,11697,ROK,-49.0,203.2752653
7,DU1507425,Stock,308728373,BKNG,-5.0,2063.66716
8,DU1507425,Stock,8809,KEY,-511.0,19.56447595
9,DU1507425,Stock,12814,TJX,-164.0,61.0425195
10,DU1507425,Stock,45182651,CXO,-117.0,85.81955725
11,DU1507425,Stock,272428,JWN,-251.0,40.7019267
12,DU1507425,Stock,4157,ADI,84.0,119.8238095
13,DU1507425,Stock,120643512,NCLH,-176.0,56.68302555
14,DU1507425,Stock,10375,WFC,-191.0,52.79355235
15,DU1507425,Stock,4762,BA,-30.0,332.04967335
16,DU1507425,Stock,5794,CLX,-66.0,152.18127575
