,Date,Compte,Ticker,Type,Quantité,Exposition,Latent PnL
39,2019-12-31,DU1507425,NWSA,Stock,-1416.0,-19979.76,7.079999999998593
40,2019-12-31,DU1507425,DTE,Stock,-156.0,-20061.6,-131.82000000000204
41,2019-12-31,DU1507425,ROK,Stock,-98.0,-19921.44,47.04000000000039
42,2019-12-31,DU1507425,ZION,Stock,-194.0,-10022.04,-50.44000000000099
43,2019-12-31,DU1507425,EQIX,Stock,-17.0,-9855.58,-67.32000000000062
44,2019-12-31,DU1507425,TJX,Stock,-164.0,-10010.56,-3.2800000000005127
45,2020-01-02,DU1507425,KEY,Stock,-2952.0,-59955.12000000001,59.03999999999524
46,2020-01-02,DU1507425,CXO,Stock,-702.0,-60245.64000000001,-306.5400000000056
47,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
48,2020-01-02,DU1507425,JWN,Stock,-1488.0,-60130.08,-605.120000000003
49,2020-01-02,DU1507425,NCLH,Stock,-1032.0,-60114.0,-629.5199999999992
50,2020-01-02,DU1507425,WFC,Stock,-1116.0,-60252.84,106.02000000000272
51,2020-01-02,DU1507425,FTV,Stock,-786.0,-60301.92,123.13999999999784
52,2020-01-02,DU1507425,CLX,Stock,-396.0,-60263.27999999999,-353.75999999999715
53,2019-12-30,DU1507425,BKNG,Stock,-5.0,-10345.3,75.95000000000027
54,2020-01-02,DU1507425,MAS,Stock,-624.0,-29964.48,-60.319999999999816
55,2020-01-02,DU1507425,NWSA,Stock,-2124.0,-29969.64,-226.56000000000145
56,2020-01-02,DU1507425,DTE,Stock,-234.0,-30092.4,-139.6200000000016
57,2020-01-02,DU1507425,ROK,Stock,-147.0,-29882.16,-68.5999999999989
58,2020-01-02,DU1507425,ZION,Stock,-388.0,-20044.08,-201.76000000000118
59,2020-01-02,DU1507425,EQIX,Stock,-34.0,-19711.16,-60.69000000000085
60,2020-01-02,DU1507425,TJX,Stock,-328.0,-20021.12,-111.52000000000112
61,2020-01-02,DU1507425,MXIM,Stock,-163.0,-10088.07,-88.01999999999987
62,2020-01-02,DU1507425,KEY,Stock,-2952.0,-59955.12000000001,59.03999999999524
63,2020-01-03,DU1507425,CXO,Stock,-819.0,-70286.58,-819.0000000000067
64,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
65,2020-01-02,DU1507425,JWN,Stock,-1488.0,-60130.08,-605.120000000003
66,2020-01-03,DU1507425,NCLH,Stock,-1204.0,-70133.0,-517.7199999999996
67,2020-01-03,DU1507425,WFC,Stock,-1302.0,-70294.98,212.04000000000275
68,2020-01-02,DU1507425,FTV,Stock,-786.0,-60301.92,123.13999999999778
69,2020-01-03,DU1507425,CLX,Stock,-462.0,-70307.15999999999,-401.9399999999965
70,2019-12-30,DU1507425,BKNG,Stock,-5.0,-10345.3,75.95000000000027
71,2020-01-03,DU1507425,MAS,Stock,-832.0,-39952.64,-35.359999999998884
72,2020-01-03,DU1507425,NWSA,Stock,-2832.0,-39959.52,-431.8800000000022
73,2020-01-02,DU1507425,DTE,Stock,-234.0,-30092.4,-139.6200000000016
74,2020-01-03,DU1507425,ROK,Stock,-196.0,-39842.88,-37.239999999998155
75,2020-01-03,DU1507425,ZION,Stock,-582.0,-30066.12000000001,-209.52000000000245
76,2020-01-03,DU1507425,EQIX,Stock,-51.0,-29566.74,-152.15000000000074
77,2020-01-03,DU1507425,TJX,Stock,-492.0,-30031.68,-144.3200000000016
78,2020-01-03,DU1507425,MXIM,Stock,-326.0,-20176.14,0.0
79,2020-01-03,DU1507425,CHTR,Stock,-20.0,-9787.8,-101.60000000000082
80,2020-01-02,DU1507425,KEY,Stock,-2952.0,-59955.12000000001,59.03999999999524
81,2020-01-06,DU1507425,CXO,Stock,-936.0,-80327.52,-1533.8700000000085
82,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
83,2020-01-06,DU1507425,JWN,Stock,-1739.0,-70345.78,-675.4000000000016
84,2020-01-03,DU1507425,NCLH,Stock,-1204.0,-70133.0,-517.7199999999996
85,2020-01-06,DU1507425,WFC,Stock,-1488.0,-80337.12,377.5800000000028
86,2020-01-02,DU1507425,FTV,Stock,-786.0,-60301.92,123.13999999999778
87,2020-01-06,DU1507425,CLX,Stock,-528.0,-80351.04,-480.4799999999963
88,2019-12-30,DU1507425,BKNG,Stock,-5.0,-10345.3,75.95000000000027
89,2020-01-03,DU1507425,MAS,Stock,-832.0,-39952.64,-35.359999999998884
90,2020-01-06,DU1507425,NWSA,Stock,-3540.0,-49949.4,-608.8800000000019
91,2020-01-06,DU1507425,DTE,Stock,-312.0,-40166.88,-125.58000000000106
92,2020-01-06,DU1507425,ROK,Stock,-245.0,-49803.6,-84.76999999999809
93,2020-01-06,DU1507425,ZION,Stock,-776.0,-40088.16,-95.06000000000314
94,2020-01-06,DU1507425,EQIX,Stock,-68.0,-39422.32,-232.73000000000093
95,2020-01-06,DU1507425,TJX,Stock,-656.0,-40042.24,-241.0800000000021
96,2020-01-03,DU1507425,MXIM,Stock,-326.0,-20176.14,0.0
97,2020-01-06,DU1507425,CHTR,Stock,-40.0,-19575.6,-262.80000000000086
98,2020-01-06,DU1507425,DHI,Stock,-189.0,-10079.37,-15.119999999999678
99,2020-01-06,DU1507425,BA,Stock,-30.0,-9961.5,-50.69999999999993
100,2020-01-07,DU1507425,KEY,Stock,-3463.0,-69950.28000000001,110.13999999999416
101,2020-01-07,DU1507425,CXO,Stock,-1053.0,-90368.46,-2386.800000000009
102,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
103,2020-01-07,DU1507425,JWN,Stock,-1990.0,-80561.48000000001,-999.1900000000012
104,2020-01-07,DU1507425,NCLH,Stock,-1380.0,-80108.68,-568.7599999999994
105,2020-01-06,DU1507425,WFC,Stock,-1488.0,-80337.12,377.5800000000028
106,2020-01-02,DU1507425,FTV,Stock,-786.0,-60301.92,123.13999999999778
107,2020-01-07,DU1507425,CLX,Stock,-594.0,-90394.92,-436.91999999999655
108,2019-12-30,DU1507425,BKNG,Stock,-5.0,-10345.3,75.95000000000027
109,2020-01-03,DU1507425,MAS,Stock,-832.0,-39952.64,-35.359999999998884
110,2020-01-07,DU1507425,NWSA,Stock,-4248.0,-59939.27999999999,-885.0000000000024
111,2020-01-07,DU1507425,DTE,Stock,-390.0,-50241.36,-78.00000000000222
112,2020-01-07,DU1507425,ROK,Stock,-294.0,-59764.32,-111.71999999999865
113,2020-01-06,DU1507425,ZION,Stock,-776.0,-40088.16,-95.06000000000314
114,2020-01-07,DU1507425,EQIX,Stock,-85.0,-49277.9,-269.1100000000007
115,2020-01-07,DU1507425,TJX,Stock,-820.0,-50052.8,-331.2800000000028
116,2020-01-03,DU1507425,MXIM,Stock,-326.0,-20176.14,0.0
117,2020-01-07,DU1507425,CHTR,Stock,-60.0,-29363.4,-458.2000000000016
118,2020-01-07,DU1507425,DHI,Stock,-378.0,-20158.74,7.559999999999839
119,2020-01-07,DU1507425,BA,Stock,-60.0,-19923.0,-207.5999999999989
120,2020-01-07,DU1507425,SHW,Stock,-18.0,-10145.34,58.85999999999967
121,2020-01-08,DU1507425,KEY,Stock,-3974.0,-79945.44,64.14999999999422
122,2020-01-08,DU1507425,CXO,Stock,-1170.0,-100409.4,-2976.4800000000105
123,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
124,2020-01-08,DU1507425,JWN,Stock,-2241.0,-90777.18,-1360.6300000000008
125,2020-01-08,DU1507425,NCLH,Stock,-1556.0,-90084.36,-725.3999999999997
126,2020-01-08,DU1507425,WFC,Stock,-1679.0,-90420.01,371.8500000000026
127,2020-01-02,DU1507425,FTV,Stock,-786.0,-60301.92,123.13999999999778
128,2020-01-08,DU1507425,CLX,Stock,-660.0,-100438.8,-423.059999999996
129,2020-01-08,DU1507425,BKNG,Stock,-10.0,-20663.65,79.8000000000002
130,2020-01-03,DU1507425,MAS,Stock,-832.0,-39952.64,-35.359999999998884
131,2020-01-08,DU1507425,NWSA,Stock,-4956.0,-69929.15999999999,-1189.4400000000023
132,2020-01-08,DU1507425,DTE,Stock,-468.0,-60315.84,-24.960000000001685
133,2020-01-08,DU1507425,ROK,Stock,-343.0,-69725.04,-214.61999999999838
134,2020-01-06,DU1507425,ZION,Stock,-776.0,-40088.16,-95.06000000000314
135,2020-01-07,DU1507425,EQIX,Stock,-85.0,-49277.9,-269.1100000000007
136,2020-01-08,DU1507425,TJX,Stock,-984.0,-60063.35999999999,-475.6000000000032
137,2020-01-08,DU1507425,MXIM,Stock,-489.0,-30195.75,-17.929999999999907
138,2020-01-08,DU1507425,CHTR,Stock,-80.0,-39151.2,-685.8000000000015
139,2020-01-08,DU1507425,DHI,Stock,-567.0,-30238.11,-24.57000000000048
140,2020-01-08,DU1507425,BA,Stock,-90.0,-29884.5,-187.1999999999985
141,2020-01-08,DU1507425,SHW,Stock,-36.0,-20290.68,-42.839999999999925
142,2020-01-08,DU1507425,ADI,Stock,84.0,10064.88,70.5600000000003
143,2020-01-09,DU1507425,KEY,Stock,-4485.0,-89940.6,-2.2800000000071066
144,2020-01-09,DU1507425,CXO,Stock,-1287.0,-110450.34,-3506.4900000000102
145,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
146,2020-01-09,DU1507425,JWN,Stock,-2492.0,-100992.88,-1737.1300000000006
147,2020-01-09,DU1507425,NCLH,Stock,-1732.0,-100060.03999999998,-968.28
148,2020-01-09,DU1507425,WFC,Stock,-1870.0,-100502.9,383.31000000000296
149,2020-01-02,DU1507425,FTV,Stock,-786.0,-60301.92,123.13999999999778
150,2020-01-09,DU1507425,CLX,Stock,-726.0,-110482.68,-463.9799999999963
151,2020-01-09,DU1507425,BKNG,Stock,-15.0,-30982.0,-23.29999999999927
152,2020-01-03,DU1507425,MAS,Stock,-832.0,-39952.64,-35.359999999998884
153,2020-01-09,DU1507425,NWSA,Stock,-5664.0,-79919.04,-1416.0000000000025
154,2020-01-09,DU1507425,DTE,Stock,-546.0,-70390.31999999999,14.039999999998315
155,2020-01-09,DU1507425,ROK,Stock,-392.0,-79685.76,-405.22999999999763
156,2020-01-06,DU1507425,ZION,Stock,-776.0,-40088.16,-95.06000000000314
157,2020-01-09,DU1507425,EQIX,Stock,-102.0,-59181.42,-378.4200000000018
158,2020-01-09,DU1507425,TJX,Stock,-1148.0,-70073.92,-738.0000000000034
159,2020-01-09,DU1507425,MXIM,Stock,-652.0,-40215.36,-109.21000000000029
160,2020-01-09,DU1507425,CHTR,Stock,-100.0,-48939.0,-1043.6000000000013
161,2020-01-09,DU1507425,DHI,Stock,-756.0,-40317.48,-13.230000000001393
162,2020-01-09,DU1507425,BA,Stock,-120.0,-39846.0,-315.8999999999975
163,2020-01-09,DU1507425,SHW,Stock,-54.0,-30436.02,-78.83999999999993
164,2020-01-09,DU1507425,ADI,Stock,168.0,20129.76,141.12000000000054
165,2020-01-09,DU1507425,WMB,Stock,-426.0,-10023.78,-59.640000000000235
166,2020-01-09,DU1507425,LHX,Stock,-47.0,-9909.48,-68.14999999999947
167,2020-01-09,DU1507425,MPC,Stock,170.0,9941.6,154.70000000000059
168,2020-01-09,DU1507425,PPG,Stock,78.0,10037.04,-1.560000000000798
169,2020-01-09,DU1507425,PSX,Stock,-96.0,-9972.48,-167.04000000000087
170,2020-01-09,DU1507425,COF,Stock,-99.0,-10062.36,-86.13000000000046
171,2020-01-09,DU1507425,LEN,Stock,173.0,9985.56,-5.190000000000199
172,2020-01-09,DU1507425,PCAR,Stock,-127.0,-10020.3,57.15000000000036
173,2020-01-09,DU1507425,K,Stock,-145.0,-10022.4,-2.8999999999994235
174,2020-01-09,DU1507425,FBHS,Stock,-150.0,-10035.0,40.50000000000153
175,2020-01-09,DU1507425,HPE,Stock,-635.0,-10007.6,57.149999999999906
176,2020-01-10,DU1507425,KEY,Stock,-4996.0,-99935.76,53.9299999999926
177,2020-01-10,DU1507425,CXO,Stock,-1404.0,-120491.28,-3887.9100000000103
178,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
179,2020-01-10,DU1507425,JWN,Stock,-2743.0,-111208.58,-2000.68
180,2020-01-10,DU1507425,NCLH,Stock,-1908.0,-110035.71999999996,-1193.5600000000004
181,2020-01-10,DU1507425,WFC,Stock,-2061.0,-110585.79,438.70000000000283
182,2020-01-02,DU1507425,FTV,Stock,-786.0,-60301.92,123.13999999999778
183,2020-01-10,DU1507425,CLX,Stock,-792.0,-120526.56,-562.3199999999949
184,2020-01-10,DU1507425,BKNG,Stock,-20.0,-41300.35,-139.44999999999936
185,2020-01-03,DU1507425,MAS,Stock,-832.0,-39952.64,-35.359999999998884
186,2020-01-10,DU1507425,NWSA,Stock,-6372.0,-89908.92,-1585.9200000000023
187,2020-01-10,DU1507425,DTE,Stock,-624.0,-80464.79999999999,31.199999999998226
188,2020-01-10,DU1507425,ROK,Stock,-441.0,-89646.48,-493.9199999999978
189,2020-01-06,DU1507425,ZION,Stock,-776.0,-40088.16,-95.06000000000314
190,2020-01-10,DU1507425,EQIX,Stock,-119.0,-69084.94,-572.9000000000027
191,2020-01-10,DU1507425,TJX,Stock,-1312.0,-80084.48,-951.2000000000039
192,2020-01-10,DU1507425,MXIM,Stock,-815.0,-50234.97,-105.95000000000091
193,2020-01-10,DU1507425,CHTR,Stock,-120.0,-58726.8,-1356.400000000001
194,2020-01-10,DU1507425,DHI,Stock,-945.0,-50396.85000000001,-96.39000000000229
195,2020-01-10,DU1507425,BA,Stock,-150.0,-49807.5,-251.99999999999758
196,2020-01-10,DU1507425,SHW,Stock,-72.0,-40581.36,-141.12000000000054
197,2020-01-10,DU1507425,ADI,Stock,252.0,30194.64,36.1200000000006
198,2020-01-10,DU1507425,WMB,Stock,-852.0,-20047.56,-46.85999999999975
199,2020-01-10,DU1507425,LHX,Stock,-94.0,-19818.96,-46.05999999999953
200,2020-01-09,DU1507425,MPC,Stock,170.0,9941.6,154.70000000000059
201,2020-01-10,DU1507425,PPG,Stock,156.0,20074.08,-47.58000000000106
202,2020-01-10,DU1507425,PSX,Stock,-192.0,-19944.96,-262.0800000000017
203,2020-01-10,DU1507425,COF,Stock,-198.0,-20124.72,-77.22000000000013
204,2020-01-09,DU1507425,LEN,Stock,173.0,9985.56,-5.190000000000199
205,2020-01-10,DU1507425,PCAR,Stock,-254.0,-20040.6,195.5800000000008
206,2020-01-10,DU1507425,K,Stock,-290.0,-20044.8,-24.649999999998197
207,2020-01-10,DU1507425,FBHS,Stock,-300.0,-20070.0,31.50000000000332
208,2020-01-10,DU1507425,HPE,Stock,-1270.0,-20015.2,241.2999999999994
209,2020-01-10,DU1507425,JNPR,Stock,-410.0,-9967.1,61.49999999999942
210,2020-01-13,DU1507425,KEY,Stock,-6018.0,-119926.08000000002,151.01999999999148
211,2020-01-13,DU1507425,CXO,Stock,-1638.0,-140573.16,-4617.9900000000125
212,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
213,2020-01-13,DU1507425,JWN,Stock,-3245.0,-131639.98,-2507.699999999999
214,2020-01-13,DU1507425,NCLH,Stock,-2260.0,-129987.07999999994,-1623.0000000000016
215,2020-01-13,DU1507425,WFC,Stock,-2443.0,-130751.57,623.9700000000026
216,2020-01-13,DU1507425,FTV,Stock,-658.0,-50296.16,203.7799999999972
217,2020-01-13,DU1507425,CLX,Stock,-924.0,-140614.32,-925.9799999999924
218,2020-01-13,DU1507425,BKNG,Stock,-30.0,-61937.05,-339.7499999999992
219,2020-01-03,DU1507425,MAS,Stock,-832.0,-39952.64,-35.359999999998884
220,2020-01-13,DU1507425,NWSA,Stock,-7788.0,-109888.68,-2081.520000000003
221,2020-01-13,DU1507425,DTE,Stock,-780.0,-100613.75999999998,14.819999999997606
222,2020-01-13,DU1507425,ROK,Stock,-539.0,-109567.92,-744.3099999999984
223,2020-01-06,DU1507425,ZION,Stock,-776.0,-40088.16,-95.06000000000314
224,2020-01-13,DU1507425,EQIX,Stock,-153.0,-88891.98,-978.1800000000052
225,2020-01-13,DU1507425,TJX,Stock,-1640.0,-100105.6,-1407.1200000000056
226,2020-01-13,DU1507425,MXIM,Stock,-1141.0,-70274.19,-163.0000000000023
227,2020-01-13,DU1507425,CHTR,Stock,-160.0,-78302.4,-2084.4000000000005
228,2020-01-13,DU1507425,DHI,Stock,-1323.0,-70555.59000000001,-224.91000000000358
229,2020-01-13,DU1507425,BA,Stock,-210.0,-69730.5,-133.19999999999823
230,2020-01-13,DU1507425,SHW,Stock,-108.0,-60872.03999999999,-405.5400000000016
231,2020-01-13,DU1507425,ADI,Stock,420.0,50324.4,-132.71999999999863
232,2020-01-13,DU1507425,WMB,Stock,-1704.0,-40095.12,-140.57999999999927
233,2020-01-13,DU1507425,LHX,Stock,-188.0,-39637.92,-106.68999999999916
234,2020-01-09,DU1507425,MPC,Stock,170.0,9941.6,154.70000000000059
235,2020-01-13,DU1507425,PPG,Stock,312.0,40148.16,-51.480000000001965
236,2020-01-13,DU1507425,PSX,Stock,-384.0,-39889.92,-493.4400000000029
237,2020-01-13,DU1507425,COF,Stock,-396.0,-40249.44,-95.03999999999941
238,2020-01-13,DU1507425,LEN,Stock,5.0,-37.31999999999971,-154.7100000000003
239,2020-01-13,DU1507425,PCAR,Stock,-508.0,-40081.2,440.6900000000017
240,2020-01-13,DU1507425,K,Stock,-580.0,-40089.6,-131.94999999999538
241,2020-01-13,DU1507425,FBHS,Stock,-600.0,-40140.0,-157.49999999999318
242,2020-01-13,DU1507425,HPE,Stock,-2540.0,-40030.4,558.7999999999981
243,2020-01-13,DU1507425,JNPR,Stock,-1230.0,-29901.30000000001,28.69999999999865
244,2020-01-14,DU1507425,KEY,Stock,-6529.0,-129921.24000000002,181.67999999999088
245,2020-01-14,DU1507425,CXO,Stock,-1755.0,-150614.1,-5066.100000000014
246,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
247,2020-01-14,DU1507425,JWN,Stock,-3496.0,-141855.68000000002,-2708.4999999999977
248,2020-01-14,DU1507425,NCLH,Stock,-2436.0,-139962.75999999995,-1837.720000000001
249,2020-01-13,DU1507425,WFC,Stock,-2443.0,-130751.57,623.9700000000028
250,2020-01-14,DU1507425,FTV,Stock,-530.0,-40290.4,225.53999999999743
251,2020-01-14,DU1507425,CLX,Stock,-990.0,-150658.2,-1194.5999999999922
252,2020-01-14,DU1507425,BKNG,Stock,-35.0,-72255.4,-378.79999999999876
253,2020-01-03,DU1507425,MAS,Stock,-832.0,-39952.64,-35.359999999998884
254,2020-01-14,DU1507425,NWSA,Stock,-8496.0,-119878.56,-2478.000000000004
255,2020-01-14,DU1507425,DTE,Stock,-858.0,-110688.23999999998,-70.98000000000195
256,2020-01-14,DU1507425,ROK,Stock,-588.0,-119528.64,-725.6899999999986
257,2020-01-06,DU1507425,ZION,Stock,-776.0,-40088.16,-95.06000000000314
258,2020-01-14,DU1507425,EQIX,Stock,-170.0,-98795.5,-1045.1600000000062
259,2020-01-14,DU1507425,TJX,Stock,-1804.0,-110116.16,-1682.6400000000056
260,2020-01-14,DU1507425,MXIM,Stock,-1304.0,-80293.8,-280.3600000000021
261,2020-01-14,DU1507425,CHTR,Stock,-180.0,-88090.2,-2489.000000000001
262,2020-01-14,DU1507425,DHI,Stock,-1512.0,-80634.96,-406.35000000000383
263,2020-01-14,DU1507425,BA,Stock,-240.0,-79692.0,-142.19999999999857
264,2020-01-14,DU1507425,SHW,Stock,-126.0,-71017.37999999999,-600.6600000000021
265,2020-01-14,DU1507425,ADI,Stock,504.0,60389.27999999999,-157.07999999999797
266,2020-01-14,DU1507425,WMB,Stock,-2130.0,-50118.9,-272.63999999999874
267,2020-01-14,DU1507425,LHX,Stock,-235.0,-49547.4,-197.86999999999904
268,2020-01-09,DU1507425,MPC,Stock,170.0,9941.6,154.70000000000059
269,2020-01-14,DU1507425,PPG,Stock,390.0,50185.2,46.01999999999807
270,2020-01-14,DU1507425,PSX,Stock,-480.0,-49862.4,-733.4400000000028
271,2020-01-14,DU1507425,COF,Stock,-495.0,-50311.8,-186.11999999999958
272,2020-01-14,DU1507425,LEN,Stock,-163.0,-10060.2,-485.6700000000013
273,2020-01-14,DU1507425,PCAR,Stock,-635.0,-50101.5,529.590000000002
274,2020-01-14,DU1507425,K,Stock,-725.0,-50112.0,-259.5499999999947
275,2020-01-14,DU1507425,FBHS,Stock,-750.0,-50175.0,-325.49999999999176
276,2020-01-14,DU1507425,HPE,Stock,-3175.0,-50038.0,698.4999999999987
277,2020-01-14,DU1507425,JNPR,Stock,-1640.0,-39868.4,-32.800000000002235
278,2020-01-14,DU1507425,LNT,Stock,-180.0,-9984.6,-26.99999999999975
279,2020-01-14,DU1507425,KMX,Stock,-110.0,-9992.4,-120.99999999999935
280,2020-01-14,DU1507425,KEY,Stock,-6529.0,-129921.24000000002,181.67999999999088
281,2020-01-15,DU1507425,CXO,Stock,-1872.0,-160655.04,-5372.640000000014
282,2020-01-02,DU1507425,FITB,Stock,-1938.0,-60019.85999999999,119.50999999999806
283,2020-01-15,DU1507425,JWN,Stock,-3747.0,-152071.38000000006,-2635.709999999997
284,2020-01-15,DU1507425,NCLH,Stock,-2612.0,-149938.43999999994,-1989.0800000000006
285,2020-01-13,DU1507425,WFC,Stock,-2443.0,-130751.57,623.9700000000028
286,2020-01-15,DU1507425,FTV,Stock,-402.0,-30284.639999999985,203.7799999999972
287,2020-01-15,DU1507425,CLX,Stock,-1056.0,-160702.08,-1490.9399999999912
288,2020-01-15,DU1507425,BKNG,Stock,-40.0,-82573.75,-386.2499999999977
289,2020-01-03,DU1507425,MAS,Stock,-832.0,-39952.64,-35.359999999998884
290,2020-01-15,DU1507425,NWSA,Stock,-9204.0,-129868.44000000002,-2959.4400000000032
291,2020-01-15,DU1507425,DTE,Stock,-936.0,-120762.71999999994,-291.72000000000287
292,2020-01-15,DU1507425,ROK,Stock,-637.0,-129489.36,-674.239999999998
293,2020-01-06,DU1507425,ZION,Stock,-776.0,-40088.16,-95.06000000000314
294,2020-01-15,DU1507425,EQIX,Stock,-187.0,-108699.02,-1107.7200000000073
295,2020-01-15,DU1507425,TJX,Stock,-1968.0,-120126.72,-1807.280000000005
296,2020-01-15,DU1507425,MXIM,Stock,-1467.0,-90313.41,-277.1000000000027
297,2020-01-15,DU1507425,CHTR,Stock,-200.0,-97878.0,-3009.200000000001
298,2020-01-15,DU1507425,DHI,Stock,-1701.0,-90714.33,-710.6400000000036
299,2020-01-15,DU1507425,BA,Stock,-270.0,-89653.5,-74.69999999999855
300,2020-01-15,DU1507425,SHW,Stock,-144.0,-81162.72,-977.4000000000012
301,2020-01-15,DU1507425,ADI,Stock,588.0,70454.15999999999,-351.11999999999694
302,2020-01-15,DU1507425,WMB,Stock,-2556.0,-60142.68,-391.9199999999977
303,2020-01-15,DU1507425,LHX,Stock,-282.0,-59456.87999999999,-306.9099999999987
304,2020-01-09,DU1507425,MPC,Stock,170.0,9941.6,154.70000000000059
305,2020-01-14,DU1507425,PPG,Stock,390.0,50185.2,46.01999999999807
306,2020-01-15,DU1507425,PSX,Stock,-576.0,-59834.87999999999,-830.4000000000032
307,2020-01-15,DU1507425,COF,Stock,-594.0,-60374.16,-255.41999999999985
308,2020-01-15,DU1507425,LEN,Stock,-331.0,-20083.08,-1011.5100000000017
309,2020-01-15,DU1507425,PCAR,Stock,-762.0,-60121.8,712.4700000000032
310,2020-01-15,DU1507425,K,Stock,-870.0,-60134.4,-426.29999999999353
311,2020-01-15,DU1507425,FBHS,Stock,-900.0,-60210.0,-650.99999999999
312,2020-01-15,DU1507425,HPE,Stock,-3810.0,-60045.6,869.9499999999985
313,2020-01-15,DU1507425,JNPR,Stock,-2050.0,-49835.5,-102.50000000000296
314,2020-01-15,DU1507425,LNT,Stock,-360.0,-19969.2,-169.1999999999996
315,2020-01-15,DU1507425,KMX,Stock,-220.0,-19984.8,-345.3999999999985
316,2020-01-15,DU1507425,C,Stock,-122.0,-9977.16,65.88000000000075
317,2020-01-15,DU1507425,LNC,Stock,168.0,9883.44,-99.11999999999935
318,2020-01-14,DU1507425,KEY,Stock,-6529.0,-129921.24000000002,181.67999999999088
