Local time,Open,High,Low,Close,Volume
03.08.2003 23:00:00.000 GMT+0200,1.36300,1.36572,1.34419,1.34611,351962.2788
04.08.2003 23:00:00.000 GMT+0200,1.34585,1.35751,1.34553,1.34732,358309.85360000003
05.08.2003 23:00:00.000 GMT+0200,1.34735,1.35452,1.34058,1.35302,351905.5259
06.08.2003 23:00:00.000 GMT+0200,1.35297,1.35569,1.34597,1.34990,356129.52640000003
07.08.2003 23:00:00.000 GMT+0200,1.34990,1.36254,1.34830,1.35907,355401.85099999997
10.08.2003 23:00:00.000 GMT+0200,1.35990,1.36546,1.35439,1.35800,351630.6259
11.08.2003 23:00:00.000 GMT+0200,1.35818,1.36934,1.35447,1.36787,357902.72609999997
12.08.2003 23:00:00.000 GMT+0200,1.36772,1.37562,1.36308,1.36548,357167.7754
13.08.2003 23:00:00.000 GMT+0200,1.36511,1.37501,1.36343,1.36949,353880.9517
14.08.2003 23:00:00.000 GMT+0200,1.36990,1.37777,1.36628,1.37062,348011.90510000003
17.08.2003 23:00:00.000 GMT+0200,1.37088,1.39370,1.37003,1.38848,354112.2549
18.08.2003 23:00:00.000 GMT+0200,1.38821,1.40107,1.38582,1.38821,360151.2958000001
19.08.2003 23:00:00.000 GMT+0200,1.38772,1.39347,1.38465,1.38774,360912.87200000003
20.08.2003 23:00:00.000 GMT+0200,1.38723,1.41611,1.38544,1.41259,358600.9218
21.08.2003 23:00:00.000 GMT+0200,1.41277,1.42326,1.40887,1.41698,360331.5537
24.08.2003 23:00:00.000 GMT+0200,1.41970,1.42057,1.41088,1.41463,357354.7456
25.08.2003 23:00:00.000 GMT+0200,1.41492,1.42718,1.40603,1.41233,364331.37600000005
26.08.2003 23:00:00.000 GMT+0200,1.41210,1.41595,1.40554,1.41298,366753.5732
27.08.2003 23:00:00.000 GMT+0200,1.41241,1.42444,1.41039,1.41380,361512.2734
28.08.2003 23:00:00.000 GMT+0200,1.41380,1.41497,1.39829,1.39944,361443.51940000005
31.08.2003 23:00:00.000 GMT+0200,1.39903,1.40250,1.39694,1.40033,314015.9771
01.09.2003 23:00:00.000 GMT+0200,1.40005,1.41898,1.39946,1.41847,358422.95220000006
02.09.2003 23:00:00.000 GMT+0200,1.41830,1.42369,1.40950,1.41457,361599.3476
03.09.2003 23:00:00.000 GMT+0200,1.41447,1.42286,1.40319,1.40402,362354.09469999996
04.09.2003 23:00:00.000 GMT+0200,1.40402,1.41100,1.38189,1.38210,361988.30079999997
07.09.2003 23:00:00.000 GMT+0200,1.38334,1.39219,1.38227,1.39050,363857.79490000004
08.09.2003 23:00:00.000 GMT+0200,1.39027,1.39427,1.37476,1.37817,361558.6543
09.09.2003 23:00:00.000 GMT+0200,1.37782,1.38839,1.37708,1.38326,357485.75
10.09.2003 23:00:00.000 GMT+0200,1.38296,1.39005,1.37735,1.38304,362185.87490000005
11.09.2003 23:00:00.000 GMT+0200,1.38270,1.39590,1.37344,1.37867,353513.49510000006
14.09.2003 23:00:00.000 GMT+0200,1.37995,1.38476,1.37569,1.37995,358523.37600000005
15.09.2003 23:00:00.000 GMT+0200,1.37973,1.39353,1.37642,1.38929,357337.5225
16.09.2003 23:00:00.000 GMT+0200,1.38907,1.39410,1.37409,1.37900,362409.07570000004
17.09.2003 23:00:00.000 GMT+0200,1.37887,1.38683,1.37445,1.38422,358197.67670000007
18.09.2003 23:00:00.000 GMT+0200,1.38410,1.38646,1.36498,1.36632,355489.375
21.09.2003 23:00:00.000 GMT+0200,1.35965,1.36317,1.34960,1.35429,359340.40239999996
22.09.2003 23:00:00.000 GMT+0200,1.35407,1.35983,1.34607,1.35884,353680.5239
23.09.2003 23:00:00.000 GMT+0200,1.35862,1.35962,1.34876,1.34961,362520.28030000004
24.09.2003 23:00:00.000 GMT+0200,1.34961,1.35376,1.34113,1.34335,357908.24900000007
25.09.2003 23:00:00.000 GMT+0200,1.34285,1.34868,1.34079,1.34467,355478.1499
28.09.2003 23:00:00.000 GMT+0200,1.34381,1.35216,1.32442,1.32470,353817.24549999996
29.09.2003 23:00:00.000 GMT+0200,1.32435,1.32865,1.30956,1.31885,362587.8545000001
30.09.2003 23:00:00.000 GMT+0200,1.31851,1.32246,1.31197,1.31305,358539.4741
01.10.2003 23:00:00.000 GMT+0200,1.31270,1.32117,1.31019,1.31685,353790.25100000005
02.10.2003 23:00:00.000 GMT+0200,1.31660,1.33867,1.31525,1.33614,356226.77390000003
05.10.2003 23:00:00.000 GMT+0200,1.33614,1.33878,1.31734,1.32001,351219.39940000005
06.10.2003 23:00:00.000 GMT+0200,1.31955,1.32303,1.31080,1.31609,353569.2997999999
07.10.2003 23:00:00.000 GMT+0200,1.31587,1.31641,1.30582,1.31226,353902.8696
08.10.2003 23:00:00.000 GMT+0200,1.31180,1.32432,1.30487,1.31711,354892.6758000001
09.10.2003 23:00:00.000 GMT+0200,1.31660,1.32255,1.30628,1.31287,353798.0732
12.10.2003 23:00:00.000 GMT+0200,1.31145,1.32728,1.31012,1.32245,344201.8452000001
13.10.2003 23:00:00.000 GMT+0200,1.32227,1.33537,1.31316,1.31733,357572.2749
14.10.2003 23:00:00.000 GMT+0200,1.31696,1.33407,1.31515,1.33035,355445.62500000006
15.10.2003 23:00:00.000 GMT+0200,1.33011,1.33750,1.32212,1.33545,356815.8042
16.10.2003 23:00:00.000 GMT+0200,1.33510,1.34426,1.32679,1.32741,360832.2539
19.10.2003 23:00:00.000 GMT+0200,1.32520,1.33741,1.32258,1.33246,359647.1563
20.10.2003 23:00:00.000 GMT+0200,1.33197,1.33677,1.32642,1.33007,354657.8535999999
21.10.2003 23:00:00.000 GMT+0200,1.33016,1.33221,1.31106,1.31330,350245.0015
